SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
124051470,267,182,163,125,148,107,37,17,10,1064,4237,3329,2963,2609,3185,2403,738,278,88,19840,23,30,32,28,35,35,8,3,0,201,558,317,394,458,488,627,312,70,27,3253,0,0,0,0,0,3,4,0,0,11,28,23,33,18,24,51,15,4,0,186,4,0,0,0,0,0,0,0,0,4,1602,1092,1093,958,992,1047,491,153,40,7465,3,3,5,0,0,3,3,0,0,22,104,60,61,64,55,50,39,16,0,463,19,19,8,16,11,13,8,0,0,89,17,10,9,16,5,9,8,0,0,71,3,0,6,0,3,12,5,5,0,42,38,33,21,26,18,34,16,6,0,194,16,11,12,11,7,32,13,0,3,108,60,48,39,28,47,44,15,0,0,283,40,45,44,42,68,104,49,10,11,409,0,5,4,0,8,6,3,3,0,32,19,25,14,17,22,15,13,0,0,116,72,71,59,56,58,98,46,10,3,471
124051580,227,123,117,108,102,72,60,24,9,850,2379,1583,1603,1508,1408,1243,780,328,83,10919,30,17,31,33,18,22,7,0,3,158,260,190,201,217,238,290,242,69,25,1723,0,0,0,0,0,0,0,0,0,0,13,13,21,11,16,11,12,0,0,93,0,0,0,0,0,0,0,0,0,0,674,451,474,437,437,443,345,163,39,3455,0,3,3,0,3,4,0,0,0,15,47,39,25,43,31,41,41,22,6,300,12,12,6,13,8,0,4,3,0,56,38,18,13,18,7,6,10,0,0,126,3,0,0,0,8,3,0,9,0,25,9,8,10,9,9,4,3,5,3,60,7,9,4,10,10,9,8,3,3,63,25,26,17,26,24,12,12,0,0,137,63,31,40,25,44,49,32,17,3,312,3,4,0,0,3,3,6,0,0,24,16,10,11,5,3,5,4,0,0,57,36,34,31,28,19,27,32,4,4,212
124051581,296,173,198,164,170,129,102,76,74,1366,3068,1997,2209,1946,1883,1560,1101,634,251,14639,44,17,42,47,33,29,7,3,0,225,331,199,236,279,343,361,294,169,85,2304,0,0,3,0,0,3,0,0,0,7,28,32,42,26,37,29,9,7,0,208,0,0,0,0,0,0,0,0,0,0,869,650,605,606,586,539,428,252,108,4635,3,0,3,0,6,3,0,3,0,26,40,28,39,46,48,46,31,22,13,325,8,11,18,11,19,7,8,5,0,83,55,14,37,15,4,7,0,8,0,150,3,4,5,6,3,3,3,11,3,48,16,18,7,16,5,9,15,3,0,93,34,8,15,15,18,12,0,6,3,115,54,39,33,39,20,26,9,5,0,239,62,38,61,51,53,67,51,48,14,443,3,3,3,4,0,6,5,3,3,36,20,15,16,6,16,6,3,7,3,78,70,47,32,31,27,32,25,12,6,283
125011473,201,317,772,542,303,162,52,13,3,2359,1940,1175,3016,2323,1374,930,385,121,44,11308,83,63,262,191,104,68,46,10,5,837,104,55,170,156,126,136,71,26,6,859,0,0,0,0,3,0,0,0,0,9,55,19,65,68,39,31,7,0,0,276,0,0,0,5,0,0,0,0,0,3,643,310,835,678,442,296,179,45,13,3446,0,0,0,0,0,0,0,0,0,4,40,20,80,69,33,20,14,8,0,285,6,0,8,4,6,7,3,0,0,32,3,4,6,0,4,3,0,0,0,20,0,0,6,3,3,4,5,0,0,18,14,9,35,22,6,7,3,0,0,100,7,3,19,14,3,3,3,0,0,51,25,25,62,34,17,21,9,0,0,189,159,68,172,159,102,66,45,8,6,779,0,0,4,3,0,4,3,5,4,22,0,0,6,3,0,3,0,3,0,14,81,32,55,90,56,24,34,8,4,390
125011475,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,327,363,434,176,157,102,50,18,9,1641,3343,2906,3076,1926,1789,1245,718,410,181,15586,54,113,191,112,138,147,61,35,8,862,27,10,32,22,24,54,40,30,34,270,0,0,0,0,0,0,0,0,0,0,16,6,13,16,7,17,3,0,5,93,0,0,0,0,0,0,0,0,0,0,222,195,254,148,198,222,178,151,95,1655,0,0,0,0,0,0,0,0,0,0,23,10,24,32,29,18,47,29,9,217,3,0,0,3,3,0,0,0,0,15,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,6,0,7,0,0,3,6,0,0,0,16,11,8,17,8,0,6,0,0,0,54,17,4,3,4,8,6,3,0,0,49,7,14,14,6,19,22,10,3,5,107,0,0,0,0,0,0,0,0,3,5,0,4,0,0,8,0,0,0,0,19,17,27,19,15,17,19,3,5,0,127
125011583,168,172,220,122,106,56,26,17,0,894,1976,1708,2534,1353,1079,620,395,164,59,9892,44,70,141,63,90,72,34,18,3,537,6,19,20,14,22,18,18,4,8,134,0,0,0,0,0,0,0,0,0,0,5,4,10,10,12,9,5,3,0,58,0,0,4,0,0,0,0,0,0,4,120,96,149,92,138,103,64,53,21,834,0,0,0,0,0,0,0,0,0,7,5,8,5,3,0,9,10,10,0,61,0,0,8,0,4,5,0,0,0,18,0,0,7,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,14,3,6,5,4,5,4,0,0,0,31,3,8,4,6,0,3,5,3,0,34,5,7,18,8,10,14,5,4,0,63,0,0,3,0,0,6,0,0,0,11,0,0,0,0,3,0,0,0,0,11,18,6,17,13,12,4,6,3,0,80
125011584,123,75,68,51,61,48,23,21,3,477,1812,1204,1144,955,990,731,371,308,132,7646,62,52,81,73,118,103,34,12,9,559,24,23,18,24,25,43,43,40,38,279,0,0,0,4,0,0,3,0,0,4,10,10,8,8,5,11,0,0,4,45,0,0,0,0,4,0,0,0,0,3,146,146,145,98,143,130,125,81,65,1078,0,0,0,0,0,0,0,0,0,0,12,7,19,6,19,20,16,18,6,119,0,0,0,3,0,3,0,3,0,11,6,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,3,0,17,11,14,9,11,3,4,0,0,0,53,7,11,14,9,18,17,3,4,10,93,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,24,14,16,10,6,12,12,5,3,105
125011585,128,97,92,69,92,45,21,25,14,593,1711,1254,1385,1061,1185,908,450,331,136,8422,139,123,163,147,260,232,75,45,20,1196,26,22,30,33,45,52,51,32,12,308,0,0,0,0,0,0,0,0,0,0,21,22,23,17,15,18,5,3,3,127,3,0,3,0,0,0,0,0,0,3,233,195,244,201,183,216,177,116,42,1609,0,0,4,0,0,0,0,0,0,3,15,12,14,15,22,17,32,29,6,165,0,0,0,0,0,9,0,3,0,16,0,3,3,6,0,0,3,0,0,17,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,6,0,0,14,5,11,7,3,14,6,0,0,0,48,34,14,26,15,8,3,0,0,0,104,46,21,22,31,18,17,23,11,5,203,0,0,0,0,0,4,0,0,0,10,3,0,0,0,3,3,3,0,0,12,35,26,23,22,29,18,11,8,3,182
125011586,215,211,247,168,168,93,62,35,17,1221,2804,2619,3363,2329,2281,1646,854,523,248,16671,148,219,356,239,318,329,146,69,36,1851,64,60,86,61,88,92,64,46,47,611,4,0,0,0,0,0,0,0,0,5,62,35,56,76,50,46,17,11,5,358,4,8,6,3,3,0,0,0,0,20,619,461,596,522,506,433,279,179,86,3679,0,0,0,0,0,0,0,0,0,0,24,20,25,30,41,34,59,41,21,289,4,8,8,4,8,4,0,0,0,46,4,11,6,3,3,5,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,4,7,3,9,5,3,3,3,27,6,5,21,6,10,9,7,3,0,71,46,23,40,39,20,6,11,3,0,190,154,168,242,140,160,129,39,12,5,1051,0,0,3,3,0,4,0,6,0,19,6,5,7,3,6,0,4,0,0,29,55,62,105,60,69,41,22,7,4,426
125011587,132,73,87,46,59,50,30,15,4,495,1045,732,689,632,705,532,287,186,80,4894,61,58,54,59,96,114,49,17,3,503,31,19,23,27,32,45,40,18,15,242,0,0,0,0,0,0,0,0,0,0,15,19,12,11,20,21,11,3,3,111,0,0,0,0,0,0,0,0,0,0,179,140,121,112,156,115,109,64,27,1024,0,0,0,0,0,0,0,0,0,0,17,3,14,13,10,17,17,10,5,103,0,0,3,0,0,0,0,0,0,7,0,5,3,3,0,0,0,0,0,20,0,0,0,0,0,4,0,4,3,12,3,0,8,0,0,3,0,0,0,20,3,3,5,3,7,0,3,0,0,22,12,4,9,8,11,3,0,3,0,51,15,18,10,22,17,21,3,9,0,114,0,0,0,3,0,0,0,3,0,6,0,3,3,3,3,0,3,0,0,18,16,13,5,8,12,19,9,6,0,84
125021476,263,216,165,163,189,152,121,148,135,1543,4560,3398,2479,3256,3894,2984,2225,1344,473,24621,215,149,198,252,292,251,103,36,12,1510,349,265,177,253,352,335,429,345,176,2690,0,0,0,0,0,0,0,0,0,10,136,119,69,107,136,137,75,47,17,833,21,13,15,10,5,3,16,4,4,98,940,648,420,613,679,652,527,382,115,4988,16,9,14,5,10,9,3,10,0,71,72,44,32,50,50,48,34,39,17,374,7,3,0,6,3,3,3,0,0,24,15,7,16,6,12,16,12,10,0,95,0,3,0,0,0,5,7,14,3,33,7,9,11,13,11,13,7,6,0,68,56,41,20,49,50,51,22,5,3,300,77,54,29,61,47,47,22,11,0,352,222,182,93,157,242,149,122,90,43,1302,0,0,0,0,0,0,0,6,0,13,5,10,9,6,3,6,0,4,0,38,109,105,62,95,123,123,126,107,83,935
125021477,264,143,180,206,188,118,96,83,35,1312,3827,2352,2627,3004,2810,2078,1240,924,362,19216,76,51,117,139,140,97,60,14,5,706,304,141,186,285,308,321,219,167,112,2048,3,0,0,0,0,0,0,0,0,10,61,31,38,55,59,54,18,16,6,356,14,22,15,7,15,11,6,3,4,85,1399,729,743,897,834,658,452,256,122,6089,7,0,5,4,0,3,4,0,0,35,101,38,45,70,68,40,52,27,8,447,0,3,7,3,9,4,0,0,0,21,20,8,11,9,3,0,3,0,0,60,3,0,3,4,10,4,11,4,3,37,47,35,45,24,40,37,22,12,0,258,11,9,13,16,11,15,6,0,3,77,37,38,32,37,34,14,14,0,0,207,159,120,104,144,138,124,69,46,23,923,11,5,3,7,0,3,0,0,3,30,3,4,3,0,5,0,4,3,0,20,88,81,56,92,91,50,55,47,29,584
125021478,214,160,175,166,169,144,102,62,24,1216,2910,2146,2028,2331,2438,1766,1165,747,224,15763,85,68,115,151,135,105,66,22,3,744,215,156,128,169,257,248,223,155,78,1634,0,0,0,0,0,0,0,0,0,0,99,94,74,69,73,64,37,29,8,550,30,16,15,12,9,3,0,3,0,86,980,617,451,628,649,505,347,224,63,4467,7,6,3,8,8,9,3,4,0,48,72,47,27,53,75,38,28,21,3,368,5,0,10,5,6,8,3,4,0,46,8,11,9,3,3,0,0,0,0,35,0,0,0,5,4,0,3,4,4,21,26,12,21,17,22,16,8,3,0,125,15,5,26,15,22,28,9,4,0,123,50,39,31,33,31,31,11,3,0,226,180,127,97,142,135,99,60,31,13,877,3,4,0,3,3,0,0,6,0,21,3,3,4,0,4,4,3,4,0,22,100,42,49,71,71,71,50,50,19,533
125031479,198,187,240,185,159,93,59,57,35,1206,3462,2453,2148,2182,2276,1774,1016,945,378,16644,334,259,191,306,389,352,151,72,46,2101,84,93,100,89,145,183,173,131,98,1092,0,0,0,0,0,0,0,0,0,0,37,43,39,32,45,45,18,9,5,278,0,0,0,0,0,0,0,0,0,0,626,490,406,393,525,469,335,241,178,3657,0,0,0,0,0,7,3,0,0,10,76,30,53,63,72,64,60,38,14,473,0,4,3,0,8,8,3,3,0,30,26,14,6,7,6,6,0,0,0,74,3,0,0,0,4,5,9,7,6,39,12,11,8,9,12,12,5,3,0,60,29,11,9,12,16,7,4,4,3,100,24,30,21,9,36,19,3,9,0,152,35,17,17,26,30,31,27,26,26,226,0,0,3,3,3,3,5,0,0,22,10,9,0,4,5,0,0,4,0,38,40,31,23,23,30,42,25,19,10,238
125031480,234,136,126,120,120,94,41,60,28,956,3222,2108,1895,1864,1822,1494,891,755,357,14401,310,288,244,332,406,395,197,83,55,2315,60,57,55,61,88,107,93,80,81,683,17,9,9,6,12,15,14,4,0,90,98,70,79,40,32,42,32,4,4,407,0,0,0,0,0,0,0,0,0,0,537,423,415,390,443,403,339,244,184,3377,0,3,0,0,0,0,0,3,0,7,31,33,28,36,44,37,46,43,9,308,4,13,12,5,9,7,9,0,0,60,26,11,3,11,5,8,0,0,0,69,0,0,0,3,5,4,4,7,12,31,18,12,11,9,3,10,4,4,0,75,16,16,10,10,18,15,6,3,4,94,37,23,25,22,23,16,3,0,4,157,9,8,21,3,9,12,10,13,9,87,0,0,0,0,0,3,0,0,0,8,13,10,10,6,10,5,7,0,0,60,28,22,15,9,31,18,17,7,4,148
125031481,385,292,340,213,208,147,65,50,24,1725,3907,2891,3424,2493,2182,1677,885,575,199,18246,97,124,178,125,147,183,69,26,7,954,61,49,79,75,84,121,79,52,31,628,0,0,0,0,0,0,0,0,0,0,39,25,60,39,26,18,13,11,3,233,3,0,5,0,0,0,0,0,0,14,932,749,760,696,701,591,434,240,72,5166,0,0,0,4,0,0,3,0,0,6,91,70,79,80,56,63,74,38,11,568,11,6,4,16,14,5,3,0,0,58,19,5,12,12,0,3,0,0,0,51,0,3,0,3,0,0,4,0,0,7,14,9,29,5,11,12,6,6,0,84,9,17,11,7,14,14,0,0,3,75,36,29,29,16,23,16,8,4,0,159,21,22,32,18,34,25,19,11,9,176,0,5,0,3,3,3,4,0,0,24,9,14,9,11,3,9,3,4,0,61,42,23,17,30,21,21,17,8,9,198
125031482,201,123,171,135,108,152,109,50,21,1073,4832,2899,3343,3432,2834,2933,2044,877,262,23467,63,34,66,93,62,80,31,9,4,435,273,178,201,276,309,367,516,198,75,2385,9,5,4,6,6,8,7,4,3,52,73,27,30,46,27,24,36,8,5,269,0,0,0,0,0,0,0,0,0,0,2700,1321,1384,1734,1418,1119,1252,601,186,11716,7,0,4,3,4,3,3,0,0,26,303,166,161,235,189,93,101,76,16,1346,8,4,5,16,7,4,0,3,0,55,12,4,7,9,4,0,4,0,0,42,3,3,6,3,4,5,3,10,3,43,52,18,39,33,21,21,22,6,0,211,9,3,3,12,8,10,8,3,0,59,47,38,41,36,46,26,15,3,0,252,32,26,22,42,52,44,86,43,8,362,12,3,3,3,4,5,8,0,0,38,16,9,5,8,11,3,8,3,0,58,70,58,50,62,68,67,93,28,4,489
125031483,385,223,286,205,166,136,93,57,33,1590,4484,2887,2907,2228,2144,1679,1057,650,289,18330,68,57,110,66,104,109,59,37,9,622,43,55,74,57,90,156,132,101,70,790,0,0,3,0,0,7,0,0,0,9,22,19,27,25,33,24,8,12,5,170,0,0,0,0,0,0,0,0,0,0,799,647,622,555,587,598,429,260,116,4615,0,0,0,0,0,0,0,0,0,0,75,73,70,70,73,65,54,34,13,523,3,3,10,9,3,3,7,0,0,40,16,6,3,10,3,0,7,0,0,41,0,0,3,0,0,3,0,3,0,7,7,13,9,14,5,11,9,6,0,66,11,11,8,6,6,13,3,0,4,64,37,36,33,19,36,25,5,6,0,192,8,9,9,12,9,36,22,21,6,131,4,3,4,0,4,3,0,3,3,20,7,4,5,4,0,3,3,0,0,31,34,19,29,20,26,34,28,9,5,192
125031484,288,196,211,165,157,124,92,104,72,1407,4151,2646,3120,2555,2379,1780,1124,868,400,19020,76,71,89,88,108,82,26,19,9,572,157,123,129,125,193,251,211,169,85,1453,9,3,3,9,11,4,3,4,0,49,39,25,36,36,25,24,27,13,5,232,0,0,5,0,0,0,0,0,0,9,1315,838,888,775,827,711,504,345,215,6414,0,3,0,0,3,3,0,0,0,10,155,107,75,87,86,72,62,29,9,693,3,5,8,8,3,8,3,3,0,39,27,21,8,11,5,6,4,0,0,91,0,0,0,0,0,6,6,4,0,25,29,10,39,22,9,16,10,7,0,144,6,10,8,15,20,14,8,3,0,85,61,35,39,52,36,25,9,5,0,266,12,23,25,12,39,43,40,29,15,239,7,0,3,7,3,4,3,0,7,22,12,7,5,16,7,10,3,0,3,67,38,35,42,31,39,48,37,21,14,297
125031485,468,342,432,291,256,188,88,99,28,2194,5372,3657,4832,3553,3073,2355,1532,1047,366,25786,76,61,114,129,154,113,52,28,9,741,135,85,146,161,164,244,208,120,103,1358,0,5,5,0,10,7,0,0,3,30,47,22,49,44,36,34,19,17,4,266,0,0,3,0,0,0,0,0,0,3,1837,1159,1297,1240,1109,919,717,449,199,8926,8,3,0,3,3,4,3,3,0,23,168,130,129,172,135,93,131,63,8,1038,13,3,10,10,10,13,3,4,4,68,22,25,8,12,13,5,4,0,0,92,0,0,4,4,3,0,3,3,0,17,36,22,33,28,18,14,5,3,4,167,24,10,24,23,7,14,3,3,0,110,71,47,49,58,49,30,11,3,0,312,50,29,45,40,54,42,31,37,12,341,3,0,0,0,3,3,4,0,0,19,16,15,13,16,11,11,7,5,0,83,62,36,55,45,31,54,26,20,13,342
125031486,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,308,448,589,369,254,145,65,51,45,2282,3173,2886,5077,3104,2352,1646,918,651,473,20274,56,96,147,134,118,67,28,10,6,674,171,165,215,217,186,202,136,103,110,1504,3,0,5,0,3,0,0,0,0,11,40,21,79,65,44,28,12,11,6,296,0,0,0,0,0,0,0,0,0,0,780,436,880,782,541,509,329,180,123,4564,7,0,11,7,3,0,3,0,4,34,80,40,59,100,74,61,39,37,14,513,10,3,9,6,4,7,0,3,0,36,21,0,19,10,3,0,0,0,0,63,3,0,3,6,4,3,10,3,3,35,11,11,26,13,7,9,7,5,0,88,11,22,20,18,12,14,11,3,0,108,44,35,62,69,23,36,18,3,0,280,49,53,70,68,64,54,32,28,27,452,0,3,6,4,4,0,3,0,0,22,10,0,7,13,3,8,4,0,0,47,63,51,70,42,61,59,40,23,44,458
125041490,62,35,42,48,44,33,30,15,5,317,1499,926,715,1126,1102,1023,806,288,144,7625,42,31,28,53,60,47,28,14,5,297,155,103,66,123,153,132,237,112,41,1123,0,0,0,0,0,0,0,0,0,0,22,8,7,12,21,19,16,12,0,132,11,0,13,3,0,0,0,4,0,31,530,220,182,300,268,228,230,102,34,2090,3,0,3,0,0,0,0,0,0,10,36,8,12,30,16,14,17,13,5,155,3,0,9,4,3,0,0,0,0,20,3,3,3,0,3,0,0,0,0,11,0,0,0,0,4,6,3,4,0,21,3,7,4,3,7,3,0,3,0,34,12,4,4,7,4,13,6,0,3,48,13,15,14,12,17,17,0,0,0,95,74,38,20,66,44,47,45,28,7,363,0,0,5,0,0,0,3,3,0,13,4,5,3,0,4,4,7,0,0,26,47,35,16,25,41,62,67,23,15,334
125041491,179,139,288,155,114,117,57,49,28,1113,3250,1701,4619,2820,1712,1394,851,596,341,17287,74,35,144,130,64,41,22,6,3,522,214,118,168,238,204,196,227,175,126,1660,7,0,4,4,0,0,0,0,0,18,38,17,57,53,38,34,29,25,14,300,0,0,0,0,0,0,0,0,0,3,903,328,669,660,487,331,326,178,84,3965,5,0,6,5,0,0,0,0,0,16,63,21,55,52,33,31,22,20,8,309,0,4,6,9,5,4,8,3,0,36,7,4,4,3,0,3,3,0,0,30,3,0,0,3,7,0,3,0,3,18,38,5,35,30,13,12,9,0,0,137,16,7,20,24,11,14,13,9,4,107,42,33,61,48,23,21,10,4,0,242,61,27,50,58,42,47,43,22,24,368,3,0,0,7,6,0,0,3,3,25,13,13,8,12,16,7,3,6,0,69,54,31,46,38,53,64,52,51,53,442
