SA2_MAINCODE_2016,C06_CFNC_0_299,C06_CFNC_300_449,C06_CFNC_450_599,C06_CFNC_600_799,C06_CFNC_800_999,C06_CFNC_1000_1399,C06_CFNC_1400_1799,C06_CFNC_1800_2399,C06_CFNC_2400_2999,C06_CFNC_3000_3999,C06_CFNC_4000ov,C06_CFNC_NS,C06_CFNC_Tot,C06_CF_Cu15DS_0_299,C06_CF_Cu15DS_300_449,C06_CF_Cu15DS_450_599,C06_CF_Cu15DS_600_799,C06_CF_Cu15DS_800_999,C06_CF_Cu15DS_1000_1399,C06_CF_Cu15DS_1400_1799,C06_CF_Cu15DS_1800_2399,C06_CF_Cu15DS_2400_2999,C06_CF_Cu15DS_3000_3999,C06_CF_Cu15DS_4000ov,C06_CF_Cu15DS_NS,C06_CF_Cu15DS_Tot,C06_CF_Cu15NDS_0_299,C06_CF_Cu15NDS_300_449,C06_CF_Cu15NDS_450_599,C06_CF_Cu15NDS_600_799,C06_CF_Cu15NDS_800_999,C06_CF_Cu15NDS_1000_1399,C06_CF_Cu15NDS_1400_1799,C06_CF_Cu15NDS_1800_2399,C06_CF_Cu15NDS_2400_2999,C06_CF_Cu15NDS_3000_3999,C06_CF_Cu15NDS_4000ov,C06_CF_Cu15NDS_NS,C06_CF_Cu15NDS_Tot,C06_CF_NCu15DS_0_299,C06_CF_NCu15DS_300_449,C06_CF_NCu15DS_450_599,C06_CF_NCu15DS_600_799,C06_CF_NCu15DS_800_999,C06_CF_NCu15DS_1000_1399,C06_CF_NCu15DS_1400_1799,C06_CF_NCu15DS_1800_2399,C06_CF_NCu15DS_2400_2999,C06_CF_NCu15DS_3000_3999,C06_CF_NCu15DS_4000ov,C06_CF_NCu15DS_NS,C06_CF_NCu15DS_Tot,C06_CF_NDCO_0_299,C06_CF_NDCO_300_449,C06_CF_NDCO_450_599,C06_CF_NDCO_600_799,C06_CF_NDCO_800_999,C06_CF_NDCO_1000_1399,C06_CF_NDCO_1400_1799,C06_CF_NDCO_1800_2399,C06_CF_NDCO_2400_2999,C06_CF_NDCO_3000_3999,C06_CF_NDCO_4000ov,C06_CF_NDCO_NS,C06_CF_NDCO_Tot,C06_CF_T_0_299,C06_CF_T_300_449,C06_CF_T_450_599,C06_CF_T_600_799,C06_CF_T_800_999,C06_CF_T_1000_1399,C06_CF_T_1400_1799,C06_CF_T_1800_2399,C06_CF_T_2400_2999,C06_CF_T_3000_3999,C06_CF_T_4000ov,C06_CF_T_NS,C06_CF_T_T,C06_1PF_Cu15DS_0_299,C06_1PF_Cu15DS_300_449,C06_1PF_Cu15DS_450_599,C06_1PF_Cu15DS_600_799,C06_1PF_Cu15DS_800_999,C06_1PF_Cu15DS_1000_1399,C06_1PF_Cu15DS_1400_1799,C06_1PF_Cu15DS_1800_2399,C06_1PF_Cu15DS_2400_2999,C06_1PF_Cu15DS_3000_3999,C06_1PF_Cu15DS_4000ov,C06_1PF_Cu15DS_NS,C06_1PF_Cu15DS_Tot,C06_1PF_CU15_NDS_0_299,C06_1PF_CU15_NDS_300_449,C06_1PF_CU15_NDS_450_599,C06_1PF_CU15_NDS_600_799,C06_1PF_CU15_NDS_800_999,C06_1PF_CU15_NDS_1000_1399,C06_1PF_CU15_NDS_1400_1799,C06_1PF_CU15_NDS_1800_2399,C06_1PF_CU15_NDS_2400_2999,C06_1PF_CU15_NDS_3000_3999,C06_1PF_CU15_NDS_4000ov,C06_1PF_CU15_NDS_NS,C06_1PF_CU15_NDS_Tot,C06_1PF_NCu15DS_0_299,C06_1PF_NCu15DS_300_449,C06_1PF_NCu15DS_450_599,C06_1PF_NCu15DS_600_799,C06_1PF_NCu15DS_800_999,C06_1PF_NCu15DS_1000_1399,C06_1PF_NCu15DS_1400_1799,C06_1PF_NCu15DS_1800_2399,C06_1PF_NCu15DS_2400_2999,C06_1PF_NCu15DS_3000_3999,C06_1PF_NCu15DS_4000ov,C06_1PF_NCu15DS_NS,C06_1PF_NCu15DS_Tot,C06_1PF_NDCO_0_299,C06_1PF_NDCO_300_449,C06_1PF_NDCO_450_599,C06_1PF_NDCO_600_799,C06_1PF_NDCO_800_999,C06_1PF_NDCO_1000_1399,C06_1PF_NDCO_1400_1799,C06_1PF_NDCO_1800_2399,C06_1PF_NDCO_2400_2999,C06_1PF_NDCO_3000_3999,C06_1PF_NDCO_4000ov,C06_1PF_NDCO_NS,C06_1PF_NDCO_Tot,C06_1PF_T0_299,C06_1PF_T300_449,C06_1PF_T450_599,C06_1PF_T600_799,C06_1PF_T800_999,C06_1PF_T1000_1399,C06_1PF_T1400_1799,C06_1PF_T1800_2399,C06_1PF_T2400_2999,C06_1PF_T3000_3999,C06_1PF_T4000ov,C06_1PF_TNS,C06_1PF_TT,C06_T_0_299,C06_T_300_449,C06_T_450_599,C06_T_600_799,C06_T_800_999,C06_T_1000_1399,C06_T_1400_1799,C06_T_1800_2399,C06_T_2400_2999,C06_T_3000_3999,C06_T_4000ov,C06_T_NS,C06_T_T,C11_CFNC_0_299,C11_CFNC_300_449,C11_CFNC_450_599,C11_CFNC_600_799,C11_CFNC_800_999,C11_CFNC_1000_1399,C11_CFNC_1400_1799,C11_CFNC_1800_2399,C11_CFNC_2400_2999,C11_CFNC_3000_3999,C11_CFNC_4000ov,C11_CFNC_NS,C11_CFNC_T,C11_CF_Cu15DS_0_299,C11_CF_Cu15DS_300_449,C11_CF_Cu15DS_450_599,C11_CF_Cu15DS_600_799,C11_CF_Cu15DS_800_999,C11_CF_Cu15DS_1000_1399,C11_CF_Cu15DS_1400_1799,C11_CF_Cu15DS_1800_2399,C11_CF_Cu15DS_2400_2999,C11_CF_Cu15DS_3000_3999,C11_CF_Cu15DS_4000ov,C11_CF_Cu15DS_NS,C11_CF_Cu15DS_T,C11_CF_Cu15NDS_0_299,C11_CF_Cu15NDS_300_449,C11_CF_Cu15NDS_450_599,C11_CF_Cu15NDS_600_799,C11_CF_Cu15NDS_800_999,C11_CF_Cu15NDS_1000_1399,C11_CF_Cu15NDS_1400_1799,C11_CF_Cu15NDS_1800_2399,C11_CF_Cu15NDS_2400_2999,C11_CF_Cu15NDS_3000_3999,C11_CF_Cu15NDS_4000ov,C11_CF_Cu15NDS_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_0_299,C11_CF_NCu15DS_300_449,C11_CF_NCu15DS_450_599,C11_CF_NCu15DS_600_799,C11_CF_NCu15DS_800_999
125031480,0,7,3,14,16,28,22,39,11,5,3,12,160,3,0,4,4,16,23,18,21,8,6,3,16,112,5,7,14,29,41,74,91,99,38,36,16,29,462,0,0,4,7,3,22,15,19,0,3,0,3,84,0,0,3,8,4,25,15,20,3,8,0,9,101,10,12,22,46,63,143,141,156,49,48,18,58,762,0,0,0,0,0,5,0,5,0,0,0,0,18,0,0,4,5,4,14,7,14,3,0,3,4,72,4,0,0,0,0,4,7,0,0,3,0,3,28,7,3,0,3,6,5,10,13,3,0,0,4,60,6,6,10,8,20,32,23,38,5,5,3,19,175,24,24,32,65,97,202,187,228,65,58,27,88,1098,13,3,3,7,6,26,38,53,18,26,8,8,209,0,3,5,7,11,13,18,31,18,13,3,6,129,16,3,0,8,21,63,90,126,55,33,25,17,452,3,0,3,8,8
125031481,7,7,3,6,9,37,45,68,20,19,10,28,263,3,7,7,13,7,28,23,25,15,8,0,17,137,9,15,8,29,36,94,97,125,52,33,35,33,568,3,3,3,8,13,20,11,10,5,4,0,12,110,0,5,3,3,6,29,20,23,9,8,7,22,134,17,26,18,53,61,170,154,179,78,56,44,85,943,0,0,0,0,0,4,4,3,0,0,0,0,15,0,4,0,4,10,15,15,15,6,3,3,13,75,0,0,0,0,0,8,7,3,0,3,0,0,27,0,3,3,7,8,10,8,11,3,0,0,11,61,4,10,4,13,13,38,26,29,8,5,3,26,180,27,44,30,71,88,254,227,272,110,74,55,136,1390,12,7,5,7,17,35,60,94,61,33,20,18,363,7,3,0,7,9,13,26,44,16,18,8,7,146,7,11,9,9,20,68,101,196,106,51,29,32,630,0,0,6,6,5
125031482,8,11,10,24,36,49,58,96,106,47,13,31,489,7,3,5,18,18,31,28,40,12,21,8,13,216,10,17,9,34,38,117,172,253,169,90,20,61,991,8,4,6,19,14,39,29,30,14,10,4,21,206,10,7,10,19,18,35,32,33,14,11,5,20,224,34,30,32,89,95,227,267,362,209,133,46,120,1642,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,4,4,6,22,15,12,12,4,3,11,95,0,0,0,5,4,8,4,5,5,0,0,0,38,0,4,10,10,9,16,11,15,6,3,0,15,92,10,4,17,18,18,49,36,31,25,5,3,25,242,48,49,59,125,143,326,361,488,343,188,62,177,2364,28,4,7,11,19,44,42,102,154,160,57,25,653,7,4,5,7,10,16,20,51,36,43,17,18,231,20,5,8,8,30,97,102,264,308,313,91,64,1300,7,7,3,10,7
125031483,8,0,5,6,4,20,21,51,26,8,5,17,168,3,5,7,8,8,26,16,24,13,9,3,13,144,5,9,4,21,30,94,87,138,65,30,12,42,545,0,3,9,12,5,21,11,23,12,6,8,7,108,3,5,6,13,12,28,16,21,13,7,0,23,152,11,19,28,55,56,174,131,205,108,57,22,79,944,0,0,0,0,0,3,7,0,4,0,0,0,12,0,3,0,0,3,7,17,8,4,5,0,9,56,0,3,0,3,4,3,3,0,3,0,0,3,18,4,0,0,5,3,8,5,13,5,4,0,8,52,4,8,3,3,8,21,28,23,12,5,3,22,141,22,28,33,71,71,217,181,280,144,70,32,119,1254,7,4,3,5,6,31,33,71,43,20,7,15,248,9,5,3,3,10,30,29,49,31,19,7,11,205,17,7,3,13,21,53,86,187,95,53,21,21,571,5,5,7,9,4
125031484,4,6,7,21,18,49,63,76,37,16,10,27,336,0,3,3,9,13,37,16,34,10,6,3,9,145,6,13,8,27,38,128,126,146,78,35,7,44,648,3,3,11,15,9,28,18,21,5,8,3,12,128,0,6,6,13,8,37,16,22,13,3,3,12,140,4,26,24,62,62,229,179,232,107,49,17,65,1059,0,0,4,6,3,8,4,0,0,0,0,0,26,6,3,3,13,13,18,20,19,5,3,0,4,103,0,0,0,3,3,4,5,3,0,3,0,5,33,3,4,0,5,8,16,7,12,3,3,0,6,76,4,3,11,25,23,48,35,34,14,12,0,16,232,15,41,45,108,104,326,281,340,155,84,31,109,1628,13,5,4,9,14,46,59,109,82,39,16,20,403,8,0,0,4,3,16,21,44,16,21,5,3,148,10,0,4,8,17,64,124,214,158,54,37,31,722,5,0,4,6,9
125031485,10,3,3,12,19,47,73,97,58,26,8,25,389,7,8,0,7,13,26,29,25,16,17,6,14,166,9,12,13,22,29,116,119,157,92,55,22,36,690,0,7,3,14,7,16,11,33,6,8,3,17,126,3,10,6,11,13,32,28,36,14,11,7,24,198,16,33,23,51,67,197,190,249,131,91,40,95,1176,0,0,0,0,0,4,0,4,0,3,0,0,15,0,7,3,3,9,12,14,5,7,4,0,9,77,0,0,3,3,3,5,10,4,4,0,0,0,37,4,4,3,3,5,20,9,8,4,3,0,13,82,5,7,10,12,19,46,35,24,17,7,0,21,216,34,43,33,74,103,287,302,374,204,124,55,142,1777,16,5,4,8,19,44,70,110,77,54,22,23,457,3,8,0,13,14,24,27,37,32,23,8,10,184,23,7,0,10,21,78,119,228,157,98,61,43,843,3,3,8,0,12
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,6,7,3,15,17,45,79,117,42,33,10,20,387,5,0,0,0,5,11,7,6,3,11,5,0,59,10,9,10,11,32,57,74,91,47,33,14,13,384,0,0,3,3,4,19,9,11,7,7,7,3,77,0,0,0,0,3,16,13,15,3,4,0,6,69,15,12,12,20,42,105,104,123,62,54,23,23,585,0,0,0,0,0,3,0,3,0,0,0,0,8,0,4,4,4,3,14,8,4,3,0,3,3,55,0,0,0,5,3,5,6,3,0,0,0,0,26,4,0,0,3,5,6,16,7,0,3,0,5,47,5,8,4,10,9,30,28,19,5,3,4,10,136,27,23,27,41,67,177,209,261,113,86,40,49,1110,22,3,4,4,8,42,102,163,88,67,24,18,553,0,0,0,3,0,5,16,11,12,13,9,4,71,21,8,4,3,10,44,83,146,82,61,27,12,501,6,0,0,0,11
125041490,4,7,0,6,9,13,10,26,32,31,7,11,158,3,0,7,3,3,8,10,10,7,8,0,0,56,3,8,4,14,15,48,70,92,43,61,26,21,397,6,4,3,3,5,12,18,22,15,6,7,10,105,5,7,3,0,4,16,10,7,14,5,0,3,91,16,18,16,22,29,90,106,139,72,87,29,41,649,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,3,3,5,0,0,4,22,0,0,0,0,0,3,0,0,3,0,0,0,11,3,3,3,3,3,3,3,3,4,0,0,0,24,3,3,3,6,3,8,11,10,13,0,0,5,65,23,22,18,25,39,110,128,170,121,116,42,55,874,13,6,6,0,6,16,13,43,16,46,35,3,205,0,0,0,5,4,11,10,19,7,13,5,0,87,4,3,3,10,5,13,25,78,69,142,58,15,435,4,0,0,0,0
125041491,3,3,3,9,13,39,55,91,67,33,9,15,341,0,3,0,3,3,9,15,12,10,3,0,4,74,7,7,3,13,29,90,97,141,64,47,14,25,538,3,0,3,3,8,13,19,23,5,6,4,3,103,0,0,0,9,3,11,9,15,12,3,0,5,70,16,10,10,29,42,126,144,187,92,60,21,41,786,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,6,7,13,4,0,3,0,3,36,0,0,0,0,3,4,7,0,0,5,0,4,18,0,3,0,7,3,12,5,11,0,0,0,0,45,4,0,0,7,12,20,25,20,0,10,0,9,110,20,15,14,45,66,186,224,299,162,104,33,66,1237,12,8,6,11,11,28,61,122,84,99,23,10,481,0,5,0,0,3,7,6,16,19,10,3,3,71,20,0,7,4,11,33,83,221,152,107,43,18,702,4,5,0,0,3
125041492,3,6,8,14,16,57,84,83,25,6,3,29,339,0,0,3,0,3,13,7,7,3,6,3,7,51,3,3,3,12,19,61,76,62,20,7,7,18,299,0,3,3,0,4,7,12,12,3,0,0,3,47,0,0,0,4,3,13,11,10,3,7,3,6,62,7,5,9,21,28,88,111,89,34,13,13,35,460,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,3,0,4,15,14,6,0,0,0,7,56,0,0,0,0,6,3,3,0,0,0,0,4,16,0,4,3,3,9,9,3,3,0,0,0,0,39,3,3,5,6,17,30,16,13,3,0,0,8,111,10,10,22,42,63,184,212,186,60,29,20,67,906,19,4,4,14,9,48,87,148,55,39,15,16,453,0,0,0,3,0,9,10,6,7,0,4,0,39,6,0,0,0,13,70,119,150,57,34,17,16,484,3,0,0,6,0
125041493,13,14,21,18,17,63,71,130,63,32,14,31,480,3,4,9,12,17,36,15,23,16,18,3,12,168,9,16,6,16,41,134,170,243,109,60,15,40,861,3,4,9,15,14,26,31,27,17,24,8,14,190,10,10,6,14,22,26,26,22,11,7,0,6,170,26,37,24,61,87,219,243,319,155,104,35,68,1385,0,0,0,3,0,6,4,5,0,0,0,0,19,0,0,3,3,11,19,10,16,5,4,3,9,87,0,3,3,0,3,5,8,7,0,0,0,4,42,3,3,4,3,8,21,8,10,4,4,0,0,77,5,5,9,11,22,54,31,37,9,14,4,18,224,52,55,55,88,128,343,345,489,228,148,55,115,2088,26,11,8,17,10,36,57,123,109,87,18,12,510,4,0,3,7,7,19,17,29,29,27,8,5,164,23,8,6,8,19,65,128,267,229,143,57,38,982,6,5,6,4,9
125041494,10,5,7,15,17,41,28,51,66,45,8,20,304,0,0,4,4,7,12,20,18,12,9,0,7,93,7,11,3,22,18,77,88,159,101,59,20,37,607,3,3,3,6,3,22,13,22,7,6,5,8,101,0,9,3,12,9,24,11,17,10,12,6,11,122,16,19,12,45,37,137,129,218,131,86,30,55,929,0,0,0,0,0,3,3,0,0,0,0,0,8,0,4,0,3,7,4,3,8,7,5,0,0,44,0,0,0,0,3,5,4,5,0,0,0,0,22,0,0,0,3,0,16,8,3,0,0,0,0,39,3,3,3,8,12,26,13,25,8,8,3,0,108,26,31,19,72,64,203,178,292,205,139,41,82,1343,18,3,5,7,4,27,28,53,78,100,25,9,357,4,0,3,7,3,16,19,24,21,22,5,5,127,13,3,0,9,10,47,61,135,141,181,44,28,680,5,0,3,5,8
125041588,3,0,0,4,5,24,24,54,18,6,3,9,162,0,0,3,3,4,13,15,17,11,3,0,9,79,9,3,9,9,16,58,75,136,58,24,9,18,426,0,0,0,3,9,10,10,14,4,6,3,4,68,0,0,3,3,7,11,14,11,5,0,3,14,64,14,3,19,23,36,89,114,176,74,37,15,36,637,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,5,9,6,4,3,0,0,7,38,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,3,3,0,6,5,6,3,0,0,3,26,3,3,3,4,10,11,18,14,8,0,0,9,86,21,8,23,27,54,123,160,244,107,48,20,57,883,6,0,3,3,5,19,34,90,51,40,12,11,285,0,3,0,0,3,9,13,19,20,18,9,0,82,10,3,0,3,6,50,80,205,139,83,26,27,632,0,3,0,3,6
125041589,3,3,0,14,10,21,35,60,39,12,5,13,222,0,0,3,5,0,8,11,13,5,9,0,4,58,5,10,3,17,23,59,83,115,70,33,18,26,461,0,3,4,3,4,8,11,17,10,3,3,4,71,0,0,4,0,7,4,7,14,9,4,4,7,50,7,14,15,28,33,87,113,156,88,47,29,37,645,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,3,4,3,9,8,3,3,0,0,0,36,0,0,4,0,0,0,9,0,0,0,0,0,9,0,4,0,0,3,6,0,7,0,3,0,3,32,0,3,9,7,7,14,16,10,5,3,0,7,85,15,19,20,48,51,123,166,226,133,64,35,58,958,13,0,0,7,6,23,43,79,33,33,15,4,265,4,0,3,0,3,5,12,22,10,11,8,7,91,16,8,0,4,21,41,81,161,93,86,39,19,577,0,3,3,3,3
126011495,10,5,7,13,23,43,54,65,47,66,30,32,391,8,3,3,13,10,33,27,48,18,29,19,16,224,21,18,10,27,36,94,110,188,117,149,74,56,913,10,8,8,17,16,33,31,54,31,38,33,13,298,5,0,4,3,6,24,18,27,7,16,7,16,148,49,33,28,61,67,185,191,319,178,238,134,105,1581,0,0,0,0,0,5,0,6,0,0,0,0,19,0,0,0,3,0,7,7,10,6,4,4,8,51,0,3,0,3,6,8,6,7,4,3,0,8,39,3,0,0,3,0,6,8,3,0,8,0,8,41,4,9,0,8,5,21,30,23,9,12,7,15,150,65,47,33,79,93,255,269,405,235,312,168,157,2127,24,12,5,7,16,38,48,77,60,63,89,14,450,21,8,0,7,11,18,26,35,19,40,43,7,237,30,10,5,11,20,55,58,136,122,197,216,31,900,31,9,5,15,13
126011496,7,12,6,8,10,38,38,70,60,56,51,32,380,5,6,7,6,10,40,34,46,24,43,27,18,270,18,11,14,18,21,83,97,172,129,169,98,46,872,7,6,5,8,23,35,35,47,25,46,35,31,299,4,6,3,3,8,22,12,25,19,11,14,13,147,36,28,31,36,67,176,175,289,193,267,174,111,1586,0,0,0,0,0,7,5,3,0,3,0,3,22,0,3,0,3,3,10,6,3,13,3,0,6,50,0,0,0,4,3,4,6,6,3,4,0,3,38,3,3,3,0,3,4,3,4,5,0,5,3,40,3,9,3,6,11,25,24,15,18,8,5,14,146,48,48,38,57,87,239,237,377,273,327,228,157,2109,23,6,4,8,13,29,36,55,47,82,97,23,428,9,3,5,6,6,11,20,44,35,54,58,8,257,28,4,0,6,9,45,60,149,134,234,241,36,952,23,9,10,5,7
126021497,11,12,3,12,17,45,60,69,58,81,32,27,429,3,6,4,9,10,30,35,40,20,15,13,12,211,13,25,12,29,31,111,124,189,127,130,68,52,912,11,10,11,12,17,44,32,64,22,34,20,10,276,12,6,8,3,16,19,24,31,12,19,13,15,175,37,49,31,55,80,199,217,324,180,196,121,99,1577,0,0,0,0,0,5,5,0,0,0,0,5,20,0,0,0,0,3,17,9,4,11,5,5,7,56,0,4,4,3,0,11,6,12,3,0,3,3,48,0,0,3,4,3,14,7,7,5,3,0,7,62,4,8,7,6,9,45,27,20,16,5,11,19,189,54,64,44,71,105,287,303,415,256,284,163,143,2189,23,7,10,6,12,35,38,99,56,90,100,27,499,16,0,4,5,11,14,12,42,27,30,34,11,213,30,13,7,11,19,66,79,145,142,217,201,32,964,22,10,3,16,14
126021498,7,5,3,8,8,30,29,64,50,60,39,30,327,4,3,0,3,8,14,14,11,11,10,12,11,97,11,5,11,16,13,47,47,108,90,113,98,35,598,3,0,4,10,3,13,13,18,10,8,10,14,108,4,0,0,3,9,11,6,11,5,12,7,10,76,18,11,18,29,31,84,88,150,115,138,129,72,880,0,0,0,0,0,3,0,0,0,3,3,4,11,3,0,3,3,3,5,9,3,7,4,7,0,50,0,3,0,3,0,3,3,3,3,0,0,5,27,0,0,0,3,3,6,3,4,3,0,3,5,33,4,3,3,5,10,19,17,13,13,11,9,16,117,31,24,26,45,49,131,130,222,174,203,175,109,1324,17,5,4,5,4,26,24,61,50,71,94,12,378,7,0,3,4,0,6,9,16,7,15,27,8,107,12,4,3,6,10,39,30,66,64,134,195,34,604,6,0,4,3,5
126021499,3,0,4,9,3,15,11,28,13,28,61,22,188,0,0,3,0,0,5,8,11,9,6,21,19,81,4,0,5,3,3,23,10,38,23,61,127,33,322,3,3,0,0,3,9,10,12,9,13,17,20,93,0,0,0,0,3,5,6,9,6,9,18,8,60,9,3,4,7,11,42,28,68,44,92,185,78,563,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,8,3,3,0,3,21,0,0,0,0,0,0,3,3,4,3,5,3,19,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,3,3,0,8,4,7,5,9,6,7,52,14,7,10,12,18,59,49,99,61,124,254,102,809,9,3,0,5,0,8,12,17,11,37,72,9,189,4,0,0,0,0,11,3,11,4,5,42,9,94,10,0,3,4,0,14,12,23,25,53,199,29,374,3,5,0,3,0
126021500,9,4,10,4,23,47,57,128,74,35,19,24,430,5,0,0,0,4,4,8,12,3,10,3,3,56,7,7,7,14,13,66,54,119,68,40,21,23,432,0,3,4,4,3,21,12,23,8,4,0,8,93,0,0,3,3,9,12,11,10,4,6,0,6,63,10,7,13,21,23,103,85,157,89,58,28,40,647,0,0,0,0,0,0,5,0,0,0,0,3,8,3,3,0,0,3,15,10,4,0,4,0,4,42,0,3,0,3,0,0,3,7,0,0,3,5,34,4,0,0,3,0,3,4,7,0,5,0,3,32,5,3,0,3,6,19,23,21,9,12,4,14,119,28,17,26,32,51,168,163,305,172,107,58,75,1193,12,3,5,3,11,32,28,99,83,82,40,20,420,3,3,0,0,0,10,3,4,6,11,9,0,50,13,6,4,11,8,30,42,98,106,102,57,17,490,4,3,0,3,0
126021501,8,3,3,3,3,30,26,40,34,51,28,32,264,3,9,3,3,6,14,21,12,5,18,3,11,103,6,12,9,14,28,59,74,128,89,110,34,30,591,3,3,7,5,8,16,18,22,12,16,5,9,118,3,0,0,4,3,17,19,19,18,13,3,15,109,13,20,13,25,40,106,121,185,118,159,44,58,927,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,8,3,3,0,0,8,34,0,0,0,0,4,3,5,3,0,0,0,3,26,4,3,0,4,3,8,3,5,8,5,0,3,36,3,3,4,7,6,17,16,15,7,7,0,14,107,30,27,21,40,55,153,173,239,166,224,74,109,1299,16,3,3,8,11,24,19,19,31,50,63,11,252,4,0,0,0,4,14,8,21,11,19,17,3,97,11,3,8,4,13,35,36,83,81,144,164,28,611,0,0,0,6,3
126021503,3,3,3,5,10,38,55,59,53,55,26,32,351,0,0,4,3,3,13,11,16,5,8,4,6,84,9,13,6,14,15,69,86,100,77,84,31,31,528,0,3,0,3,11,15,8,19,10,8,3,9,86,0,3,8,4,5,11,19,10,7,6,6,10,86,17,14,14,23,39,108,126,144,99,112,43,54,779,0,3,0,0,0,5,0,0,3,0,0,0,11,0,0,0,3,9,12,5,8,9,3,0,4,52,0,3,0,0,0,3,6,3,6,0,0,9,33,0,0,0,3,0,7,4,6,0,0,0,5,35,3,8,6,11,14,25,21,17,16,4,3,12,139,21,29,27,36,59,168,193,228,170,167,66,102,1272,16,9,3,7,8,33,80,102,70,84,65,19,506,3,0,0,0,3,3,8,20,5,17,15,6,74,25,3,3,3,12,26,63,111,79,150,92,24,599,3,0,0,3,0
126021590,0,0,0,0,0,6,0,15,7,5,16,6,66,0,3,0,3,0,4,3,3,3,8,8,5,41,3,0,0,7,8,27,25,36,22,36,32,20,229,0,0,0,0,0,7,7,11,0,4,7,8,45,0,0,0,0,0,3,8,10,7,9,7,3,47,5,9,5,7,10,40,46,57,30,53,57,38,358,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,4,5,3,3,0,3,10,0,34,9,7,7,9,19,53,47,75,45,63,79,45,461,3,0,0,0,0,8,0,4,3,20,19,4,65,3,0,5,0,0,0,3,11,3,4,17,3,57,3,0,0,0,0,11,8,16,18,39,84,8,189,0,0,0,0,4
126021591,17,5,4,13,20,52,42,97,45,71,28,26,426,4,0,3,11,5,18,17,28,9,16,11,14,128,8,7,6,15,29,91,107,165,118,139,50,50,796,0,3,0,8,9,24,14,30,9,11,14,9,139,3,3,5,10,4,14,20,19,3,8,7,21,123,14,14,13,50,46,152,153,253,133,186,84,93,1193,0,0,0,0,0,4,0,3,0,3,0,0,18,3,0,0,0,0,11,6,13,3,4,0,4,53,0,0,3,3,3,5,0,3,6,3,0,0,29,0,0,3,0,3,19,9,12,7,4,4,5,61,4,3,7,5,5,39,17,34,16,10,9,13,166,32,25,34,68,77,235,213,381,199,268,116,138,1782,13,7,4,8,12,29,43,112,60,103,69,21,490,6,0,0,3,7,19,12,35,18,29,18,8,150,18,5,8,12,24,69,69,154,128,232,179,34,934,8,0,3,10,8
