region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
SSC12557,0,0,6,88,127,76,68,82,37,478
SSC12558,3,0,3,35,43,21,25,45,27,196
SSC12559,72,33,168,726,1030,535,541,949,376,4157
SSC12560,3,0,9,50,101,73,74,89,27,414
SSC12561,119,63,285,1863,1681,577,386,985,652,6144
SSC12562,6,0,12,97,167,80,73,82,46,545
SSC12563,10,0,14,995,779,182,106,765,647,3474
SSC12564,6,0,6,51,54,39,31,46,18,239
SSC12565,32,17,95,815,870,437,324,647,209,3302
SSC12566,0,3,3,74,109,56,33,38,22,332
SSC12567,23,10,48,169,166,86,60,147,58,686
SSC12568,0,0,0,39,42,32,25,31,10,179
SSC12569,5,0,12,92,140,121,114,121,42,630
SSC12570,38,6,55,604,837,451,396,611,292,3191
SSC12571,219,58,360,1934,2556,1244,980,1884,607,9205
SSC12572,0,0,0,22,52,36,30,28,12,180
SSC12573,0,0,0,3,3,6,3,3,0,18
SSC12574,3,0,9,396,492,280,168,280,106,1722
SSC12575,6,0,9,636,639,324,247,452,67,2365
SSC12576,6,9,25,671,966,452,449,518,260,3316
SSC12577,54,21,86,29,38,41,31,130,69,338
SSC12578,262,119,521,1636,2035,1020,962,2050,901,8604
SSC12579,0,4,4,78,106,58,32,46,49,369
SSC12580,5,0,5,117,166,87,101,133,47,651
SSC12581,0,0,6,40,52,29,29,39,19,208
SSC12582,0,0,0,0,0,0,0,3,0,3
SSC12583,23,67,101,373,495,310,256,429,223,2086
SSC12584,3,0,9,107,166,63,60,113,25,534
SSC12585,0,7,7,74,126,77,75,62,93,507
SSC12586,345,103,607,1558,2018,1048,833,1911,664,8032
SSC12587,37,18,98,557,702,389,380,721,299,3048
SSC12588,3,0,3,78,88,48,40,47,24,325
SSC12589,10,7,29,332,395,229,178,282,115,1531
SSC12590,0,0,0,70,93,53,47,53,22,338
SSC12591,200,68,407,2157,2293,1157,1143,4279,1406,12435
SSC12592,103,49,215,889,1272,804,702,1082,464,5213
SSC12593,3,3,6,108,113,73,59,169,175,697
SSC12594,0,0,3,91,123,73,66,104,36,493
SSC12595,0,0,0,54,63,47,27,36,6,233
SSC12596,4,0,4,56,76,44,52,54,24,306
SSC12597,0,4,4,58,111,61,52,51,42,375
SSC12598,3,0,3,128,179,95,92,137,22,653
SSC12599,4,0,4,43,69,40,50,33,17,252
SSC12600,0,0,0,0,0,0,0,0,0,0
SSC12601,6,3,12,143,209,136,119,165,71,843
SSC12602,12,3,24,576,684,390,252,439,79,2420
SSC12603,0,0,0,56,87,55,59,107,87,451
SSC12604,4,0,4,62,95,42,22,55,29,305
SSC12605,3,0,3,36,58,31,38,40,17,220
SSC12606,0,0,0,28,35,12,29,24,3,131
SSC12607,0,0,0,28,45,28,26,22,15,164
SSC12608,82,54,170,958,1390,708,563,926,450,4995
SSC12609,0,3,3,101,128,80,54,51,49,463
SSC12610,0,0,3,99,101,68,50,69,16,403
SSC12611,0,0,0,28,54,33,30,25,12,182
SSC12612,0,0,0,144,230,93,83,131,26,707
SSC12613,3,0,3,67,76,52,50,54,16,315
SSC12614,9,6,23,233,311,157,142,190,114,1147
SSC12615,72,5,86,171,166,77,96,525,103,1138
SSC12616,16,0,22,54,64,41,42,98,27,326
SSC12617,0,0,3,68,89,47,63,71,42,380
SSC12618,0,0,6,159,203,113,127,136,58,796
SSC12619,3,0,6,39,62,23,29,37,19,209
SSC12620,4,0,4,42,73,47,46,55,14,277
SSC12621,39,4,46,165,155,82,68,193,78,741
SSC12622,0,0,0,68,82,61,49,57,25,342
SSC12623,168,57,296,1468,1790,1027,977,1766,781,7809
SSC12624,18,13,78,574,703,380,284,483,116,2540
SSC12625,0,0,0,3,3,0,0,0,0,6
SSC12626,3,0,6,1067,857,225,117,763,390,3419
SSC19191,0,0,0,0,0,0,0,0,0,0
SSC19494,66,48,123,2360,1818,643,574,3419,2924,11738
SSC19797,0,0,0,9,12,3,6,68,15,113
