region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
SSC12461,37,2600,679,342,1633,1.1,1814,3.4
SSC12462,40,2058,569,300,1451,1.1,1163,2.6
SSC12463,32,1610,565,280,1254,1.1,1078,2.5
SSC12464,34,1810,674,310,1662,1.1,1605,2.9
SSC12465,33,1907,694,335,1798,1.1,1725,3.0
SSC12466,45,1114,373,160,897,1.1,706,2.3
SSC12467,43,1450,558,200,1436,1.1,1001,2.4
SSC12468,50,1733,412,275,914,1.1,794,2.3
SSC12469,35,1361,505,210,1237,1.1,990,2.5
SSC12470,45,1400,485,280,1059,1.1,790,1.9
SSC12471,65,1559,389,265,836,1.0,680,2.0
SSC12472,30,2500,661,450,1823,1.1,1872,3.7
SSC12473,40,1213,372,175,813,1.1,633,2.3
SSC12474,34,1387,467,260,1235,1.1,1082,2.8
SSC12475,41,2600,744,480,2574,1.0,2449,3.1
SSC12476,39,3000,787,618,2652,1.1,2512,3.1
SSC12477,35,2167,654,340,1679,1.2,1392,2.5
SSC12478,33,1280,414,190,888,1.1,726,2.4
SSC12479,37,1517,495,275,1158,1.1,1057,2.7
SSC12480,35,1928,507,240,1394,1.1,1068,2.5
SSC12481,41,1196,487,150,1188,1.1,924,2.3
SSC12482,28,1625,591,270,1306,1.1,1230,2.9
SSC12483,41,2584,767,546,2501,1.0,2339,3.0
SSC12484,31,2000,626,360,1559,1.4,1475,2.6
SSC12485,36,1430,437,180,1167,1.1,973,2.6
SSC12486,38,1842,452,385,1332,1.1,1309,3.2
SSC12487,32,1517,364,190,906,1.2,793,2.9
SSC12488,49,1409,344,210,788,1.2,787,2.5
SSC12489,61,0,1125,0,0,1.0,1125,1.0
SSC12490,55,0,376,0,850,1.1,579,1.7
SSC12491,39,2340,676,260,1903,1.1,1860,3.0
SSC12492,40,1846,585,300,1717,1.1,1412,2.7
SSC12493,27,2600,751,200,1678,1.1,1428,2.8
SSC12494,40,780,386,136,1031,1.1,891,2.6
SSC12495,46,1148,397,300,1100,1.0,870,2.4
SSC12496,46,1083,363,180,966,1.1,677,2.3
SSC12497,34,1733,610,275,1383,1.1,1093,2.1
SSC12498,39,2106,612,190,1781,1.1,1550,2.9
SSC12499,31,0,376,50,804,1.3,830,2.9
SSC12500,53,3000,705,231,1675,1.0,1526,2.5
SSC12501,30,1600,370,295,905,1.5,876,3.0
SSC12502,44,867,329,250,830,1.1,749,2.8
SSC12503,44,2167,554,95,1093,1.1,696,2.0
SSC12504,29,1400,366,185,809,1.2,774,3.0
SSC12505,38,3000,930,470,2587,1.1,2124,2.6
SSC12506,38,3000,877,610,2813,1.1,2691,3.2
SSC12507,43,932,402,115,972,1.1,806,2.2
SSC12508,43,1950,581,350,1594,1.1,1487,2.9
SSC12509,47,1400,387,280,893,1.1,749,2.6
SSC12510,37,2383,714,250,1930,1.1,1807,3.0
SSC12511,38,1300,340,132,721,1.1,566,2.3
SSC12512,51,1842,383,200,911,1.1,677,2.1
SSC12513,40,2000,678,500,2446,1.0,2403,3.1
SSC12514,46,1679,360,0,977,1.1,645,2.5
SSC12515,36,1668,482,283,1192,1.1,991,2.5
SSC12516,50,1000,357,130,821,1.2,725,2.2
SSC12517,33,1662,583,255,1434,1.0,1226,2.6
SSC12518,40,1950,539,260,1231,1.1,1002,2.4
SSC12519,39,2167,697,400,2183,1.1,2263,3.6
SSC12520,39,1600,487,150,1067,1.1,827,2.6
SSC12521,32,1900,634,300,1424,1.2,1446,2.9
SSC12522,45,1300,398,200,964,1.1,766,2.4
SSC12523,53,975,514,0,949,1.1,919,2.2
SSC12524,38,2000,673,330,1880,1.1,1692,2.9
SSC12525,39,2400,680,410,1914,1.1,1682,2.8
SSC12526,43,2350,552,180,1600,1.1,1281,2.5
SSC12527,49,2383,521,220,1725,1.0,1199,2.7
SSC12528,46,1733,524,190,1031,1.0,1107,2.1
SSC12529,48,1170,319,0,686,1.2,563,2.1
SSC12530,47,1712,355,100,660,1.1,753,2.1
SSC12531,29,2400,846,500,1868,1.4,1768,2.3
SSC12532,53,1772,459,240,883,1.2,700,2.2
SSC12533,42,1517,524,285,1199,1.1,1126,2.6
SSC12534,32,1800,500,280,1315,1.1,966,2.0
SSC12535,35,2600,1184,466,2766,1.2,2235,2.0
SSC12536,45,1250,514,173,1129,1.1,1029,2.6
SSC12537,43,2200,756,370,2200,1.1,1780,2.6
SSC12538,45,1517,403,148,1208,1.1,888,2.7
SSC12539,46,2167,502,0,1271,1.1,924,2.2
SSC12540,40,800,604,100,1298,1.1,1302,2.9
SSC12541,36,1335,579,210,1309,1.1,1357,3.0
SSC12542,37,2500,623,300,1562,1.3,1562,2.7
SSC12543,35,1400,425,200,1048,1.1,934,2.7
SSC12544,33,1842,585,310,1443,1.1,1419,3.0
SSC12545,42,1300,423,175,942,1.1,838,2.3
SSC12546,33,2300,731,378,2043,1.1,2067,3.5
SSC12547,45,867,390,165,1044,1.1,739,2.3
SSC12548,41,1777,614,290,1709,1.1,1447,2.6
SSC12549,49,1300,427,200,1031,1.1,1019,2.5
SSC12550,47,2100,640,170,1339,1.0,1321,2.6
SSC12551,34,2167,592,360,1473,1.1,1285,3.1
SSC12552,33,1473,537,290,1266,1.1,1200,2.9
SSC12553,40,1250,331,0,742,1.1,712,2.3
SSC12554,51,650,378,150,860,1.1,691,2.2
SSC12555,48,1733,531,60,1281,1.1,1125,2.8
SSC12556,42,867,415,150,1192,1.3,792,2.8
SSC12557,39,2241,645,230,1840,1.2,1797,3.0
SSC12558,40,2500,358,90,753,1.1,753,2.9
SSC12559,45,1603,409,240,901,1.1,784,2.4
SSC12560,54,931,366,200,747,1.1,583,1.9
SSC12561,40,3033,1144,550,2780,1.1,2173,2.1
SSC12562,48,1150,425,330,1174,1.1,974,2.6
SSC12563,36,2325,878,420,1934,1.2,1383,1.7
SSC12564,41,1170,363,200,887,1.2,749,2.6
SSC12565,38,2400,723,330,2081,1.1,1627,2.7
SSC12566,46,1517,520,295,1161,1.1,1081,2.5
SSC12567,49,3600,962,390,2735,1.1,2359,2.5
SSC12568,46,1040,472,80,966,1.1,814,2.1
SSC12569,50,1300,359,200,771,1.1,682,2.2
SSC12570,34,2300,568,380,1596,1.1,1584,3.3
SSC12571,40,2167,539,260,1633,1.1,1237,2.5
SSC12572,51,1083,378,118,900,1.1,713,2.4
SSC12573,41,0,250,250,500,1.0,549,2.6
SSC12574,39,2600,772,380,2135,1.1,1907,3.0
SSC12575,36,2167,784,570,2560,1.0,2581,3.5
SSC12576,31,1733,559,290,1342,1.1,1245,2.9
SSC12577,78,2167,370,250,787,1.0,700,1.7
SSC12578,48,1733,421,240,1086,1.1,795,2.2
SSC12579,48,2299,651,275,1799,1.1,1481,2.6
SSC12580,37,1161,496,145,1116,1.1,971,2.7
SSC12581,54,800,396,100,729,1.1,753,2.1
SSC12582,28,0,700,0,0,1.0,1750,2.0
SSC12583,43,1881,465,260,1216,1.1,977,2.7
SSC12584,40,1950,503,300,1286,1.1,1201,2.8
SSC12585,48,916,374,150,789,1.2,724,2.3
SSC12586,42,1759,489,265,1308,1.1,982,2.5
SSC12587,45,1649,400,220,954,1.1,711,2.2
SSC12588,45,2048,645,154,1666,1.1,1430,2.8
SSC12589,36,1668,524,250,1369,1.1,1153,2.8
SSC12590,42,2115,567,260,1466,1.1,1234,2.8
SSC12591,35,1950,386,300,1117,1.3,980,3.1
SSC12592,53,1517,396,250,850,1.1,721,2.1
SSC12593,18,1300,281,40,1050,1.1,804,2.4
SSC12594,33,1716,523,300,1268,1.1,1046,3.0
SSC12595,41,1733,593,175,1656,1.0,1437,2.7
SSC12596,55,1142,331,200,814,1.0,704,2.2
SSC12597,40,1929,716,260,1966,1.1,1512,2.4
SSC12598,34,2292,670,238,2110,1.1,2069,3.6
SSC12599,41,1170,394,135,870,1.1,738,2.6
SSC12600,0,0,0,0,0,0,0,0
SSC12601,43,1603,399,240,1125,1.1,967,2.7
SSC12602,38,2167,742,430,2241,1.0,2151,3.1
SSC12603,46,650,340,105,907,1.1,737,2.5
SSC12604,42,1127,572,300,1365,1.1,1110,2.5
SSC12605,44,1515,511,25,1263,1.1,1303,2.9
SSC12606,46,282,367,90,870,1.1,814,2.6
SSC12607,43,800,460,0,966,1.1,753,2.7
SSC12608,39,1800,630,250,1600,1.1,1293,2.5
SSC12609,42,2167,926,245,2291,1.1,1970,2.6
SSC12610,40,1950,582,380,1343,1.1,1154,2.8
SSC12611,50,1450,476,143,1196,1.1,976,2.6
SSC12612,35,1733,729,310,1937,1.1,1794,3.1
SSC12613,39,2167,522,220,1666,1.1,1806,3.3
SSC12614,39,1400,523,162,1183,1.1,1010,2.6
SSC12615,41,1733,338,132,939,1.2,644,2.8
SSC12616,40,900,383,100,864,1.1,646,2.6
SSC12617,40,867,444,30,1036,1.1,977,2.7
SSC12618,36,1777,510,250,1335,1.1,1162,2.9
SSC12619,40,1950,617,60,1729,1.1,1562,2.6
SSC12620,42,433,362,0,736,1.1,692,2.5
SSC12621,40,1517,477,200,1431,1.1,1284,3.0
SSC12622,41,1415,449,270,1088,1.1,949,2.8
SSC12623,39,1300,440,185,1015,1.1,813,2.5
SSC12624,43,2539,749,550,2356,1.1,2009,2.9
SSC12625,82,0,1100,0,0,0,0,0
SSC12626,31,2557,1051,565,2331,1.3,1870,2.1
SSC19191,0,0,0,0,0,0,0,0
SSC19494,37,0,349,0,0,0,0,0
SSC19797,63,0,460,0,0,0,0,0
