region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
SSC11459,563,1113,5,32,58,262,9,52,455,1676,527,2022,37,160,40,125,99,303,176,588,703,2610,0,0,19,60,0,6,87,206,106,272,6,15,26,59,97,200,129,274,235,546,22,50,1523,4319
SSC11460,273,543,6,57,25,124,14,63,117,451,162,695,7,44,12,27,52,157,71,228,233,923,3,13,13,49,5,26,81,228,102,316,4,11,8,19,62,135,74,165,176,481,6,14,688,1961
SSC11461,34,69,0,0,0,3,0,0,9,34,9,37,0,0,4,7,0,4,4,11,13,48,0,0,0,0,0,0,4,9,4,9,0,0,0,0,3,6,3,6,7,15,0,0,54,132
SSC11462,55,110,0,0,3,17,0,0,16,56,19,73,0,0,3,12,12,35,15,47,34,120,0,0,0,0,0,0,6,19,6,19,0,0,0,4,9,12,9,16,15,35,3,3,107,268
SSC11463,119,241,4,16,16,83,13,44,83,351,116,494,10,49,6,22,39,122,55,193,171,687,0,0,0,5,3,5,19,46,22,56,0,0,3,8,7,15,10,23,32,79,0,4,322,1011
SSC11464,559,1145,26,148,83,397,35,158,450,1785,594,2488,63,263,64,235,207,687,334,1185,928,3673,7,39,24,90,26,87,140,424,197,640,19,53,33,79,165,373,217,505,414,1145,39,74,1940,6037
SSC11465,34,74,0,0,6,22,0,0,32,125,38,147,0,0,3,7,4,10,7,17,45,164,0,0,0,0,0,0,4,11,4,11,0,0,3,6,3,3,6,9,10,20,0,0,89,258
SSC11466,313,626,8,56,46,218,4,24,277,1099,335,1397,23,88,29,89,68,223,120,400,455,1797,0,8,14,47,5,20,75,204,94,279,5,24,16,34,41,83,62,141,156,420,7,16,931,2859
SSC11467,200,399,5,25,11,39,3,16,80,316,99,396,10,37,11,45,27,79,48,161,147,557,3,4,7,28,7,14,43,130,60,176,3,10,10,20,43,85,56,115,116,291,18,29,481,1276
SSC11468,45,85,0,0,3,4,0,0,12,48,15,52,6,25,3,4,3,10,12,39,27,91,0,0,3,7,0,0,3,8,6,15,0,0,3,6,3,11,6,17,12,32,0,0,84,208
SSC11469,43,86,3,12,5,19,0,3,25,98,33,132,0,4,0,8,10,25,10,37,43,169,0,0,0,0,0,0,4,7,4,7,0,0,3,6,3,6,6,12,10,19,0,0,96,274
SSC11470,81,168,4,15,17,61,3,28,43,170,67,274,4,24,10,37,17,43,31,104,98,378,0,0,0,0,0,0,12,30,12,30,0,4,0,5,9,13,9,22,21,52,4,0,204,598
SSC11471,37,74,3,12,0,3,4,13,22,87,29,115,0,7,0,0,15,45,15,52,44,167,0,3,0,0,0,0,4,13,4,16,0,0,0,0,5,11,5,11,9,27,3,3,93,271
SSC11472,2635,5245,29,157,270,1232,45,187,1851,6960,2195,8536,182,753,288,992,637,2057,1107,3802,3302,12338,4,18,59,201,27,113,396,974,486,1306,66,221,176,405,541,1159,783,1785,1269,3091,281,619,7487,21293
SSC11473,65,128,0,7,7,20,6,22,36,157,49,206,7,27,10,27,11,39,28,93,77,299,0,0,0,4,0,3,5,11,5,18,0,0,0,0,3,7,3,7,8,25,3,3,153,455
SSC11474,14,28,0,0,0,3,0,5,13,42,13,50,0,5,0,3,7,20,7,28,20,78,0,0,3,7,0,0,3,12,6,19,0,6,0,3,5,6,5,15,11,34,0,0,45,140
SSC11475,2354,4710,17,124,152,696,43,195,1515,5614,1727,6629,102,456,171,584,503,1688,776,2728,2503,9357,11,55,54,177,42,168,383,967,490,1367,49,168,127,282,454,1000,630,1450,1120,2817,193,412,6170,17296
SSC11476,95,200,3,11,14,52,10,55,45,188,72,306,8,33,3,11,36,110,47,154,119,460,3,3,0,14,0,10,18,47,21,74,0,0,13,20,16,36,29,56,50,130,3,9,267,799
SSC11477,1199,2394,8,41,88,389,14,54,752,2665,862,3149,74,315,138,473,269,860,481,1648,1343,4797,4,9,11,47,4,15,112,265,131,336,17,45,64,152,173,381,254,578,385,914,98,201,3025,8306
SSC11478,43,85,3,6,10,38,4,10,19,75,36,129,0,5,11,32,10,41,21,78,57,207,0,0,3,0,0,0,0,6,3,6,0,3,0,0,3,3,3,6,6,12,0,4,106,308
SSC11479,33,57,0,0,3,13,0,0,20,84,23,97,3,7,4,6,7,23,14,36,37,133,0,0,0,0,0,0,3,13,3,13,0,0,0,0,0,0,0,0,3,13,0,3,73,206
SSC11480,49,104,3,8,6,28,0,3,30,124,39,163,0,0,0,4,14,31,14,35,53,198,0,0,0,0,3,3,3,17,6,20,0,0,0,3,0,0,0,3,6,23,0,0,108,325
SSC11481,37,74,3,4,7,28,3,10,15,64,28,106,5,24,5,17,7,18,17,59,45,165,0,0,3,9,0,0,7,22,10,31,0,0,0,0,3,9,3,9,13,40,4,0,99,279
SSC11482,56,104,0,0,8,25,0,7,15,63,23,95,3,21,9,21,9,35,21,77,44,172,0,0,0,0,0,0,0,3,0,3,0,3,3,3,3,8,6,14,6,17,0,0,106,293
SSC11483,185,361,5,30,18,96,5,26,75,299,103,451,4,13,8,27,32,89,44,129,147,580,0,0,6,24,0,3,20,70,26,97,0,0,6,8,21,43,27,51,53,148,0,3,385,1092
SSC11484,679,1353,21,117,105,470,43,194,590,2301,759,3082,79,319,80,254,230,740,389,1313,1148,4395,0,7,31,108,26,98,159,440,216,653,13,51,37,80,118,253,168,384,384,1037,24,53,2235,6838
SSC11485,29,59,3,4,0,5,0,0,17,87,20,96,3,3,0,0,6,20,9,23,29,119,0,0,0,0,0,0,3,4,3,4,0,0,0,0,3,3,3,3,6,7,0,3,64,188
SSC11486,178,350,0,0,4,7,0,4,86,321,90,332,3,12,3,20,19,49,25,81,115,413,0,0,8,16,3,9,25,62,36,87,4,11,12,15,35,78,51,104,87,191,9,18,389,972
SSC11487,1013,2056,16,85,107,472,37,167,615,2318,775,3042,62,261,115,401,282,931,459,1593,1234,4635,5,21,14,59,16,52,133,343,168,475,16,54,46,102,183,405,245,561,413,1036,104,229,2764,7956
SSC11488,81,156,3,20,22,110,3,5,71,288,99,423,11,56,25,89,25,68,61,213,160,636,3,5,3,9,0,0,5,9,11,23,0,3,7,11,8,25,15,39,26,62,0,0,267,854
SSC11489,173,355,4,24,12,51,0,12,51,187,67,274,4,11,7,21,16,54,27,86,94,360,0,0,0,4,5,15,25,72,30,91,3,6,0,6,14,28,17,40,47,131,7,9,321,855
SSC11490,30,62,0,0,10,44,0,0,17,87,27,131,0,0,4,11,5,15,9,26,36,157,0,0,0,3,0,0,3,10,3,13,0,0,0,0,4,9,4,9,7,22,0,3,73,244
SSC11491,635,1288,12,55,138,634,39,185,574,2237,763,3111,93,384,99,349,308,980,500,1713,1263,4824,7,21,31,119,17,56,137,383,192,579,17,63,48,100,208,460,273,623,465,1202,52,110,2415,7424
SSC11492,872,1727,10,57,62,319,24,109,464,1706,560,2191,20,85,40,135,134,422,194,642,754,2833,7,43,28,115,15,43,202,498,252,699,9,30,42,92,206,425,257,547,509,1246,62,126,2197,5932
SSC11493,157,306,0,3,7,35,0,9,96,344,103,391,5,36,9,25,23,68,37,129,140,520,0,6,5,17,0,3,51,130,56,156,4,12,12,23,42,88,58,123,114,279,11,31,422,1136
SSC11494,167,334,0,10,14,66,7,18,109,407,130,501,4,26,7,34,27,76,38,136,168,637,0,0,3,10,3,8,40,113,46,131,3,18,6,10,38,70,47,98,93,229,13,23,441,1223
SSC11495,57,116,0,0,7,36,0,3,55,203,62,242,5,31,11,39,22,70,38,140,100,382,0,0,0,0,0,7,5,16,5,23,4,10,5,9,12,22,21,41,26,64,7,8,190,570
SSC11496,52,109,3,5,7,32,0,6,30,119,40,162,3,17,5,18,15,45,23,80,63,242,0,0,0,5,0,4,5,6,5,15,0,0,0,0,8,17,8,17,13,32,0,0,128,383
SSC11497,195,386,8,47,29,133,21,95,222,872,280,1147,16,62,20,85,70,217,106,364,386,1511,0,4,5,12,5,25,37,91,47,132,5,19,11,19,43,85,59,123,106,255,3,9,690,2161
SSC11498,27,51,0,4,4,17,3,11,12,26,19,58,0,4,0,6,9,18,9,28,28,86,0,0,0,0,0,0,6,13,6,13,0,0,0,0,6,7,6,7,12,20,0,3,67,160
SSC11499,81,151,0,0,14,70,3,4,39,170,56,244,3,4,8,28,13,39,24,71,80,315,0,0,4,13,0,0,8,30,12,43,0,3,0,3,7,10,7,16,19,59,0,0,180,525
SSC11500,405,777,0,0,4,27,4,3,84,292,92,322,8,17,19,66,23,76,50,159,142,481,0,0,0,4,0,4,17,35,17,43,0,10,11,16,18,35,29,61,46,104,3,13,596,1375
SSC11501,45,93,0,0,5,18,0,4,22,92,27,114,0,4,3,12,9,18,12,34,39,148,0,0,0,0,0,5,4,5,4,10,3,0,0,0,0,4,3,4,7,14,0,0,91,255
SSC11502,568,1135,4,3,15,62,3,11,222,740,244,816,3,18,17,57,28,94,48,169,292,985,0,8,5,13,0,0,30,63,35,84,7,19,14,37,30,55,51,111,86,195,32,70,978,2385
SSC11503,63,125,0,9,8,30,0,6,23,85,31,130,7,18,3,14,11,28,21,60,52,190,0,0,3,5,3,4,10,34,16,43,3,3,3,8,4,12,10,23,26,66,0,0,141,381
SSC11504,884,1744,21,133,109,479,51,218,763,3036,944,3866,59,231,102,340,197,614,358,1185,1302,5051,5,31,36,122,11,36,166,451,218,640,8,25,29,62,80,180,117,267,335,907,16,33,2537,7735
SSC11505,52,102,0,0,4,17,0,0,28,120,32,137,0,4,9,19,10,32,19,55,51,192,0,0,4,9,0,0,5,8,9,17,0,3,0,3,4,8,4,14,13,31,3,5,119,330
SSC11506,46,92,3,11,3,6,0,0,28,99,34,116,4,7,6,20,5,22,15,49,49,165,0,0,3,3,0,0,7,25,10,28,0,0,0,0,8,10,8,10,18,38,0,5,113,300
SSC11507,31,55,0,0,3,0,0,4,12,38,15,42,0,0,0,7,3,5,3,12,18,54,0,0,0,4,0,6,5,8,5,18,0,0,0,0,3,5,3,5,8,23,0,0,57,132
SSC11508,126,251,3,20,20,78,0,3,142,572,165,673,14,44,21,69,37,129,72,242,237,915,0,0,0,0,3,9,6,25,9,34,8,15,3,7,20,45,31,67,40,101,7,19,410,1286
SSC11509,58,110,3,14,10,43,3,12,36,144,52,213,0,13,4,10,10,29,14,52,66,265,0,0,0,0,0,4,5,16,5,20,0,0,3,6,4,10,7,16,12,36,6,5,142,416
SSC11510,59,118,0,0,8,26,3,5,25,122,36,153,3,5,3,11,10,35,16,51,52,204,0,0,0,5,0,0,5,8,5,13,0,0,0,0,4,9,4,9,9,22,3,8,123,352
SSC11511,738,1449,28,146,183,845,67,281,811,3219,1089,4491,148,614,189,683,304,981,641,2278,1730,6769,4,17,49,162,19,66,155,428,227,673,38,135,61,138,130,295,229,568,456,1241,21,37,2945,9496
SSC11512,100,209,3,19,12,60,5,32,48,196,68,307,9,42,13,46,22,74,44,162,112,469,0,0,0,0,0,3,8,21,8,24,0,0,5,5,4,9,9,14,17,38,3,0,232,716
SSC11513,22,45,0,0,0,4,3,3,12,52,15,59,3,21,0,4,12,37,15,62,30,121,3,3,0,0,0,4,0,6,3,13,0,4,0,0,11,19,11,23,14,36,0,4,66,206
SSC11514,64,126,0,0,9,40,0,0,14,67,23,107,0,3,6,12,7,26,13,41,36,148,0,0,3,15,0,0,13,39,16,54,0,0,0,3,12,22,12,25,28,79,0,5,128,358
SSC11515,48,103,0,0,0,0,6,12,16,63,22,75,0,0,3,7,3,8,6,15,28,90,0,4,3,13,3,13,13,40,19,70,4,0,0,4,9,21,13,25,32,95,6,14,114,302
SSC11516,45,90,0,0,3,6,0,0,39,158,42,164,4,4,0,4,8,25,12,33,54,197,0,0,4,6,0,0,0,0,4,6,0,0,0,0,0,4,0,4,4,10,0,0,103,297
SSC11517,1065,2096,7,42,131,589,22,91,640,2478,800,3200,65,267,165,560,175,539,405,1366,1205,4566,4,14,17,59,4,24,107,255,132,352,18,49,42,94,127,254,187,397,319,749,61,124,2650,7535
SSC11518,162,319,3,9,14,54,0,6,132,507,149,576,8,32,21,69,35,106,64,207,213,783,4,5,0,3,0,4,13,31,17,43,3,9,3,10,10,23,16,42,33,85,3,12,411,1199
SSC11519,494,974,0,3,33,145,3,20,111,443,147,611,9,31,17,54,48,146,74,231,221,842,0,7,13,34,4,4,62,159,79,204,13,30,10,28,33,60,56,118,135,322,8,11,858,2149
SSC11520,46,94,3,4,6,18,0,0,21,79,30,101,5,22,3,7,11,38,19,67,49,168,0,0,0,0,0,0,3,15,3,15,0,0,5,6,0,3,5,9,8,24,4,3,107,289
SSC11521,218,437,4,26,16,88,4,15,113,443,137,572,7,11,8,34,22,69,37,114,174,686,0,5,9,37,9,28,31,99,49,169,0,0,4,8,21,46,25,54,74,223,8,17,474,1363
SSC11522,26,48,0,0,3,14,0,6,13,50,16,70,0,0,0,0,3,6,3,6,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,3,49,130
SSC11523,18,32,0,0,5,21,0,0,13,47,18,68,0,3,0,3,0,3,0,9,18,77,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,3,3,6,0,4,39,119
SSC11524,1831,3739,94,569,326,1689,124,612,1810,7272,2354,10142,206,984,218,802,687,2361,1111,4147,3465,14289,26,117,102,399,47,178,445,1278,620,1972,61,224,122,290,501,1150,684,1664,1304,3636,166,376,6766,22040
SSC11525,448,895,20,101,73,397,20,88,357,1452,470,2038,45,213,55,195,149,494,249,902,719,2940,6,29,22,84,20,67,119,330,167,510,25,92,30,72,104,236,159,400,326,910,38,83,1531,4828
SSC11526,34,68,0,0,9,27,0,3,14,55,23,85,0,0,0,3,8,26,8,29,31,114,0,0,3,4,0,0,5,11,8,15,0,0,0,3,3,7,3,10,11,25,0,0,76,207
SSC11527,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC11528,449,885,9,63,55,256,23,100,343,1376,430,1795,23,97,46,158,79,246,148,501,578,2296,3,28,21,73,12,45,143,397,179,543,15,45,22,50,78,167,115,262,294,805,24,48,1345,4034
SSC11529,36,73,0,0,4,20,0,0,25,122,29,142,3,3,3,7,0,3,6,13,35,155,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,3,5,6,8,3,4,80,240
SSC11530,67,133,0,3,15,72,5,19,42,172,62,266,7,11,8,33,23,73,38,117,100,383,0,0,0,9,0,0,3,5,3,14,0,0,5,7,4,6,9,13,12,27,0,0,179,543
SSC11531,75,145,4,20,4,25,4,16,29,109,41,170,6,27,6,15,7,24,19,66,60,236,0,0,5,13,0,0,3,11,8,24,0,3,0,0,4,10,4,13,12,37,5,6,152,424
SSC11532,44,86,0,7,4,34,4,9,35,141,43,191,0,3,6,13,12,40,18,56,61,247,0,0,0,0,0,0,5,13,5,13,0,0,0,0,6,11,6,11,11,24,0,3,116,360
SSC11533,110,218,0,5,21,94,0,4,123,456,144,559,12,42,24,84,32,111,68,237,212,796,0,3,4,11,0,0,8,25,12,39,4,4,7,26,12,21,23,51,35,90,3,10,360,1114
SSC11534,116,223,3,18,11,47,3,11,55,231,72,307,14,60,15,52,37,118,66,230,138,537,0,3,0,3,0,0,10,30,10,36,0,0,4,8,7,15,11,23,21,59,0,5,275,824
SSC11535,55,111,0,4,8,38,0,6,37,155,45,203,4,6,0,6,18,67,22,79,67,282,3,6,0,3,0,6,8,21,11,36,0,0,0,0,8,22,8,22,19,58,3,5,144,456
SSC11536,32,63,0,0,3,14,3,9,14,58,20,81,3,6,3,0,3,17,9,23,29,104,0,0,0,0,0,0,3,13,3,13,0,0,0,0,3,4,3,4,6,17,0,3,67,187
SSC11537,141,285,13,80,28,142,13,72,137,582,191,876,26,118,13,53,75,264,114,435,305,1311,6,16,18,75,14,62,97,305,135,458,3,20,17,42,81,187,101,249,236,707,16,41,698,2344
SSC11538,45,84,0,0,4,17,3,12,15,65,22,94,3,5,3,20,17,58,23,83,45,177,0,0,0,0,0,0,5,12,5,12,0,0,0,0,5,3,5,3,10,15,0,4,100,280
SSC11539,270,518,3,8,6,15,0,3,31,106,40,132,6,28,8,29,15,44,29,101,69,233,0,0,4,9,0,16,15,32,19,57,0,3,8,15,33,72,41,90,60,147,12,26,411,924
SSC11540,86,163,0,10,7,26,3,21,60,243,70,300,3,8,8,23,14,50,25,81,95,381,0,0,0,14,4,10,17,40,21,64,0,0,0,3,15,35,15,38,36,102,0,8,217,654
SSC11541,85,169,0,3,3,13,3,3,14,52,20,71,3,6,0,9,7,19,10,34,30,105,0,0,3,4,0,0,3,6,6,10,0,0,0,5,3,9,3,14,9,24,3,5,127,303
SSC11542,100,195,4,23,11,42,5,25,89,372,109,462,3,16,4,17,18,47,25,80,134,542,0,3,4,9,0,3,13,36,17,51,3,4,8,16,15,33,26,53,43,104,5,7,282,848
SSC11543,401,810,8,43,44,200,18,100,278,1096,348,1439,34,158,37,132,159,517,230,807,578,2246,3,5,8,28,3,22,42,120,56,175,9,30,10,26,61,130,80,186,136,361,6,13,1121,3430
SSC11544,6,13,0,7,3,9,0,0,9,35,12,51,0,8,3,6,0,3,3,17,15,68,0,0,3,5,0,0,0,0,3,5,0,0,0,0,3,0,3,0,6,5,0,0,27,86
SSC11545,355,696,3,3,5,33,0,0,76,247,84,283,4,17,25,80,25,72,54,169,138,452,0,0,3,9,0,0,12,26,15,35,5,11,10,23,13,21,28,55,43,90,12,19,548,1257
SSC11546,163,326,3,11,18,77,3,23,55,220,79,331,5,26,12,34,23,69,40,129,119,460,0,0,7,26,4,9,27,70,38,105,4,15,6,14,16,39,26,68,64,173,10,9,356,968
SSC11547,320,646,38,209,106,516,38,178,368,1452,550,2355,74,329,67,238,203,682,344,1249,894,3604,5,29,12,48,4,23,79,241,100,341,18,61,15,37,79,182,112,280,212,621,20,45,1446,4916
SSC11548,40,71,0,13,6,34,0,0,23,83,29,130,0,4,3,9,8,33,11,46,40,176,0,0,0,0,0,0,4,8,4,8,0,0,0,0,5,8,5,8,9,16,0,0,89,263
SSC11549,57,111,5,17,16,66,5,21,49,206,75,310,4,20,14,43,16,54,34,117,109,427,0,0,3,11,3,8,15,36,21,55,0,4,3,3,11,27,14,34,35,89,0,3,201,630
SSC11550,127,247,0,8,10,43,4,11,41,174,55,236,11,37,7,26,28,90,46,153,101,389,0,0,0,0,0,0,15,32,15,32,3,3,3,6,10,22,16,31,31,63,3,7,262,706
SSC11551,38,80,0,0,3,8,0,0,8,39,11,47,0,3,0,7,4,7,4,17,15,64,0,0,0,0,0,0,3,7,3,7,0,0,3,0,0,0,3,0,6,7,0,0,59,151
SSC11552,17,33,0,0,0,4,0,7,9,37,9,48,0,0,3,6,3,6,6,12,15,60,0,3,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,10,0,0,32,103
SSC11553,637,1286,42,263,164,784,55,265,680,2712,941,4024,80,339,108,365,302,1016,490,1720,1431,5744,10,54,35,133,32,124,233,664,310,975,26,79,37,84,213,477,276,640,586,1615,52,117,2706,8762
SSC11554,42,81,0,4,6,15,8,34,17,89,31,142,7,25,0,0,21,66,28,91,59,233,0,4,0,6,5,3,0,0,5,13,0,0,0,0,0,6,0,6,5,19,0,0,106,333
SSC11555,1486,2943,17,111,125,569,41,170,940,3578,1123,4428,87,363,114,379,331,1089,532,1831,1655,6259,9,32,41,137,18,58,245,634,313,861,41,135,68,150,289,627,398,912,711,1773,68,143,3920,11118
SSC11556,74,146,0,6,14,49,9,39,41,169,64,263,0,8,3,14,22,54,25,76,89,339,0,0,8,18,0,6,20,46,28,70,3,3,3,3,11,33,17,39,45,109,3,3,211,597
SSC11557,26,53,0,4,10,26,0,11,14,65,24,106,0,6,0,4,9,15,9,25,33,131,0,0,0,0,0,0,3,8,3,8,0,0,0,0,3,3,3,3,6,11,0,0,65,195
SSC11558,47,94,0,0,3,31,3,5,13,55,19,91,0,0,0,5,4,15,4,20,23,111,0,0,3,13,0,0,7,23,10,36,0,0,0,0,9,19,9,19,19,55,3,3,92,263
SSC11559,9,25,0,0,0,0,0,0,11,29,11,29,0,0,0,4,0,5,0,9,11,38,3,3,0,0,0,5,10,27,13,35,3,0,3,0,3,14,9,14,22,49,0,4,42,116
SSC11560,30,56,0,0,6,18,0,15,30,131,36,164,0,3,5,16,7,18,12,37,48,201,0,0,0,5,0,0,0,5,0,10,0,0,3,3,3,4,6,7,6,17,0,0,84,274
SSC11561,67,132,0,8,7,25,0,0,23,91,30,124,0,10,7,16,12,45,19,71,49,195,0,0,3,8,0,0,3,17,6,25,0,0,3,3,5,11,8,14,14,39,0,0,130,366
SSC11562,660,1298,9,50,52,246,14,49,298,1193,373,1538,27,105,49,147,102,313,178,565,551,2103,0,4,27,93,7,32,102,255,136,384,12,30,33,71,88,183,133,284,269,668,13,31,1493,4100
SSC11563,819,1607,4,46,67,295,14,66,306,1202,391,1609,28,113,37,120,84,255,149,488,540,2097,3,6,15,49,3,16,82,226,103,297,0,3,14,20,49,110,63,133,166,430,12,23,1537,4157
SSC11564,50,100,0,9,11,63,4,10,44,194,59,276,5,15,11,21,8,27,24,63,83,339,0,4,4,11,0,0,7,30,11,45,0,0,4,3,3,7,7,10,18,55,0,0,151,494
SSC11565,29,55,0,0,3,25,0,0,9,33,12,58,0,0,3,7,3,9,6,16,18,74,0,0,0,0,0,0,7,20,7,20,0,0,3,3,3,4,6,7,13,27,0,0,60,156
SSC11566,31,57,4,12,3,13,4,6,7,36,18,67,0,6,0,5,4,6,4,17,22,84,0,0,0,0,0,0,10,24,10,24,0,3,0,3,8,10,8,16,18,40,3,0,74,181
SSC11567,24,54,0,4,0,14,4,12,14,51,18,81,0,0,0,7,9,18,9,25,27,106,0,0,3,4,0,0,6,16,9,20,3,3,5,10,4,15,12,28,21,48,0,0,72,208
SSC11568,3,7,0,0,4,8,0,0,0,8,4,16,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,3,5,0,0,10,28
SSC11569,60,112,0,0,0,6,5,13,14,72,19,91,0,14,3,5,7,16,10,35,29,126,0,0,0,0,3,10,6,18,9,28,0,0,0,4,6,11,6,15,15,43,0,5,104,286
SSC11570,174,346,3,11,13,54,0,10,60,236,76,311,0,12,4,14,30,72,34,98,110,409,0,3,5,6,4,11,17,47,26,67,0,0,7,17,12,26,19,43,45,110,3,6,332,871
SSC11571,350,693,5,25,7,32,5,22,81,318,98,397,9,32,15,44,29,86,53,162,151,559,3,13,10,35,0,6,40,99,53,153,4,9,16,33,29,55,49,97,102,250,6,13,609,1515
SSC11572,285,562,6,32,34,164,13,48,172,732,225,976,13,37,18,60,36,120,67,217,292,1193,7,20,6,24,0,3,41,117,54,164,0,9,5,13,31,62,36,84,90,248,13,28,680,2031
SSC11573,1057,2099,13,66,131,601,25,126,689,2662,858,3455,95,374,105,378,245,785,445,1537,1303,4992,3,14,21,77,9,20,112,271,145,382,18,55,47,105,164,335,229,495,374,877,23,47,2757,8015
SSC11574,22,41,0,4,5,17,0,13,8,23,13,57,0,0,5,7,6,21,11,28,24,85,0,0,0,5,0,0,6,17,6,22,0,0,0,3,5,12,5,15,11,37,0,4,57,167
SSC11575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11576,50,90,3,7,4,30,0,7,39,157,46,201,5,5,0,10,5,8,10,23,56,224,0,0,0,0,0,0,4,11,4,11,0,3,5,3,5,12,10,18,14,29,0,3,120,346
SSC11577,66,129,3,5,5,26,3,6,26,117,37,154,3,9,6,20,11,33,20,62,57,216,0,4,0,0,0,0,11,36,11,40,3,5,3,5,4,5,10,15,21,55,0,0,144,400
SSC11578,448,898,8,54,44,203,9,39,269,998,330,1294,32,144,45,156,119,378,196,678,526,1972,0,4,22,76,5,23,67,172,94,275,11,36,20,39,97,216,128,291,222,566,28,56,1224,3492
SSC11579,42,78,0,0,4,16,0,9,20,77,24,102,0,0,4,16,16,47,20,63,44,165,0,0,0,3,0,3,13,20,13,26,0,0,0,4,4,11,4,15,17,41,0,0,103,284
SSC11580,35,73,0,0,0,3,0,0,26,96,26,99,0,3,5,9,5,13,10,25,36,124,0,0,3,0,0,0,0,3,3,3,0,0,0,3,6,11,6,14,9,17,0,0,80,214
SSC11581,52,104,0,6,0,9,0,0,15,46,15,61,3,9,3,5,6,18,12,32,27,93,0,0,0,3,0,0,3,6,3,9,0,0,0,0,3,3,3,3,6,12,0,0,85,209
SSC11582,85,167,6,17,18,82,0,3,86,333,110,435,6,24,11,45,12,31,29,100,139,535,3,8,3,6,0,0,5,19,11,33,0,4,4,6,6,11,10,21,21,54,0,0,245,756
SSC11583,135,257,3,22,13,46,9,42,54,215,79,325,3,19,10,28,25,71,38,118,117,443,0,0,0,0,0,0,13,43,13,43,0,0,3,7,21,48,24,55,37,98,3,5,292,803
SSC11584,42,85,0,0,3,20,3,8,10,41,16,69,0,7,4,7,4,6,8,20,24,89,0,0,0,0,0,0,3,13,3,13,0,0,3,3,3,7,6,10,9,23,0,0,75,197
SSC11585,175,337,6,32,27,142,0,13,113,448,146,635,9,40,22,62,31,100,62,202,208,837,0,0,4,14,3,14,26,71,33,99,0,3,12,22,14,35,26,60,59,159,3,3,445,1336
SSC11586,55,111,0,6,0,5,0,6,31,115,31,132,4,7,8,22,9,32,21,61,52,193,0,0,0,4,0,0,6,15,6,19,0,4,3,3,5,11,8,18,14,37,3,4,124,345
SSC11587,27,59,0,6,7,13,0,6,10,48,17,73,0,4,4,9,6,11,10,24,27,97,0,0,0,0,4,9,6,18,10,27,0,0,0,4,6,10,6,14,16,41,4,4,74,201
SSC11588,163,317,3,19,23,97,9,46,137,558,172,720,6,23,18,60,45,125,69,208,241,928,3,4,4,18,0,4,16,46,23,72,0,10,7,13,13,22,20,45,43,117,0,7,447,1369
