UCL_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
UCL113001,2402,1465,1559,1814,2016,2367,2961,2048,1133,17765,11,0,9,7,3,4,6,10,9,63,54,77,64,56,65,105,104,46,28,601,0,6,3,4,0,5,44,15,10,82,0,6,16,4,11,13,19,0,0,75,4,0,0,0,3,0,8,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,94,90,67,86,125,169,62,33,790,71,97,101,76,82,132,182,71,44,850,2468,1562,1658,1893,2098,2491,3141,2118,1174,18613
UCL113002,1710,986,1031,1052,1358,1722,2006,1298,539,11698,0,0,0,0,3,3,7,4,3,26,57,73,63,52,73,78,46,33,13,479,0,0,0,0,0,10,0,3,0,19,0,0,12,3,11,3,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,15,20,32,37,31,11,7,162,0,0,0,0,0,0,0,0,0,0,75,77,86,73,119,130,86,46,21,705,75,80,90,73,120,131,94,55,26,732,1784,1066,1112,1122,1475,1856,2100,1350,562,12433
UCL113003,2859,1741,2043,1756,1888,2387,2052,1207,572,16501,5,5,3,12,0,8,17,13,0,63,92,85,95,81,91,146,107,34,11,752,0,14,6,5,5,10,18,0,0,57,0,0,3,7,0,11,9,0,0,22,3,25,18,18,23,28,41,12,0,163,0,0,0,0,0,0,7,0,0,13,0,0,0,3,0,0,4,0,0,13,0,0,6,0,0,0,0,0,0,10,0,0,3,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,95,133,131,117,125,198,180,52,11,1040,100,140,136,124,127,206,200,60,16,1100,2961,1877,2177,1876,2016,2595,2251,1263,583,17601
UCL113004,1379,872,1961,1522,1255,1235,1056,437,167,9879,0,0,10,0,3,4,4,3,0,24,84,78,127,98,96,98,61,19,3,663,8,17,23,17,22,41,34,13,0,173,0,9,17,13,10,8,9,0,0,66,0,3,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,12,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,93,118,173,126,128,155,109,36,7,949,93,118,182,130,137,165,110,42,7,974,1471,986,2142,1654,1387,1397,1169,475,174,10851
UCL113005,3156,1866,1839,1734,1854,2000,1893,1367,695,16401,11,10,7,5,3,3,11,11,5,66,76,120,106,87,77,118,61,31,3,677,0,0,9,3,6,8,6,0,0,26,0,11,15,10,7,11,11,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,79,132,120,99,106,135,81,29,3,790,90,142,130,106,109,143,88,46,10,858,3247,2002,1966,1842,1958,2138,1987,1410,700,17256
UCL113006,1981,1343,1401,1194,1162,1303,1197,761,278,10632,5,5,5,3,3,8,11,4,0,53,70,59,60,38,50,43,33,17,0,372,0,0,0,0,0,0,3,0,0,9,3,0,3,0,7,4,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,57,66,40,54,57,45,17,5,408,79,65,67,41,60,62,52,23,12,463,2068,1411,1466,1240,1222,1368,1253,790,287,11099
UCL113007,2369,1317,1230,1588,1656,2033,2139,1200,495,14033,3,0,0,3,5,3,3,3,0,32,58,75,94,54,63,77,49,19,3,483,0,0,4,0,0,0,3,0,0,11,0,7,3,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,58,79,102,52,67,82,59,22,3,517,61,82,101,58,70,89,62,19,10,548,2432,1399,1334,1649,1726,2123,2200,1216,504,14582
UCL113008,1798,1070,1196,1076,1284,1493,1425,994,368,10699,0,0,5,0,0,7,9,7,0,27,25,53,77,49,67,78,36,27,11,418,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,61,83,53,84,81,35,30,11,462,30,61,78,52,84,90,48,35,9,490,1834,1128,1273,1132,1365,1585,1473,1025,379,11190
UCL113009,2288,1149,1101,1286,1330,1134,852,422,64,9631,0,6,0,0,0,0,0,0,0,4,30,34,13,28,19,22,9,7,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,31,23,27,23,25,12,7,3,189,33,37,23,27,23,25,14,7,3,192,2321,1186,1126,1319,1351,1164,867,426,69,9822
UCL113010,2401,1200,1655,1383,1257,1171,973,738,322,11104,0,4,0,4,0,3,3,0,0,27,70,95,113,67,77,80,57,29,10,599,0,3,4,6,0,0,0,0,0,15,3,0,4,3,13,0,0,0,0,25,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71,100,121,75,96,80,62,29,10,646,71,99,120,79,96,89,70,28,9,674,2476,1301,1778,1461,1359,1255,1038,770,334,11769
UCL113011,2318,1277,1502,1310,1313,1240,912,466,168,10505,0,0,0,5,0,0,12,0,0,26,43,65,92,81,62,55,32,14,9,448,0,0,0,0,3,0,3,0,0,8,0,5,10,6,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,71,104,85,65,65,37,14,9,490,42,75,102,91,65,65,41,17,9,511,2361,1352,1606,1404,1378,1300,955,480,178,11020
UCL113012,1969,1279,1054,1325,1695,2129,2328,1512,551,13838,0,0,0,0,0,3,8,9,4,26,67,80,51,61,66,79,94,49,20,569,0,0,0,3,3,4,7,3,0,18,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,71,84,50,68,78,89,101,61,20,619,71,82,53,68,77,96,109,69,27,653,2036,1365,1108,1388,1777,2227,2439,1578,575,14484
UCL113013,2793,1723,1790,1644,1659,1646,1331,740,241,13569,3,3,3,5,0,8,9,3,0,35,53,70,83,44,34,25,17,15,4,354,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,76,82,46,45,31,15,15,4,371,59,77,86,49,43,35,27,24,4,404,2850,1798,1878,1695,1705,1683,1355,760,240,13972
UCL113014,3040,1635,2142,1711,1753,1540,1121,632,281,13853,0,3,0,4,0,0,0,0,0,7,52,74,109,56,75,63,27,12,10,475,0,0,8,0,0,6,0,0,0,13,0,0,3,4,3,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,52,83,115,66,78,67,32,12,10,515,52,81,122,65,78,67,32,12,10,520,3092,1720,2263,1780,1829,1599,1151,647,292,14372
UCL113015,1691,1031,1038,1048,1178,1441,1733,1034,300,10494,0,7,0,5,5,5,9,4,4,43,41,40,21,36,37,32,46,23,9,285,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,9,0,0,0,0,0,3,0,0,0,3,45,44,22,34,32,44,59,23,9,312,45,52,27,42,41,47,65,31,10,353,1729,1083,1063,1085,1220,1486,1798,1068,315,10856
UCL113016,3140,1865,1888,1734,1866,2189,2184,1708,819,17388,16,6,10,3,5,11,10,9,3,76,86,124,117,77,90,95,81,77,51,808,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,86,121,127,83,98,97,91,82,54,842,106,125,131,87,100,106,101,90,58,918,3245,1995,2021,1817,1966,2295,2284,1801,873,18305
UCL113017,2124,1097,1182,1389,1498,2011,2445,1443,457,13659,0,0,0,0,4,8,10,7,3,33,93,101,79,71,78,132,101,38,7,699,0,0,5,0,4,3,10,0,0,26,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,9,3,0,32,0,0,0,0,0,0,0,0,0,0,97,102,87,75,80,149,130,41,14,776,101,105,87,75,84,162,140,46,15,808,2224,1198,1276,1468,1587,2176,2584,1490,474,14472
UCL113018,352,181,179,184,265,310,399,257,80,2209,0,0,0,0,0,0,4,0,0,4,7,0,5,3,0,14,16,0,0,51,0,7,4,5,5,8,23,10,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,11,12,3,26,34,19,0,113,11,7,11,12,3,23,42,19,0,122,360,188,192,193,264,334,438,278,80,2326
UCL114001,808,407,415,488,569,655,730,593,340,5007,0,0,0,0,3,0,0,0,0,0,9,14,11,8,10,19,14,4,5,87,0,0,0,0,0,4,0,0,0,7,3,0,5,4,6,6,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,13,9,19,26,20,9,5,121,11,14,13,9,20,26,20,9,5,120,822,422,428,501,587,680,748,605,341,5131
UCL114002,713,432,338,433,661,1241,1863,1371,584,7637,0,0,0,3,6,8,10,7,0,29,34,24,25,35,28,59,79,31,12,324,0,0,0,0,0,0,5,8,0,19,0,0,0,0,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,34,24,26,33,34,65,99,43,12,370,35,24,26,39,37,69,103,54,13,401,746,460,365,466,697,1309,1966,1418,597,8035
UCL114003,1900,1144,1092,909,982,1123,1212,873,405,9637,8,4,0,4,6,4,0,6,4,40,49,67,45,27,35,41,27,25,3,315,0,0,0,0,0,3,17,3,0,23,0,4,4,7,0,5,11,0,0,41,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,67,59,40,37,51,53,32,3,387,53,72,56,48,41,51,51,36,8,422,1952,1220,1151,954,1021,1179,1265,909,412,10063
UCL114004,1046,589,802,763,748,834,665,503,235,6175,4,0,3,0,0,5,0,3,0,17,15,37,55,49,41,35,27,12,4,277,0,0,4,0,4,4,0,0,0,15,0,0,5,0,3,11,5,0,0,24,0,0,5,0,3,0,0,0,0,7,0,0,0,4,5,0,0,0,0,13,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,10,4,0,11,4,0,0,36,0,0,0,0,0,0,0,0,0,0,17,38,75,61,63,63,37,10,5,379,22,38,79,61,63,67,43,17,5,392,1068,628,877,822,811,903,709,516,234,6567
UCL114005,902,503,452,474,573,775,913,648,244,5481,0,0,0,0,6,3,3,8,3,22,16,20,16,33,23,30,20,10,4,182,0,0,0,0,3,0,3,0,0,11,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,6,0,3,0,20,0,0,0,0,0,0,0,0,0,0,16,23,21,39,25,42,23,14,4,216,16,23,21,39,32,46,29,19,12,234,920,530,473,517,604,817,937,661,256,5713
UCL114006,761,492,456,426,628,778,809,554,241,5146,0,0,0,6,0,0,4,7,0,19,3,7,8,3,21,17,12,11,5,79,5,12,7,9,3,10,0,0,3,50,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,14,14,28,27,13,11,7,146,8,21,13,13,32,31,21,14,12,166,776,516,470,437,662,810,828,567,244,5317
UCL114007,1436,883,840,758,894,991,1088,711,334,7928,0,3,5,0,3,5,3,8,0,26,41,45,56,35,33,34,31,16,16,298,0,0,4,3,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,12,0,0,0,0,0,0,0,0,0,0,41,48,56,35,36,42,34,16,16,328,48,55,58,41,40,41,39,26,10,351,1482,936,900,795,927,1037,1126,735,349,8282
UCL114008,1013,654,640,586,734,874,836,525,258,6108,0,3,5,0,3,0,3,9,7,23,29,24,21,13,25,44,18,6,6,184,4,7,4,7,16,17,3,8,0,66,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,31,32,25,21,53,64,28,18,6,281,34,37,35,21,53,67,28,22,15,308,1046,684,673,606,786,941,862,545,271,6416
UCL114009,1512,1310,1358,874,531,331,243,228,164,6542,0,0,5,0,0,0,0,0,0,12,24,208,35,15,8,12,4,0,0,307,0,41,5,3,0,0,0,0,0,53,0,7,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,275,48,17,14,15,9,0,0,385,25,275,48,17,14,15,7,0,0,396,1533,1582,1406,889,541,346,251,228,164,6935
UCL114010,1289,734,726,700,721,795,782,561,180,6487,0,0,5,5,0,9,6,0,0,26,43,58,54,32,32,50,31,15,5,318,0,0,0,0,0,0,5,0,0,10,5,3,4,0,3,3,3,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,47,60,62,28,42,55,42,15,5,360,47,64,67,35,35,63,50,16,10,383,1338,797,791,730,760,855,829,579,194,6870
UCL114011,855,473,523,448,514,686,732,489,206,4931,0,0,0,5,3,4,5,0,3,22,12,30,29,16,21,44,12,10,3,171,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,27,13,21,57,19,10,3,200,12,31,31,20,28,62,24,13,10,221,863,508,555,468,542,743,756,501,213,5148
UCL114012,1857,472,1269,1311,678,272,156,48,6,6075,0,0,0,0,0,0,0,0,0,0,9,8,6,13,5,3,7,0,0,48,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,3,0,4,0,6,0,23,0,0,0,0,0,0,0,0,0,0,15,17,16,11,3,11,9,5,0,82,15,17,16,11,3,11,9,5,0,82,1866,490,1285,1322,685,282,168,46,5,6161
UCL114013,1774,857,1205,889,771,882,751,620,268,8020,0,0,0,0,0,5,7,0,0,20,33,50,55,46,50,77,31,5,3,350,0,0,0,0,0,0,0,0,0,4,6,0,9,0,4,3,3,0,0,23,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,54,70,47,60,85,30,5,3,388,36,53,72,47,60,85,36,5,4,406,1812,908,1278,939,837,970,791,625,279,8428
UCL114014,1432,760,696,928,890,761,435,214,53,6165,0,0,0,0,0,0,0,0,3,3,15,18,12,9,9,10,4,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,7,9,9,10,9,0,4,80,15,25,7,9,9,10,9,0,3,79,1445,782,703,936,900,767,445,214,56,6250
UCL114015,1812,1126,1190,981,951,1049,1004,790,336,9234,8,6,3,7,0,5,7,4,0,35,60,56,71,45,49,65,35,22,8,409,0,0,0,0,0,0,4,6,0,13,0,0,8,14,0,3,6,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,57,76,56,55,71,49,27,9,467,66,63,80,62,52,75,51,35,11,503,1877,1189,1270,1047,1001,1127,1054,825,348,9737
UCL114016,1522,935,920,825,791,833,658,462,234,7172,9,3,3,0,0,5,3,3,0,32,26,39,41,36,25,32,9,3,6,216,0,0,0,5,3,4,0,3,0,22,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,37,42,42,33,39,14,8,6,252,36,42,47,42,32,43,18,14,13,282,1556,975,972,867,824,873,669,475,248,7458
UCL114017,1474,655,773,1051,1068,978,760,280,83,7131,0,0,0,0,0,0,0,3,0,6,29,34,41,34,26,41,36,14,6,267,0,0,5,0,0,11,14,10,0,36,0,6,0,8,4,7,0,0,0,31,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,39,53,43,32,72,56,23,6,359,33,46,53,43,32,74,56,24,11,366,1513,697,828,1092,1095,1051,817,302,96,7495
UCL114018,994,594,661,661,904,1221,1455,898,321,7706,0,5,4,5,3,0,0,5,0,23,50,62,75,41,50,86,71,14,5,452,0,0,9,6,8,27,39,34,13,135,0,5,3,0,0,3,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,7,15,10,14,18,28,9,0,111,0,0,0,0,0,0,0,0,0,0,60,78,103,63,79,144,145,56,18,737,61,87,108,64,74,144,143,63,24,757,1055,679,766,731,981,1367,1595,955,345,8466
UCL114019,1373,738,969,822,791,862,665,399,135,6757,0,0,3,3,5,3,5,3,0,23,69,65,85,49,63,90,88,50,10,565,0,4,3,0,0,6,13,19,0,55,9,16,20,11,30,25,12,3,0,117,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,82,104,63,99,126,119,73,10,749,75,84,109,63,101,125,127,79,10,778,1451,823,1079,890,896,985,793,474,140,7529
UCL114020,1578,907,922,928,1045,1108,1093,728,170,8486,0,0,0,4,0,7,0,3,0,14,18,54,38,18,28,31,29,7,4,236,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,38,21,35,35,30,7,4,243,27,54,38,23,35,36,28,7,4,257,1601,965,955,951,1075,1145,1128,736,183,8741
