UCL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
UCL121036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,8,5,0,27,0,4,3,3,5,8,5,0,27,72,48,93,84,61,72,25,3,462,0,3,3,4,3,5,6,0,16,72,56,93,93,66,84,37,3,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,62,60,95,98,90,78,32,6,528,0,0,4,3,0,0,0,0,16,60,64,101,102,90,80,39,4,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,11,7,0,34,0,3,5,3,5,11,7,0,34,137,111,184,185,151,152,66,4,986,0,3,7,7,8,9,4,0,37,136,122,197,197,159,166,76,9,1055
UCL121037,0,3,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,5,11,0,0,28,0,3,7,5,8,11,0,0,36,38,28,39,51,40,69,29,6,291,0,0,6,3,4,0,4,0,15,38,26,45,62,56,79,28,4,343,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,9,36,30,38,55,61,63,24,6,312,0,0,0,0,0,4,0,0,9,38,35,34,56,65,68,24,6,328,0,4,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,7,6,16,0,0,27,0,4,7,8,7,16,0,0,43,73,51,73,107,105,136,55,10,599,0,3,5,9,9,0,4,0,28,73,59,84,121,117,149,55,9,669
UCL121038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,17,0,0,4,0,0,4,6,0,17,18,23,23,22,37,46,21,7,202,0,3,3,6,5,12,4,0,44,24,29,33,24,43,63,31,11,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,22,26,22,24,49,33,23,15,208,4,4,5,0,3,0,0,0,26,24,35,22,23,54,31,27,15,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,20,0,0,4,0,0,4,3,0,20,45,52,46,43,87,75,46,22,411,4,9,12,7,8,14,8,5,69,46,65,62,45,99,94,58,25,495
UCL121039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,16,0,0,0,0,0,3,3,5,16,24,35,45,44,39,36,12,0,231,0,3,10,6,8,4,4,0,37,26,41,50,52,43,43,19,3,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52,44,57,49,28,13,0,273,3,6,8,6,7,3,0,0,34,31,58,53,65,60,37,11,3,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,10,0,0,0,0,0,3,4,5,10,52,88,85,103,89,61,17,4,506,4,5,18,8,13,15,10,3,73,61,95,105,114,101,78,31,8,594
UCL121040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,5,3,3,0,11,32,9,24,54,33,24,9,0,186,0,0,0,4,0,4,0,0,13,35,10,29,54,36,32,14,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,33,12,40,47,37,23,6,0,191,0,0,0,3,0,4,0,0,10,33,12,45,52,38,29,6,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,9,0,0,0,0,4,3,3,0,12,65,20,61,100,64,45,16,0,377,0,0,4,3,0,13,0,0,20,71,22,64,107,71,59,20,0,409
UCL121041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,6,18,0,0,0,4,5,5,0,6,20,25,22,14,38,34,30,31,7,205,0,3,0,0,0,7,3,0,20,28,21,13,42,44,46,35,9,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,23,20,37,34,45,29,10,236,0,0,0,0,5,5,5,0,16,38,26,22,37,44,49,33,10,262,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,6,15,0,3,6,3,5,5,0,6,25,60,45,33,76,72,80,59,13,444,4,3,0,0,6,14,3,0,38,66,50,38,82,91,98,63,17,502
UCL121042,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,13,0,0,0,3,0,0,8,5,22,23,28,21,17,49,38,31,3,219,0,4,0,0,0,4,0,0,13,23,32,24,24,51,50,31,6,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,19,50,48,32,9,229,3,0,0,0,0,11,6,0,22,23,30,24,22,54,49,34,9,249,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,16,0,0,0,3,0,0,8,5,21,48,57,47,37,99,91,61,16,447,4,5,0,0,3,12,8,0,33,51,63,52,49,102,104,70,15,499
UCL121043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,47,35,42,40,36,30,12,0,246,0,0,0,0,0,0,0,0,5,50,38,42,45,35,33,12,3,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,51,55,37,34,14,0,248,0,0,0,0,0,3,0,0,6,33,25,51,53,39,37,14,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,9,76,59,94,101,72,64,22,3,492,0,3,0,0,0,3,0,0,9,78,64,94,97,72,67,25,7,511
UCL121044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,13,0,0,0,0,6,3,0,0,12,19,26,25,19,25,27,9,6,166,6,0,4,7,5,4,4,0,32,24,31,27,31,32,40,13,6,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,22,30,23,36,27,35,13,0,185,9,9,4,8,0,4,0,0,33,30,32,29,48,28,36,14,3,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,14,0,0,0,7,6,3,0,0,17,38,57,46,56,55,63,23,6,348,12,11,6,16,4,9,5,3,64,55,70,54,77,66,81,31,11,436
UCL121045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,21,20,21,34,47,36,21,8,214,0,0,0,4,0,0,0,0,11,26,20,24,40,50,43,26,10,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,28,29,51,51,21,3,207,0,0,0,0,4,6,0,0,10,15,23,28,29,55,59,14,3,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,35,40,43,62,100,87,43,9,425,0,0,0,4,7,7,0,0,25,38,39,50,65,105,98,41,8,453
UCL121046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,20,0,4,4,7,4,5,0,0,19,26,21,34,30,26,15,3,0,155,0,0,0,0,0,4,0,0,8,28,26,39,34,32,23,12,3,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,4,22,15,45,51,26,13,10,0,182,0,0,3,0,0,0,0,0,5,22,22,46,50,30,20,5,0,192,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,6,6,0,0,18,0,4,3,7,8,6,0,0,32,41,36,77,80,56,34,15,0,339,0,0,5,0,0,6,0,0,8,42,41,85,82,62,42,22,4,377
UCL121047,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,9,11,7,0,0,32,0,4,6,14,9,7,0,0,36,18,25,36,34,32,19,14,0,183,0,0,0,0,0,6,5,0,7,18,32,46,41,37,28,19,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,35,36,27,36,18,10,223,0,3,0,0,3,5,0,0,13,18,52,36,35,30,38,17,10,238,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,9,11,7,0,0,30,0,5,7,12,9,7,0,0,43,37,71,71,67,61,50,32,9,402,0,9,3,0,0,4,5,0,20,37,83,82,81,72,67,33,9,464
UCL121048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,8,0,18,0,0,0,5,3,4,8,0,18,23,15,16,38,34,36,17,0,183,0,0,0,0,0,0,0,0,3,24,18,17,46,41,48,19,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,20,15,19,44,40,40,18,0,194,0,0,0,0,0,0,0,0,0,20,17,23,44,43,42,18,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,8,0,26,0,0,0,5,6,5,8,0,26,46,30,33,81,74,75,29,3,379,0,0,0,0,0,3,0,0,8,48,32,37,85,78,87,37,3,415
UCL121049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,10,0,0,0,0,3,3,4,0,10,51,39,40,36,25,18,16,3,225,9,9,9,4,8,0,4,0,41,60,47,44,42,33,25,17,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,32,44,31,18,11,4,214,4,3,3,3,4,3,6,0,22,35,39,42,44,33,25,15,4,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,10,0,0,0,0,3,3,4,0,10,84,73,76,80,52,41,31,4,435,9,10,17,9,8,3,7,0,63,90,87,87,90,67,51,35,3,506
UCL121050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,20,0,0,0,0,0,3,14,0,20,10,11,14,23,40,51,64,20,232,4,5,4,0,3,0,7,3,25,14,14,18,22,38,60,82,24,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,10,23,11,23,54,77,88,23,310,3,3,0,3,4,3,11,0,31,15,24,14,27,65,81,94,28,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,4,21,0,0,0,0,0,3,15,4,21,22,33,26,45,92,133,151,38,541,6,4,6,8,7,4,17,7,60,28,40,30,55,101,142,180,47,622
UCL121051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,14,3,4,33,0,0,4,3,0,14,3,4,36,39,34,31,31,74,64,41,11,334,0,4,3,6,5,4,9,3,30,43,40,40,42,78,85,53,20,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,7,25,27,42,43,61,77,52,25,357,4,5,0,3,4,4,8,3,25,33,31,42,43,71,82,61,28,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,7,14,4,4,46,0,4,6,4,7,14,4,4,50,65,63,75,77,139,140,97,38,688,4,3,5,4,5,7,14,9,53,71,71,87,84,147,165,117,54,792
UCL121052,3,9,0,3,0,0,0,0,14,0,0,0,0,5,0,0,0,4,0,3,0,0,3,6,6,6,28,3,9,5,7,7,6,6,6,51,29,26,35,44,55,66,31,3,288,3,8,5,3,9,6,3,0,30,36,39,43,54,72,83,37,11,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,0,9,12,31,52,30,88,77,33,10,333,0,3,4,0,10,4,3,0,29,13,36,57,35,98,78,39,14,365,6,9,0,3,0,0,0,0,17,0,0,0,3,5,0,0,0,3,0,3,0,0,3,6,10,6,33,6,9,5,7,7,6,10,6,56,38,58,83,75,147,145,59,18,620,3,7,11,3,14,8,5,0,61,47,75,99,85,167,160,74,24,731
UCL121053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,22,0,0,0,0,0,11,4,3,22,34,36,28,25,48,53,35,10,257,4,10,0,3,11,8,0,0,33,32,42,28,31,56,69,38,17,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,14,35,35,28,56,61,28,9,264,3,0,10,5,3,4,9,8,38,12,35,42,29,59,68,39,9,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,3,22,0,0,0,0,4,11,4,3,22,43,71,64,61,95,113,63,17,528,6,10,10,3,11,17,11,8,70,51,78,73,64,114,137,77,29,620
UCL121054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,16,0,0,0,0,3,3,0,0,14,54,20,31,71,51,40,11,5,289,0,0,0,0,0,0,0,0,9,54,24,35,72,61,44,12,4,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,79,21,42,72,53,50,11,0,329,0,0,0,0,5,0,0,0,5,79,28,40,73,58,50,16,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,16,0,0,0,3,3,3,0,0,19,134,43,75,142,108,85,24,5,613,0,0,0,0,0,0,4,0,8,134,51,78,148,117,92,26,4,642
UCL121055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,14,0,0,0,0,5,4,0,0,14,23,13,46,42,45,37,24,4,238,3,0,3,3,4,5,5,0,16,26,17,47,49,56,47,27,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,49,41,57,40,17,8,256,0,0,5,0,0,0,4,0,13,28,28,51,37,61,40,16,8,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,14,0,0,0,0,5,4,0,0,14,43,39,95,81,107,75,40,9,494,3,5,9,4,4,5,3,0,32,51,50,101,84,111,86,43,7,535
UCL121056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,11,0,0,0,0,0,3,3,4,11,52,42,44,49,69,40,27,4,318,0,0,0,0,0,3,0,0,10,54,41,45,49,72,44,27,6,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,35,37,49,69,62,49,31,10,355,0,3,5,0,3,0,0,0,13,42,44,53,70,66,49,34,10,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,11,0,0,0,4,0,3,3,4,11,91,82,98,117,133,87,56,12,673,3,4,4,0,3,6,4,0,23,92,87,97,116,137,101,60,15,713
UCL121057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,17,0,0,0,0,5,4,0,0,17,60,42,43,38,51,36,5,0,274,0,0,0,0,3,0,0,0,4,64,40,41,41,57,43,5,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,35,38,46,44,50,38,5,5,256,3,0,0,0,0,0,0,0,9,38,40,48,47,58,38,5,5,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,19,0,0,0,0,11,3,0,0,19,98,78,87,85,98,73,6,3,528,4,4,0,0,3,0,0,0,10,103,78,89,86,108,77,5,3,564
UCL121058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,18,6,3,47,0,0,4,6,6,18,6,3,51,118,46,92,118,121,104,55,7,664,3,0,13,3,6,4,0,0,27,121,46,102,137,129,127,65,6,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,12,0,0,3,4,3,0,0,0,11,103,65,104,162,129,115,55,12,743,0,0,4,3,6,0,0,0,11,103,74,107,162,139,121,55,12,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,13,18,6,3,57,0,0,7,12,13,18,6,3,59,219,117,193,279,255,223,108,21,1409,3,0,12,3,7,8,0,0,39,223,124,209,299,268,247,119,19,1511
UCL121059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,14,0,0,0,0,3,4,0,0,15,30,27,31,28,46,41,14,3,224,0,0,0,0,0,0,0,0,8,29,32,31,34,56,45,13,8,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,30,42,52,41,16,9,244,5,0,4,6,3,0,0,0,15,26,34,34,49,52,41,19,9,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,14,0,0,0,0,7,4,0,0,17,52,63,61,77,95,81,33,13,470,5,3,4,4,5,0,0,0,21,57,66,63,80,105,89,36,15,508
UCL121060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,0,0,31,0,0,0,3,8,13,0,0,31,68,25,49,58,61,57,33,0,357,3,0,0,7,0,0,0,0,16,74,30,50,68,72,72,35,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,36,52,71,67,66,38,5,377,0,0,6,0,0,0,0,0,7,46,38,58,71,71,64,40,5,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,0,0,32,0,0,0,3,9,16,0,0,28,114,61,103,131,132,124,71,3,737,4,0,7,7,0,0,4,0,22,123,64,108,142,143,138,72,3,789
UCL121061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,13,0,0,0,8,3,4,0,0,21,47,26,44,34,23,16,7,0,195,0,4,3,0,0,4,3,0,11,46,29,46,38,22,19,8,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,35,43,24,25,3,0,187,6,0,0,0,0,3,0,0,8,31,31,35,43,25,22,6,3,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,13,0,0,0,8,3,4,0,0,21,76,50,80,72,42,40,12,8,385,6,4,3,0,0,6,0,0,16,80,61,82,81,44,48,15,8,420
UCL121062,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,0,0,26,0,3,0,5,8,5,0,0,25,48,50,55,63,58,40,15,0,328,0,0,0,0,0,0,3,0,7,52,50,59,69,62,46,19,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,6,46,51,57,69,64,41,11,0,355,0,0,0,0,0,0,0,0,5,56,50,63,78,69,41,15,0,364,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,5,0,0,9,5,0,0,31,4,3,0,8,13,5,0,0,32,98,98,114,139,122,83,32,0,686,0,0,0,0,4,0,4,0,8,102,105,121,147,130,86,33,7,733
UCL121063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,20,0,0,0,0,0,10,4,0,20,11,7,15,14,50,101,44,9,258,0,0,0,0,3,4,3,0,16,10,10,17,17,55,117,53,15,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,18,21,73,109,49,15,298,0,0,0,0,4,8,5,0,21,9,9,15,24,76,124,52,13,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,26,0,0,0,0,0,16,5,0,26,19,17,29,36,129,213,90,27,554,0,4,3,0,4,14,7,3,36,20,24,36,35,130,236,101,29,615
UCL121064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,11,29,0,0,0,5,0,14,0,11,27,34,21,21,44,50,45,22,8,244,7,0,0,3,0,0,0,0,13,41,21,26,50,56,58,21,19,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,28,18,26,47,57,40,29,10,258,0,7,0,5,0,0,3,0,17,26,24,31,54,63,50,30,10,286,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,0,8,35,0,0,5,3,6,14,0,8,39,60,37,52,89,114,87,47,16,504,9,7,4,3,0,5,7,0,32,64,45,54,98,115,107,56,27,572
