SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
115041302,5800,3081,2365,3970,3238,1973,1142,391,101,22066,0,0,0,0,0,0,0,3,0,4,26,45,65,22,32,25,37,25,9,282,0,3,5,3,0,0,3,3,0,12,0,3,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,53,76,30,37,26,43,30,9,320,26,53,76,29,37,29,42,31,9,323,5823,3129,2437,4006,3270,2006,1189,417,112,22393
116011303,3390,1819,3926,2509,1590,1438,922,522,286,16410,4,6,3,8,3,5,0,0,0,39,36,53,95,58,43,37,42,45,40,447,0,0,5,0,3,0,3,0,0,6,0,0,0,3,0,3,3,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,58,98,68,48,38,48,45,42,478,43,60,106,76,51,46,48,49,42,511,3430,1874,4036,2588,1639,1488,969,573,323,16919
116011304,3658,2307,2835,2528,1938,1908,1370,698,327,17568,0,0,3,0,5,0,0,0,0,14,53,70,53,46,28,33,21,10,3,321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,71,54,55,34,39,19,10,3,331,53,71,60,51,34,37,21,11,3,344,3712,2378,2897,2583,1971,1944,1394,707,330,17917
116011306,4623,3199,3351,3137,2844,2638,1468,507,174,21940,3,4,3,0,4,3,7,0,0,26,59,83,101,46,61,34,24,13,7,415,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,11,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,90,109,47,58,39,22,13,7,442,64,93,110,48,68,40,31,13,7,473,4686,3293,3465,3190,2911,2675,1497,520,175,22412
116011307,4891,2906,3378,3530,3177,2987,1967,961,410,24210,0,9,3,0,3,3,0,7,0,28,52,80,99,67,59,46,34,14,11,467,0,0,3,0,3,0,0,0,0,10,0,0,0,3,0,0,7,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,83,99,74,63,49,41,18,11,499,58,96,108,73,67,55,37,24,11,526,4944,2998,3483,3605,3245,3046,2009,987,420,24731
116011308,4682,2893,3548,3583,2884,2621,2003,830,229,23270,0,0,4,6,0,6,8,3,0,25,52,57,104,57,41,46,31,19,13,426,3,0,4,11,3,0,0,0,0,18,0,0,3,3,4,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,55,58,114,72,47,53,45,19,13,477,55,59,113,74,49,55,50,26,12,501,4736,2954,3663,3655,2933,2672,2053,852,242,23778
116011560,2555,1643,1818,1772,1522,1259,780,516,134,12001,0,3,0,3,0,0,0,0,0,14,23,24,34,39,35,21,17,7,0,195,4,0,3,0,0,3,3,0,0,13,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,28,38,43,41,26,23,7,0,229,36,30,39,42,42,23,23,9,0,242,2587,1672,1856,1820,1561,1284,803,530,133,12246
116011561,3270,2177,2515,2185,1989,1555,969,706,348,15717,3,4,0,3,0,0,5,3,0,21,40,41,35,23,18,31,21,6,3,216,0,0,3,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,44,29,22,34,20,6,3,238,44,47,43,37,25,35,22,10,3,261,3315,2221,2561,2220,2012,1598,992,717,353,15984
116021309,3724,2467,1804,2698,2405,1544,840,285,60,15821,4,0,4,3,0,0,0,0,0,7,13,24,26,29,20,23,24,12,3,176,0,0,0,3,0,3,0,3,0,7,0,4,0,4,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,28,37,24,24,34,15,3,203,19,26,31,36,24,24,34,15,3,211,3743,2488,1830,2742,2423,1570,870,297,66,16040
116021310,8738,3551,4881,6858,3828,2309,1262,459,97,31974,3,0,6,3,0,0,0,0,0,17,65,52,71,42,20,41,47,27,10,373,0,0,0,3,0,0,0,0,0,8,3,3,3,3,0,4,4,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,56,81,46,22,48,51,28,10,403,69,61,84,52,22,49,55,28,10,426,8805,3610,4964,6910,3853,2356,1311,484,104,32397
116021312,3845,2074,2912,2757,2010,1528,1112,451,132,16818,3,4,10,7,4,0,0,0,0,26,44,53,67,38,44,36,20,9,5,317,0,0,0,0,3,0,0,0,0,4,0,0,3,0,7,5,4,0,0,21,0,0,0,3,0,0,0,0,0,5,0,3,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,57,69,46,48,40,25,10,5,358,48,60,79,49,57,42,25,13,5,381,3894,2133,2995,2803,2065,1567,1144,459,139,17204
116021562,896,486,553,685,509,359,187,56,21,3740,0,0,0,0,0,0,0,0,0,3,0,3,11,3,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,3,3,5,0,0,0,34,0,3,13,3,3,5,0,0,3,33,899,486,566,687,507,361,187,56,22,3773
116021563,5391,3023,3463,3836,2951,2150,1122,365,150,22447,0,0,0,3,4,0,0,3,0,13,34,54,67,39,31,27,25,28,8,313,0,0,0,3,0,0,0,0,0,6,0,3,4,0,4,4,3,0,0,12,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,63,77,45,35,30,29,28,8,349,40,65,77,47,39,37,31,30,8,356,5432,3089,3533,3877,2989,2188,1149,395,157,22806
116031313,4501,2746,2325,2005,2180,1835,1523,540,100,17748,20,10,7,9,4,3,6,0,0,56,96,116,91,87,59,26,20,3,3,500,0,0,5,0,0,0,4,0,0,10,0,0,7,0,0,0,0,0,0,11,4,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,121,106,88,58,27,25,3,3,536,125,127,110,96,66,31,33,4,3,594,4625,2874,2436,2099,2245,1861,1556,542,103,18339
116031314,2045,1169,1247,1324,1076,736,354,144,89,8189,0,0,4,0,0,0,0,0,0,10,20,24,33,20,14,9,6,10,0,135,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,33,26,15,11,6,6,0,148,20,27,39,26,19,11,8,6,0,151,2064,1198,1284,1349,1095,743,362,148,94,8342
116031315,4704,3454,2799,2774,2965,2150,878,366,150,20234,11,4,6,4,4,6,3,0,0,37,82,66,98,46,32,25,30,7,9,388,0,0,3,0,3,0,0,0,0,5,5,0,0,7,3,0,0,0,0,17,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,94,72,105,50,37,24,28,13,9,429,102,76,110,56,43,32,29,13,9,467,4807,3526,2913,2828,3006,2176,909,377,157,20700
116031316,5378,2909,3173,2569,2159,1698,1405,669,111,20066,22,10,9,3,8,9,0,0,0,57,113,123,124,69,49,34,26,9,5,551,0,0,3,0,0,0,3,0,0,5,7,4,9,0,8,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,118,135,135,70,57,32,36,13,5,592,138,149,142,74,64,40,36,13,5,655,5518,3050,3317,2638,2223,1734,1441,678,117,20713
116031317,5550,3102,3498,3034,2581,1991,1401,698,182,22027,9,11,3,10,5,0,0,0,0,40,72,88,114,59,63,43,26,28,13,505,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,78,88,116,59,72,43,28,28,13,529,83,97,120,73,83,43,34,26,13,569,5630,3196,3615,3105,2665,2034,1435,727,189,22601
116031318,3,6,3,8,3,6,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,14,3,9,22,7,6,0,0,61,0,0,0,8,13,0,0,0,0,23,0,4,11,21,3,4,0,0,0,39,0,0,8,0,5,0,0,0,0,6,0,0,4,0,3,0,0,0,0,6,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,36,52,7,17,0,0,153,0,13,21,36,52,7,17,0,0,153,3,25,28,40,57,14,20,0,0,192
116031319,4297,3072,3004,2878,2712,2328,1400,581,407,20677,6,4,3,7,3,3,0,0,3,24,58,56,71,49,47,37,34,24,16,386,0,5,9,14,40,17,0,0,0,74,0,4,11,18,5,6,3,3,0,57,0,0,0,3,3,3,0,0,0,12,0,0,4,3,6,3,0,0,0,21,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,55,57,101,89,103,65,34,29,16,557,60,64,102,97,105,72,35,29,17,583,4358,3130,3104,2979,2821,2399,1431,605,429,21257
117011320,0,0,0,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,13
117011321,2193,1191,1538,1802,1506,1006,672,403,179,10492,0,3,0,4,0,0,0,0,0,6,21,27,27,26,18,29,24,9,0,183,0,0,0,0,0,7,0,0,0,11,0,3,6,3,0,4,4,0,0,20,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,38,37,24,42,32,7,0,228,21,31,41,38,20,39,32,8,0,239,2219,1224,1578,1837,1529,1044,698,418,180,10732
117011322,3623,3529,5235,3576,2707,2126,1507,1036,312,23647,10,4,9,8,6,4,0,0,0,34,64,91,180,145,164,106,69,35,10,866,6,7,47,47,59,29,14,0,0,216,0,19,28,37,32,21,9,0,0,148,0,3,6,11,27,6,4,0,0,62,0,5,16,32,32,13,0,0,0,96,3,0,3,6,13,3,0,0,0,26,0,0,6,3,5,0,0,0,0,11,0,9,0,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,79,129,285,290,340,177,95,38,10,1445,81,139,291,296,341,184,98,41,10,1480,3706,3665,5528,3864,3046,2313,1604,1079,320,25125
117011323,1960,1468,1600,1542,1484,1157,983,555,238,10992,3,0,0,0,3,0,3,0,0,12,36,32,66,33,33,18,21,11,4,255,0,0,0,4,0,0,0,0,0,3,0,3,3,0,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,67,39,39,21,29,11,4,287,40,37,71,37,40,21,29,11,8,294,1997,1508,1668,1581,1526,1177,1010,564,250,11288
117011324,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5
117011325,0,4,23,4,9,0,9,3,0,58,0,0,0,0,0,0,0,0,0,0,3,7,48,12,47,68,67,7,0,257,0,5,0,0,8,9,0,0,0,25,0,0,8,10,13,3,7,0,0,42,0,3,3,0,0,3,0,0,0,6,0,6,0,8,4,5,4,0,0,22,0,0,4,3,0,7,3,0,0,16,0,0,0,0,0,0,3,0,0,5,0,9,9,10,10,11,17,0,0,76,0,0,0,0,0,0,0,0,0,0,3,23,72,43,82,111,100,10,0,444,3,23,72,43,82,111,100,10,0,444,3,26,97,53,94,111,103,19,0,506
117021326,3694,2764,5546,4309,3290,2505,1676,1146,510,25440,0,3,9,3,5,4,0,0,0,28,52,91,133,83,71,69,36,19,15,565,0,0,10,7,3,0,0,0,0,19,0,4,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,98,148,95,76,70,35,23,15,615,58,95,155,100,82,77,36,23,14,645,3750,2865,5694,4406,3377,2585,1717,1170,521,26084
117021327,2656,2113,4824,3476,2636,1732,1143,609,205,19396,0,0,5,6,0,0,0,3,0,15,37,83,137,70,45,50,41,24,19,514,0,0,7,0,4,0,3,0,0,21,0,3,3,9,5,3,7,0,0,37,0,0,0,0,0,0,3,0,0,6,0,0,3,3,0,3,0,0,0,12,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,36,98,150,93,61,57,60,27,20,603,37,96,150,98,61,59,61,29,20,621,2697,2208,4974,3574,2696,1794,1204,637,226,20011
117021328,1145,847,1632,1388,1041,762,429,234,89,7563,0,0,0,0,0,0,0,0,0,0,13,24,52,30,37,29,9,9,3,203,0,3,6,3,4,0,4,0,0,25,0,10,7,7,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,37,64,50,44,30,15,8,3,271,13,37,64,50,44,30,15,8,3,271,1160,889,1696,1446,1085,792,444,241,91,7839
117031329,526,945,3775,2093,1427,1040,676,246,56,10785,0,0,4,0,3,0,3,0,0,14,14,85,175,91,140,136,155,123,76,1004,0,6,12,21,34,8,7,0,3,86,0,10,14,17,18,7,6,0,0,74,0,6,11,0,7,3,0,0,0,29,3,0,0,4,14,0,3,0,0,27,0,3,0,0,5,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,0,3,3,0,37,0,0,0,0,0,0,0,0,0,0,22,110,232,144,217,165,178,128,80,1273,22,113,233,145,222,165,179,128,80,1289,552,1058,4011,2242,1642,1205,853,377,132,12073
117031330,1712,1414,5100,3368,2023,1130,504,208,50,15516,0,0,5,0,5,0,0,0,0,17,18,49,75,43,45,38,19,4,0,296,0,0,5,3,3,0,0,0,0,14,0,0,0,4,3,0,3,0,0,15,0,0,3,0,0,0,0,0,0,6,0,0,7,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,3,18,58,93,49,49,39,36,4,4,363,24,58,99,50,55,45,36,4,4,377,1735,1473,5197,3415,2078,1176,538,217,57,15890
117031331,1675,3083,5012,2912,2089,1876,1298,493,181,18631,0,3,3,0,0,0,0,3,0,9,25,141,187,82,83,75,38,11,8,649,3,5,9,15,12,14,3,3,0,67,0,0,7,7,13,11,12,0,0,54,0,0,3,6,0,3,0,0,0,13,0,10,3,0,0,3,8,0,0,25,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,5,6,0,0,19,0,0,0,0,0,0,0,0,0,0,31,158,216,117,106,109,66,16,8,821,33,161,215,117,103,109,66,18,6,832,1712,3250,5227,3020,2199,1986,1370,512,188,19467
117031332,2077,5553,6743,3817,2542,1602,835,363,125,23651,0,41,5,0,0,0,0,0,0,47,91,496,220,171,163,164,137,117,57,1622,5,29,23,15,21,19,15,0,0,127,0,14,15,18,15,6,0,0,0,77,0,3,9,17,6,4,0,3,0,39,0,14,6,9,6,4,4,0,0,51,0,3,0,0,0,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,29,4,0,8,6,3,0,0,52,0,0,0,0,0,0,0,0,0,0,100,588,276,223,222,212,163,120,57,1976,100,628,285,223,224,212,163,121,57,2018,2181,6186,7026,4039,2760,1816,995,482,182,25676
117031333,767,2114,6740,3569,2437,2026,1368,660,409,20088,0,48,8,9,9,0,8,0,3,81,33,706,1003,401,317,191,132,36,14,2832,3,43,65,57,80,43,11,4,3,309,6,85,127,60,42,38,17,14,0,383,0,14,26,17,9,6,9,3,0,77,0,66,48,17,27,25,9,3,0,195,0,0,6,0,8,0,16,0,0,29,0,19,17,3,3,0,0,0,0,48,6,9,22,32,8,13,11,0,0,112,0,0,0,0,3,0,0,0,0,3,52,941,1310,581,500,325,206,58,23,3986,52,994,1320,584,503,327,212,58,23,4070,820,3104,8053,4154,2942,2355,1582,717,433,24161
117031334,1538,4717,6642,3229,1756,1478,961,365,103,20779,0,7,7,3,0,0,3,0,0,22,30,170,208,91,127,156,75,20,6,885,0,4,34,54,92,49,14,0,0,243,0,21,47,35,72,52,24,3,0,249,0,5,9,7,7,17,11,4,0,66,0,6,6,15,15,13,3,0,0,53,0,0,3,9,3,15,0,0,0,28,0,0,3,4,0,0,0,0,0,10,0,9,10,17,20,5,6,0,0,69,0,0,0,0,0,0,0,0,0,0,31,226,312,221,338,310,132,30,6,1608,31,231,313,225,343,309,129,35,6,1626,1568,4951,6957,3452,2102,1784,1096,401,102,22408
117031335,1232,4693,7054,3027,2127,1608,1009,600,176,21534,0,3,3,3,3,0,0,0,0,16,27,157,219,122,111,104,51,12,7,805,0,6,35,25,16,9,5,0,0,111,0,4,31,16,8,16,4,0,0,90,0,3,0,5,6,7,5,0,0,25,12,4,15,5,3,8,3,0,0,51,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,5,0,15,3,7,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,39,180,316,182,155,146,79,17,7,1125,39,184,322,183,166,146,81,16,7,1145,1276,4872,7375,3216,2292,1755,1090,613,180,22674
117031336,793,1501,5683,3064,1925,1269,697,447,221,15599,0,0,3,6,3,3,0,0,0,15,13,71,161,87,117,56,28,14,9,555,0,14,34,28,30,16,5,4,4,136,3,9,26,12,18,10,0,3,0,88,0,4,4,0,3,3,0,0,0,17,0,0,13,14,7,3,3,0,0,39,0,0,0,3,3,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,9,8,3,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,14,102,244,153,183,94,42,26,9,878,14,104,250,157,186,99,42,29,10,890,804,1607,5934,3228,2110,1364,736,475,235,16492
117031337,1217,5566,10226,3983,2012,1557,1027,401,141,26121,0,23,28,9,0,3,0,0,0,61,92,523,819,776,885,638,394,145,41,4313,38,202,737,1094,1099,536,158,32,4,3895,94,210,421,527,656,399,172,44,0,2523,13,40,124,131,176,129,96,19,0,722,113,70,200,237,262,151,47,29,0,1105,0,8,29,36,41,56,20,5,0,201,0,10,12,13,32,15,3,0,0,86,12,27,109,97,132,62,32,14,0,480,0,0,0,0,0,0,0,0,0,0,365,1095,2451,2911,3283,1984,921,279,42,13335,365,1116,2482,2922,3283,1984,925,281,42,13402,1577,6684,12699,6898,5297,3547,1957,680,180,39524
