SA2_MAINCODE_2016,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_M,Non_sch_quls_Cert3a4_Level_F,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_M,Non_sch_quls_Cert1a2_Level_F,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_M,Non_sch_quls_Certnfd_Level_F,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_M,Non_sch_quls_CertTot_Level_F,Non_sch_quls_CertTot_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
124041468,3375,2690,6070,1382,706,2088,309,652,956,94,78,169,55,61,112,1838,1488,3327,1346,1027,2371,3,4.1,3.4,54.5,55.3,54.8,52.9,53.4,52.9,40,39,79,9,26,37,104,194,299,115,228,343,916,338,1257,22,43,61,39,63,103,974,442,1416,2702,2516,5214,286,271,555,2088,1946,4029,789,762,1553
124051469,2569,2626,5195,1558,979,2539,306,677,984,73,67,137,85,106,185,2025,1829,3853,441,706,1144,4.2,5.8,4.8,78.8,69.6,74.2,75.4,65.6,70.5,60,60,125,14,28,42,225,320,547,184,260,444,741,376,1117,27,37,66,43,77,119,815,487,1302,2727,2748,5474,268,281,548,2183,2187,4374,691,732,1426
124051470,7759,7992,15749,4408,2665,7069,852,1840,2690,219,266,487,273,275,550,5748,5044,10795,1642,2553,4197,4.7,5.5,5.1,74.1,63.1,68.5,70.6,59.7,65.1,161,180,346,36,91,128,601,860,1460,508,805,1307,2102,1089,3184,70,133,203,157,231,383,2327,1448,3774,8197,8239,16443,903,950,1853,6288,6294,12581,2414,2546,4958
124051580,4472,4697,9168,2101,1267,3366,463,841,1305,145,161,305,207,222,431,2918,2481,5405,1267,1894,3159,7.1,8.9,8,65.3,52.8,59,60.6,48.3,54.3,77,85,162,26,39,69,251,337,583,213,394,609,1061,568,1632,36,82,116,73,139,212,1172,791,1960,4395,4501,8893,736,798,1539,3065,3116,6179,1828,1949,3776
124051581,6263,6486,12753,2772,1542,4312,601,1081,1684,182,173,363,364,341,701,3926,3134,7057,1756,2697,4456,9.3,10.9,9.9,62.7,48.3,55.3,56.8,43.1,49.9,139,124,266,24,52,74,400,531,934,352,495,849,1241,816,2062,71,132,199,103,130,232,1414,1087,2497,5781,5808,11593,1249,1294,2548,3702,3663,7365,2893,3050,5945
125011473,8408,7365,15778,3947,2710,6654,797,1228,2023,165,230,395,273,256,532,5176,4428,9607,2539,2258,4788,5.3,5.8,5.5,61.6,60.1,60.9,58.4,56.6,57.5,927,876,1800,99,200,299,1793,2070,3863,643,700,1344,665,356,1015,36,46,82,103,123,232,798,525,1330,5280,5428,10703,2044,2042,4083,2226,2278,4502,4671,4795,9463
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0
125011582,7697,6124,13821,2416,1050,3461,1442,934,2379,281,155,438,623,315,942,4762,2456,7219,2460,3287,5749,13.1,12.8,13,61.9,40.1,52.2,53.8,34.9,45.4,488,321,802,48,43,90,1068,835,1899,520,515,1037,598,286,880,39,46,87,85,96,185,724,429,1150,6739,5945,12684,1925,1171,3095,3828,3732,7561,4361,2950,7309
125011583,5601,3761,9367,1903,686,2593,1125,739,1869,172,90,257,501,231,736,3702,1747,5453,1442,1748,3186,13.5,13.2,13.5,66.1,46.5,58.2,57.1,40.3,50.4,417,255,675,39,39,82,826,685,1506,391,332,722,334,162,492,35,39,66,50,49,97,414,249,660,4452,3419,7870,1521,864,2383,2017,1811,3827,3601,2175,5771
125011584,3394,3243,6641,1148,653,1795,516,458,973,111,71,186,214,127,346,1988,1311,3300,1208,1752,2957,10.8,9.7,10.5,58.6,40.4,49.7,52.3,36.4,44.5,140,121,261,21,35,55,412,435,846,212,272,484,350,167,519,20,34,50,42,48,96,416,255,664,3378,3364,6742,632,504,1128,2309,2344,4659,1466,1283,2754
125011585,3787,3517,7304,1536,803,2337,553,627,1178,104,78,180,236,182,415,2423,1691,4113,1206,1707,2911,9.7,10.8,10.1,64,48.1,56.3,57.9,42.9,50.6,131,146,276,32,34,59,558,592,1147,261,312,575,422,222,642,31,39,73,60,61,120,512,325,833,3588,3471,7058,712,540,1255,2393,2411,4801,1708,1435,3146
125011586,8783,8256,17037,3432,2180,5614,1514,1619,3126,301,216,509,502,363,863,5737,4377,10113,2506,3410,5912,8.8,8.3,8.5,65.3,53,59.4,59.7,48.6,54.3,547,507,1048,94,104,199,1668,1730,3392,731,807,1539,790,406,1197,39,56,99,101,130,229,933,596,1527,7699,7410,15113,1784,1503,3284,4597,4572,9169,4506,3975,8480
125011587,2058,2016,4069,774,466,1236,333,352,676,48,33,90,118,92,207,1266,941,2210,687,974,1658,9.3,9.8,9.4,61.5,46.7,54.3,56.1,42.2,49.2,103,70,173,14,16,31,265,284,545,163,191,358,285,117,399,14,26,41,33,49,83,333,185,519,2003,2040,4046,345,293,635,1386,1423,2804,874,794,1668
125021476,10791,11451,22239,4917,3050,7965,1477,2497,3972,267,261,524,472,378,850,7124,6188,13312,3286,4867,8157,6.6,6.1,6.4,66,54,59.9,61.7,50.7,56,1333,1149,2482,204,296,504,2636,2806,5440,962,1259,2220,1284,573,1856,58,97,156,187,310,496,1526,974,2505,10761,11272,22032,1927,1938,3861,7345,7622,14962,4848,5078,9925
125021477,8477,8708,17191,4006,2442,6442,991,1875,2867,184,247,432,331,309,642,5517,4866,10377,2539,3436,5976,6,6.4,6.2,65.1,55.9,60.4,61.1,52.4,56.7,549,570,1116,91,154,242,1418,1608,3029,729,959,1685,1530,667,2204,53,103,153,138,221,362,1722,992,2712,8397,8593,16992,1397,1404,2806,5598,5777,11377,3744,3768,7505
125021478,6927,7502,14423,3119,2024,5148,940,1553,2486,172,197,370,300,292,589,4531,4066,8599,2036,3047,5078,6.6,7.2,6.8,65.4,54.2,59.6,61.1,50.3,55.5,637,602,1232,86,153,241,1436,1616,3053,573,836,1414,1065,480,1547,36,85,123,104,169,279,1209,738,1949,6800,7180,13979,1191,1250,2442,4313,4649,8964,3304,3415,6715
125031479,7267,7242,14505,2547,1506,4054,873,1095,1963,213,164,375,395,309,708,4029,3073,7095,2832,3753,6588,9.8,10.1,10,55.4,42.4,48.9,50,38.2,44.1,176,167,337,44,66,113,681,770,1454,455,650,1100,1159,533,1690,56,91,141,98,170,267,1310,789,2104,7136,7393,14523,1013,957,1975,5016,5154,10170,2750,2754,5504
125031480,6143,6127,12267,1870,1060,2935,761,813,1571,211,138,349,333,290,620,3175,2301,5475,2473,3399,5870,10.5,12.6,11.3,51.7,37.6,44.6,46.3,32.8,39.6,117,113,225,22,32,51,510,525,1035,353,460,815,817,439,1254,54,72,128,96,114,210,958,628,1586,6207,6187,12390,808,779,1587,4366,4414,8780,2244,2169,4413
125031481,8745,7915,16664,3132,1689,4826,1459,1511,2970,280,209,489,594,391,988,5467,3801,9272,2628,3551,6182,10.9,10.3,10.7,62.5,48,55.6,55.7,43.1,49.7,528,410,938,60,88,152,1194,1293,2480,719,754,1475,989,524,1517,47,93,140,109,141,253,1150,756,1912,8127,7566,15694,1716,1422,3132,5167,4959,10131,4105,3503,7611
125031482,10023,10573,20597,5080,2997,8080,1010,2295,3309,258,325,581,371,322,693,6723,5941,12664,2834,4109,6939,5.5,5.4,5.5,67.1,56.2,61.5,63.3,53.1,58.1,446,436,873,93,153,248,1299,1757,3053,843,1075,1921,2232,917,3143,74,151,222,201,262,461,2509,1326,3831,10702,11178,21878,1212,1262,2472,7635,7995,15634,3714,3810,7528
125031483,7987,7838,15823,2451,1351,3809,1111,1007,2121,276,192,464,487,323,809,4324,2871,7200,2986,4303,7287,11.3,11.3,11.2,54.1,36.6,45.5,48.1,32.5,40.4,252,232,482,35,49,88,752,805,1558,514,724,1240,1070,546,1616,54,116,171,130,167,293,1251,822,2074,8077,8140,16219,1370,1160,2537,5457,5571,11026,3336,3041,6379
125031484,7964,8244,16206,3221,1885,5098,1006,1338,2340,218,225,444,460,348,805,4901,3788,8692,2579,3929,6509,9.4,9.2,9.3,61.5,45.9,53.6,55.8,41.8,48.6,295,231,533,44,84,129,767,1015,1788,565,800,1362,1390,658,2048,51,120,175,133,212,351,1578,992,2570,7968,8248,16213,1374,1320,2695,5214,5535,10750,3559,3520,7078
125031485,11337,11098,22441,4749,2658,7401,1488,1866,3355,367,314,680,667,493,1165,7268,5337,12600,3448,5188,8634,9.2,9.2,9.2,64.1,48.1,56.1,58.3,43.6,51,591,517,1113,83,133,215,1516,1694,3213,908,1157,2060,1728,831,2555,70,149,214,173,263,436,1970,1244,3216,10994,10888,21886,2261,1969,4231,6825,6978,13799,5639,5138,10781
125031486,8,0,8,6,0,6,3,0,3,0,0,0,4,0,4,13,0,13,0,0,0,30.8,0,30.8,162.5,0,162.5,112.5,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,8,0,8,3,0,3,5,0,5,4,0,4
125031487,8,4,11,3,0,3,0,0,3,0,0,0,0,0,0,7,0,6,0,4,3,0,0,0,87.5,0,54.5,37.5,0,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,8,3,5,3,3,5
125041489,9230,9291,18517,4482,2930,7415,1043,1564,2603,227,239,468,461,515,982,6218,5255,11466,2168,3230,5401,7.4,9.8,8.6,67.4,56.6,61.9,62.3,50.9,56.6,1008,1017,2028,158,201,362,2027,2144,4174,769,939,1709,985,570,1560,57,83,142,134,173,308,1179,831,2004,7502,7545,15046,2368,2250,4613,3889,4123,8013,5421,5183,10605
125041490,3016,3241,6253,1532,868,2403,409,783,1190,59,102,159,84,82,166,2080,1840,3922,864,1317,2178,4,4.5,4.2,69,56.8,62.7,66.3,54.1,60,312,265,573,63,94,157,662,776,1435,331,383,721,536,203,730,17,36,57,65,108,172,617,345,960,3215,3437,6648,405,415,814,2382,2527,4906,1094,1164,2256
125041491,7792,8286,16079,4337,2715,7045,856,1503,2362,187,253,442,308,425,733,5691,4898,10592,1521,2807,4322,5.4,8.7,6.9,73,59.1,65.9,69,54,61.3,1309,1180,2496,145,194,338,1990,2276,4265,631,713,1348,945,494,1434,30,71,98,111,192,301,1090,753,1836,6970,7455,14424,1910,1903,3819,3422,3752,7174,4864,4983,9845
125041492,12782,11426,24205,6665,3417,10087,1818,1859,3679,318,310,631,653,818,1474,9465,6412,15872,2153,3946,6097,6.9,12.8,9.3,74,56.1,65.6,68.9,48.9,59.5,2123,1870,3994,215,212,430,3597,3281,6875,1091,871,1965,795,445,1240,51,65,118,108,110,217,953,620,1573,9127,8511,17636,4355,3741,8098,3671,3573,7244,9077,7769,16844
125041493,8639,9123,17762,4107,2622,6723,1012,1742,2749,258,262,525,361,324,686,5736,4947,10685,2513,3756,6272,6.3,6.5,6.4,66.4,54.2,60.2,62.2,50.7,56.3,719,659,1371,120,172,296,1448,1745,3192,704,905,1610,1637,645,2277,40,115,158,167,258,430,1844,1020,2861,8688,9092,17776,1292,1236,2532,5986,6378,12365,3583,3466,7050
125041494,4071,4320,8394,2172,1302,3474,445,1138,1581,93,136,226,125,105,229,2835,2681,5512,1141,1559,2698,4.4,3.9,4.2,69.6,62.1,65.7,66.6,59.6,62.9,251,255,506,65,119,188,713,954,1667,438,520,963,909,330,1240,26,68,95,98,140,236,1032,536,1571,4580,4757,9338,430,464,895,3411,3539,6955,1333,1417,2746
125041588,5046,4924,9974,2444,1288,3733,523,843,1366,156,120,275,207,250,453,3329,2501,5821,1419,2107,3526,6.2,10,7.8,66,50.8,58.4,61.9,45.7,53.9,616,531,1150,75,73,145,894,986,1888,416,427,842,604,275,875,16,47,63,64,81,146,691,401,1090,4904,4861,9765,1058,924,1981,2891,3053,5943,2743,2415,5153
125041589,6299,6037,12333,3073,1663,4736,791,1031,1822,182,141,326,315,394,709,4365,3226,7591,1588,2511,4098,7.2,12.2,9.3,69.3,53.4,61.6,64.2,47,55.8,947,800,1743,112,105,218,1485,1506,2990,499,486,982,578,322,900,35,48,84,63,96,158,681,463,1142,5738,5707,11445,1565,1383,2951,3132,3288,6421,3791,3385,7170
126011495,10963,11399,22364,5183,3287,8465,1500,2586,4080,268,261,525,498,467,961,7445,6592,14032,3213,4495,7707,6.7,7.1,6.8,67.9,57.8,62.7,63.4,53.8,58.4,1872,1614,3482,275,356,631,3224,3266,6490,876,1143,2020,892,422,1312,34,76,117,143,259,402,1074,758,1827,10270,10718,20985,2385,2312,4693,6511,6959,13467,5739,5627,11363
126011496,7929,8634,16561,3969,2374,6345,1073,2247,3321,152,244,396,268,234,501,5465,5104,10567,2146,3189,5335,4.9,4.6,4.7,68.9,59.1,63.8,65.5,56.3,60.8,1260,1024,2289,238,312,550,2178,2467,4640,673,959,1634,827,370,1199,32,60,100,126,225,349,983,654,1643,8254,8906,17158,1055,1151,2209,5790,6205,11993,3145,3465,6615
126021497,10072,10859,20931,4389,2878,7270,1479,2363,3840,238,281,512,459,392,858,6564,5915,12481,3130,4547,7680,7,6.6,6.9,65.2,54.5,59.6,60.6,50.9,55.5,1476,1291,2770,173,294,464,2582,2853,5434,839,1094,1927,963,470,1438,44,82,127,113,252,369,1119,812,1932,9669,10112,19779,1856,1935,3789,6490,6788,13270,4624,4867,9488
126021498,5636,6198,11834,2946,2019,4960,636,1481,2115,137,160,301,165,152,316,3880,3809,7688,1449,2068,3512,4.3,4,4.1,68.8,61.5,65,66,59.1,62.3,524,566,1091,95,199,291,1347,1589,2940,545,734,1277,826,357,1181,36,53,92,105,170,272,971,582,1554,5442,5870,11319,923,977,1898,3634,3989,7627,2482,2676,5159
126021499,4084,4249,8327,1726,1068,2797,495,949,1442,98,114,218,85,64,148,2409,2202,4605,1466,1825,3288,3.5,2.9,3.2,59,51.8,55.3,56.8,50.2,53.5,506,432,937,81,147,228,983,1123,2105,269,473,740,355,189,540,15,35,48,57,120,180,428,347,768,4070,4146,8213,698,587,1288,2511,2766,5274,2056,1742,3796
126021500,8981,9972,18948,3895,2821,6722,1186,1716,2898,212,334,541,520,487,1002,5814,5352,11163,2725,4057,6778,8.9,9.1,9,64.7,53.7,58.9,58.9,48.8,53.6,1373,1451,2826,149,221,364,2591,2708,5296,682,916,1599,724,402,1124,36,68,101,101,198,299,864,662,1527,7088,7756,14849,2510,2697,5205,3548,3950,7502,5664,6032,11690
126021501,4899,5170,10062,2302,1503,3806,616,1202,1820,115,160,272,166,145,314,3197,3008,6206,1523,1989,3509,5.2,4.8,5.1,65.3,58.2,61.7,61.9,55.4,58.6,522,465,987,78,132,211,1091,1281,2373,408,543,956,758,294,1053,25,57,77,88,130,220,872,483,1356,5001,5165,10173,696,723,1424,3709,3930,7632,1773,1804,3578
126021503,7869,8395,16260,4218,2900,7114,1014,1775,2793,191,274,463,352,363,718,5777,5313,11087,1775,2785,4565,6.1,6.8,6.5,73.4,63.3,68.2,68.9,59,63.8,1046,1108,2157,137,230,365,2155,2423,4579,683,877,1558,987,480,1468,31,63,100,108,186,295,1133,732,1865,7009,7337,14346,1807,1927,3729,4074,4223,8296,4383,4653,9035
126021590,1602,1730,3335,810,517,1325,210,465,671,35,46,83,42,38,84,1094,1057,2158,446,616,1063,3.8,3.6,3.9,68.3,61.1,64.7,65.9,59.4,62.3,136,131,267,25,35,62,398,408,808,144,218,363,289,95,385,4,22,25,40,74,110,334,195,525,1675,1819,3490,196,219,411,1258,1356,2609,572,616,1189
126021591,10891,11710,22595,5408,3642,9047,1363,2463,3827,278,354,624,433,400,835,7480,6855,14340,2838,4217,7061,5.8,5.8,5.8,68.7,58.5,63.5,64.7,55.2,59.7,1153,1166,2317,142,262,408,2363,2799,5160,990,1232,2216,1593,684,2272,72,120,188,174,296,468,1837,1100,2931,9674,10148,19827,2452,2635,5084,5985,6327,12312,5701,5997,11702
127011504,6314,6827,13142,1746,1015,2767,616,815,1432,195,129,326,432,335,767,2993,2295,5289,2650,3803,6452,14.4,14.6,14.5,47.4,33.6,40.2,40.5,28.7,34.4,47,72,117,18,31,42,238,310,551,281,469,753,928,509,1439,62,151,213,92,138,228,1085,798,1887,6601,6931,13530,792,793,1584,4766,5030,9799,2110,2248,4361
127011505,3720,3534,7261,1631,792,2421,456,722,1184,134,113,249,102,107,212,2333,1732,4063,1068,1499,2565,4.4,6.2,5.2,62.7,49,56,59.7,46,53.1,33,53,83,14,23,38,207,293,500,155,277,428,989,316,1301,24,54,79,49,87,144,1065,456,1522,3717,3591,7309,332,316,649,2948,2770,5711,958,985,1942
127011506,6783,6862,13639,3941,2179,6124,640,1564,2198,255,329,586,168,172,344,5005,4254,9258,1256,2124,3380,3.4,4,3.7,73.8,62,67.9,71.3,59.3,65.3,207,269,479,45,103,156,637,971,1603,536,795,1326,1929,744,2670,46,132,180,118,206,322,2092,1082,3171,5659,5597,11261,2339,2458,4795,2230,2094,4323,5164,5366,10523
127011592,28,26,52,11,3,11,0,3,6,0,0,0,0,0,0,15,6,21,12,10,25,0,0,0,53.6,23.1,40.4,39.3,23.1,32.7,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,0,0,0,0,0,4,4,5,19,14,32,10,7,11,15,10,25,14,7,18
127011593,2752,2823,5578,1418,876,2294,320,602,913,63,81,150,113,90,202,1909,1648,3558,707,1058,1770,5.9,5.5,5.7,69.4,58.4,63.8,65.4,55.2,60.2,73,75,155,25,29,56,336,459,790,220,304,528,530,236,768,17,43,61,41,84,125,590,357,954,2983,3032,6015,257,260,515,2352,2359,4709,798,842,1646
127011594,4775,5106,9875,2110,1302,3406,598,943,1544,142,133,278,245,227,474,3098,2610,5705,1458,2284,3745,7.9,8.7,8.3,64.9,51.1,57.8,59.7,46.6,52.9,64,84,146,23,44,62,413,573,987,340,465,803,808,413,1226,41,86,122,84,124,212,936,624,1561,5147,5418,10560,574,587,1160,3860,4045,7906,1609,1718,3329
127011595,4650,4857,9501,2295,1400,3690,581,1004,1585,135,139,273,234,221,453,3246,2765,6005,1229,1920,3145,7.2,8,7.5,69.8,56.9,63.2,64.8,52.4,58.4,102,120,218,22,41,63,465,636,1097,379,550,923,939,458,1398,41,56,97,80,138,220,1064,655,1717,4943,5050,9994,735,778,1518,3140,3207,6346,2242,2354,4596
127011596,4153,4448,8596,2240,1364,3606,504,967,1474,148,144,286,152,154,307,3043,2627,5667,941,1632,2580,5,5.9,5.4,73.3,59.1,65.9,69.6,55.6,62.4,128,142,272,23,36,63,465,665,1133,380,505,881,849,437,1284,27,65,95,69,107,179,949,609,1555,4614,4787,9396,675,731,1404,2898,2985,5884,2056,2211,4268
127011597,5502,5643,11152,3082,1818,4895,625,1334,1964,149,195,343,221,215,435,4082,3553,7640,1156,1834,2987,5.4,6.1,5.7,74.2,63,68.5,70.1,59.3,64.6,154,213,371,44,60,101,686,942,1628,508,656,1167,1149,528,1680,41,90,128,82,136,221,1272,753,2028,6149,6129,12281,868,877,1740,3503,3494,6998,3045,3099,6142
127021509,6207,6674,12883,2525,1465,3990,761,1166,1926,141,139,275,367,302,668,3786,3082,6863,2188,3354,5542,9.7,9.8,9.7,61,46.2,53.3,55.2,41.5,48.1,83,104,184,25,40,67,559,672,1235,435,540,974,926,472,1395,57,114,173,90,135,228,1075,721,1792,6625,6983,13606,718,721,1441,5059,5309,10361,2003,2154,4156
127021510,7587,7911,15498,3351,1898,5251,863,1551,2414,213,193,410,311,246,558,4744,3895,8637,2530,3714,6243,6.6,6.3,6.5,62.5,49.2,55.7,58.3,46,52.1,155,159,312,28,78,108,769,957,1723,540,787,1327,1554,590,2144,42,132,173,126,225,347,1719,947,2665,7936,8127,16060,830,896,1725,6180,6288,12468,2306,2429,4738
127021511,9867,10408,20280,3216,1817,5036,1362,1647,3011,310,225,534,719,702,1425,5611,4391,10005,3734,5471,9206,12.8,16,14.2,56.9,42.2,49.3,49.5,35.4,42.3,148,119,266,25,43,71,827,860,1678,554,649,1202,909,601,1513,83,125,209,131,166,295,1121,890,2011,9693,10201,19892,1526,1466,2992,6849,7126,13967,3824,3935,7760
127021512,6613,7016,13630,2476,1426,3903,784,1099,1888,188,174,366,398,390,784,3855,3089,6940,2357,3528,5884,10.3,12.6,11.3,58.3,44,50.9,52.1,38.5,45.2,75,99,177,19,39,58,494,591,1084,373,521,897,1065,541,1606,48,90,141,118,130,244,1228,762,1991,6944,7218,14156,804,838,1647,5042,5303,10348,2341,2396,4739
127021513,8099,8722,16822,2808,1780,4595,1048,1328,2378,228,184,409,558,525,1086,4644,3818,8466,3067,4493,7560,12,13.8,12.8,57.3,43.8,50.3,50.4,37.7,43.9,108,117,232,27,40,58,735,800,1537,430,589,1021,937,549,1482,63,107,171,107,130,240,1106,792,1899,8345,8675,17022,1131,1242,2373,6111,6303,12414,2872,3168,6045
127021514,3886,4123,8008,1666,985,2657,516,796,1307,119,91,211,193,175,362,2491,2043,4534,1258,1934,3194,7.7,8.6,8,64.1,49.6,56.6,59.2,45.4,52.1,70,80,145,12,19,31,422,488,912,276,406,685,647,320,967,37,60,99,68,108,173,752,485,1241,4077,4296,8378,440,467,904,3176,3345,6517,1167,1232,2405
127021515,7038,7281,14319,2050,1150,3197,729,903,1625,185,129,311,488,378,869,3443,2559,6006,3199,4364,7559,14.2,14.8,14.5,48.9,35.1,41.9,42.1,30,35.8,145,154,301,28,42,72,615,718,1337,483,577,1058,788,481,1270,51,100,151,98,127,228,934,713,1646,6825,7094,13914,1266,1235,2502,4203,4426,8633,3470,3492,6965
127021516,7348,7858,15205,2454,1477,3931,874,1198,2079,187,173,362,428,321,750,3945,3176,7122,3047,4306,7352,10.8,10.1,10.5,53.7,40.4,46.8,47.8,36.2,41.9,110,130,241,26,62,86,568,659,1225,459,635,1091,1120,497,1618,49,111,163,91,163,251,1254,771,2029,7552,7957,15511,1138,1185,2322,5264,5566,10834,2994,3127,6126
127021517,3327,3429,6758,1236,735,1976,388,589,977,106,75,183,163,127,293,1896,1530,3424,1314,1774,3093,8.6,8.3,8.6,57,44.6,50.7,52,40.8,46.4,48,59,108,24,16,40,331,376,705,247,324,567,542,243,788,22,40,69,45,73,122,617,365,981,3554,3587,7142,357,393,750,2760,2767,5523,996,1044,2043
127021518,1874,1788,3665,882,419,1300,203,412,609,80,62,143,40,39,79,1203,937,2134,506,693,1198,3.3,4.2,3.7,64.2,52.4,58.2,62.2,49.9,56,28,44,72,8,9,18,133,175,314,90,155,250,496,183,679,11,20,36,26,55,80,538,255,795,1886,1803,3684,131,157,287,1469,1419,2886,486,475,960
127021519,7170,7402,14573,2743,1555,4303,803,1180,1982,188,168,358,347,267,612,4085,3165,7252,2703,3873,6580,8.5,8.4,8.4,57,42.8,49.8,52.1,39.2,45.6,99,155,252,22,62,88,557,707,1261,485,643,1130,1364,657,2026,48,121,166,115,169,285,1524,949,2472,7304,7494,14800,924,962,1886,5347,5455,10806,2513,2635,5145
127021520,4300,4720,9022,1725,1117,2844,468,726,1190,117,102,220,204,179,385,2508,2127,4640,1623,2405,4030,8.1,8.4,8.3,58.3,45.1,51.4,53.7,41.2,47.2,68,83,148,13,37,52,432,533,966,264,384,649,675,307,991,27,57,89,77,105,177,781,472,1251,4534,4816,9353,436,444,875,3691,3857,7542,1102,1207,2304
127021521,25,14,35,12,0,12,3,0,3,0,0,0,0,0,0,15,0,19,11,7,18,0,0,0,60,0,54.3,60,0,42.9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,14,11,25,5,0,9,14,9,17,14,3,14
127031522,5941,6350,12297,2648,1594,4249,730,1233,1963,198,185,387,274,260,535,3856,3276,7131,1679,2642,4319,7.1,7.9,7.5,64.9,51.6,58,60.2,47.4,53.7,195,229,424,52,73,123,711,895,1605,520,663,1183,1118,576,1694,46,75,125,120,159,277,1287,808,2095,6139,6437,12573,760,836,1592,4232,4475,8700,2317,2481,4801
127031523,7154,7443,14597,3777,2209,5991,752,1614,2363,186,249,434,248,217,470,4965,4297,9260,1890,2857,4749,5,5.1,5.1,69.4,57.7,63.4,65.9,54.7,60.2,299,296,598,50,115,162,874,1181,2061,607,834,1441,1783,722,2500,43,114,158,138,202,337,1963,1033,3000,7634,7873,15505,933,976,1912,5022,5117,10137,3062,3237,6296
127031524,8045,7968,16013,4807,2703,7510,761,2009,2765,232,280,520,223,250,477,6030,5238,11275,1600,2444,4043,3.7,4.8,4.2,75,65.7,70.4,72.1,62.7,67.4,435,455,892,103,140,243,1100,1581,2683,790,920,1707,1918,804,2721,53,127,184,143,222,369,2112,1159,3270,8285,8359,16643,1341,1221,2564,5400,5508,10905,3724,3581,7301
127031598,10536,10913,21448,3545,1970,5516,1099,1394,2491,286,226,508,596,508,1104,5527,4092,9617,3643,5423,9062,10.8,12.4,11.5,52.5,37.5,44.8,46.8,32.9,39.7,388,383,773,49,90,141,1059,1293,2349,862,1011,1871,1472,852,2324,90,140,231,148,204,355,1710,1195,2911,9152,9401,18554,2201,2169,4365,5343,5514,10856,5333,5320,10652
127031599,4375,4558,8937,1367,756,2120,434,603,1036,160,111,272,269,189,459,2231,1658,3886,1759,2499,4253,12.1,11.4,11.8,51,36.4,43.5,44.8,32.3,38.4,54,78,132,12,21,33,257,328,588,245,376,622,720,372,1093,40,77,117,73,115,186,825,567,1396,4493,4593,9092,618,672,1297,3202,3240,6443,1566,1695,3261
