SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
117031334,34,103,4,5,6,8,5,10,5,190,95,377,48,16,17,15,8,18,7,601,140,247,120,34,35,27,34,50,5,694,37,39,65,4,4,7,6,10,0,181,8,11,4,5,4,0,0,3,0,28,17,98,4,13,5,3,0,3,0,144,13,50,3,12,8,0,0,4,0,87,398,561,75,95,157,113,34,92,23,1546,106,270,34,59,50,20,5,21,12,572,19,105,27,16,20,20,11,14,3,248,40,4,170,41,3,11,4,12,3,287,0,0,3,4,0,0,0,0,0,9,9,17,6,9,3,3,3,6,3,58,7,21,15,5,3,7,6,15,19,96,939,1890,571,323,320,241,114,255,92,4740,26,73,9,11,27,13,0,7,4,174,29,73,12,7,13,13,0,5,0,158,22,38,7,18,17,7,0,14,0,119,11,44,17,3,8,6,0,4,0,87,3,3,7,3,5,3,0,0,0,25
117031335,34,129,13,11,14,13,0,12,0,225,62,230,43,5,16,9,4,19,6,393,74,246,125,23,33,19,31,53,7,605,53,112,73,4,3,3,3,15,3,265,4,7,17,0,4,0,0,10,3,45,18,188,3,29,8,9,5,5,0,254,25,84,9,15,13,5,0,4,0,148,309,427,64,65,151,121,23,60,18,1233,112,415,22,65,88,53,13,31,17,806,75,373,54,38,41,38,3,24,6,650,35,13,109,30,5,11,3,8,0,209,0,0,0,0,3,0,5,0,0,8,15,25,4,3,5,10,5,0,0,82,9,22,17,12,3,9,4,6,30,103,823,2268,548,303,379,291,93,241,86,5020,14,95,10,21,20,19,0,4,3,174,16,40,0,5,9,8,0,4,0,87,15,58,13,15,12,7,0,11,0,130,3,81,17,10,7,9,0,4,0,132,6,15,4,6,5,3,0,0,0,38
117031336,36,101,7,10,17,5,0,3,4,190,67,184,25,12,16,9,6,19,0,339,91,184,88,17,25,13,15,22,9,476,35,127,46,6,13,10,4,11,0,253,3,13,3,4,0,0,0,0,0,32,23,205,9,17,7,11,0,4,0,271,22,81,4,10,9,5,0,0,0,136,402,532,50,76,126,109,13,57,24,1384,132,420,13,65,68,34,9,25,14,787,74,331,33,29,21,28,3,16,6,542,41,13,106,28,13,8,0,7,0,220,0,0,0,0,0,3,0,3,0,8,24,24,11,3,8,9,0,6,0,79,9,20,5,9,3,0,3,9,19,81,963,2237,410,290,331,250,61,192,75,4803,14,53,0,6,11,4,0,4,0,92,18,47,5,5,6,6,0,3,3,97,11,33,5,4,11,5,0,3,0,74,14,65,6,3,3,3,4,0,0,101,6,3,0,0,7,0,0,0,0,13
117031337,44,76,28,11,7,9,0,13,9,187,104,357,75,28,19,26,8,59,12,695,136,263,130,33,19,22,12,75,11,704,39,61,42,0,10,3,4,13,0,178,9,7,11,3,0,3,0,9,0,43,16,171,6,20,6,6,3,11,3,246,14,19,11,6,6,6,0,14,3,79,497,621,219,198,197,172,38,246,54,2239,121,317,51,59,68,27,7,51,12,705,16,88,28,31,12,21,8,22,7,236,37,8,228,66,13,21,4,35,8,418,3,0,16,5,0,4,3,25,3,56,18,21,10,7,3,0,3,10,0,70,19,16,49,17,0,3,6,41,30,191,1078,2020,897,491,365,329,105,625,154,6058,18,46,11,27,32,9,0,15,3,166,33,103,3,42,20,14,0,13,3,238,18,59,5,21,11,15,7,16,3,160,8,48,9,3,3,6,0,3,0,84,3,3,0,5,3,3,0,3,0,19
117031338,50,161,13,12,16,12,3,3,3,274,104,356,53,11,34,24,8,12,7,620,154,378,313,41,63,47,55,53,14,1113,73,119,199,12,30,10,11,23,4,485,5,9,26,4,0,4,4,3,0,59,43,215,11,34,13,10,4,7,3,333,33,74,3,11,11,7,0,6,3,151,574,754,62,103,248,239,47,48,30,2107,139,339,30,114,66,51,19,23,8,785,88,290,52,35,32,41,7,22,3,561,60,11,156,37,13,23,4,11,6,326,3,0,3,3,0,0,0,4,0,15,19,32,7,7,11,3,12,3,4,106,17,19,24,11,4,12,5,8,36,133,1366,2766,947,432,539,484,183,226,125,7065,35,105,21,15,30,17,0,8,0,235,19,64,3,3,24,6,0,7,0,129,29,78,21,11,19,11,3,8,6,185,18,97,17,4,16,18,0,7,0,180,11,8,4,5,3,0,0,0,0,34
118011339,31,74,5,0,9,6,3,4,0,136,32,90,19,3,13,5,4,9,3,168,104,149,160,18,20,11,23,39,7,529,89,88,161,7,15,8,4,18,6,403,18,15,25,3,4,3,5,8,0,71,13,183,3,27,4,5,5,9,0,249,9,51,7,9,6,3,5,0,0,91,431,508,40,62,101,98,21,39,27,1333,148,321,19,49,43,32,11,21,13,649,48,220,36,12,14,19,8,21,8,382,30,6,78,15,3,4,3,10,0,151,0,0,0,0,0,0,0,0,0,7,12,30,6,3,8,5,3,5,0,65,11,21,11,7,0,3,6,11,19,97,969,1758,560,213,242,214,94,185,90,4319,26,64,6,13,16,4,0,3,0,136,8,21,3,3,6,0,0,0,0,40,13,31,5,4,20,8,4,3,0,89,3,69,9,10,13,9,0,0,0,112,4,11,3,0,3,4,0,4,0,25
118011340,28,76,3,4,4,9,3,3,0,136,53,120,10,4,9,9,0,4,8,211,102,159,159,23,18,22,15,42,10,539,92,114,171,10,18,4,5,24,3,443,13,13,18,3,0,4,0,6,0,69,24,159,0,28,5,4,0,6,3,230,23,73,7,15,3,0,4,5,0,123,527,588,39,45,107,141,18,36,31,1538,148,444,15,65,40,43,7,12,11,793,61,280,28,21,3,33,3,15,3,448,32,4,82,18,3,8,5,11,3,156,4,3,0,0,0,0,0,0,0,10,19,31,4,3,3,4,0,3,4,73,24,19,4,12,3,10,3,9,19,102,1140,2075,555,249,219,295,73,175,89,4874,22,72,6,7,12,12,0,0,0,142,5,30,3,4,5,5,0,4,0,60,12,31,5,3,3,11,0,0,0,72,15,67,8,3,5,9,0,0,4,114,5,11,0,6,3,3,0,0,0,33
118011341,25,63,4,7,6,3,0,5,3,111,45,116,19,3,6,4,3,0,0,210,72,168,92,16,13,16,22,30,9,445,60,79,109,3,10,6,10,21,0,295,10,8,8,3,4,3,0,4,0,43,21,125,6,15,0,3,0,3,3,185,14,48,3,14,7,3,0,0,3,91,305,431,29,31,97,96,16,31,17,1046,87,292,5,48,26,29,7,16,13,529,35,120,14,15,15,13,10,8,0,224,15,0,64,13,3,4,5,5,0,107,0,0,0,0,0,0,0,0,0,3,16,12,5,3,0,3,3,7,3,53,6,3,3,6,3,3,3,5,10,50,713,1466,360,184,192,190,82,132,64,3385,19,72,3,6,15,8,0,0,3,126,9,25,0,4,4,3,0,3,0,50,8,35,3,0,14,5,0,4,0,79,6,54,4,8,10,6,0,0,0,92,0,10,3,4,6,0,0,0,0,17
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,49,74,8,6,11,9,3,7,5,176,40,73,13,5,13,7,3,5,3,167,122,177,90,10,30,26,3,24,13,496,87,115,79,7,8,7,7,13,9,324,17,17,8,0,3,4,0,0,0,46,34,405,3,17,6,3,0,5,4,479,19,63,3,6,3,3,0,0,0,99,644,723,28,39,139,182,15,19,52,1832,232,611,7,53,70,41,7,9,21,1050,57,186,24,11,11,29,3,3,4,330,28,4,55,14,0,10,0,0,3,126,0,0,0,0,0,0,0,3,0,8,20,21,0,3,6,6,0,6,5,69,20,23,8,10,14,3,0,10,20,100,1367,2486,340,176,303,319,48,116,138,5296,23,73,3,11,29,11,0,3,0,152,16,25,3,3,12,4,0,0,0,60,14,34,0,4,11,12,0,0,0,78,13,100,10,3,15,11,0,3,0,152,8,11,0,0,0,0,0,0,0,21
118011344,22,25,5,7,3,4,0,3,3,60,31,51,7,0,3,3,0,0,0,102,80,71,71,9,20,13,17,15,5,290,43,24,71,3,12,3,3,7,8,180,0,4,9,0,4,0,0,3,0,23,15,163,3,10,3,8,4,0,0,206,3,33,0,7,0,0,0,0,0,44,308,305,15,14,47,85,15,17,22,833,70,162,14,20,21,10,0,7,5,316,22,70,9,7,6,5,0,3,0,122,8,3,31,5,3,7,0,3,0,60,0,0,0,0,0,0,0,0,0,0,10,8,3,0,3,3,0,3,0,27,3,11,10,4,3,3,0,0,0,31,618,923,242,80,125,138,45,67,45,2286,15,33,4,3,4,3,0,3,0,71,3,10,0,0,3,0,0,0,0,25,3,3,0,3,10,0,0,0,0,29,4,30,3,3,7,4,0,0,0,50,0,0,0,0,0,3,0,0,0,13
118011345,28,69,3,4,4,8,3,3,0,128,25,71,11,0,5,5,0,0,3,123,63,99,65,11,13,17,7,11,0,294,54,93,63,3,6,9,7,6,3,245,7,8,9,3,3,3,0,0,0,31,11,189,0,12,3,4,0,0,3,225,11,51,4,10,0,0,0,0,3,81,386,533,22,33,128,102,3,13,21,1234,123,451,6,45,45,25,6,5,6,726,51,195,21,10,18,26,3,3,3,326,20,4,55,15,0,8,0,5,0,105,0,0,0,0,0,0,0,0,0,5,14,23,3,0,12,3,0,7,0,57,12,10,4,4,7,3,0,3,7,54,807,1801,260,145,256,214,30,63,56,3626,24,53,4,5,11,7,0,0,0,112,8,14,3,0,7,3,0,0,0,33,9,27,6,3,7,7,0,3,0,58,11,81,10,3,8,8,0,0,0,122,9,12,0,0,4,0,0,0,0,21
118011346,33,28,0,0,3,6,0,0,0,73,37,32,5,0,4,4,0,0,0,83,77,55,32,3,8,11,5,10,3,208,60,43,28,4,0,0,0,3,0,141,10,8,9,0,0,4,0,3,0,28,17,181,0,6,3,5,0,0,0,210,12,30,0,3,0,0,0,0,0,43,303,296,12,14,40,69,4,13,28,770,133,239,8,20,19,21,3,0,10,453,19,63,3,8,0,10,0,0,0,113,11,3,17,0,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,13,8,3,0,3,0,0,3,0,30,18,11,3,0,3,5,0,0,3,45,733,980,121,69,84,147,17,44,56,2244,21,24,3,12,18,4,0,0,0,82,6,9,0,0,14,0,0,0,0,30,9,3,5,0,6,0,0,0,0,29,3,30,0,3,4,0,0,0,0,49,0,3,0,0,0,3,0,0,0,8
118011347,13,30,3,3,0,3,0,0,0,54,14,23,0,3,0,0,0,0,0,50,26,55,24,5,10,7,6,5,0,142,21,29,15,3,3,6,0,3,0,81,3,0,3,3,0,3,0,0,0,16,3,117,0,7,0,0,0,0,0,139,9,19,0,3,0,0,0,0,0,29,194,224,5,4,35,56,7,12,13,543,79,256,3,9,25,8,3,3,10,393,22,62,8,7,0,12,0,0,0,111,10,0,22,4,0,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,17,7,0,0,0,0,0,0,0,0,13,402,837,84,58,87,103,20,28,22,1636,8,26,0,0,6,7,0,0,0,43,3,3,0,0,8,0,0,0,0,11,7,14,0,0,3,0,0,0,0,29,12,41,7,0,0,3,0,0,0,66,3,0,0,0,3,0,0,0,0,15
118021348,41,137,9,15,15,9,3,3,8,239,71,133,15,4,13,13,6,0,0,259,153,281,253,30,34,28,21,40,13,867,112,94,260,12,18,12,10,33,6,549,15,25,35,9,4,0,0,10,0,91,23,258,10,25,7,9,0,4,9,348,14,126,3,17,3,3,5,0,0,177,529,566,23,46,127,148,10,20,24,1499,147,426,14,83,57,35,7,6,12,786,43,211,37,17,20,22,10,4,0,369,16,3,54,5,4,3,10,11,0,109,0,0,0,0,0,0,0,0,0,3,21,31,3,5,0,3,0,5,7,78,13,19,9,7,8,6,0,11,18,87,1215,2303,730,272,319,292,86,139,104,5456,39,117,13,7,25,9,0,0,3,215,24,32,3,3,7,3,0,0,0,69,27,60,6,6,14,7,0,3,3,135,17,61,5,5,10,0,0,0,0,103,9,20,3,3,10,0,0,0,0,46
118021350,28,58,12,4,13,6,3,0,0,128,41,82,15,4,9,6,8,3,4,171,157,170,365,38,30,33,78,62,18,955,98,31,264,14,23,9,24,54,10,515,3,3,24,3,5,5,4,13,3,67,15,126,8,19,4,4,6,3,0,186,13,66,8,5,10,5,3,0,0,112,280,222,22,35,118,70,24,25,6,803,62,111,9,77,24,20,11,4,3,316,28,56,11,5,7,10,8,0,3,125,26,3,70,8,3,10,11,12,0,141,0,0,0,0,0,0,0,0,0,0,8,11,6,4,0,3,9,3,0,50,11,7,15,10,4,8,23,12,23,115,777,935,822,227,256,181,216,196,75,3686,28,53,13,6,26,11,0,3,0,141,13,22,0,0,15,0,0,0,0,59,8,28,4,3,16,3,3,4,0,75,7,18,5,0,13,3,0,0,0,46,0,7,0,3,3,0,0,4,0,20
118021564,17,102,9,3,8,10,0,6,0,155,19,103,10,10,9,3,5,0,0,158,62,179,90,31,12,22,27,26,0,453,36,33,85,5,5,0,5,16,8,195,6,0,14,0,3,0,3,8,0,37,7,132,3,19,6,0,0,4,0,168,6,37,3,8,5,0,0,0,0,56,166,217,25,26,70,72,14,25,12,628,32,137,8,44,20,12,5,6,9,272,15,64,19,11,9,11,0,8,0,140,4,3,47,9,0,5,4,4,0,78,0,0,0,0,0,0,0,0,0,8,0,6,5,0,0,0,0,0,4,20,13,3,0,0,0,0,7,3,11,33,388,1011,319,172,153,138,73,107,45,2407,15,58,9,9,16,7,0,0,0,109,3,15,3,6,11,5,0,0,0,49,10,35,4,6,3,8,0,6,0,83,4,39,8,3,5,5,0,0,0,59,0,4,3,3,3,0,0,0,0,16
118021565,14,76,6,8,7,4,3,5,7,128,20,103,22,6,6,11,11,9,3,189,60,187,150,15,24,35,40,64,12,575,38,30,74,0,7,10,3,9,4,166,4,7,11,0,0,0,3,3,0,29,14,116,6,10,3,3,6,5,0,159,4,41,0,8,0,3,4,0,0,75,140,222,29,41,87,68,24,44,6,655,37,116,8,35,28,9,6,15,3,255,13,55,10,12,5,14,3,3,3,120,6,0,34,9,3,3,0,7,0,66,0,0,3,0,0,0,3,3,0,7,5,9,5,0,0,0,3,4,3,33,3,7,3,4,4,0,3,4,10,39,358,966,358,154,173,169,112,176,49,2510,10,65,12,14,13,9,0,5,3,127,7,25,3,0,6,3,0,3,0,58,7,32,12,15,17,13,0,9,0,108,0,25,0,3,7,6,0,0,0,39,0,9,0,0,3,0,0,0,0,12
118021566,18,48,0,8,4,3,3,3,0,81,31,76,8,0,0,6,0,7,0,130,61,101,129,14,28,15,15,19,5,386,55,24,88,0,7,0,5,17,6,199,4,3,11,0,3,0,4,5,0,34,12,113,0,14,4,3,0,4,0,149,8,42,0,3,0,5,0,0,0,56,146,209,21,15,40,37,12,9,12,498,34,100,7,26,24,10,10,3,3,215,11,48,13,4,9,5,3,0,0,100,12,3,13,3,3,3,0,4,0,37,0,0,0,0,0,0,0,0,0,3,3,10,4,4,4,0,4,4,3,32,0,3,0,3,0,3,0,3,11,30,377,775,292,93,125,100,63,74,40,1941,13,34,3,4,9,3,0,0,0,72,4,15,3,0,7,4,0,0,4,42,15,9,5,0,9,4,0,4,0,42,3,23,3,3,8,0,0,0,0,42,0,0,0,0,3,3,0,0,0,7
118021567,20,61,3,6,3,5,0,0,3,102,21,55,17,3,3,10,3,0,0,111,48,89,137,16,15,7,20,29,7,371,48,18,121,10,4,6,11,15,0,227,0,6,14,0,0,3,3,7,0,28,7,79,4,13,0,0,0,0,0,112,9,41,3,3,0,0,0,4,0,71,136,132,20,15,50,34,20,16,8,423,30,86,7,33,8,9,3,8,0,187,7,71,16,8,6,6,8,4,0,124,11,0,27,4,8,0,0,8,0,57,0,0,0,0,0,0,0,0,0,3,3,3,9,7,0,0,0,0,0,28,3,6,5,3,6,6,3,5,9,54,360,645,383,117,102,93,73,99,31,1899,12,45,7,3,20,4,0,3,0,92,8,16,0,3,3,0,0,0,3,35,4,11,3,3,13,3,0,0,0,43,6,19,8,0,5,4,0,0,0,39,7,4,3,3,0,4,0,0,0,19
118021568,16,37,8,3,8,5,3,3,4,86,21,101,11,4,12,9,0,9,5,169,64,92,99,14,20,16,14,20,10,347,35,15,73,3,9,3,6,8,3,160,3,3,3,3,0,3,0,6,0,28,8,78,0,18,3,0,3,0,0,110,3,27,0,0,3,3,0,0,0,38,129,157,25,13,64,44,16,21,5,485,25,73,4,20,16,5,3,5,6,164,3,27,12,9,3,5,0,3,0,65,11,4,22,6,5,0,3,5,0,54,0,0,0,0,0,0,0,0,0,3,11,4,6,0,3,0,7,3,0,40,8,5,12,0,0,0,0,3,5,35,347,623,278,99,144,100,62,97,34,1779,5,34,6,7,10,9,0,0,0,67,3,25,3,0,8,4,0,0,0,43,3,23,4,3,11,11,0,0,0,59,0,12,3,0,0,3,0,0,0,25,3,4,0,0,0,0,0,0,0,9
118021569,33,95,11,6,9,8,3,3,0,169,41,112,12,3,15,3,4,8,0,196,97,199,152,22,31,22,32,36,4,588,62,63,208,10,13,4,16,31,0,404,9,15,21,0,5,5,4,3,0,66,20,175,7,14,7,0,6,3,0,237,22,62,9,7,4,4,0,3,3,115,285,361,28,48,111,85,19,23,15,977,81,256,14,65,40,12,11,8,11,498,37,136,29,9,18,11,3,7,3,262,24,3,50,11,3,7,6,10,0,110,0,0,0,0,0,0,0,0,0,3,9,22,6,8,7,3,8,3,0,63,7,15,11,7,0,3,5,0,9,62,722,1518,562,210,250,167,113,139,53,3730,32,89,5,9,17,9,0,0,0,165,20,36,3,0,4,0,0,0,3,67,13,35,6,4,8,3,0,7,0,74,10,56,7,3,9,0,0,0,0,84,5,9,0,4,3,0,0,0,0,30
118021570,22,87,7,3,11,9,3,4,3,144,32,86,11,0,13,3,5,0,0,162,72,166,155,15,22,21,28,23,7,506,28,42,124,0,13,5,8,21,0,245,7,11,10,0,0,0,0,4,0,44,12,168,5,22,4,3,0,0,4,221,10,53,3,4,0,0,0,0,0,76,187,235,18,29,85,68,14,22,12,665,63,171,11,41,42,19,9,8,9,359,17,79,10,7,11,8,7,8,4,149,9,0,38,11,0,0,3,3,0,70,0,0,3,0,0,0,0,3,0,10,7,8,0,7,3,0,4,0,0,32,8,5,8,3,0,3,3,5,10,50,480,1120,416,142,208,136,82,106,39,2725,22,82,8,13,13,8,0,0,0,145,5,21,0,6,9,0,0,0,0,51,7,32,5,3,6,5,0,0,0,67,5,33,10,0,8,3,0,0,0,55,0,7,3,4,3,0,0,3,0,27
119011354,8,20,7,4,6,4,4,4,0,55,25,63,24,0,11,5,18,11,0,162,92,84,348,13,38,27,92,51,17,767,59,14,186,5,16,3,21,43,9,348,0,0,5,0,5,3,3,3,0,22,13,74,7,13,5,3,7,3,0,115,13,40,3,3,3,0,3,0,3,66,101,105,27,28,70,62,28,24,0,445,17,59,9,34,20,10,15,4,4,166,14,29,12,0,7,7,8,4,0,79,15,0,32,6,10,5,15,6,0,94,0,0,0,0,0,0,0,0,0,3,3,7,4,0,6,0,10,5,0,35,9,10,35,3,3,6,12,17,15,110,367,508,697,117,194,152,222,179,53,2480,5,19,6,8,10,0,0,0,0,59,3,24,0,3,8,0,0,0,0,42,4,6,0,5,3,3,6,8,0,41,3,10,0,3,0,3,0,0,0,22,0,0,4,0,3,0,0,0,0,8
119011355,7,3,0,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,0,23,5,12,14,0,0,0,0,3,0,33,3,0,4,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,3,0,17,0,3,0,0,0,0,0,0,0,3,6,13,0,0,8,5,4,4,3,51,0,5,0,3,3,0,4,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,57,21,7,15,14,9,15,4,180,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,9,15,7,0,5,3,3,5,0,37,12,54,23,4,16,3,6,3,0,119,59,50,167,4,20,15,47,40,10,419,34,6,100,0,0,3,12,22,0,187,0,0,5,0,0,0,0,0,0,8,0,46,8,8,5,3,3,4,4,83,0,16,0,4,3,0,4,0,0,31,69,62,25,15,38,31,17,16,8,282,7,36,11,23,16,4,6,9,0,108,4,15,3,0,3,0,0,0,3,25,6,0,19,3,0,0,0,5,0,38,0,0,0,0,0,0,0,0,0,3,5,3,5,0,3,0,3,3,0,21,5,6,22,3,0,8,9,3,14,66,223,316,382,75,108,75,120,108,34,1431,0,18,3,4,3,3,0,3,0,37,0,6,0,0,10,3,0,0,0,25,0,4,4,0,0,0,0,3,0,17,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
