SA2_MAINCODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
124011449,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,20,17,39,3,3,0,0,0,0,0,64,0,3,0,0,0,0,0,0,0,3,7,22,0,0,3,0,0,0,0,30,0,3,3,0,0,0,0,0,0,4,44,110,22,16,13,10,4,12,0,217,0,0,0,0,0,0,0,0,0,0,7,9,3,10,5,4,0,8,0,46,12,16,15,16,4,10,6,13,0,87,40,17,151,17,8,7,44,27,4,317,5,0,3,0,3,0,0,5,0,18,3,3,0,4,4,3,0,8,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,3,0,0,11,132,238,201,72,41,35,58,66,6,854,0,3,0,0,0,0,0,0,0,4,3,27,0,0,3,0,0,0,0,31,17,74,4,8,0,0,0,0,0,103,0,4,0,0,0,0,0,0,0,3
124011450,0,4,0,0,0,0,0,0,0,8,13,67,0,0,3,0,0,0,0,83,86,182,3,10,18,10,0,3,0,312,0,9,0,0,0,0,0,0,0,9,28,47,3,10,5,5,0,0,0,98,8,8,0,7,0,0,0,0,0,25,198,536,51,51,55,44,16,20,20,989,0,0,0,0,0,0,0,0,0,4,67,62,31,24,23,8,8,8,0,239,76,79,48,47,33,22,14,15,9,331,217,88,616,54,69,59,107,130,27,1377,5,3,0,3,7,4,3,8,0,36,18,12,7,4,4,4,15,8,3,75,7,8,5,4,3,3,3,3,0,32,6,8,9,11,3,5,14,5,3,68,724,1118,792,218,222,168,179,201,67,3686,0,4,0,0,0,0,0,0,0,9,3,50,0,0,5,0,0,0,0,57,59,277,0,17,31,3,0,0,3,391,0,3,0,0,3,0,0,0,0,9
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,6,0,0,0,0,0,0,0,6,11,42,3,0,0,0,0,0,0,53,40,85,4,5,14,3,7,9,4,172,0,3,0,0,0,0,0,0,0,4,12,38,5,6,0,0,0,3,0,57,3,6,3,0,0,0,0,0,0,7,75,270,41,50,36,22,14,21,4,531,0,0,0,0,0,0,0,0,0,0,29,56,17,24,13,10,3,6,0,162,28,36,20,32,10,6,10,16,0,156,75,50,293,56,39,29,58,63,7,676,0,3,9,7,0,3,4,5,0,36,11,16,6,3,3,5,4,12,0,67,0,11,3,3,0,3,3,3,0,27,3,8,10,12,7,8,14,11,9,67,296,615,410,197,118,92,112,147,30,2015,3,3,0,0,0,0,0,0,0,6,3,52,0,0,0,0,0,0,0,62,33,143,3,17,23,3,0,3,3,228,0,7,0,0,0,0,0,0,0,7
124011453,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,3,21,21,77,7,8,7,0,0,0,0,126,0,0,0,0,0,0,0,0,0,3,4,37,4,3,4,0,0,0,0,49,9,9,0,0,3,0,0,0,0,19,64,224,35,35,34,7,12,28,10,450,0,0,0,0,0,0,0,0,0,0,20,37,18,22,9,3,8,3,0,128,35,43,37,24,18,13,8,5,0,187,102,43,391,66,44,40,87,93,19,883,0,5,8,3,3,3,4,7,0,27,6,4,8,6,3,6,3,8,0,49,3,10,3,0,0,3,0,0,0,21,6,5,6,0,0,0,8,8,0,42,270,519,514,172,130,81,130,156,32,2007,0,3,0,0,0,0,0,0,0,10,3,36,0,0,0,0,0,0,0,42,35,138,0,9,15,7,0,0,4,206,0,3,0,0,0,0,0,0,0,6
124011454,0,0,0,0,0,0,0,0,0,4,11,50,4,0,3,0,0,0,0,69,69,189,6,6,19,8,3,3,3,312,4,8,0,0,0,0,0,0,0,11,20,65,5,7,0,0,0,0,0,104,8,7,5,3,0,0,0,0,0,24,147,459,43,62,50,20,14,17,7,817,3,0,0,0,0,0,0,0,0,3,52,81,49,56,17,15,4,5,0,281,72,70,73,58,29,22,13,19,3,363,196,108,786,102,80,57,130,130,27,1610,4,8,7,8,7,5,3,7,0,43,19,20,16,18,17,10,10,7,0,112,13,6,4,3,3,3,3,3,0,43,10,14,14,4,11,5,5,8,8,67,629,1084,999,324,239,143,189,200,58,3868,0,8,0,0,0,0,0,0,0,7,3,57,0,0,4,0,0,0,0,68,42,288,8,16,15,3,0,4,9,380,0,10,0,0,0,0,0,0,0,13
124011455,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,22,18,48,3,0,6,3,0,0,3,76,0,0,0,0,0,0,0,0,0,0,6,18,6,0,3,0,0,0,0,31,4,0,0,0,3,0,0,0,0,12,49,129,16,20,12,10,4,3,3,249,0,0,0,0,0,0,0,0,0,0,15,22,6,9,3,7,0,0,0,61,14,14,12,8,10,7,0,3,0,77,50,13,125,20,19,18,26,43,6,322,0,0,0,0,0,3,0,3,0,17,8,6,3,3,3,4,4,4,0,31,0,3,0,0,0,0,0,0,0,6,4,3,0,0,0,7,7,3,3,21,173,278,169,68,60,45,46,69,16,925,0,3,0,0,0,0,0,0,0,3,3,20,0,0,0,0,0,0,0,25,20,64,0,8,5,0,0,0,3,102,0,3,0,0,0,0,0,0,0,3
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,11,44,5,4,9,3,4,0,0,72,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,16,3,4,0,0,0,0,0,0,0,5,37,102,25,25,28,4,10,9,4,244,0,0,0,0,0,0,0,0,0,3,28,23,15,16,12,0,8,3,3,115,35,33,30,24,20,4,8,5,0,162,118,47,720,54,91,68,199,135,30,1462,0,5,4,3,0,6,3,14,0,38,9,12,5,13,8,3,22,15,0,86,0,4,3,0,3,0,8,9,0,24,7,3,9,5,0,3,27,3,10,66,244,281,830,149,174,101,288,195,43,2308,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,16,65,3,3,3,10,0,0,0,101,0,4,0,0,0,0,0,0,0,4
124031458,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,3,0,0,22,49,120,9,6,25,12,7,3,3,227,3,6,0,0,0,0,0,0,0,6,3,16,3,4,0,3,0,0,0,33,0,4,0,0,0,0,0,0,0,7,115,298,58,45,51,26,24,23,9,634,0,0,0,0,0,0,0,0,0,4,43,66,34,32,17,11,10,11,5,229,66,57,75,51,32,28,20,10,7,343,232,81,1088,77,98,86,273,176,35,2156,5,3,3,8,3,3,3,13,0,45,12,3,15,12,8,8,28,9,0,98,3,5,7,7,5,3,11,6,0,48,5,6,12,8,5,0,18,11,21,87,537,673,1296,241,265,184,405,266,82,3953,0,3,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,13,29,163,0,5,29,8,0,4,4,245,0,8,0,0,0,0,0,0,0,10
124031459,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,16,27,58,6,0,8,3,0,0,0,115,3,5,0,0,4,0,0,0,0,12,3,15,0,0,0,0,0,0,0,28,7,9,0,3,0,0,0,0,0,20,81,204,14,39,19,22,10,10,5,408,0,0,0,0,0,0,0,0,0,0,39,36,17,26,9,8,7,5,3,148,50,47,38,29,23,12,4,4,0,215,135,57,588,77,71,58,128,109,13,1236,7,0,3,0,0,3,4,0,0,22,11,3,9,8,25,11,8,12,3,84,10,4,3,3,0,3,0,7,3,29,5,0,10,3,0,3,7,3,7,39,379,467,698,183,162,121,180,145,37,2365,0,5,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,14,29,132,0,4,22,3,0,0,5,190,0,3,0,0,3,0,0,0,0,5
124031460,0,3,0,0,0,0,0,0,0,3,3,34,0,0,0,0,3,0,0,41,61,87,9,10,19,7,16,4,0,203,0,3,0,0,0,0,0,0,0,8,18,22,0,3,3,0,0,0,0,42,0,5,0,0,3,0,0,0,0,12,128,287,45,65,55,27,31,14,11,667,0,3,0,0,0,0,0,0,0,4,57,52,39,34,24,17,19,11,0,257,86,74,61,54,38,22,21,14,4,387,233,90,826,98,91,69,223,140,32,1802,3,5,8,8,4,3,3,11,0,40,20,10,13,10,7,13,11,4,3,94,11,11,3,3,3,6,9,7,3,62,9,5,15,5,3,3,16,10,5,69,635,687,1019,291,266,165,356,213,61,3694,0,3,0,0,0,0,0,0,0,8,4,25,0,0,0,0,0,0,0,35,30,116,0,17,29,3,3,3,3,202,3,5,0,0,0,0,0,0,0,10
124031461,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,20,19,59,7,4,3,4,5,4,0,100,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,20,3,10,0,0,0,0,0,0,0,16,55,167,24,38,42,15,20,16,7,370,0,0,0,0,0,0,0,0,0,0,22,35,17,19,12,4,14,5,0,140,43,39,35,34,33,9,13,8,3,217,149,71,730,60,76,61,176,135,24,1474,0,4,9,3,5,3,3,6,0,34,9,11,15,3,6,10,20,11,0,81,3,3,5,0,0,6,0,8,0,26,3,0,13,5,5,6,20,3,17,72,325,423,855,172,186,116,268,191,44,2573,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,15,12,107,3,4,14,5,0,0,0,146,0,0,0,0,0,4,0,0,0,7
124031462,0,0,0,0,0,0,0,0,0,0,4,24,3,0,0,0,0,0,0,30,33,106,9,16,27,10,11,3,3,217,0,3,0,0,0,0,3,0,0,6,4,17,0,3,4,0,0,3,0,38,3,7,0,3,0,0,0,0,0,11,72,246,56,42,48,29,47,37,9,585,0,0,0,0,0,0,0,0,0,3,33,32,24,22,23,10,21,13,3,170,36,37,38,27,28,16,26,21,4,228,119,56,570,61,91,74,213,127,27,1335,4,6,5,7,4,3,12,10,0,50,21,5,16,4,6,6,19,15,0,91,5,4,8,4,3,0,16,3,0,39,7,3,19,3,12,3,29,28,10,103,329,545,737,187,236,154,399,259,60,2908,0,6,0,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,0,15,16,129,0,14,32,10,0,7,0,217,0,9,0,0,0,0,0,0,0,14
124031463,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,23,41,3,5,8,0,0,3,0,87,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,82,150,14,26,12,12,6,9,3,314,0,0,0,0,0,0,0,0,0,0,26,23,14,20,0,5,7,3,3,102,43,15,26,23,10,3,8,8,3,153,162,46,465,24,33,30,116,70,17,969,5,0,3,8,0,3,3,0,0,20,12,3,5,6,4,5,8,4,0,59,3,3,7,3,0,3,0,3,0,22,12,0,6,0,0,3,11,9,9,42,371,307,546,113,76,71,164,110,30,1793,0,3,0,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,0,11,13,58,0,4,14,5,0,0,0,92,0,4,0,0,0,0,0,0,0,4
124031464,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,18,14,75,17,8,11,8,8,3,0,141,0,3,0,0,0,0,0,0,0,8,0,10,0,4,0,0,0,0,0,18,3,6,0,0,3,0,0,0,0,6,62,178,19,34,25,17,23,19,3,370,0,0,0,0,0,0,0,0,0,3,14,24,18,21,12,10,10,5,0,114,32,24,24,25,17,14,21,7,3,162,70,36,374,44,53,35,134,86,13,860,3,0,7,0,3,3,15,4,0,39,4,3,5,9,9,10,11,13,4,74,6,0,3,0,4,3,0,6,4,27,0,5,8,5,0,3,6,3,5,38,211,381,486,159,140,98,221,152,37,1887,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,13,9,88,3,9,23,3,0,4,4,147,0,3,0,0,0,0,0,0,0,3
124031465,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,3,11,3,4,3,4,0,82,0,0,0,0,0,0,0,3,0,3,7,7,6,0,0,0,3,0,0,26,13,17,10,14,10,0,0,3,4,68,98,15,291,10,29,18,99,56,18,633,0,0,0,3,0,0,5,4,0,11,3,3,4,3,0,0,7,0,0,23,0,0,0,0,0,0,0,3,0,4,4,3,6,0,0,3,3,3,6,29,152,92,320,41,47,33,119,79,29,905,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,27,0,0,0,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0
124041466,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,22,15,53,7,3,3,0,3,3,0,90,0,0,0,0,0,0,0,0,0,3,3,11,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,49,131,21,23,24,14,10,9,3,271,0,0,0,0,0,0,0,0,0,3,28,29,29,21,5,5,7,3,0,133,41,31,45,35,11,9,9,12,7,205,114,46,564,55,45,54,132,91,27,1114,0,0,0,6,0,8,6,3,0,26,10,3,12,6,7,3,10,12,0,64,0,3,5,0,3,0,3,3,0,17,7,3,12,4,0,0,14,3,3,54,270,333,694,153,109,99,192,139,40,2033,3,3,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,13,10,81,3,0,10,0,0,0,7,110,0,0,0,0,0,0,0,0,0,3
124041467,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,21,45,6,3,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,6,44,108,23,22,19,15,17,9,3,249,0,0,0,0,0,0,0,0,0,3,23,32,22,18,10,3,5,4,0,120,38,31,34,22,20,14,11,11,0,188,161,47,811,68,51,63,189,131,35,1551,5,0,4,0,3,3,13,11,0,35,12,3,12,10,3,3,12,13,0,81,3,3,5,3,0,0,0,3,0,18,3,3,15,0,3,3,19,13,10,69,320,294,932,148,122,104,259,197,46,2424,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,10,76,0,4,11,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0
124041468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,13,41,3,6,8,0,0,3,0,82,0,0,0,0,0,0,0,0,0,0,12,4,10,3,0,3,3,0,0,34,14,6,12,10,5,0,3,4,0,55,96,10,392,19,18,25,128,51,14,749,3,0,0,4,0,0,4,3,0,14,3,0,0,0,0,3,5,7,0,24,5,3,3,0,0,0,6,3,0,19,9,0,8,3,0,0,12,3,0,36,163,86,438,49,40,29,161,72,21,1068,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,21,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3
124051469,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,25,4,0,4,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,28,84,10,12,19,3,7,11,4,183,0,0,0,0,0,0,0,0,0,0,11,21,9,4,13,0,3,3,0,63,15,10,21,5,10,10,8,10,3,90,66,13,322,24,44,22,72,70,8,649,3,3,4,0,3,5,3,0,0,23,4,3,7,0,0,0,10,5,0,32,0,0,0,0,0,0,3,3,0,8,0,0,7,0,3,3,3,3,0,29,143,161,377,55,116,47,118,102,23,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3
124051470,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,17,59,7,4,17,8,11,5,0,120,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,5,62,180,54,28,56,26,38,25,7,477,0,0,0,0,0,0,0,0,0,6,26,35,35,20,7,11,12,14,4,162,43,33,51,26,32,27,25,18,6,264,161,55,825,74,115,71,265,166,30,1765,6,3,10,3,0,6,14,9,0,56,18,9,21,9,18,10,33,11,3,127,4,12,14,4,0,0,9,12,0,47,8,7,19,4,8,11,25,19,3,112,359,410,1043,174,254,165,434,273,53,3168,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,12,4,87,0,10,17,3,0,0,4,130,0,3,0,0,3,0,0,0,0,3
124051580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,0,3,13,3,5,0,0,57,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,16,72,22,18,28,6,21,12,3,200,0,0,0,3,0,0,0,0,0,3,11,3,7,5,4,0,9,5,0,41,11,24,16,17,14,10,22,11,5,127,59,29,332,32,57,24,136,100,17,781,0,0,7,0,4,3,12,11,0,30,8,7,4,3,3,6,20,8,0,55,3,0,0,0,0,3,5,5,0,21,4,3,12,6,8,3,17,12,11,82,120,173,404,89,124,69,249,165,37,1422,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,43,0,6,4,3,0,0,0,67,0,3,0,0,0,0,0,0,0,3
124051581,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,9,40,3,10,18,3,6,6,0,100,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,35,112,22,30,34,17,35,23,3,312,0,0,0,0,0,0,0,0,0,3,14,13,20,6,10,6,13,5,3,87,13,18,43,24,19,3,22,21,4,174,61,22,397,21,58,37,170,104,14,878,6,0,3,5,0,4,12,10,0,44,7,8,6,7,0,6,21,19,3,74,3,6,4,3,3,0,13,11,0,58,9,4,11,4,3,7,33,26,17,118,161,239,506,121,150,92,330,230,47,1869,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,3,50,5,6,14,8,0,0,0,83,0,3,0,0,0,0,0,0,0,3
125011473,3,3,0,0,0,0,0,0,0,9,17,52,0,3,0,0,0,0,0,70,179,349,27,20,91,45,14,11,7,729,3,13,0,0,0,0,0,0,0,21,16,25,0,0,6,0,3,0,0,60,6,0,0,0,0,0,0,0,0,18,357,679,114,79,148,83,43,29,21,1546,0,0,0,0,0,0,0,0,0,0,55,28,40,31,26,18,4,13,3,210,57,77,58,32,34,20,18,14,5,313,114,42,225,38,39,24,31,41,12,565,3,3,8,4,3,3,3,3,0,34,15,8,5,9,6,12,15,9,0,85,10,20,15,5,7,4,0,3,0,58,9,15,8,0,4,8,3,9,9,67,848,1307,498,213,366,213,137,131,67,3784,0,7,0,0,0,0,0,0,0,7,0,50,0,0,0,3,0,0,4,58,108,334,6,15,104,38,0,3,9,618,3,22,0,0,4,0,0,0,0,32
