SA2_MAINCODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
123011434,8667,..,..,..,..,8667,..,19,0,21,0,21,..,99,4,99,0,104,..,0,0,0,0,0,..,13,0,12,0,12,..,52,20,74,0,74,..,3,0,3,0,3,..,70,24,86,0,86,..,45,0,47,0,47,..,3,0,3,0,3,..,16,0,16,0,16,..,19,0,19,0,19,..,54,11,64,0,64,..,3,0,3,0,3,..,53,3,54,3,60,..,31,0,29,0,29,..,18,3,19,0,19,..,16,0,11,0,11,..,9,0,9,0,9,..,124,10,126,3,133,..,141,9,151,0,148,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,15,0,15,..,22,0,22,0,22,..,15,0,14,0,14,..,24,0,26,0,26,..,9,3,7,0,7,..,19,0,19,0,19,..,22,3,28,0,28,..,9,0,9,0,9,..,8,0,12,0,12,..,23,3,22,0,24,..,0
123011435,11837,..,..,..,..,11837,..,26,0,27,0,22,..,149,7,158,0,154,..,3,0,3,0,3,..,23,7,32,0,32,..,50,13,64,0,64,..,4,0,4,0,3,..,78,24,101,0,102,..,46,3,53,0,55,..,9,0,9,0,9,..,32,3,32,0,32,..,24,0,26,0,30,..,50,7,51,3,53,..,22,0,19,0,19,..,86,4,91,0,91,..,27,0,30,0,29,..,13,0,20,0,20,..,50,7,54,0,54,..,13,0,13,0,13,..,213,10,219,0,223,..,70,6,75,0,79,..,4,0,4,0,4,..,9,7,14,0,14,..,23,0,23,0,23,..,28,0,28,0,32,..,24,0,24,0,24,..,23,3,28,0,28,..,21,4,28,0,28,..,30,0,33,0,33,..,29,3,35,0,34,..,27,0,25,0,25,..,3,0,3,0,3,..,36,0,38,0,38,..,13
123021436,7052,..,..,..,..,7052,..,14,0,14,0,14,..,244,40,290,3,290,..,4,0,4,0,3,..,23,12,33,0,34,..,30,12,43,0,47,..,0,0,0,0,0,..,50,23,75,3,74,..,26,0,26,0,26,..,3,0,3,0,3,..,22,0,20,0,20,..,13,0,12,0,12,..,55,6,60,0,60,..,25,0,25,0,25,..,69,9,73,0,78,..,24,4,23,0,23,..,5,0,5,0,3,..,31,3,42,0,42,..,13,0,13,0,13,..,162,18,178,0,184,..,35,3,34,0,34,..,3,0,3,0,3,..,0,3,0,0,0,..,14,0,14,0,14,..,16,0,15,0,15,..,7,0,5,0,5,..,21,4,26,0,24,..,17,0,19,0,19,..,156,14,169,5,179,..,13,3,21,0,21,..,13,0,13,0,13,..,20,0,20,0,20,..,48,0,52,0,52,..,14
123021437,5807,..,..,..,..,5807,..,9,0,9,0,9,..,338,46,388,3,388,..,0,0,0,0,0,..,45,11,58,0,58,..,75,38,113,0,115,..,5,0,5,0,5,..,124,47,176,0,177,..,22,3,27,0,27,..,11,0,11,0,11,..,25,0,25,0,25,..,14,0,14,0,14,..,27,9,31,0,31,..,100,0,104,0,108,..,178,3,179,5,184,..,69,5,78,0,77,..,64,0,64,0,64,..,74,3,75,3,78,..,61,4,64,0,67,..,555,16,564,6,574,..,34,6,40,3,44,..,3,0,3,0,3,..,3,5,14,0,14,..,6,0,6,0,7,..,13,0,9,0,9,..,14,8,20,0,21,..,31,0,36,0,36,..,19,4,20,0,20,..,165,11,171,0,176,..,6,0,3,0,3,..,79,3,79,0,79,..,42,9,51,0,51,..,147,8,152,0,152,..,14
123021438,7168,..,..,..,..,7168,..,15,0,15,0,15,..,400,50,448,3,455,..,5,0,5,0,5,..,28,8,37,0,41,..,14,9,19,0,19,..,3,0,3,0,3,..,48,13,61,0,59,..,32,6,41,0,41,..,5,0,7,0,7,..,21,0,24,0,24,..,23,0,20,0,22,..,51,3,54,0,54,..,33,0,32,0,32,..,130,5,136,0,138,..,37,3,43,0,43,..,9,6,10,0,10,..,39,0,44,0,39,..,35,4,38,0,38,..,280,19,304,0,302,..,60,3,65,0,65,..,0,0,0,0,0,..,0,0,0,0,0,..,20,4,26,0,26,..,10,0,10,0,10,..,16,0,16,0,16,..,30,4,34,0,34,..,12,5,17,0,17,..,213,31,242,5,253,..,23,3,30,0,30,..,41,0,46,0,46,..,15,0,15,0,15,..,67,0,69,0,69,..,13
123021439,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
123021440,5589,..,..,..,..,5589,..,3,0,3,0,3,..,242,15,262,0,264,..,5,0,5,0,5,..,91,34,125,0,128,..,112,58,169,0,169,..,7,4,14,0,14,..,214,92,304,0,311,..,44,3,49,0,50,..,3,0,3,3,3,..,26,0,26,0,26,..,9,0,9,0,9,..,66,4,73,0,74,..,557,30,589,3,590,..,315,3,322,0,321,..,137,15,161,4,157,..,19,0,19,0,19,..,141,5,144,4,148,..,243,20,266,3,267,..,1411,77,1492,17,1502,..,74,6,85,0,85,..,6,0,5,0,5,..,24,3,32,0,32,..,20,0,20,0,20,..,6,0,10,0,9,..,5,0,4,0,4,..,24,0,28,0,28,..,20,3,21,0,21,..,152,19,164,8,172,..,30,7,36,0,36,..,93,6,98,0,98,..,59,3,62,0,62,..,198,9,203,0,203,..,12
123021441,6059,..,..,..,..,6059,..,6,0,6,0,6,..,231,25,253,0,253,..,0,0,0,0,3,..,40,8,47,0,47,..,32,13,47,0,47,..,0,3,3,0,3,..,76,26,96,0,96,..,19,5,29,0,29,..,3,0,3,0,3,..,19,0,19,0,19,..,13,0,13,0,13,..,36,11,48,0,48,..,99,3,102,3,109,..,82,7,91,0,91,..,40,3,38,0,43,..,6,0,10,0,10,..,53,0,54,0,52,..,72,0,74,0,74,..,353,16,364,5,368,..,21,0,27,0,27,..,0,0,0,0,0,..,3,4,4,0,4,..,15,3,14,0,14,..,16,0,16,0,16,..,0,0,0,0,0,..,9,0,14,0,14,..,15,6,19,0,19,..,126,13,137,6,149,..,15,3,17,0,17,..,26,0,27,0,25,..,32,3,35,0,39,..,73,3,73,0,75,..,16
123021442,5586,..,..,..,..,5586,..,9,0,9,0,9,..,372,55,427,6,427,..,3,0,3,0,3,..,85,39,118,0,118,..,180,65,248,0,250,..,4,3,7,0,7,..,263,109,373,0,373,..,29,10,43,0,43,..,3,0,3,0,3,..,33,0,33,0,33,..,22,0,22,0,22,..,54,13,68,0,69,..,754,40,791,5,794,..,439,14,456,3,457,..,84,0,89,0,89,..,49,0,52,0,52,..,121,3,122,0,122,..,490,22,515,5,516,..,1939,75,2015,11,2030,..,48,6,55,0,52,..,6,0,6,0,6,..,10,0,12,0,12,..,14,4,15,0,15,..,6,0,6,0,6,..,14,0,14,0,14,..,43,11,56,0,52,..,21,4,27,0,30,..,238,31,269,7,273,..,17,9,22,0,22,..,79,3,86,0,84,..,62,5,62,0,65,..,165,5,164,0,171,..,18
123021443,5456,..,..,..,..,5456,..,11,0,11,0,11,..,318,65,383,4,388,..,0,0,0,0,0,..,33,14,47,0,47,..,47,20,62,0,62,..,12,3,11,0,11,..,91,36,128,0,128,..,32,3,32,0,32,..,4,0,4,0,4,..,32,0,36,0,36,..,15,0,15,0,15,..,41,9,46,0,46,..,638,45,687,3,688,..,416,9,430,10,434,..,138,12,149,0,156,..,23,0,23,0,23,..,171,7,175,0,175,..,246,24,268,0,274,..,1627,102,1730,17,1747,..,36,3,37,3,44,..,6,0,6,0,6,..,6,3,7,0,7,..,16,3,13,0,13,..,11,0,16,0,16,..,7,0,4,0,4,..,25,0,33,0,33,..,9,3,14,0,15,..,246,26,268,0,268,..,22,5,21,0,21,..,90,3,87,0,87,..,27,3,29,0,25,..,199,6,210,0,209,..,10
123021444,7323,..,..,..,..,7323,..,6,0,6,0,6,..,264,30,298,0,294,..,4,0,4,0,4,..,28,3,33,0,35,..,28,12,46,3,47,..,0,7,8,0,8,..,62,22,87,4,90,..,35,0,35,0,35,..,9,0,9,0,7,..,20,0,21,0,21,..,12,0,12,0,12,..,51,10,59,0,59,..,25,0,27,0,27,..,104,7,108,0,113,..,28,0,33,0,36,..,12,0,12,0,12,..,57,5,58,0,62,..,24,0,24,0,24,..,252,11,265,0,273,..,43,4,49,0,53,..,7,0,3,0,3,..,5,0,9,0,9,..,28,3,28,0,28,..,6,0,6,0,6,..,26,4,32,0,32,..,40,5,45,0,45,..,18,4,19,0,19,..,145,9,150,5,159,..,30,6,37,0,35,..,52,4,52,0,52,..,25,0,29,0,29,..,59,0,59,0,59,..,14
123031445,2557,..,..,..,..,2557,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,3,8,0,8,..,8,3,15,0,15,..,0,0,0,0,0,..,12,5,16,0,16,..,10,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,10,7,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,19,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,21,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
123031446,4370,..,..,..,..,4370,..,10,0,10,0,10,..,27,4,28,0,26,..,0,0,0,0,0,..,9,4,13,0,13,..,12,0,12,0,12,..,0,0,0,0,0,..,18,4,20,0,20,..,18,0,22,0,22,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,17,3,18,0,18,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,13,0,13,0,13,..,32,0,31,0,31,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,20,0,20,0,15,..,0,0,0,0,0,..,13,0,10,0,10,..,5,0,6,0,6,..,3,0,3,0,3,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3
123031447,7351,..,..,..,..,7351,..,12,0,12,0,12,..,74,5,82,0,84,..,0,0,0,0,0,..,10,6,13,0,13,..,9,5,18,0,17,..,0,0,0,0,0,..,21,14,31,0,30,..,16,3,17,0,17,..,8,0,14,0,14,..,3,0,3,0,3,..,17,0,17,0,17,..,25,0,28,0,28,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,14,..,30,3,32,0,32,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0
123031448,3977,..,..,..,..,3977,..,4,0,4,0,4,..,15,0,15,3,18,..,0,0,0,0,0,..,5,3,9,0,9,..,4,0,6,0,6,..,3,3,6,0,6,..,11,8,20,0,20,..,15,0,15,0,15,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,23,0,24,0,29,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,9,0,9,0,9,..,54,3,61,0,58,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,4,..,26,3,31,0,30,..,3,0,3,0,3,..,3,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3
124011449,2337,..,..,..,..,2337,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,10,0,10,..,0,0,0,0,0,..,10,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,26,0,28,0,28,..,8,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0
124011450,8548,..,..,..,..,8548,..,4,4,6,0,6,..,17,0,23,0,23,..,0,0,0,0,0,..,3,0,3,0,3,..,10,5,19,0,19,..,0,0,0,0,0,..,17,5,24,0,24,..,5,0,7,0,7,..,13,0,13,0,13,..,21,0,21,0,23,..,30,0,30,0,30,..,27,0,27,0,27,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,30,0,31,0,31,..,12,0,16,0,16,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,17,0,20,0,20,..,23,0,28,0,28,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,7,0,7,0,3,..,3,0,3,0,3,..,0
124011451,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
124011452,5274,..,..,..,..,5274,..,3,0,3,0,3,..,13,0,13,0,13,..,3,0,3,0,3,..,15,3,15,0,15,..,49,7,53,0,53,..,5,6,4,0,4,..,64,17,80,0,80,..,8,0,6,0,6,..,11,0,11,0,11,..,27,0,27,0,27,..,43,0,43,0,43,..,20,0,21,0,21,..,0,0,0,3,3,..,24,0,24,0,24,..,9,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,38,0,38,3,39,..,31,7,33,0,33,..,11,4,18,0,18,..,27,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,23,0,23,0,23,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,19,0,19,0,19,..,9,0,9,0,9,..,6
124011453,4885,..,..,..,..,4885,..,0,0,0,0,0,..,15,3,13,0,13,..,3,0,3,0,3,..,3,3,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,13,3,17,0,17,..,6,0,6,0,6,..,15,0,19,0,19,..,16,0,16,0,18,..,22,0,22,0,22,..,11,0,12,0,12,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,21,0,21,3,24,..,5,0,5,0,5,..,7,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4
124011454,9575,..,..,..,..,9575,..,10,0,10,0,10,..,9,3,12,0,12,..,3,0,3,0,3,..,7,3,16,0,16,..,5,0,9,0,9,..,0,0,0,0,0,..,17,9,25,0,25,..,9,0,12,0,12,..,21,0,28,0,28,..,9,0,9,0,9,..,52,0,52,0,52,..,30,3,35,0,36,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,36,3,33,0,33,..,9,0,10,0,10,..,3,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,23,0,25,0,25,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,3
124011455,2539,..,..,..,..,2539,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,10,3,12,0,12,..,9,3,6,0,12,..,0,0,0,0,0,..,18,7,23,0,25,..,3,0,3,0,3,..,6,0,6,0,6,..,15,0,15,0,15,..,16,0,18,0,18,..,13,3,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,12,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0
124021456,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
124031457,6771,..,..,..,..,6771,..,3,0,3,0,3,..,64,4,71,3,71,..,0,0,0,0,0,..,4,5,13,0,13,..,26,6,28,0,30,..,0,0,0,0,0,..,32,10,40,0,45,..,11,0,11,0,11,..,3,0,3,0,3,..,9,0,9,0,9,..,21,0,21,0,21,..,28,3,34,0,34,..,15,0,15,0,15,..,14,0,16,0,16,..,21,6,23,0,23,..,5,0,5,0,5,..,5,0,9,0,9,..,14,3,16,0,16,..,69,9,80,0,80,..,28,0,30,0,30,..,7,0,7,0,7,..,0,4,5,0,5,..,0,0,0,0,0,..,19,6,28,0,28,..,7,0,7,0,7,..,11,0,16,0,16,..,8,0,8,0,8,..,21,0,22,3,22,..,3,0,3,0,3,..,10,0,10,0,10,..,6,0,6,0,6,..,31,0,31,0,31,..,0
124031458,9456,..,..,..,..,9456,..,4,0,4,0,4,..,77,9,87,0,87,..,3,0,3,0,3,..,25,16,39,0,43,..,67,24,91,0,91,..,3,0,6,0,6,..,98,47,142,0,140,..,23,0,22,0,22,..,12,0,15,0,12,..,21,0,21,0,21,..,19,0,19,0,19,..,41,5,46,0,46,..,28,0,28,0,28,..,112,8,121,0,121,..,58,9,69,0,71,..,42,0,38,0,38,..,30,0,29,0,28,..,58,7,64,0,67,..,326,24,350,3,350,..,66,5,73,0,71,..,14,0,14,0,14,..,28,23,47,0,53,..,3,0,3,0,3,..,135,19,146,0,152,..,14,3,19,0,19,..,20,3,26,0,26,..,6,5,13,0,13,..,19,3,25,0,22,..,10,0,5,0,5,..,45,0,45,0,45,..,12,0,12,0,12,..,71,0,76,0,78,..,3
