SA2_MAINCODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
124021456,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
124031457,1309,1882,754,60,4002,763,107,4875,25,24,23,0,77,74,0,146,23,48,36,8,113,52,7,162,47,69,57,9,183,122,4,309,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,4,0,12,7,3,3,0,12,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,5,4,0,3,0,9,10,0,14,1369,1959,816,67,4206,895,119,5225
124031458,1636,3188,837,72,5731,767,133,6635,34,41,63,3,142,65,11,218,44,52,124,0,214,70,12,297,81,93,182,3,361,139,18,514,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,16,14,0,35,20,4,61,0,0,0,0,0,0,0,0,10,15,11,0,38,23,4,67,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,3,0,3,0,0,4,3,0,3,0,11,3,0,12,3,0,14,8,15,3,0,19,6,0,29,1737,3314,1036,80,6158,935,159,7256
124031459,1201,1863,469,31,3563,640,56,4259,39,14,21,0,68,74,8,149,49,39,35,0,118,71,11,198,87,50,53,0,193,146,16,353,0,0,0,0,3,50,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,58,0,0,0,0,0,0,0,0,18,3,5,0,29,65,0,94,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,8,20,3,7,0,36,62,0,104,0,0,0,0,4,3,0,6,1314,1920,536,35,3795,908,69,4779
124031460,1311,3273,665,37,5284,535,73,5890,32,20,29,0,74,48,0,129,59,92,107,4,262,87,11,363,94,111,136,6,340,137,12,488,3,3,3,0,11,8,0,14,0,0,0,0,0,0,0,0,6,8,18,0,34,8,0,45,0,0,0,0,0,0,0,0,11,9,23,0,40,15,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,4,0,0,10,1416,3391,820,45,5673,684,84,6448
124031461,1338,1908,730,58,4038,816,116,4971,60,30,51,3,144,199,6,351,51,48,55,10,170,86,13,273,116,77,106,11,317,286,25,626,19,12,31,3,66,117,10,200,55,20,39,0,113,126,15,255,21,12,18,0,46,23,20,91,0,0,3,0,3,0,0,3,101,46,84,8,234,267,48,548,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,15,0,0,5,0,5,6,0,10,1558,2034,929,78,4600,1384,187,6167
124031462,834,1716,621,40,3217,623,120,3953,107,109,83,3,305,231,15,554,223,314,241,18,805,398,59,1264,337,425,329,27,1112,628,77,1819,46,59,74,6,185,148,10,345,67,45,58,5,178,196,30,404,25,21,26,3,74,75,11,164,0,0,0,0,3,0,0,4,140,124,159,19,447,420,50,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,10,0,0,0,0,3,3,0,4,5,0,0,0,3,4,3,12,8,6,7,0,23,7,3,31,1327,2276,1110,92,4801,1679,252,6735
124031463,671,1352,238,23,2284,258,35,2577,6,5,4,0,23,7,0,25,3,12,3,0,19,6,3,34,17,17,10,0,43,11,3,58,11,3,0,0,9,40,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,9,40,0,47,3,0,0,3,4,22,0,27,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,0,0,0,0,0,0,0,7,3,0,3,8,20,0,29,6,12,3,0,32,5,0,32,708,1388,252,27,2373,336,43,2750
124031464,572,789,467,46,1873,552,103,2529,86,44,50,10,185,326,13,527,204,177,168,21,566,387,55,1001,292,218,215,26,753,711,71,1531,106,53,70,11,233,398,28,658,84,37,59,8,184,232,36,448,24,11,27,0,62,100,0,163,0,3,0,0,4,0,0,3,212,99,152,17,484,725,66,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,3,0,3,4,0,8,3,0,7,3,3,3,0,12,7,0,19,1079,1113,836,94,3128,2003,239,5363
124031465,376,777,152,12,1307,226,24,1562,0,0,0,0,5,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,6,382,780,153,12,1321,233,24,1578
124041466,907,1228,547,39,2721,771,105,3603,146,84,101,6,343,370,20,732,66,49,52,3,168,115,13,297,214,137,152,14,512,484,34,1025,35,17,23,3,84,174,8,269,12,7,9,0,26,42,13,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,21,31,3,110,213,21,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,5,3,0,4,0,3,3,0,5,5,5,3,0,17,6,0,20,1176,1396,741,60,3370,1477,160,4999
124041467,938,1679,702,51,3369,734,118,4224,134,129,154,6,424,356,22,806,36,40,37,3,114,73,15,208,162,170,192,11,540,435,34,1015,10,5,4,0,19,36,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,16,35,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,0,19,0,3,0,0,7,11,0,18,4,12,3,0,17,14,7,35,1114,1871,902,57,3952,1228,167,5349
124041468,384,812,185,22,1405,192,28,1626,3,3,0,0,8,8,0,16,0,0,0,0,3,0,0,3,4,3,3,0,9,8,0,18,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,3,0,0,5,0,0,9,7,19,3,0,31,11,0,43,395,842,193,23,1460,220,31,1709
124051469,379,1051,228,16,1671,191,17,1880,3,0,4,0,5,6,0,15,3,8,0,0,11,0,0,11,3,8,3,0,16,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1057,231,16,1692,194,17,1904
124051470,1421,2838,875,66,5197,699,86,5988,3,12,11,0,22,11,0,31,0,6,3,0,11,5,0,14,5,15,15,0,34,13,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1426,2854,890,66,5231,718,90,6040
124051580,692,1164,551,51,2457,549,114,3121,49,62,42,3,149,85,13,248,67,101,74,11,249,67,14,327,111,158,120,12,402,153,24,576,4,0,7,0,9,12,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,9,15,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,6,0,4,8,3,16,814,1326,678,64,2871,731,137,3742
124051581,695,1053,791,80,2621,828,140,3579,39,34,50,3,118,155,16,286,159,270,179,17,616,182,40,834,195,296,223,13,730,339,52,1125,37,48,45,8,137,124,10,273,68,56,43,9,177,162,19,363,28,18,34,5,87,68,5,161,0,3,0,0,3,5,0,12,142,128,124,13,406,361,32,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,6,3,3,4,0,8,4,0,12,7,3,4,0,12,8,3,26,7,4,0,0,14,13,0,21,1037,1489,1146,112,3782,1555,230,5558
125011473,157,557,69,19,808,68,26,898,0,0,0,0,4,0,0,4,123,319,47,6,488,44,22,551,125,317,47,6,487,44,23,557,11,16,7,0,31,3,4,37,108,114,32,0,257,87,27,363,1530,982,302,75,2894,1263,276,4431,0,0,0,0,0,0,0,0,1642,1113,335,79,3178,1350,302,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,11,1929,1996,456,99,4482,1470,350,6301
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,375,1171,295,54,1893,257,141,2289,19,26,4,3,50,25,3,82,59,167,61,9,301,31,44,381,79,190,72,13,352,59,47,459,39,78,28,3,153,81,36,262,65,132,36,11,241,72,39,350,226,337,80,28,673,82,135,890,4,14,4,0,19,8,3,30,334,562,152,41,1083,239,213,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,26,8,3,50,9,7,71,10,33,13,3,57,9,7,78,5,4,3,4,17,10,3,33,804,1959,526,113,3403,577,414,4391
125011583,84,212,69,19,378,91,68,535,9,18,4,0,29,14,3,48,19,36,9,0,60,6,4,72,26,57,13,0,94,21,10,122,283,448,131,25,887,197,195,1277,166,286,79,31,559,105,139,808,115,158,46,18,328,77,47,454,0,0,0,0,0,3,0,3,563,889,254,68,1773,384,380,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,5,0,0,0,6,9,0,11,674,1161,331,85,2257,504,459,3216
125011584,267,904,197,33,1402,196,68,1662,8,15,6,0,31,16,7,59,77,139,52,7,275,76,20,369,82,157,57,6,305,91,22,425,9,26,6,0,41,30,3,74,9,11,10,0,28,8,5,36,0,0,0,0,0,0,0,0,3,5,0,0,7,3,0,6,18,34,15,0,74,41,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,6,0,3,0,0,3,0,0,3,0,6,0,0,6,3,0,9,3,3,3,0,7,3,0,11,371,1107,272,41,1788,331,100,2214
125011585,291,775,200,32,1300,221,79,1602,3,11,6,0,20,13,3,37,47,149,54,0,257,30,11,290,48,161,67,3,273,42,11,330,59,101,37,7,207,84,26,315,52,98,26,15,190,58,22,278,16,35,9,3,72,23,8,97,0,0,0,0,0,0,0,0,133,238,76,22,468,169,56,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,3,0,27,9,3,44,10,15,3,0,27,12,3,47,0,0,0,0,4,3,0,3,487,1192,344,65,2078,441,157,2675
125011586,594,1385,331,63,2371,384,199,2951,48,62,25,3,137,39,11,189,229,515,128,17,900,96,58,1050,280,575,154,28,1038,138,66,1234,73,87,36,15,207,94,30,338,90,112,25,14,235,41,33,306,279,289,104,35,714,129,107,953,5,0,3,0,9,5,0,12,445,486,170,64,1172,266,170,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,6,3,20,3,8,0,0,14,6,3,23,3,4,0,3,15,19,7,44,1335,2461,654,158,4607,814,442,5864
125011587,176,499,143,24,849,157,31,1031,4,14,3,0,21,8,0,30,9,16,7,0,27,3,3,32,12,23,9,0,44,9,10,66,32,31,23,0,88,114,13,215,17,36,21,0,75,14,6,96,27,73,13,4,113,14,10,137,0,9,0,0,10,0,0,7,79,144,59,6,288,146,28,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,11,5,0,18,0,6,7,0,11,5,0,18,3,5,0,0,5,0,0,5,271,676,218,31,1202,309,73,1582
125021476,1446,3237,571,65,5320,641,97,6060,20,41,17,0,77,20,3,107,161,545,122,14,846,105,26,979,188,585,143,14,926,127,29,1078,53,28,15,3,97,203,0,302,52,68,23,3,147,64,4,215,241,465,101,9,821,160,71,1048,0,4,0,0,4,6,0,11,346,564,140,13,1067,426,72,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,7,3,0,3,0,6,0,0,7,8,9,3,0,16,10,0,29,1993,4393,868,90,7339,1211,199,8750
125021477,930,2001,595,62,3588,717,107,4415,66,106,41,0,216,160,16,387,352,772,176,15,1318,245,54,1614,412,881,222,15,1533,400,74,2004,13,16,15,0,38,118,0,164,38,64,20,3,125,101,3,228,38,32,5,0,71,22,5,96,0,0,0,0,0,0,0,3,88,108,44,3,236,248,13,496,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,11,3,0,14,9,3,18,6,8,4,0,17,7,3,24,10,5,5,0,19,10,0,28,1444,3005,865,81,5389,1383,194,6970
125021478,666,1530,379,44,2621,460,74,3153,49,68,20,0,143,184,10,331,335,730,184,13,1259,364,73,1699,383,799,207,17,1400,549,80,2029,41,26,16,4,83,70,6,163,67,88,67,8,232,164,22,416,58,19,27,3,112,155,10,275,0,3,0,0,3,0,0,3,165,136,108,12,430,393,36,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,11,6,0,19,7,3,0,0,11,6,0,19,0,7,0,0,12,11,3,23,1223,2474,693,73,4466,1425,192,6085
125031479,634,1859,624,70,3189,689,96,3969,38,63,39,4,141,106,8,256,58,259,89,7,408,107,5,522,103,316,128,8,552,216,8,778,48,67,58,9,183,184,12,379,17,45,13,9,87,46,3,133,3,8,11,0,28,3,3,36,0,3,3,0,9,3,0,13,73,124,85,19,300,244,16,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,12,5,0,23,5,6,4,4,17,5,0,20,3,6,3,3,13,5,0,25,819,2311,847,99,4070,1157,123,5356
125031480,439,1392,498,79,2411,388,106,2899,32,60,29,0,117,54,5,178,32,95,39,5,173,60,11,238,66,148,71,8,291,109,12,411,105,94,106,11,316,301,21,638,66,70,50,10,199,174,22,398,0,3,0,0,11,0,0,9,0,0,0,0,3,4,0,3,169,165,160,26,525,482,43,1046,0,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,17,7,0,26,9,11,8,0,25,5,0,31,3,3,0,0,10,9,0,18,681,1728,737,111,3247,990,159,4400
125031481,593,1697,451,94,2840,498,171,3512,42,60,21,5,125,49,8,186,102,247,92,3,439,70,37,545,146,305,105,10,567,119,49,734,68,82,29,10,180,163,33,379,140,203,84,7,437,163,50,645,192,227,59,28,510,167,65,737,4,0,0,0,7,3,0,6,398,514,172,47,1136,493,143,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,18,0,0,22,0,15,3,0,18,3,0,19,8,6,3,0,17,15,6,42,1145,2535,740,157,4570,1128,371,6076
125031482,1697,3393,781,95,5962,892,71,6927,45,37,32,0,117,72,3,190,135,361,82,10,582,108,7,702,186,397,111,13,702,183,7,891,8,13,7,0,33,18,3,55,79,66,34,4,184,81,8,268,0,0,0,0,0,0,0,0,3,3,3,0,9,10,0,21,88,85,44,4,224,116,12,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,7,0,56,10,0,68,11,40,7,0,61,10,0,67,0,5,0,0,3,4,0,8,1976,3913,940,112,6945,1199,96,8238
125031483,579,1971,547,76,3169,539,102,3801,35,26,18,4,81,181,9,271,169,310,115,11,600,175,23,797,205,331,135,16,681,358,30,1065,15,28,24,0,71,133,7,218,36,76,26,5,137,51,13,200,99,169,74,14,353,104,21,476,3,11,3,0,18,7,3,27,151,285,124,21,579,303,40,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,4,3,24,0,12,0,0,14,4,3,24,3,6,0,0,14,9,0,20,931,2607,805,107,4454,1201,167,5829
125031484,719,1723,527,67,3033,583,88,3704,65,88,69,11,231,230,14,480,150,320,106,15,593,138,25,762,209,413,178,30,824,373,41,1239,37,41,25,7,109,104,17,228,174,234,138,21,558,286,44,893,64,103,94,5,263,147,21,437,0,0,0,0,0,0,0,0,267,373,262,35,939,538,85,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,0,0,12,3,3,3,0,9,0,0,12,9,11,3,0,22,10,0,32,1204,2521,973,121,4827,1499,217,6542
125031485,785,1982,655,90,3513,685,140,4338,100,191,70,8,372,235,29,632,172,571,164,22,935,176,33,1138,278,759,233,35,1304,405,66,1771,103,124,65,7,303,128,43,476,302,512,229,40,1086,403,119,1608,127,207,95,16,448,152,32,638,3,0,3,0,9,3,0,12,533,843,399,67,1841,689,198,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,11,14,15,6,3,37,8,9,48,15,22,6,3,43,4,12,59,3,17,4,4,26,10,0,40,1605,3634,1301,189,6725,1799,416,8944
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3
125031487,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3
125041489,313,625,217,29,1185,281,73,1538,29,41,15,3,84,73,10,170,216,382,112,14,726,218,54,998,243,420,126,15,813,292,63,1167,204,231,118,29,589,419,74,1076,494,614,222,49,1376,676,165,2215,502,543,170,34,1250,477,137,1860,3,0,0,0,4,0,0,3,1205,1396,508,114,3221,1567,367,5154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0,0,0,3,8,3,8,5,12,0,0,16,14,3,38,1765,2447,858,158,5238,2152,511,7897
125041490,596,1179,199,15,1981,270,24,2274,10,24,6,0,47,20,0,62,27,64,27,0,114,16,3,133,38,83,33,0,155,34,3,198,0,3,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,0,7,636,1267,232,14,2150,314,27,2493
125041491,513,964,233,27,1731,309,56,2098,45,54,27,0,124,110,7,243,191,321,86,15,615,179,62,852,233,375,115,18,732,296,69,1095,105,75,21,6,210,286,14,510,291,465,80,31,863,299,59,1233,584,944,123,44,1692,380,107,2180,0,0,0,0,3,0,0,5,976,1488,229,76,2773,972,178,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,0,0,8,8,0,18,1730,2832,571,117,5253,1587,298,7136
125041492,180,378,111,25,693,160,69,920,30,33,15,0,84,28,6,120,70,117,40,12,238,35,28,299,105,147,51,11,323,59,35,412,358,603,123,34,1114,350,95,1548,747,1048,246,63,2104,624,237,2972,1097,1228,223,76,2630,843,427,3896,0,0,0,0,0,0,0,0,2209,2872,598,169,5844,1819,761,8419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,70,12,6,110,35,16,161,19,70,12,6,110,35,16,161,13,18,3,3,36,34,3,78,2522,3492,773,217,6997,2101,889,9993
125041493,1135,2296,574,75,4076,757,140,4972,147,183,98,5,438,306,23,767,149,383,148,20,703,160,25,888,297,568,243,22,1138,468,48,1648,151,59,25,6,235,343,11,585,3,4,0,0,9,0,0,15,21,65,3,0,87,4,4,97,3,0,0,0,7,3,0,15,180,121,27,12,336,357,16,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,5,0,0,5,0,0,5,7,10,0,0,17,14,0,38,1616,3009,847,110,5575,1587,206,7370
125041494,866,1655,310,26,2851,399,46,3299,3,4,0,0,7,9,0,16,28,38,22,0,86,21,7,105,26,40,18,0,90,26,7,122,4,0,0,0,4,35,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,35,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,900,1695,328,30,2949,461,44,3456
