SA2_MAINCODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
118011346,44,25,72,125,169,292,217,135,351,0,0,0,16,3,23,1529,1114,2646,65,143,208,14,0,14,65,4,75,22,7,25,28,20,52,108,115,226,2249,1743,3990,75,91,173,23,17,40,0,0,0,16,22,39,3,8,10,0,0,3,129,138,259,14,10,21,0,0,0,6,3,12,3,3,3,0,0,0,20,19,43,44,14,57,192,164,358,35,23,61,6,0,4,0,0,0,41,27,67,224,310,540,122,260,384,24,27,51,2853,2534,5388
118011347,462,404,865,134,196,336,5,0,6,0,0,3,18,17,37,689,622,1309,61,101,158,3,0,3,26,6,36,43,15,52,18,9,35,136,199,338,1600,1572,3172,44,35,76,0,0,0,0,0,0,10,8,23,3,3,5,10,5,21,70,57,130,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,10,12,10,17,84,67,156,11,15,20,0,6,6,0,0,3,8,20,29,139,207,353,87,142,232,15,11,27,1935,2026,3959
118021348,54,70,126,1369,1939,3315,5,0,5,0,0,5,18,26,42,3221,2729,5948,149,324,469,66,3,72,229,49,281,272,90,363,52,38,91,266,386,653,5711,5648,11360,216,259,473,0,0,0,0,0,0,17,22,37,9,13,21,4,5,12,247,290,540,3,4,8,7,7,9,23,31,52,12,20,26,25,9,40,68,75,137,36,28,62,356,394,743,30,17,47,15,3,15,3,3,10,48,28,68,325,456,785,365,697,1058,59,63,120,6866,7277,14144
118021350,12,10,28,543,703,1242,0,0,0,0,0,0,7,11,19,3376,2757,6129,172,291,467,87,3,86,111,18,126,77,17,95,36,17,48,112,111,227,4536,3935,8463,51,61,110,0,0,0,0,0,0,17,8,22,3,3,10,3,0,3,67,77,147,0,0,0,0,3,3,59,79,131,17,15,32,4,0,7,76,93,175,28,24,51,169,197,363,20,24,44,3,3,6,3,0,3,24,29,52,155,267,424,305,495,800,64,53,116,5260,4968,10228
118021564,35,35,73,755,930,1685,0,0,0,0,4,4,19,6,22,1234,880,2116,99,134,233,13,0,13,65,22,83,133,46,175,24,9,34,341,308,648,2709,2372,5080,126,130,253,0,0,0,0,0,0,6,5,12,0,5,11,3,3,6,143,142,283,3,3,4,3,11,13,11,11,19,13,17,25,10,11,26,41,50,90,23,10,30,198,202,400,13,6,25,8,4,11,3,0,4,25,15,41,139,120,253,267,409,673,39,31,71,3385,3143,6528
118021565,23,24,43,800,840,1642,0,0,0,0,0,0,3,9,11,1410,950,2361,77,170,246,27,0,24,66,9,73,76,29,108,16,15,30,303,348,653,2806,2385,5191,136,110,249,0,0,0,0,0,0,6,0,9,3,3,3,3,0,3,150,116,262,3,0,3,3,5,10,13,12,20,0,8,13,11,5,20,34,31,63,29,17,38,204,163,367,10,3,19,0,4,6,0,0,0,16,9,25,105,123,232,213,291,510,31,30,55,3370,2999,6368
118021566,15,15,25,393,480,866,0,0,0,0,0,0,7,5,11,1399,1073,2472,55,136,188,26,0,30,61,10,78,54,20,74,24,10,39,48,69,112,2078,1815,3900,66,36,103,0,0,0,0,0,0,8,4,17,0,3,3,0,0,4,79,40,122,0,0,0,4,3,8,10,18,30,13,11,16,5,4,9,31,31,65,25,10,32,137,84,221,11,11,20,3,3,4,3,0,3,14,16,28,100,158,254,147,215,365,15,11,28,2495,2300,4795
118021567,7,11,20,406,531,940,0,0,0,0,0,0,5,3,4,1385,1168,2560,66,115,179,26,0,26,89,14,103,67,17,87,17,17,37,47,68,115,2116,1956,4065,52,45,98,0,0,0,0,0,0,5,5,14,3,0,0,0,0,0,55,57,113,0,0,0,3,0,3,16,19,42,5,10,13,5,3,14,31,42,68,15,18,33,100,113,218,4,4,8,4,4,4,0,0,0,8,11,17,85,135,212,153,259,416,13,26,41,2470,2494,4969
118021568,12,7,21,552,642,1194,0,0,0,0,0,0,7,11,11,1151,852,2004,64,144,205,32,0,32,60,14,72,27,12,33,15,12,27,97,127,223,2015,1806,3823,78,55,136,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,77,64,140,0,0,0,4,4,8,19,10,32,4,13,18,4,3,8,33,29,60,17,11,21,128,102,225,4,5,11,6,0,6,3,0,0,13,9,19,85,97,185,151,238,388,17,24,39,2411,2269,4684
118021569,77,61,138,902,1255,2158,0,0,0,0,0,0,24,12,37,1971,1625,3595,96,173,268,40,0,40,126,22,154,237,83,319,47,25,72,285,493,784,3814,3751,7567,267,287,554,0,0,0,0,0,0,17,11,29,4,6,15,6,9,13,297,309,609,0,0,3,9,7,16,6,17,28,5,12,10,19,11,34,38,54,92,33,21,49,366,379,745,32,24,57,5,9,15,3,0,3,37,33,76,179,293,469,222,478,695,30,27,57,4648,4965,9611
118021570,30,28,54,781,1005,1782,3,0,3,0,0,0,13,13,28,1306,1004,2304,64,134,195,25,0,25,81,22,96,123,47,167,34,13,46,374,534,911,2817,2793,5611,128,144,268,0,0,0,0,0,0,8,0,10,3,6,5,4,0,4,137,150,286,0,0,0,0,8,8,7,9,18,6,9,13,19,10,22,32,30,60,24,10,28,191,186,378,15,17,31,0,3,7,0,0,0,16,21,38,130,149,279,196,395,591,22,31,48,3379,3574,6954
119011354,180,176,357,44,67,108,4,0,4,0,3,3,14,3,13,3063,2107,5174,179,249,430,130,0,131,16,0,20,16,3,16,33,12,46,45,49,93,3717,2669,6386,56,54,110,0,0,0,0,0,0,90,67,156,10,17,27,4,0,4,159,144,304,0,0,0,0,0,0,4,6,11,0,10,10,0,0,0,5,15,18,38,25,59,202,178,376,26,20,46,0,0,0,0,0,0,26,22,43,76,167,238,194,324,512,71,49,121,4279,3400,7683
119011355,47,45,86,0,0,0,0,0,0,0,0,0,0,0,0,147,96,246,5,13,23,3,0,3,0,0,0,4,0,4,0,5,5,0,3,5,206,158,365,0,7,8,0,0,0,0,0,0,3,9,6,3,3,5,0,0,0,5,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,21,0,0,4,0,0,0,0,0,0,0,0,4,3,3,13,6,18,26,4,3,8,228,203,430
119011356,147,133,278,15,29,49,0,0,0,0,0,0,3,6,4,1680,1130,2814,114,144,257,91,0,91,8,0,12,9,0,7,26,7,31,23,40,65,2115,1498,3611,42,52,91,0,0,0,0,0,0,49,21,72,5,17,21,0,0,0,96,97,189,0,0,0,0,0,0,0,3,3,0,4,5,0,0,0,3,6,11,18,3,22,118,100,221,10,13,22,0,0,3,3,3,3,13,13,26,34,88,117,83,180,261,36,15,52,2390,1904,4296
119011357,257,209,467,51,84,139,0,0,0,3,0,3,29,4,35,3505,2177,5680,233,282,521,159,3,164,14,5,19,12,3,11,49,13,58,81,70,149,4392,2859,7247,104,116,220,0,0,0,0,0,0,72,54,128,9,27,35,6,0,6,191,200,390,0,0,0,0,0,0,3,3,9,3,3,13,0,0,3,6,12,21,46,19,64,251,232,477,25,29,54,0,0,0,0,0,0,25,29,56,77,210,290,217,302,515,105,65,168,5066,3692,8758
119011358,607,628,1238,54,77,130,0,0,0,0,0,0,7,3,10,2502,1834,4337,100,163,259,66,0,69,16,3,22,12,0,12,27,15,42,47,52,99,3434,2774,6203,96,108,202,0,0,0,3,8,12,62,68,129,11,19,36,14,3,13,183,210,395,0,0,0,0,0,0,4,0,3,3,8,8,0,0,0,5,8,17,18,8,30,215,220,432,16,20,43,0,0,0,0,0,0,18,20,42,98,138,241,207,360,565,31,33,60,4001,3554,7556
119011359,798,819,1619,26,44,74,0,0,0,0,0,0,9,4,11,4168,3334,7501,180,250,435,158,0,155,37,0,37,28,0,27,33,21,52,68,83,154,5507,4564,10066,74,78,150,3,0,3,8,3,8,120,139,259,29,40,64,6,5,10,231,265,497,0,0,0,0,0,0,0,4,4,0,11,10,0,0,0,3,8,19,44,23,64,281,300,575,29,26,55,0,0,0,0,0,0,29,26,55,145,258,408,342,669,1016,51,44,93,6359,5857,12211
119011360,594,643,1234,42,51,94,0,0,0,0,0,0,9,3,9,2390,1796,4185,110,184,289,70,0,70,23,0,23,16,5,22,19,5,23,58,75,137,3332,2755,6088,66,77,144,0,0,0,0,6,12,75,61,136,20,29,54,7,9,15,171,183,362,0,0,0,0,0,0,8,3,10,0,4,5,3,3,4,10,8,22,16,11,26,199,206,400,30,24,48,0,0,0,0,0,0,30,28,51,78,122,196,193,329,519,29,27,54,3858,3464,7313
119011361,449,414,862,47,77,119,0,0,0,0,0,0,14,4,14,2850,1823,4674,153,218,374,101,0,100,22,0,26,11,0,11,36,6,48,48,56,105,3737,2598,6334,55,76,133,0,0,0,6,3,5,49,34,80,19,22,34,6,0,9,129,136,265,0,0,0,0,0,0,3,4,6,3,6,8,0,0,0,10,9,16,24,21,47,163,166,327,30,26,50,0,0,0,0,0,0,30,26,49,82,162,242,217,261,472,62,36,102,4282,3244,7532
119011571,511,456,966,53,90,138,0,0,0,0,0,0,20,9,22,2181,1151,3335,102,168,271,47,3,50,8,0,8,11,0,11,19,17,34,80,115,193,3022,1996,5024,61,74,137,0,0,0,4,3,13,44,26,68,5,14,21,3,3,8,121,125,245,0,0,0,0,0,0,3,0,5,3,9,8,0,0,0,5,9,14,26,10,35,152,142,293,15,10,25,0,0,0,3,0,3,18,12,34,44,92,138,168,213,380,37,33,72,3450,2491,5941
119011572,387,332,717,46,82,124,3,0,3,3,3,3,13,3,16,2092,1121,3217,111,209,326,56,0,56,13,0,17,5,4,13,22,8,31,89,126,211,2836,1899,4735,76,83,157,0,0,3,3,0,3,31,16,54,11,23,32,5,0,3,130,130,255,0,0,0,0,0,0,6,3,11,0,6,8,0,6,3,9,17,20,30,12,42,166,155,314,12,21,39,0,0,0,0,0,0,16,19,37,38,83,119,136,168,311,49,32,84,3246,2356,5602
119021362,571,568,1138,47,88,140,3,0,3,3,3,5,12,9,17,2726,1809,4536,158,201,362,95,0,95,33,4,36,14,0,19,31,22,57,88,83,171,3785,2789,6572,105,151,253,0,0,0,6,6,16,40,58,104,9,24,37,4,11,10,169,251,418,0,0,0,0,0,3,7,4,11,3,9,12,6,0,6,15,12,22,27,15,37,210,278,485,18,26,48,0,4,4,0,0,0,18,31,55,87,123,217,221,341,564,58,39,97,4382,3602,7987
119021363,1397,1472,2876,201,399,603,0,0,0,5,9,13,41,4,50,4107,2166,6277,267,391,661,89,4,93,69,11,73,27,10,36,55,21,77,207,274,486,6478,4765,11245,277,339,618,12,3,19,18,14,36,105,76,177,12,53,72,18,8,26,439,498,937,0,0,0,0,3,3,10,9,24,4,22,23,0,0,3,17,35,51,43,29,74,503,567,1072,50,51,101,5,0,4,0,0,0,55,47,102,103,163,272,405,519,923,97,61,155,7641,6129,13768
119021364,688,705,1399,117,232,346,0,0,0,7,15,22,19,8,26,3413,2495,5907,152,279,431,114,4,115,79,3,89,79,15,96,36,13,50,80,72,152,4788,3840,8628,110,119,229,0,0,0,3,0,3,114,126,237,25,48,75,17,6,20,266,299,560,0,0,0,0,0,5,5,18,23,3,14,17,3,0,3,15,37,49,37,34,69,312,367,683,23,34,55,0,0,0,4,0,6,25,38,62,156,249,401,286,495,778,72,56,125,5635,5043,10682
119021366,525,435,961,34,56,91,0,0,0,0,0,0,26,3,32,2769,1468,4234,200,227,427,113,3,117,21,3,23,16,0,18,47,16,61,73,57,125,3824,2265,6086,90,85,176,0,0,0,3,3,7,50,36,87,15,26,37,0,0,0,164,151,315,0,0,0,0,0,0,3,3,3,3,0,6,0,0,0,8,4,13,38,16,54,201,169,373,16,22,34,3,0,3,0,0,0,18,22,41,49,125,167,223,230,446,96,61,156,4416,2868,7284
119021367,340,304,645,26,49,77,0,0,0,0,0,0,10,0,10,2083,1465,3548,104,139,238,55,0,55,16,0,20,5,0,5,21,12,35,28,51,82,2691,2020,4714,37,47,90,0,0,0,0,4,3,59,58,115,18,22,33,5,3,13,122,134,254,0,0,0,0,0,0,0,3,3,0,7,6,0,0,0,4,6,14,35,16,53,161,158,319,14,12,28,0,0,0,5,0,5,19,12,28,60,100,159,137,228,365,23,31,57,3093,2545,5642
119021573,737,367,1112,20,48,61,0,0,0,0,0,0,54,4,58,2215,716,2930,108,152,256,23,0,23,19,0,21,6,0,7,30,20,50,130,89,215,3336,1389,4724,119,80,205,0,0,0,3,8,13,44,20,62,5,11,16,4,0,4,177,116,294,0,0,0,0,0,0,4,0,4,3,5,6,0,0,0,4,5,8,33,7,38,214,126,341,24,15,32,0,0,0,0,0,0,23,15,35,42,95,132,203,124,328,78,26,107,3893,1779,5669
119021574,425,325,745,3,15,16,0,0,0,0,0,0,39,3,41,1392,565,1957,56,95,151,28,0,28,9,0,9,3,0,3,15,10,21,49,24,73,2023,1028,3051,63,71,136,0,0,0,7,4,9,21,14,33,4,16,22,3,0,3,103,100,197,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,12,4,16,116,102,219,8,13,20,0,0,0,0,0,0,8,13,18,11,52,67,135,113,250,37,10,49,2336,1317,3656
119031368,1532,1557,3090,57,128,181,0,4,6,3,6,6,8,3,8,2733,1425,4161,141,296,440,42,0,45,24,0,25,12,0,14,24,15,35,226,331,555,4794,3768,8567,232,250,484,3,0,3,14,9,27,57,42,99,28,43,73,15,5,17,348,352,697,0,0,0,0,0,0,3,0,6,0,4,9,0,0,0,5,13,18,26,16,38,379,375,755,35,37,73,3,0,3,0,0,4,37,37,72,111,145,257,307,424,735,78,43,118,5701,4806,10503
119031369,1541,1626,3161,61,119,182,0,0,3,3,3,7,4,8,15,3262,2352,5618,129,271,399,76,0,72,51,0,51,28,3,35,43,16,62,120,155,274,5323,4547,9872,169,170,334,3,0,6,15,11,25,102,70,177,28,34,62,15,6,14,327,285,620,0,0,0,0,0,0,0,4,5,5,9,9,0,3,3,4,8,13,25,22,48,359,314,678,42,43,92,0,0,0,3,0,3,49,43,90,150,231,381,354,623,975,46,43,85,6278,5805,12081
119031370,703,733,1435,28,40,68,4,0,6,0,0,0,5,0,5,1801,1239,3043,70,136,208,42,0,44,25,0,22,6,0,7,19,10,27,51,66,119,2754,2239,4988,75,76,152,0,0,4,10,10,15,36,23,62,9,16,21,10,0,10,138,125,257,0,0,0,0,0,0,8,0,4,4,4,7,0,0,0,11,8,12,5,12,18,150,144,295,11,18,20,0,0,0,0,0,3,13,19,24,56,108,161,162,279,446,33,17,48,3163,2796,5962
119031371,750,734,1489,16,25,40,0,0,0,0,0,0,3,3,10,1717,1319,3032,82,124,204,39,0,39,20,0,20,21,6,21,26,3,25,54,71,124,2721,2283,5006,75,71,149,0,0,0,3,0,3,63,43,111,13,20,33,5,4,13,159,146,303,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,4,8,10,12,24,179,156,337,16,22,41,0,0,0,0,0,0,16,19,43,119,171,297,189,339,532,24,22,43,3252,3003,6250
119031372,414,453,870,40,42,79,0,0,0,0,0,0,9,3,14,2750,2144,4892,114,165,276,97,0,97,19,9,25,20,0,17,13,13,26,49,39,82,3519,2865,6386,77,95,171,0,0,0,3,4,5,169,150,314,30,61,90,5,6,10,281,315,599,0,0,0,0,0,0,0,8,4,5,3,10,0,0,0,7,7,13,21,9,30,311,332,640,29,30,55,0,0,0,0,0,0,29,29,61,159,194,357,280,446,728,30,25,54,4324,3901,8228
119031373,546,594,1139,33,56,91,0,0,0,0,3,4,3,3,5,1250,759,2006,70,111,186,35,0,36,18,6,23,3,0,3,17,5,18,50,55,107,2019,1591,3614,60,82,143,0,0,0,4,3,9,18,7,24,0,9,6,3,3,4,84,101,188,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,4,3,6,8,3,11,94,110,208,12,15,28,0,0,0,0,0,0,12,15,31,43,55,101,141,204,344,48,37,82,2359,2007,4368
119031374,1037,1081,2111,63,106,169,0,0,0,0,0,0,5,3,12,3395,2230,5624,136,298,438,55,0,55,23,5,31,9,7,16,28,21,54,130,226,352,4894,3968,8869,266,290,550,3,0,3,3,11,14,103,78,182,27,56,85,9,3,11,409,434,842,0,0,0,0,0,0,5,7,14,0,10,7,0,3,3,9,16,24,25,20,45,448,466,908,55,55,107,3,3,6,0,0,0,62,56,115,189,232,420,311,528,838,58,40,98,5959,5296,11248
119041375,1939,2038,3972,54,82,145,0,0,0,3,3,3,20,4,22,2486,1512,3995,147,231,385,87,3,89,47,3,52,66,10,74,36,17,53,135,106,242,5023,4016,9041,195,223,422,5,7,11,12,16,32,72,57,132,19,43,62,19,18,35,327,360,688,3,0,3,0,0,0,7,4,13,0,4,3,0,0,0,11,10,23,35,13,44,371,376,750,43,40,78,0,0,3,3,0,0,40,42,85,138,168,306,286,416,706,75,38,116,5934,5057,10990
119041376,1257,1283,2535,71,142,213,4,0,4,3,0,3,21,3,21,3564,2371,5935,177,338,512,107,0,111,51,0,51,32,11,41,52,13,65,139,233,372,5476,4402,9882,247,262,505,0,0,0,5,4,6,94,77,172,18,34,57,18,9,26,383,383,766,0,0,0,0,0,0,11,4,11,3,15,12,0,0,3,15,15,28,33,22,58,432,422,853,45,31,74,0,0,0,0,0,0,41,38,78,160,185,346,375,560,932,72,48,117,6562,5646,12204
119041377,632,629,1262,44,73,113,0,0,0,0,0,3,4,0,5,1688,1251,2936,70,167,236,39,3,46,26,4,29,20,3,18,24,18,40,43,57,100,2577,2207,4781,47,75,122,0,0,0,4,0,6,25,33,59,4,12,18,3,3,9,92,125,218,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,6,7,23,8,29,116,136,257,18,11,30,0,0,0,0,0,0,19,11,30,106,117,224,165,244,410,29,32,54,3012,2743,5752
119041378,889,801,1690,36,47,84,0,0,0,0,3,3,8,5,13,1337,748,2084,47,134,183,15,0,17,33,0,31,13,4,18,10,8,21,240,328,568,2632,2076,4711,106,141,246,0,0,0,4,10,11,28,17,43,12,22,28,8,4,8,156,189,342,0,0,0,0,0,0,0,7,10,4,3,3,0,0,0,7,9,16,4,5,11,162,203,371,16,20,35,0,0,0,0,0,0,16,20,36,59,69,123,190,277,468,28,19,49,3088,2669,5761
119041379,971,993,1961,27,42,75,0,0,0,0,0,0,14,3,16,2356,1518,3871,95,189,288,38,0,38,21,0,22,15,0,16,23,14,32,84,133,223,3651,2899,6547,125,138,265,0,3,8,7,9,17,46,34,84,17,34,49,6,3,7,200,227,427,0,0,0,0,0,0,3,3,8,0,8,8,0,0,0,3,13,19,12,4,18,220,244,457,25,30,49,0,0,0,0,0,0,25,30,49,95,112,204,219,376,603,28,33,64,4233,3689,7924
119041380,185,234,419,77,123,202,0,0,0,0,0,0,10,3,18,2185,1642,3828,100,182,279,53,0,53,37,3,41,20,8,20,29,14,42,78,100,176,2779,2302,5080,175,219,389,0,0,0,3,0,3,65,71,138,13,23,37,0,3,10,252,324,577,0,0,0,0,0,0,11,4,17,3,14,14,3,0,3,9,17,33,20,19,34,287,355,649,25,33,61,0,0,0,0,0,0,25,35,60,83,133,218,176,289,471,52,33,88,3401,3159,6560
119041381,1691,1548,3240,142,201,343,0,0,0,0,0,0,12,8,17,2529,1251,3780,117,259,377,58,0,58,54,3,57,27,3,26,40,20,60,137,168,298,4807,3457,8269,250,296,545,0,0,0,10,6,18,57,22,82,14,16,30,9,6,18,348,352,698,0,0,0,0,0,0,3,8,11,3,9,11,0,0,0,6,19,26,11,15,29,365,377,747,38,40,80,0,0,3,0,3,4,43,46,88,86,91,181,273,441,712,59,54,110,5631,4468,10103
119041382,162,182,338,78,129,206,0,0,0,0,0,0,13,3,18,2619,2090,4713,101,173,279,55,3,57,44,6,46,19,3,19,16,8,23,62,72,132,3150,2673,5825,143,188,337,0,0,0,0,0,0,79,110,188,10,24,35,7,0,5,235,325,562,0,0,0,0,0,0,9,6,16,3,3,3,0,0,4,14,11,23,26,3,34,274,339,618,15,35,49,0,0,3,0,0,0,20,35,54,103,209,308,196,391,584,48,37,82,3784,3687,7468
120011383,445,454,894,99,144,244,191,150,342,3,4,5,14,15,27,3323,2748,6069,133,244,370,80,0,81,59,10,66,63,15,71,43,17,61,98,145,243,4538,3936,8470,174,191,360,12,10,23,0,4,3,81,77,157,19,53,66,9,0,11,291,337,628,8,6,17,0,0,3,13,15,26,4,15,17,3,3,10,32,43,71,47,45,92,373,421,793,54,45,101,3,4,8,8,0,4,60,53,114,236,317,551,273,529,803,47,41,86,5521,5289,10817
120011384,2069,2052,4118,69,93,166,3,4,10,5,0,4,19,6,26,3025,1967,4995,92,258,347,43,3,47,51,0,50,66,16,80,59,39,92,283,298,580,5786,4729,10519,152,173,320,4,4,10,7,7,15,71,36,102,8,28,38,21,10,31,266,248,516,0,0,0,0,0,0,3,4,8,0,10,10,0,3,3,3,12,18,30,16,50,303,281,581,35,18,55,0,0,0,0,0,0,37,18,55,177,231,414,290,528,817,61,48,111,6650,5850,12491
120011385,22,20,44,750,951,1698,122,117,239,3,10,9,22,10,36,2580,2210,4789,76,195,276,56,0,56,87,13,104,111,23,135,33,17,50,105,127,235,3980,3692,7666,109,116,225,6,3,11,0,0,0,9,8,15,3,3,6,3,0,0,134,133,263,27,24,54,0,0,0,33,38,69,5,22,32,8,11,17,79,92,172,46,40,86,254,267,521,16,20,35,9,7,13,4,0,3,30,23,49,237,289,528,246,481,723,32,29,62,4773,4780,9554
120011386,64,63,128,526,791,1323,158,182,342,12,15,26,13,8,24,3082,2522,5602,113,248,357,55,0,58,99,16,120,78,26,110,44,18,64,95,114,209,4347,4017,8368,89,97,189,13,7,17,0,0,0,15,25,39,3,11,20,4,0,4,130,137,267,21,18,34,11,3,15,22,48,64,0,17,23,6,7,9,62,90,151,65,43,104,252,266,519,22,16,43,12,14,22,0,0,3,39,33,64,212,288,508,285,572,853,37,34,74,5176,5209,10386
120021387,18,25,44,708,825,1531,401,280,682,4,3,3,21,29,45,1589,1419,3009,70,153,222,22,0,20,96,15,107,142,46,193,41,22,68,187,267,453,3297,3085,6385,107,127,231,39,32,73,0,0,0,0,3,3,0,3,5,0,0,5,154,167,318,65,59,129,0,0,0,9,7,14,3,9,16,13,10,20,85,94,173,46,25,73,284,288,570,39,20,62,9,17,23,0,3,3,52,36,88,286,378,670,215,404,614,25,23,47,4163,4213,8376
120021388,292,243,537,994,1402,2397,0,4,5,282,272,551,43,42,92,2953,2711,5665,127,295,424,49,0,49,188,47,234,361,102,465,51,47,101,366,448,815,5718,5614,11333,204,225,435,0,0,0,38,34,73,38,38,77,5,17,21,21,5,28,303,322,630,0,0,0,34,27,58,17,28,38,11,20,32,28,9,37,90,87,177,64,53,114,452,460,914,53,40,94,7,8,15,7,9,12,70,49,122,354,481,841,400,756,1155,63,40,106,7061,7408,14468
120021389,30,28,58,787,910,1694,18,22,38,62,61,124,17,35,50,1581,1507,3082,72,183,254,29,0,32,101,18,116,170,51,226,23,23,44,182,240,420,3059,3072,6131,122,147,271,0,0,0,6,10,20,5,3,9,0,0,0,0,0,0,138,159,295,5,3,8,15,10,26,13,18,29,7,16,17,11,14,20,49,54,101,45,20,61,224,235,461,27,6,29,10,8,16,4,0,4,40,16,56,188,274,462,185,357,542,36,23,63,3743,3978,7714
120031390,2174,2018,4192,166,287,453,0,0,0,22,20,34,16,11,27,2510,1624,4132,115,229,343,46,0,45,92,5,95,84,27,112,34,32,68,244,311,557,5496,4556,10046,347,347,691,12,5,16,14,5,17,61,31,91,19,30,49,29,10,45,475,431,910,0,0,0,0,3,11,11,6,14,3,8,11,4,0,7,22,22,44,33,30,59,526,490,1014,39,36,77,0,0,0,0,0,0,36,42,75,154,182,335,408,571,979,64,35,97,6682,5867,12553
120031391,1821,1889,3705,125,190,317,3,0,4,10,4,17,13,4,18,2313,1508,3814,98,217,313,53,0,53,49,3,54,53,4,56,25,14,39,282,412,690,4845,4250,9094,219,263,481,0,3,4,12,7,21,56,31,87,11,26,38,11,11,23,317,346,660,0,0,0,4,3,5,9,12,12,0,6,6,0,4,3,8,22,27,27,22,49,351,389,733,33,37,72,0,0,0,0,0,0,38,38,78,178,231,412,323,549,871,80,54,139,5811,5514,11332
120031392,598,645,1238,66,118,181,3,0,5,8,13,25,3,0,8,1372,1011,2383,85,101,184,36,0,36,34,13,40,47,12,58,19,7,28,40,55,89,2305,1974,4280,72,103,176,0,0,3,3,3,5,26,33,56,6,25,37,18,11,28,132,177,303,0,0,0,3,0,6,3,4,5,0,4,4,0,0,0,3,12,19,21,16,35,156,206,364,18,23,44,3,0,3,0,0,0,23,25,53,83,111,192,138,262,403,22,15,40,2732,2590,5322
