SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
110041200,0,0,0,0,10,0,10,0,0,0,0,5,0,3,4,0,3,17,0,0,22,14,0,0,20,3,0,36,4,0,0,22,7,0,31,17,0,0,13,6,0,32,50,0,0,23,0,0,77,29,0,0,12,3,0,47,10,0,0,0,4,0,11,0,0,0,0,3,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,20,16,0,39,133,0,5,129,51,0,317
110041201,0,0,0,3,6,0,11,3,0,0,0,0,0,8,12,3,6,23,4,4,52,40,13,42,34,10,0,138,27,9,11,47,10,0,95,73,6,5,40,11,0,134,101,7,5,31,6,0,151,25,0,0,4,3,0,31,7,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,30,0,49,300,37,65,198,81,3,691
110041202,0,9,0,3,0,0,10,5,3,6,0,0,0,16,18,27,11,22,7,0,92,113,72,16,33,14,5,256,133,28,9,62,3,3,239,308,49,21,66,3,6,452,668,38,7,156,7,0,876,532,12,4,96,16,8,662,106,0,0,13,0,0,128,12,0,0,4,0,0,16,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,8,25,4,13,105,1934,260,85,489,54,37,2865
110041203,4,0,0,0,0,0,12,0,9,3,0,4,0,14,14,20,7,14,0,0,53,71,44,33,27,0,0,182,93,15,13,30,6,0,154,254,47,18,55,8,8,390,521,17,12,89,7,3,641,638,8,10,85,14,0,758,113,0,0,13,6,0,133,21,0,0,3,0,0,22,8,0,0,0,0,0,9,0,0,0,5,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,0,3,33,11,8,9,3,14,72,1760,181,105,332,52,24,2449
110041204,0,5,0,0,0,0,0,0,3,0,0,0,0,3,6,13,3,4,0,0,28,16,29,4,5,0,0,63,27,18,3,9,0,0,61,86,38,8,20,0,6,163,206,51,13,42,3,0,324,177,5,0,17,0,0,202,7,3,0,3,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,14,0,9,3,4,37,536,179,41,114,21,7,898
110041205,0,3,3,9,6,0,18,12,0,0,9,0,0,19,8,0,0,35,8,0,52,50,0,0,47,14,3,124,42,0,4,55,5,4,112,112,0,0,60,8,0,180,177,0,0,98,5,0,277,105,0,0,33,5,0,150,42,0,0,11,3,0,54,17,0,0,4,0,0,26,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,0,0,29,39,6,77,592,11,11,395,96,16,1114
111011206,0,12,0,4,0,0,13,0,18,0,0,0,0,16,6,107,4,10,3,4,133,10,56,15,13,11,3,104,26,18,8,18,4,0,72,66,6,8,25,0,0,107,131,29,4,47,3,3,212,359,7,0,85,0,0,456,187,0,0,40,4,0,230,80,0,0,11,0,0,92,25,0,0,0,0,0,32,9,0,0,5,0,0,12,8,0,0,0,0,0,8,3,0,0,0,0,0,5,21,16,5,12,8,3,57,915,274,49,259,33,9,1543
111011207,0,3,0,0,0,0,8,0,4,0,0,0,0,4,0,77,0,3,0,0,82,5,28,0,8,3,0,44,20,17,4,4,4,0,41,31,19,0,16,4,0,71,101,14,0,25,0,0,136,151,0,0,42,0,0,201,64,0,0,13,0,0,72,24,0,0,7,0,0,31,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,4,0,3,0,18,404,171,10,120,18,0,727
111011208,0,7,0,0,0,0,15,0,17,0,0,0,0,19,3,121,3,8,0,0,139,10,76,18,16,4,0,127,27,27,4,20,0,0,78,52,42,0,36,3,0,126,168,45,9,84,3,0,299,671,33,4,164,8,0,882,402,4,0,67,9,0,484,132,0,0,18,0,0,156,53,0,0,6,0,0,60,8,0,0,3,0,0,11,5,0,0,0,0,0,5,3,0,0,3,0,0,4,33,25,3,21,10,6,90,1568,388,40,451,37,11,2499
111011209,0,7,4,0,0,0,14,0,12,0,7,0,0,12,3,63,11,10,4,0,96,8,46,34,26,0,0,112,17,19,16,26,0,0,75,56,19,15,35,5,0,131,138,17,21,70,4,0,251,582,18,8,170,15,0,791,336,7,0,68,0,0,418,97,0,0,15,0,0,113,27,0,0,6,0,0,31,8,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,12,7,18,5,4,67,1302,215,111,452,43,6,2131
111011210,0,14,0,0,0,0,20,0,28,0,0,0,0,30,0,286,13,0,0,0,302,5,193,44,4,4,0,241,5,52,9,8,0,0,66,11,75,5,9,0,0,103,71,105,7,34,4,0,217,213,30,13,59,4,0,333,97,3,0,17,0,0,119,13,6,0,0,0,0,22,4,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,6,13,49,7,10,3,0,89,439,846,97,142,21,11,1557
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,6,11,0,16,0,0,0,9,0,0,4,0,0,0,3,0,0,5,11,0,0,4,8,0,25,25,0,0,9,0,0,36,34,0,0,3,0,0,33,21,0,0,4,0,0,25,11,0,0,3,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,6,108,11,0,37,24,0,185
111011212,0,3,0,3,0,0,10,0,0,0,0,0,0,5,3,51,4,10,0,0,71,26,40,10,13,0,0,91,14,9,0,9,0,0,39,52,19,7,15,0,0,96,95,12,0,29,0,6,138,258,11,3,38,0,0,316,108,3,4,19,0,0,132,67,0,0,9,4,0,79,33,0,0,0,0,0,33,12,0,0,0,0,0,8,5,0,0,0,0,0,5,0,0,0,0,0,0,0,10,7,6,5,0,0,30,689,158,38,158,12,11,1057
111011213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,0,9,0,0,6,16,0,0,9,6,0,33,87,0,0,19,0,0,109,122,0,0,24,0,0,151,73,0,0,10,0,0,84,40,0,0,7,0,0,46,18,0,0,0,0,0,21,4,0,0,0,0,0,3,8,0,0,0,0,0,3,5,0,0,4,3,0,12,374,0,0,93,8,0,483
111011214,0,0,0,3,0,0,4,0,3,0,0,0,0,3,4,45,0,0,0,0,55,4,10,3,16,0,0,30,3,10,0,15,0,0,31,48,8,0,25,0,0,86,86,4,0,53,3,0,144,359,13,6,72,7,4,448,263,0,0,35,0,0,301,120,0,0,15,0,0,140,54,0,0,3,0,0,59,6,0,0,0,0,0,10,5,0,0,0,0,0,5,4,0,0,0,0,0,5,12,8,0,11,4,4,37,964,97,8,253,19,8,1346
111021215,0,9,0,0,0,0,10,0,13,0,0,0,0,19,0,75,9,9,8,0,93,5,68,18,11,4,0,100,6,22,4,3,10,0,46,14,30,5,19,5,0,79,51,39,20,34,3,0,157,191,24,4,44,3,3,267,90,4,0,21,0,0,113,52,0,0,3,0,0,53,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,6,3,0,42,426,304,65,146,36,4,981
111021216,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,11,3,0,16,4,3,0,8,0,0,19,27,4,0,13,0,0,44,95,8,0,37,0,0,138,302,0,0,61,0,0,367,191,0,0,35,0,0,224,44,0,0,6,0,0,48,7,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11,4,5,30,695,15,3,181,13,3,908
111021217,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,47,9,13,4,0,68,6,34,33,8,8,0,89,0,17,3,12,0,0,32,15,19,5,9,0,0,52,34,10,4,29,3,0,89,223,9,7,50,4,0,302,389,3,3,36,4,0,442,185,0,0,7,0,0,192,19,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,3,7,7,0,45,891,159,71,181,33,5,1344
111021218,0,0,0,8,3,0,10,0,0,0,0,3,0,10,0,11,7,12,17,0,48,10,11,10,22,13,4,73,23,4,12,26,33,4,93,46,3,3,31,7,0,95,118,3,4,66,14,0,204,403,0,0,83,9,0,496,257,0,3,44,0,0,307,51,0,0,5,3,0,60,11,0,0,0,0,0,17,3,0,0,4,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,3,24,5,4,16,11,3,54,946,40,47,316,111,11,1471
111021219,0,8,4,3,0,0,10,0,8,0,0,0,0,12,0,130,9,10,4,4,151,9,73,14,11,3,0,110,22,21,5,10,4,0,64,45,20,5,23,13,0,108,143,36,0,47,7,0,237,328,19,3,63,3,0,421,131,0,0,11,0,0,143,30,0,0,9,0,0,43,7,0,0,0,0,0,13,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,25,4,10,7,0,59,745,335,42,210,49,7,1381
111021220,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,10,3,0,0,6,3,0,13,10,0,4,6,11,0,28,21,0,0,14,16,0,47,84,0,0,35,4,0,126,163,0,0,36,0,0,200,81,0,0,17,0,0,101,33,0,0,3,0,0,38,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13,0,0,21,413,0,4,134,39,3,599
111021221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,0,0,0,4,0,0,9,0,0,0,3,0,0,3,11,0,0,3,0,0,17,32,0,0,34,0,0,64,103,0,0,37,0,0,142,83,0,0,6,4,0,92,17,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,13,255,5,9,105,7,0,384
111031222,0,3,0,3,0,0,8,0,3,0,0,0,0,7,4,67,3,6,5,0,85,12,16,10,15,0,0,53,8,5,0,17,3,0,34,27,12,0,22,8,0,71,164,4,5,45,17,0,224,325,9,4,90,38,0,459,288,4,0,48,5,0,346,190,0,0,27,0,0,223,74,0,0,3,0,0,77,24,0,0,4,0,0,34,5,0,0,0,0,0,13,11,0,0,0,0,0,11,17,6,0,7,9,6,45,1150,129,22,298,77,7,1682
111031223,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,17,5,10,4,0,32,6,32,20,3,3,0,69,11,14,3,19,0,0,46,17,27,15,29,0,0,83,148,43,23,55,3,0,264,280,43,9,59,5,0,390,18,4,0,10,0,0,33,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,15,4,9,31,482,189,81,193,24,7,968
111031224,3,36,0,0,0,0,40,0,49,5,0,0,0,57,3,222,21,7,0,3,255,19,56,21,14,0,0,116,12,28,6,15,3,0,63,64,28,11,22,0,4,125,139,16,6,48,7,0,216,354,3,6,79,7,0,455,308,3,0,68,3,0,382,189,0,0,34,0,0,227,60,0,0,12,0,0,75,32,0,0,5,0,0,42,11,0,0,3,0,0,12,20,0,0,0,0,0,26,15,27,0,18,9,9,79,1245,471,82,314,35,13,2157
111031225,0,4,3,4,0,0,13,0,13,0,0,0,0,15,8,114,9,13,0,0,148,11,63,19,18,0,0,113,14,18,13,25,0,0,72,53,22,12,44,0,0,130,182,22,9,69,3,0,274,446,20,5,112,5,0,589,309,5,3,65,4,0,379,165,0,0,18,0,0,187,57,0,0,3,0,0,63,24,0,0,0,0,0,24,8,0,0,0,0,0,8,10,0,0,0,0,0,10,16,6,3,13,4,3,55,1306,280,74,380,19,8,2073
111031226,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,24,0,14,0,3,0,0,18,0,5,0,7,0,0,16,8,15,7,11,3,0,47,34,6,3,28,12,0,86,246,8,5,65,9,0,329,503,4,3,44,4,0,558,137,0,0,15,0,0,153,27,0,0,4,0,0,30,7,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,19,0,5,9,6,0,47,992,74,26,192,41,4,1324
111031227,0,8,0,6,0,0,16,0,18,0,0,0,0,25,9,160,5,14,4,3,191,39,31,27,28,0,0,131,38,13,16,35,5,0,110,101,16,6,38,8,0,170,212,13,8,60,12,0,299,640,12,16,139,0,0,810,422,4,0,83,0,0,508,122,3,0,8,0,0,138,25,0,0,0,0,0,28,4,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,3,20,23,3,17,3,7,70,1634,306,86,435,28,12,2501
111031228,0,11,0,3,0,0,16,0,13,0,0,0,0,19,4,112,3,5,0,0,130,7,31,9,10,0,0,60,17,8,0,16,0,0,39,28,8,3,8,0,0,53,122,5,7,46,0,0,173,392,8,5,68,4,0,477,275,0,0,54,4,0,337,159,0,0,37,0,0,199,86,0,0,13,0,0,102,60,0,0,8,0,0,69,29,0,0,6,0,0,36,34,0,0,13,0,0,48,6,16,0,14,10,0,43,1207,226,27,308,22,5,1797
111031229,6,14,0,0,0,0,23,0,40,0,0,0,0,42,5,220,9,9,4,0,239,31,42,5,6,0,5,84,55,19,0,18,3,0,86,62,14,6,31,12,0,124,166,14,8,54,0,0,251,623,11,4,110,4,0,749,670,0,4,87,10,5,767,372,0,0,47,0,0,422,193,0,0,19,0,0,212,85,0,0,17,0,0,107,38,0,0,3,0,0,48,54,0,0,4,0,0,56,21,20,3,19,6,0,69,2374,393,39,420,39,12,3273
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,0,0,0,0,0,0,3,0,7,10,4,0,0,29,25,106,13,30,0,0,172,59,28,7,59,3,0,152,30,10,5,24,3,0,79,62,19,11,35,11,0,134,240,11,5,54,3,0,315,578,6,3,101,12,0,703,291,0,0,43,14,0,354,55,0,0,19,0,0,78,18,0,0,7,0,0,24,5,0,0,6,0,0,12,8,0,0,4,0,0,13,14,0,0,8,0,0,24,22,10,8,23,14,9,83,1414,210,53,421,67,13,2174
111031232,0,5,0,0,0,0,9,0,9,0,0,0,0,8,0,51,0,6,0,0,62,3,13,0,4,18,0,41,6,3,0,4,4,0,22,27,4,4,11,20,0,65,37,4,0,9,16,0,69,106,6,0,39,7,0,158,228,3,0,19,0,0,251,113,0,0,3,0,0,116,23,0,0,0,0,0,23,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,8,0,0,36,571,111,10,112,74,3,879
111031233,0,5,0,3,0,0,10,0,15,3,5,0,0,27,0,159,13,13,0,0,191,12,56,34,19,5,0,124,27,35,9,26,4,0,92,55,41,30,39,6,0,171,180,40,15,82,16,4,327,737,18,7,141,10,0,914,416,8,3,67,8,0,498,86,0,4,11,0,0,103,13,0,0,0,0,0,19,6,0,0,3,0,0,10,7,0,0,0,0,0,8,5,0,0,0,0,0,8,26,28,5,24,9,6,99,1567,398,122,432,56,19,2595
111031234,0,13,3,0,0,0,19,0,17,0,0,0,0,17,3,122,0,16,0,0,138,32,52,16,24,0,0,126,28,12,5,20,5,0,71,85,19,0,29,5,0,134,188,15,5,60,0,0,271,461,9,0,111,11,0,591,329,0,0,47,0,0,378,107,0,0,9,0,0,125,29,0,0,10,0,0,35,6,0,0,0,0,0,11,3,0,0,0,0,0,4,3,0,0,5,0,0,13,17,8,0,23,3,7,64,1305,262,42,357,24,7,1993
111031235,0,4,0,0,0,0,3,0,0,0,0,0,0,4,0,40,4,6,0,0,47,10,10,21,15,0,0,53,10,0,11,9,5,0,42,32,14,15,23,15,0,96,81,3,5,53,4,0,154,274,10,16,92,4,0,395,446,0,0,62,7,0,520,191,0,0,29,0,0,224,70,0,0,6,0,0,84,22,0,0,4,0,0,26,14,0,0,0,0,0,13,5,0,0,5,0,0,4,9,4,8,8,3,0,38,1166,89,81,320,32,0,1694
112011236,0,9,3,0,0,0,19,0,11,0,0,0,0,15,6,229,23,17,13,3,286,7,65,31,13,18,3,128,5,30,7,17,15,0,73,28,39,9,30,27,0,143,168,35,8,91,38,5,332,460,18,9,111,12,0,609,381,12,8,84,9,0,486,230,0,0,48,0,0,291,123,0,0,13,0,0,142,19,0,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,8,0,0,3,23,31,9,21,5,4,92,1457,474,101,456,146,21,2656
112011237,0,0,0,0,4,0,3,0,0,0,0,0,0,8,3,15,4,13,4,0,40,7,6,10,22,3,0,46,12,6,6,19,4,0,48,27,4,10,42,3,0,85,113,6,0,87,10,0,217,231,3,6,109,11,4,357,210,0,6,70,0,0,282,170,0,0,33,0,0,204,72,0,0,9,0,0,87,10,0,0,6,0,0,24,3,0,0,6,0,0,8,10,0,0,5,0,0,15,19,4,0,22,3,3,51,887,53,34,441,43,12,1467
112011238,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,11,0,0,6,0,0,0,4,0,0,14,0,0,0,20,0,0,21,0,0,0,31,0,0,35,14,0,0,47,0,0,66,28,0,3,63,10,0,99,35,0,0,25,0,0,68,34,0,0,19,4,0,51,27,0,0,18,0,0,47,27,0,0,9,0,0,33,50,0,0,19,0,0,68,3,0,0,13,3,0,24,220,6,6,290,29,6,553
112011239,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,6,4,3,0,11,3,11,14,9,0,0,34,3,0,9,19,4,0,37,13,0,4,22,3,0,44,35,3,4,40,3,0,87,83,0,0,75,3,3,171,146,0,0,79,0,0,227,111,0,0,64,6,3,177,62,0,0,33,0,0,98,46,0,0,25,0,0,73,22,0,0,10,0,0,31,22,0,0,4,0,0,26,9,4,4,12,3,0,28,565,19,31,398,30,9,1048
112011240,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,0,0,15,0,23,0,23,35,8,14,0,83,0,7,7,19,9,0,40,7,6,11,16,15,0,58,10,4,11,26,20,0,74,24,3,8,58,20,0,115,61,0,0,49,3,0,120,136,4,0,71,7,4,217,137,0,3,56,3,0,199,92,0,0,45,4,0,147,76,0,0,29,0,0,107,115,0,0,70,0,0,191,25,3,8,33,10,6,75,698,53,83,488,125,9,1454
112011241,0,0,0,3,3,0,5,0,0,0,0,3,0,4,0,4,0,7,0,0,14,12,6,20,13,14,0,61,15,0,3,16,10,0,43,46,0,4,20,15,0,88,92,6,4,45,3,0,148,119,0,3,38,3,0,168,57,0,0,6,0,0,66,19,0,0,6,0,0,22,5,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,5,0,0,3,3,14,370,17,31,162,58,9,641
112011242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,10,0,0,0,3,0,0,7,0,0,0,11,3,0,16,9,0,0,18,7,0,27,52,0,0,52,0,0,102,97,0,4,33,0,0,132,121,0,0,49,0,0,172,111,0,0,32,0,0,142,46,0,0,24,0,0,67,30,0,0,5,0,0,32,14,0,0,8,0,0,18,4,0,0,8,0,0,20,472,0,5,228,28,6,740
112011243,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,7,0,0,15,0,4,10,21,0,0,43,0,0,0,27,0,0,36,7,4,0,53,4,0,65,9,0,7,54,3,0,71,39,0,10,108,5,0,160,58,0,0,78,0,0,139,64,0,0,49,3,0,108,45,0,0,34,0,0,81,22,0,0,16,0,0,35,7,0,0,6,0,0,18,8,0,0,8,0,0,16,4,0,0,28,8,0,39,269,13,32,490,25,6,834
112021244,4,5,0,0,0,0,10,0,6,0,0,0,0,6,3,58,12,7,4,0,86,62,40,11,24,14,4,155,57,21,12,33,15,0,141,124,12,12,50,10,4,213,257,11,0,92,12,0,371,246,0,3,49,6,0,313,23,4,0,6,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,10,8,0,45,785,175,55,278,67,13,1373
112021245,0,0,0,9,3,0,10,0,0,0,0,0,0,3,0,0,5,11,7,0,27,16,3,0,34,3,0,51,8,0,0,24,7,0,35,32,0,0,43,3,0,72,39,0,0,43,3,0,83,32,0,0,18,0,0,49,3,0,0,3,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,20,120,4,11,192,35,0,367
112021246,0,0,7,0,0,0,8,0,9,0,3,0,0,10,4,99,12,8,4,4,130,12,41,13,12,0,0,80,5,13,16,31,3,4,66,79,26,19,49,5,7,174,246,22,12,83,6,0,370,280,8,7,95,7,0,393,133,6,0,28,3,4,162,49,0,0,10,0,0,56,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,6,15,6,4,58,818,237,84,331,27,18,1524
112021247,0,0,0,6,0,0,10,0,0,0,0,0,0,0,4,7,3,17,0,0,30,21,9,0,42,0,0,72,24,3,0,41,0,0,66,58,3,0,43,0,0,109,102,0,0,51,5,0,169,62,0,0,30,0,0,91,9,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,16,9,0,33,286,35,5,249,18,4,597
112021248,0,5,4,3,0,0,17,0,9,0,0,0,0,12,9,89,11,21,11,4,141,58,36,71,37,25,0,227,105,5,14,43,49,5,217,199,12,20,84,32,0,344,318,12,12,151,17,4,511,391,8,6,159,10,4,579,110,0,0,41,0,0,161,19,0,0,18,0,0,33,4,0,0,7,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,9,5,17,7,6,68,1241,186,141,592,149,16,2326
112021249,0,0,0,7,4,0,12,0,0,0,7,0,0,7,0,0,0,35,3,0,43,4,0,3,35,4,0,43,3,0,3,44,4,0,55,26,0,0,61,4,0,88,51,0,0,94,7,0,149,86,0,0,95,5,0,187,53,0,0,38,4,0,100,37,0,0,19,0,0,53,21,0,0,5,0,0,25,9,0,0,5,0,0,9,0,0,0,0,0,0,3,3,0,0,4,0,0,5,5,0,0,11,5,4,31,303,0,11,454,26,9,805
112031250,0,3,0,0,3,0,10,0,9,0,0,0,0,11,0,40,0,6,7,0,52,0,10,8,9,35,0,65,5,3,0,11,11,0,34,6,9,3,21,25,0,62,47,6,0,28,17,6,105,180,5,0,59,7,0,256,175,4,0,62,6,0,243,158,0,0,28,0,0,185,126,0,0,18,0,0,142,82,0,0,9,0,0,94,44,0,0,3,0,0,51,57,0,0,22,0,0,75,16,6,0,13,3,0,40,896,91,14,298,114,8,1422
112031251,0,0,0,4,0,0,0,0,4,0,3,0,0,4,0,60,3,3,4,0,69,7,21,11,14,3,0,62,7,9,4,17,0,0,43,57,16,4,39,0,0,118,126,5,10,53,7,0,205,180,4,6,78,3,0,272,144,0,0,39,6,0,192,47,0,0,9,0,0,63,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,9,4,9,37,604,127,36,268,35,8,1079
