SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
111021215,34,46,77,685,854,1537,0,0,0,94,107,210,0,0,0,780,931,1710,0,0,3,18,18,40,39,46,85,13,11,29,11,12,24,0,0,0,22,24,43,72,93,167,81,83,165,18,17,32,27,36,61,188,275,464,130,153,287,13,7,20,2195,2672,4870,22,19,39,14,4,17,4,0,8,0,0,0,0,3,4,18,24,42,19,25,46,2222,1987,4210,20,18,40,13,15,21,2255,2022,4275,415,390,808,4954,5187,10135
111021216,15,44,60,629,788,1416,0,0,0,60,98,161,0,0,0,800,878,1681,0,0,0,26,18,47,34,46,74,7,12,22,7,7,15,0,3,8,20,30,50,19,26,47,65,87,150,28,29,55,220,258,479,152,167,317,160,194,350,33,45,78,2266,2673,4942,14,10,24,7,5,15,5,0,5,0,0,0,0,0,0,6,17,26,11,20,26,2098,1889,3991,18,21,43,9,12,23,2122,1926,4050,296,271,564,4737,4955,9691
111021217,59,104,158,1143,1382,2521,0,0,0,100,131,231,33,34,68,1349,1641,2988,6,12,19,66,69,135,18,24,42,10,12,21,12,10,23,16,5,21,33,43,70,96,106,209,162,188,341,24,32,59,63,79,141,248,354,607,174,200,375,14,14,24,3563,4329,7893,175,159,332,130,125,260,0,0,4,0,0,0,29,33,59,11,13,24,42,45,85,3521,3264,6786,31,24,49,8,13,22,3561,3294,6854,401,384,786,7925,8454,16375
111021218,46,53,100,1266,1546,2811,0,0,0,136,155,294,0,3,0,1276,1490,2768,0,3,8,30,18,51,47,51,99,13,7,21,6,17,25,0,0,0,39,69,108,65,73,134,169,186,359,34,47,77,943,1114,2057,205,287,493,328,385,708,55,57,110,4613,5515,10127,22,19,50,39,22,60,4,4,7,0,4,3,9,8,17,23,24,40,30,35,61,3425,3067,6492,35,25,55,20,39,60,3479,3130,6610,547,573,1121,8781,9354,18129
111021219,37,82,121,1092,1264,2354,0,0,0,152,169,325,0,0,0,1010,1292,2300,3,3,7,19,16,36,38,57,94,3,9,16,7,21,31,0,5,4,36,43,78,64,102,164,123,137,262,29,30,57,49,46,95,283,417,697,168,161,329,29,22,50,3105,3800,6907,21,26,49,5,11,14,0,4,8,0,0,4,0,0,0,15,15,30,14,18,36,3121,2808,5930,22,14,43,11,18,28,3159,2845,5999,433,409,838,6775,7189,13961
111021220,28,49,71,752,852,1598,0,0,0,77,85,163,0,0,0,790,851,1647,0,10,7,16,10,33,9,17,24,4,5,12,17,14,28,5,0,5,11,11,20,38,40,77,110,119,230,11,15,24,58,72,124,210,260,472,100,106,207,18,27,47,2220,2496,4714,3,4,10,8,5,10,4,0,4,3,0,6,0,0,0,5,14,18,7,14,25,2159,1897,4056,14,10,27,4,15,26,2181,1921,4102,294,238,535,4750,4718,9467
111021221,18,28,44,508,681,1191,0,0,0,62,66,128,0,0,4,582,667,1247,0,0,0,3,8,18,12,17,25,0,7,7,0,10,8,0,0,0,8,20,34,41,34,74,87,85,179,13,15,24,13,16,35,163,170,329,83,105,186,5,0,4,1583,1898,3479,10,17,26,0,0,0,0,0,6,0,0,0,0,0,0,7,6,13,4,10,16,1764,1536,3302,10,10,26,4,5,7,1782,1557,3334,183,161,342,3585,3664,7254
111031222,65,89,151,919,1080,1996,0,0,0,97,84,177,7,0,7,1616,1850,3468,6,3,3,185,194,380,12,20,32,8,4,11,7,12,18,3,0,3,31,31,65,86,80,169,121,156,275,16,6,26,14,21,38,233,338,563,214,217,431,4,5,6,3571,4103,7672,73,55,134,47,32,78,9,8,14,6,0,0,13,12,27,17,20,35,29,32,60,3964,3697,7652,40,39,79,14,21,25,4010,3750,7763,376,350,725,8184,8421,16600
111031223,33,33,68,772,887,1662,0,0,0,81,91,172,0,0,3,734,902,1634,7,3,9,9,12,19,5,8,15,16,22,37,5,7,13,0,5,9,19,26,43,23,35,63,84,108,186,15,29,43,6,7,16,126,189,315,62,70,138,0,3,4,1971,2411,4385,17,8,29,19,18,42,0,0,0,3,0,3,4,0,3,7,21,29,15,22,37,1839,1633,3469,19,15,34,3,6,11,1856,1658,3513,274,213,485,4191,4370,8561
111031224,73,82,154,626,773,1401,0,0,0,45,56,102,0,0,0,1088,1254,2344,0,4,9,238,275,517,5,17,28,0,0,3,9,7,20,5,0,4,20,25,41,32,35,63,102,123,221,4,0,8,12,6,21,122,171,299,100,117,216,4,6,7,2422,2888,5312,78,61,135,50,27,78,8,5,14,0,5,5,14,17,29,20,23,44,31,42,70,3007,2901,5908,38,34,71,8,12,18,3048,2947,5995,559,456,1017,6271,6502,12772
111031225,83,87,169,1079,1298,2379,0,0,0,96,96,193,0,0,0,1745,2068,3810,5,10,14,139,154,295,7,13,22,4,5,8,8,7,17,0,0,0,45,63,111,48,57,104,172,187,361,10,20,30,18,24,41,272,340,610,202,230,435,4,3,12,3866,4574,8433,92,99,193,105,93,196,8,9,18,3,3,8,9,4,8,9,23,32,21,27,54,3841,3509,7352,37,23,61,14,31,46,3896,3562,7457,432,394,822,8500,8846,17343
111031226,49,97,142,1079,1285,2357,0,0,0,154,164,315,19,12,39,1582,1690,3269,4,7,14,118,97,223,20,28,45,12,15,25,20,25,39,18,15,36,52,29,81,109,109,222,133,149,280,52,56,102,46,33,75,192,253,446,264,301,562,4,4,7,3866,4263,8134,197,180,373,245,235,481,0,0,5,0,0,0,42,34,84,16,22,39,62,60,124,3359,3108,6462,23,15,44,3,16,19,3388,3140,6521,356,294,651,8157,8276,16429
111031227,104,122,223,794,875,1670,0,0,0,133,153,287,0,0,0,1391,1567,2959,6,11,18,86,98,179,16,22,34,5,3,12,6,9,18,0,0,0,74,69,142,59,82,136,100,133,230,15,31,46,15,9,24,133,195,327,207,260,468,6,9,16,3045,3523,6568,57,44,106,99,72,169,9,4,17,5,4,3,9,0,7,24,42,65,36,44,76,3739,3635,7379,55,37,91,10,27,35,3807,3702,7512,460,405,862,7610,7912,15526
111031228,41,71,110,888,1027,1917,0,0,0,44,57,98,0,0,0,1584,1721,3294,0,3,3,128,125,252,4,10,10,8,3,6,12,8,17,7,9,11,29,29,57,38,58,92,132,119,251,9,9,10,8,6,15,202,233,432,112,154,258,4,3,5,3185,3551,6737,37,39,71,16,18,31,15,18,31,0,0,0,6,5,11,5,14,21,14,20,34,3448,3250,6701,27,23,54,14,25,38,3490,3303,6794,358,339,694,7152,7353,14506
111031229,68,85,158,602,745,1349,0,0,0,68,48,112,0,0,0,998,1154,2149,0,0,0,58,53,115,7,11,18,0,6,7,6,14,22,9,8,11,27,31,60,26,48,71,97,113,210,3,3,3,10,8,19,106,157,261,84,121,204,5,4,13,2111,2524,4636,68,65,132,73,57,127,17,12,28,3,0,3,3,3,5,23,30,58,35,31,64,3403,3281,6681,56,52,110,16,29,39,3476,3364,6836,455,370,829,6296,6506,12805
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,0,0,0,0,0,0,7,7,16,0,3,5,13,17,31
111031231,109,125,235,519,664,1188,0,0,0,100,120,216,0,0,0,820,897,1712,0,9,10,47,50,98,0,5,7,16,9,27,4,8,18,0,5,9,61,66,136,80,96,178,96,101,201,14,18,29,10,16,24,162,190,354,187,199,389,6,7,15,2135,2474,4609,156,109,266,509,314,821,0,3,4,4,3,10,44,25,70,15,19,40,63,52,112,2621,2339,4964,33,24,59,8,9,21,2670,2371,5040,770,732,1500,6412,6179,12593
111031232,23,36,60,771,887,1657,0,0,0,57,59,107,0,0,0,826,964,1792,4,0,4,20,29,50,4,5,5,3,4,9,5,11,14,0,0,0,15,25,40,41,51,86,108,122,227,17,14,31,6,14,20,171,186,362,98,124,223,0,0,0,2152,2487,4638,18,10,22,12,8,28,0,4,9,0,0,0,0,0,0,10,12,26,10,15,26,1813,1619,3430,15,7,18,4,9,10,1833,1630,3458,300,294,593,4346,4482,8824
111031233,71,110,182,1269,1565,2832,0,0,0,197,222,422,3,0,9,1704,2123,3821,4,3,7,231,220,455,29,27,52,27,36,62,11,12,28,9,0,10,80,98,175,103,130,227,190,250,440,45,47,85,42,67,108,306,512,818,270,357,627,9,15,18,4517,5688,10199,127,98,226,285,212,498,0,3,7,3,0,7,28,20,49,32,45,83,67,65,130,4296,4153,8452,40,34,77,12,24,37,4347,4210,8563,566,579,1149,9987,10970,20958
111031234,69,82,156,658,780,1442,0,0,0,83,98,184,0,0,0,1117,1364,2481,0,0,7,69,79,145,6,8,17,14,11,21,0,5,10,0,0,5,46,47,95,71,79,146,88,90,175,14,17,31,13,22,37,118,186,309,162,186,348,4,9,17,2484,2975,5458,73,61,134,135,118,255,3,4,7,0,3,6,11,6,16,10,28,42,29,39,68,2939,2713,5651,39,32,68,13,17,31,2986,2761,5750,478,573,1052,6256,6627,12883
111031235,36,51,88,412,457,868,0,0,0,34,41,77,0,0,0,583,656,1241,0,0,4,38,40,82,6,8,8,0,0,0,3,0,9,0,0,4,18,27,40,27,40,68,49,49,102,4,4,7,10,3,14,59,85,148,107,114,214,5,4,12,1360,1536,2894,35,28,64,27,21,50,0,7,6,0,0,0,8,4,11,14,17,32,22,21,40,2683,2730,5413,25,31,52,13,19,35,2719,2780,5493,311,209,524,4515,4649,9171
112011236,72,121,189,1386,1840,3229,0,0,0,66,80,147,0,0,0,1697,2067,3762,0,4,8,22,33,52,43,46,90,4,7,12,24,24,47,7,0,8,26,26,51,49,79,135,299,381,679,13,21,37,29,35,67,249,331,581,137,189,321,9,16,27,4070,5186,9255,51,45,93,13,15,22,10,5,16,6,3,10,38,32,76,19,26,46,62,67,127,3709,3564,7276,26,15,42,18,39,57,3757,3619,7375,731,805,1538,8760,9863,18629
112011237,64,120,185,1208,1414,2620,0,0,0,134,175,307,0,0,0,1582,1724,3306,5,0,7,23,17,43,54,78,130,24,20,48,23,28,50,0,0,0,16,26,40,117,158,277,273,315,587,15,15,32,55,87,146,314,405,717,260,273,534,9,11,18,4121,4746,8871,20,21,45,14,10,25,19,12,30,0,7,7,10,11,20,24,50,71,35,66,100,4043,3753,7796,29,31,58,18,31,43,4082,3820,7902,600,573,1174,8963,9364,18327
112011238,41,58,102,266,254,523,0,0,0,5,4,11,0,0,0,331,426,758,0,0,0,15,16,29,9,15,27,0,0,0,12,9,15,0,0,0,6,0,14,22,16,40,54,66,118,0,0,0,6,9,17,48,56,104,49,41,90,3,0,3,821,918,1739,4,10,18,4,5,6,32,19,50,0,0,0,12,11,23,18,17,37,33,27,62,1938,2028,3964,13,13,28,28,37,60,1977,2074,4055,477,456,935,3386,3572,6958
112011239,61,123,194,294,345,645,0,0,0,12,15,28,0,0,0,452,554,1004,0,0,0,9,18,24,15,13,27,0,4,3,0,4,11,0,0,0,12,15,26,34,40,70,36,43,79,0,0,0,7,20,29,63,103,170,36,77,110,0,3,8,982,1262,2247,18,15,29,10,15,19,54,63,117,0,0,0,3,8,7,17,30,47,24,36,61,2554,2844,5397,15,18,33,22,62,82,2595,2921,5514,467,524,990,4216,4950,9170
112011240,99,134,235,363,384,745,0,0,0,16,18,29,0,0,0,597,742,1338,0,3,3,21,30,52,14,11,23,4,0,7,3,12,13,0,3,5,7,11,24,16,26,46,63,74,134,0,0,0,0,3,3,78,94,173,46,58,103,0,8,11,1232,1482,2717,28,20,50,13,9,17,54,53,108,0,4,9,0,0,0,10,34,44,15,39,55,3165,3232,6392,17,16,31,31,58,92,3207,3302,6511,620,604,1228,5267,5648,10914
112011241,15,23,38,445,417,867,0,0,0,16,19,37,0,0,0,492,604,1094,0,0,0,0,0,9,9,7,10,0,0,0,9,5,11,0,0,0,6,6,8,13,15,23,152,154,306,10,13,22,0,3,3,69,99,171,47,61,109,5,4,8,1268,1417,2685,15,7,20,0,0,4,0,0,0,0,0,0,0,0,0,20,8,29,20,8,33,1171,1060,2228,10,11,17,6,7,9,1183,1077,2258,336,279,612,2835,2809,5643
112011242,50,64,117,506,562,1068,0,0,0,24,28,60,0,0,0,961,1079,2042,0,3,3,13,11,26,15,24,41,3,0,3,4,8,13,0,0,0,11,7,12,32,37,70,101,120,225,3,4,6,4,7,15,62,101,165,50,71,123,0,0,3,1796,2066,3869,7,12,15,8,10,17,9,11,24,0,4,0,0,4,4,11,10,28,19,19,31,2277,2212,4492,10,12,21,13,28,45,2302,2253,4557,307,305,606,4503,4739,9236
112011243,89,127,220,260,275,531,0,0,0,8,14,27,0,0,0,318,339,659,0,0,0,20,16,35,5,14,12,0,0,0,5,8,13,0,0,0,8,7,9,18,31,48,62,49,105,4,0,4,15,23,38,84,94,175,39,56,96,4,5,6,839,919,1762,11,26,42,11,10,19,80,74,152,4,3,12,8,9,22,42,66,110,58,83,139,2464,2521,4988,22,18,39,49,61,108,2543,2606,5144,727,687,1417,4360,4540,8896
112021244,26,22,48,1021,1255,2278,0,0,0,70,86,159,4,5,3,1285,1421,2709,0,0,0,11,14,25,39,41,77,0,0,3,7,7,16,0,0,0,19,18,29,55,99,156,281,313,593,11,18,32,13,22,34,185,264,453,170,190,355,27,29,55,3193,3785,6979,16,17,29,8,10,12,0,0,0,0,5,3,0,4,5,10,13,29,14,21,31,2040,1826,3871,12,14,31,6,8,9,2058,1848,3906,652,622,1279,5973,6319,12298
112021245,15,26,38,617,637,1254,0,0,0,47,47,96,5,3,10,731,785,1513,0,0,0,7,7,12,24,24,39,5,3,8,5,10,10,0,0,0,7,7,13,13,12,23,147,131,278,14,7,23,22,29,49,151,164,316,77,87,166,21,10,30,1877,1969,3849,0,0,3,8,3,12,4,0,3,4,0,7,0,0,0,12,28,36,13,28,41,1263,1154,2414,5,8,15,9,11,16,1274,1172,2445,523,461,987,3716,3667,7381
112021246,43,56,102,762,1001,1758,0,0,0,47,65,113,0,0,0,1265,1548,2816,4,7,15,13,12,29,36,50,84,9,8,24,7,15,27,0,0,0,15,15,32,98,124,221,260,331,585,15,24,35,60,70,130,215,286,507,238,300,538,22,36,60,3085,3890,6983,26,19,49,37,42,76,5,3,7,4,6,11,29,26,59,40,93,132,72,129,200,2616,2556,5173,21,17,37,20,11,30,2657,2586,5251,449,485,930,6375,7214,13591
112021247,41,48,91,470,521,989,0,0,0,38,30,71,0,0,0,554,594,1150,0,3,5,11,8,15,21,13,37,0,0,0,9,12,16,0,0,0,9,6,10,60,62,123,137,143,278,6,6,16,14,23,37,194,232,426,82,100,179,4,8,10,1598,1775,3371,11,21,29,4,0,3,6,6,7,0,0,0,4,5,11,16,24,45,18,36,54,1580,1469,3059,17,25,40,12,17,27,1615,1517,3127,473,460,930,3763,3848,7611
112021248,94,136,224,762,878,1640,0,0,0,55,56,111,0,0,0,1314,1467,2776,0,6,6,14,6,22,13,19,40,12,5,14,0,6,11,3,4,3,30,17,44,38,66,102,231,254,486,12,14,27,32,34,63,214,273,489,151,153,304,21,16,41,2899,3283,6184,38,45,82,25,22,52,9,9,17,0,4,10,23,17,37,47,62,107,74,86,155,3530,3343,6867,50,34,87,19,33,46,3590,3411,7003,774,734,1509,7502,7726,15229
112021249,87,130,215,811,897,1711,0,0,0,50,59,100,0,0,0,1247,1310,2555,0,0,7,5,16,26,29,26,53,10,7,14,12,6,19,0,0,0,19,20,39,45,50,88,258,239,496,5,10,17,53,41,91,289,303,594,141,156,300,36,27,60,3015,3174,6183,17,14,30,4,9,19,15,10,24,0,0,3,13,16,33,55,93,153,71,116,187,3818,3386,7196,30,37,66,30,39,71,3877,3460,7333,926,872,1800,8005,7783,15786
112031250,50,85,139,1064,1257,2322,0,0,0,51,62,117,0,0,0,1519,1710,3235,7,7,13,18,29,47,58,52,107,0,6,5,26,28,48,0,0,0,22,28,55,100,118,220,154,160,315,0,10,13,35,36,68,154,225,376,136,181,324,4,8,14,3359,3921,7278,26,19,46,8,8,11,14,5,18,0,5,8,9,4,12,9,31,42,27,30,54,3150,3012,6167,19,15,37,22,34,54,3194,3067,6254,502,515,1014,7167,7644,14818
112031251,29,58,93,540,695,1233,0,0,0,26,38,65,0,0,0,791,919,1710,4,9,13,15,6,24,21,30,50,0,4,10,10,11,22,0,0,0,9,8,17,33,47,75,125,133,261,12,4,14,78,105,186,79,121,199,90,120,212,0,6,7,1823,2266,4095,131,131,262,4,6,8,6,6,10,3,5,4,35,42,79,18,38,52,52,81,136,1948,1909,3857,19,16,31,16,37,53,1980,1963,3947,462,495,959,4498,5008,9501
112031252,54,78,130,545,561,1106,0,0,0,32,20,52,0,0,0,715,757,1473,5,3,10,11,12,27,27,25,56,11,4,13,5,3,7,0,0,0,3,10,11,21,29,54,121,138,253,0,3,7,98,103,199,92,93,183,120,126,253,0,5,7,1808,1899,3705,73,63,134,0,6,9,10,13,17,0,0,0,22,28,48,32,37,71,58,62,125,2453,2204,4663,23,20,36,19,37,53,2503,2255,4759,779,693,1476,5278,5076,10352
112031253,53,91,143,791,900,1690,0,0,0,44,45,98,0,0,0,1209,1372,2578,5,0,12,18,15,34,55,66,119,5,7,13,10,16,34,0,0,0,3,12,17,40,55,98,129,165,296,4,5,9,16,23,44,137,176,310,112,140,251,6,3,8,2606,3004,5614,19,30,46,9,9,22,18,23,43,0,0,3,5,9,11,14,26,40,27,33,56,3448,3383,6830,10,15,25,21,23,45,3480,3428,6904,620,643,1258,6827,7258,14086
112031254,88,147,228,1355,1658,3018,0,0,0,68,99,170,0,0,0,1847,2212,4065,5,11,22,43,56,91,77,107,185,12,16,34,40,55,95,4,0,3,33,39,76,91,124,214,292,319,611,4,18,20,32,40,71,194,288,482,191,242,433,6,8,13,4294,5297,9601,58,56,115,6,22,28,9,12,27,3,4,7,27,23,48,24,51,72,50,80,133,4206,3965,8169,39,33,75,21,44,65,4269,4042,8312,1052,1068,2122,9834,10731,20563
112031550,57,71,127,1265,1594,2858,0,0,0,90,120,204,0,0,0,1599,2031,3630,16,19,30,25,35,56,63,85,151,9,18,21,20,21,42,4,10,17,20,40,62,74,99,181,210,295,508,5,18,23,27,38,61,212,303,516,131,172,304,0,5,9,3765,4902,8670,26,27,47,12,6,10,8,6,8,3,3,0,5,4,10,22,28,45,28,30,61,3178,3019,6193,12,12,27,15,15,30,3208,3045,6252,543,597,1135,7642,8683,16320
112031551,7,13,28,230,257,486,0,0,0,16,8,26,0,0,0,377,392,767,6,7,10,0,6,5,11,21,31,0,0,4,0,0,0,5,0,5,0,3,3,12,16,32,40,52,98,3,11,15,17,18,37,30,44,83,29,41,70,0,0,6,802,865,1666,5,5,12,0,0,0,3,5,7,0,0,0,5,6,10,11,8,18,14,15,33,717,656,1377,3,0,5,0,7,9,722,663,1387,109,87,194,1668,1658,3324
112031552,37,51,90,670,919,1585,0,0,0,39,54,93,0,0,0,729,911,1638,0,0,0,8,7,17,35,41,75,4,4,8,3,14,16,3,0,6,20,24,41,50,64,113,126,160,286,6,8,17,16,17,30,101,165,270,120,139,255,6,4,5,1929,2543,4471,31,27,60,15,7,21,3,3,4,0,0,0,37,30,68,4,13,15,41,39,82,1503,1505,3007,6,8,11,12,24,32,1518,1536,3051,322,325,645,3887,4534,8423
113011256,57,93,144,987,1151,2138,0,0,3,76,93,170,41,38,76,3432,3734,7169,10,8,18,15,13,30,33,53,85,71,68,140,29,26,56,14,10,23,67,63,135,139,164,301,203,258,454,13,16,30,110,126,237,343,450,797,195,237,433,0,4,9,5787,6524,12303,705,588,1300,385,280,664,0,4,5,3,0,3,441,373,817,23,19,38,468,387,854,1961,1737,3701,14,14,27,6,9,11,1980,1761,3740,820,735,1544,10202,10369,20569
113011257,25,30,52,888,1018,1905,0,0,0,47,40,87,6,5,6,2235,2092,4325,0,0,0,5,8,8,0,0,3,3,4,8,28,25,52,0,0,0,19,10,29,39,45,89,151,167,314,3,8,11,33,33,63,302,339,641,82,94,181,0,0,5,3843,3891,7728,58,47,104,68,36,107,6,4,10,0,0,0,92,70,162,13,9,22,111,77,187,1682,1261,2942,14,7,24,3,0,3,1701,1271,2966,850,746,1599,6652,6105,12760
113011258,20,30,51,724,862,1587,0,0,0,27,35,61,71,75,145,1669,1781,3449,3,4,12,20,17,35,15,10,23,0,4,4,27,27,53,0,0,0,18,13,33,56,74,129,238,274,516,14,18,36,9,14,27,151,165,316,67,61,126,3,6,12,3115,3443,6554,27,23,54,45,47,91,0,0,0,0,0,0,72,66,141,5,9,13,81,82,157,1352,1211,2555,8,3,17,5,0,9,1364,1220,2583,434,408,838,5081,5254,10330
113011259,10,15,29,554,580,1141,0,0,0,10,16,25,0,0,0,666,733,1403,0,0,0,0,0,3,8,15,20,3,5,0,16,21,36,5,0,4,6,4,12,38,43,78,75,89,169,0,5,9,0,12,18,202,185,383,50,61,109,5,4,4,1635,1778,3410,8,8,20,12,5,24,0,0,0,4,0,0,0,4,6,7,10,20,15,17,27,889,845,1734,13,13,22,0,4,3,907,859,1762,337,298,629,2924,2978,5905
113021260,0,13,15,342,339,685,0,0,0,9,20,30,0,0,0,330,352,686,0,0,0,4,5,12,11,11,27,0,0,0,5,4,17,0,0,0,8,7,7,27,39,71,78,73,144,6,0,7,3,4,13,59,66,124,28,30,60,0,0,0,912,964,1878,3,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,4,9,13,612,534,1146,0,0,0,3,3,9,616,532,1149,307,148,454,1846,1674,3522
113021261,18,18,36,801,915,1713,0,0,0,44,36,78,0,0,0,762,867,1629,0,0,0,10,8,12,15,19,37,0,0,0,5,12,19,0,0,0,7,10,11,15,16,32,66,77,141,0,0,8,14,23,46,59,90,147,55,75,126,4,3,5,1851,2157,4005,29,29,55,13,4,19,0,4,9,4,3,6,6,4,6,0,3,7,8,9,17,1014,897,1911,3,5,7,0,3,3,1024,903,1928,301,296,595,3248,3421,6667
113021262,18,21,39,585,569,1154,0,0,0,30,32,58,0,0,0,606,596,1194,0,0,0,6,4,15,4,8,13,4,0,8,9,14,19,0,0,0,0,4,8,14,9,20,75,59,133,0,4,3,9,12,20,56,60,113,44,43,81,0,0,0,1439,1409,2849,3,7,3,0,3,4,0,0,0,3,3,11,3,0,7,4,8,11,12,12,20,700,627,1329,3,3,3,0,10,10,704,637,1345,247,235,481,2430,2321,4744
113031263,12,19,32,841,982,1819,0,0,0,34,40,76,0,0,0,1023,1087,2109,0,0,0,3,0,5,12,11,26,3,8,12,14,8,17,0,0,0,14,6,13,18,31,50,91,101,195,4,10,11,4,7,13,167,202,372,74,75,149,0,0,0,2314,2568,4882,3,10,13,8,5,11,0,3,5,0,0,5,0,0,0,3,10,14,5,13,21,1106,1001,2111,9,4,12,0,10,12,1118,1012,2131,319,280,603,3784,3915,7705
113031264,6,4,8,560,563,1116,0,0,0,19,28,52,0,0,0,538,533,1069,0,0,0,4,4,7,0,0,5,0,0,0,0,8,6,0,0,0,3,0,3,4,0,0,46,35,81,3,0,0,0,0,0,32,39,73,18,15,36,4,0,5,1231,1232,2463,7,7,13,0,0,0,0,0,0,0,0,0,5,4,10,4,0,6,8,3,11,428,382,806,0,0,4,0,3,5,431,385,816,213,193,405,1899,1818,3715
113031265,14,14,25,583,603,1186,0,0,0,42,48,98,0,0,0,828,873,1701,0,0,0,4,8,10,0,0,3,8,6,9,5,13,18,4,5,3,23,6,28,14,14,27,107,106,209,5,8,16,3,4,9,106,92,192,31,37,72,0,0,0,1759,1824,3581,10,4,10,15,9,24,0,0,0,0,0,0,0,0,5,5,7,16,5,13,17,789,682,1464,7,6,7,0,0,0,791,682,1477,1031,176,1209,3630,2719,6351
113031266,16,8,27,741,791,1531,0,0,0,57,62,115,0,0,0,785,895,1678,0,0,0,12,4,16,15,12,17,0,0,0,114,141,254,3,4,5,3,0,3,21,21,38,141,157,301,12,20,26,7,3,15,153,186,344,40,41,84,0,0,0,2097,2335,4438,10,8,16,0,0,0,0,0,0,0,0,0,8,4,15,3,9,15,10,15,25,909,758,1659,6,0,6,0,0,3,912,759,1668,203,221,424,3246,3353,6603
113031267,49,54,101,1235,1513,2749,0,0,0,102,110,213,54,52,104,2219,2472,4693,8,5,18,40,38,79,3,12,16,9,11,21,75,102,175,38,58,98,45,41,90,94,121,210,325,380,709,12,10,23,19,18,40,282,383,661,165,184,349,3,5,4,4726,5517,10246,72,51,124,61,51,109,6,4,4,4,0,7,24,19,44,61,88,147,81,112,193,2719,2514,5231,23,8,37,5,9,11,2745,2534,5277,457,404,859,8196,8725,16921
113031268,24,37,57,360,471,829,0,0,0,28,44,71,0,0,4,689,771,1453,0,0,0,5,7,15,11,6,15,9,3,13,22,18,41,7,12,26,24,11,36,20,23,43,88,106,197,4,0,5,5,6,11,78,104,182,52,52,101,0,0,0,1392,1646,3039,43,36,80,52,59,115,0,0,0,0,0,0,9,7,18,16,28,42,25,37,58,897,969,1864,10,9,19,6,5,5,908,979,1888,168,200,365,2610,2993,5605
