SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
110041200,0,0,0,28,10,33,0,0,6,0,0,0,0,0,0,690,570,1262,37,27,67,34,0,37,3,4,3,0,0,0,7,7,16,56,29,78,858,641,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,7,6,0,10,18,5,19,0,0,0,0,0,0,0,0,0,0,0,0,186,179,365,81,96,174,10,13,21,1151,931,2087
110041201,0,0,0,11,3,14,0,0,0,0,0,0,0,0,0,990,823,1806,38,46,87,56,0,59,6,0,6,0,4,5,10,8,19,75,73,157,1193,956,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,14,0,12,18,5,18,0,0,0,0,0,0,0,0,0,0,0,0,240,252,493,149,211,356,12,8,26,1615,1431,3044
110041202,0,0,0,11,9,23,0,5,4,0,0,0,5,12,17,3317,2925,6238,318,304,617,110,4,114,47,0,47,31,3,31,26,16,37,113,96,202,3971,3369,7343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,4,0,33,16,53,38,20,58,0,0,0,0,0,0,0,0,0,0,0,4,397,668,1070,541,764,1307,32,21,54,4986,4852,9833
110041203,0,0,0,4,3,10,0,0,0,0,0,0,14,6,19,2459,2263,4726,172,231,403,79,0,79,41,0,41,14,5,20,22,17,35,85,120,202,2890,2649,5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,6,6,3,13,32,23,49,38,30,64,0,0,0,0,0,0,0,0,0,0,0,3,385,535,914,406,609,1014,13,7,19,3731,3820,7553
110041204,0,0,0,3,3,12,0,0,0,0,0,0,0,5,5,771,633,1414,98,102,204,30,0,30,15,5,18,7,0,7,3,0,5,16,7,22,952,758,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,34,87,121,115,163,274,7,9,10,1114,1017,2134
110041205,0,0,0,8,12,25,0,0,0,0,0,0,0,0,0,2772,2553,5329,150,141,289,160,10,169,35,9,41,8,0,8,32,22,57,160,120,278,3331,2861,6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,5,4,11,30,12,47,35,18,51,0,0,0,0,0,0,0,0,0,0,0,3,707,852,1560,466,681,1150,51,37,92,4596,4448,9045
111011206,0,0,0,21,32,48,0,0,0,0,0,0,0,3,4,2621,2034,4656,134,172,307,65,3,71,34,0,34,19,4,19,6,13,16,52,48,106,2953,2306,5265,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,3,4,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,21,4,26,30,11,38,4,0,5,0,0,0,0,0,0,4,0,4,650,899,1546,487,796,1274,15,12,30,4131,4027,8155
111011207,0,0,0,3,6,11,0,0,0,0,0,0,0,0,0,762,603,1363,32,41,77,17,0,17,4,0,3,6,4,7,9,3,4,7,24,28,837,678,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,11,10,5,12,0,0,0,0,0,0,0,0,0,0,3,3,146,268,413,167,238,404,15,8,23,1174,1200,2375
111011208,0,3,7,39,49,90,0,0,0,0,0,0,8,10,18,3682,2952,6634,215,249,463,75,0,80,40,7,50,42,8,51,18,14,31,77,96,175,4203,3386,7595,4,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,5,0,3,6,6,8,0,0,0,4,8,15,41,22,57,48,30,85,5,3,6,4,3,7,0,0,0,6,7,10,1236,1615,2854,781,1157,1935,21,18,46,6302,6218,12521
111011209,16,3,20,27,55,80,0,0,0,0,0,0,5,3,4,3789,3030,6820,182,212,395,81,4,85,60,13,72,23,8,23,14,11,27,56,36,94,4239,3379,7619,6,0,3,0,0,0,4,0,5,0,3,3,0,0,0,0,0,0,9,7,15,0,0,0,0,0,0,6,3,11,0,8,8,0,0,3,8,13,16,33,21,56,49,36,83,0,4,6,3,0,3,0,0,0,6,5,11,1094,1432,2529,767,1160,1929,10,19,27,6173,6032,12202
111011210,0,0,0,13,19,31,0,0,0,0,0,0,0,4,7,1134,995,2129,74,95,174,17,0,18,22,0,22,0,0,0,5,7,9,14,21,40,1298,1145,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,18,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,225,352,579,222,315,535,11,10,26,1766,1832,3601
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,361,848,22,37,59,14,0,14,3,0,3,10,3,10,5,0,6,11,14,26,547,424,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,181,220,401,89,165,253,0,6,5,826,811,1637
111011212,0,0,4,13,10,25,0,0,0,0,0,0,0,0,0,1559,1209,2768,58,71,127,41,0,41,15,0,8,7,6,15,17,11,24,34,44,72,1749,1350,3092,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,6,10,7,16,16,11,28,0,0,0,0,0,0,0,0,0,0,0,0,495,715,1214,327,516,843,8,14,24,2595,2605,5198
111011213,0,0,0,3,10,10,0,0,0,0,0,0,7,0,7,1740,1445,3183,76,88,163,41,0,41,24,0,24,10,3,12,12,8,22,14,24,33,1921,1573,3494,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,21,4,23,23,7,34,0,0,0,0,0,0,0,0,0,0,0,0,775,887,1665,338,579,922,8,10,15,3063,3062,6125
111011214,3,3,5,18,14,32,0,0,0,0,0,0,0,0,6,2057,1817,3873,110,129,243,42,0,45,21,0,21,14,0,13,13,8,21,44,48,85,2314,2023,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,5,14,12,26,18,15,40,0,0,0,0,4,5,0,0,0,3,4,4,664,943,1610,419,634,1058,16,16,31,3434,3640,7075
111021215,10,4,13,5,10,12,3,0,3,0,0,0,3,0,5,1409,1124,2526,71,89,160,23,4,26,14,0,20,3,0,8,7,4,15,15,14,28,1564,1253,2816,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,3,5,12,6,23,21,13,32,0,0,0,0,0,0,0,0,0,0,4,4,293,417,716,280,389,670,14,4,26,2170,2085,4253
111021216,4,9,15,4,0,10,0,0,0,0,0,0,0,0,0,1303,1012,2315,50,61,112,43,3,47,14,0,12,0,3,3,10,4,14,15,17,32,1457,1116,2574,0,3,8,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,14,4,16,22,12,34,0,0,0,0,0,0,0,0,0,0,0,7,331,510,839,260,416,678,17,13,24,2091,2066,4159
111021217,8,0,3,14,18,36,0,0,0,0,0,0,3,4,8,2779,2248,5029,131,166,296,51,3,50,24,0,24,8,0,11,20,7,26,23,28,57,3060,2477,5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,3,11,11,27,12,37,35,29,59,0,0,0,0,0,0,0,0,0,4,0,4,550,848,1395,488,740,1231,12,0,11,4147,4098,8244
111021218,23,12,37,6,0,9,0,0,0,0,0,0,0,0,0,2258,1772,4028,141,119,256,133,0,135,25,0,23,4,5,6,17,3,29,74,51,128,2683,1972,4655,0,0,4,0,0,0,0,0,0,4,0,4,0,0,4,5,0,5,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,13,40,40,14,60,3,3,11,0,0,0,0,0,3,8,3,8,615,864,1476,470,639,1114,22,10,34,3836,3502,7341
111021219,10,8,19,5,12,19,6,0,6,0,0,0,0,0,0,1738,1393,3134,95,117,216,42,0,37,19,0,22,10,0,10,7,5,11,42,48,90,1983,1597,3574,7,6,9,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,7,9,18,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,7,3,13,11,7,16,23,18,45,5,3,9,4,0,5,0,0,0,3,4,10,467,658,1131,343,539,882,10,16,27,2830,2829,5660
111021220,4,0,6,0,4,6,0,0,0,0,0,0,0,0,0,1337,1046,2385,57,58,114,34,0,32,7,0,9,7,4,13,7,4,13,14,17,30,1469,1135,2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,11,5,22,0,0,6,0,0,0,0,0,0,0,0,6,328,460,793,278,394,668,7,8,17,2094,2008,4100
111021221,0,0,0,10,4,18,0,0,0,0,0,0,0,0,0,1291,1010,2304,50,62,111,52,0,46,25,6,29,5,0,5,12,4,20,8,16,24,1451,1102,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,11,5,16,14,9,19,0,0,0,0,0,0,0,0,0,0,0,5,167,313,482,220,343,564,4,3,11,1861,1778,3636
111031222,11,0,10,21,33,50,0,0,0,0,0,0,8,3,8,2416,1891,4304,97,149,246,40,0,42,31,6,43,40,10,54,19,16,40,67,66,129,2748,2171,4921,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,5,9,4,11,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,5,4,10,29,8,34,40,22,60,0,0,5,0,0,0,0,0,0,0,0,5,1019,1299,2316,542,879,1418,12,8,24,4363,4383,8745
111031223,16,5,21,6,7,14,0,0,0,0,0,0,0,0,0,1325,983,2304,73,87,160,27,0,27,22,0,21,11,3,12,7,6,15,33,30,63,1517,1117,2635,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,14,20,4,29,4,0,4,0,0,0,6,0,4,3,4,4,118,237,363,197,303,496,18,8,22,1876,1673,3549
111031224,14,7,23,37,51,89,0,0,0,3,3,7,3,0,9,1575,1304,2881,63,106,169,23,0,22,29,8,36,65,32,99,15,14,32,132,132,264,1957,1662,3622,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,9,5,18,18,33,19,26,46,3,0,3,0,3,0,0,0,0,0,3,9,772,956,1730,390,567,958,14,9,25,3162,3227,6391
111031225,8,4,13,28,40,67,0,4,4,0,0,0,11,3,16,2369,2037,4403,118,181,305,33,0,31,35,7,44,65,17,81,21,12,31,87,110,196,2780,2413,5190,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,5,4,9,0,3,4,0,4,0,7,11,18,31,26,56,40,38,78,0,0,0,0,0,5,0,0,0,0,0,5,1001,1245,2246,545,824,1369,7,16,29,4385,4536,8918
111031226,5,0,4,15,18,33,0,0,0,0,0,0,7,0,11,2794,2229,5023,129,153,277,37,0,40,26,0,28,9,0,9,14,8,24,12,14,28,3043,2430,5472,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,5,4,5,4,8,0,0,3,12,10,17,20,11,31,38,18,55,4,0,4,0,0,0,3,0,6,5,3,5,671,913,1585,526,843,1363,10,13,28,4300,4212,8512
111031227,16,11,27,34,47,83,0,0,0,0,0,0,7,12,14,2144,1756,3897,94,134,233,23,0,23,33,8,42,53,22,71,13,4,19,78,89,174,2491,2089,4583,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,4,9,4,0,4,0,0,0,0,3,3,0,4,7,0,3,0,10,12,16,29,12,49,48,28,73,0,0,5,0,0,0,0,0,4,3,4,8,797,1087,1885,462,742,1203,16,7,30,3821,3950,7774
111031228,5,0,3,27,27,53,0,0,0,0,0,0,5,8,6,2103,1702,3807,80,118,198,22,0,22,33,5,37,88,48,130,22,16,34,89,118,205,2465,2045,4507,0,3,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,5,5,0,3,3,0,0,3,4,10,8,13,18,33,17,28,48,0,0,0,0,0,0,0,0,0,0,0,0,1034,1215,2252,431,684,1116,11,20,29,3967,3985,7950
111031229,6,7,12,37,51,84,0,0,4,24,14,31,0,6,10,1706,1335,3040,53,72,129,18,0,18,35,7,44,78,50,130,22,12,35,288,335,627,2275,1879,4151,0,0,0,0,0,0,0,0,7,5,0,5,0,0,0,0,4,4,6,4,8,0,0,0,4,0,4,3,3,4,0,0,8,3,5,6,7,10,22,33,17,56,47,38,87,0,0,0,0,0,0,3,0,5,3,7,10,1065,1238,2297,391,653,1047,14,11,25,3791,3815,7607
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,4,16
111031231,9,0,13,59,70,128,0,0,0,0,0,0,0,12,13,1791,1237,3027,83,134,217,32,0,34,36,7,42,10,4,17,16,8,20,36,49,88,2076,1526,3604,7,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,10,0,11,0,0,0,0,0,0,11,8,12,4,13,16,3,8,7,13,19,35,22,14,37,45,38,79,9,0,15,0,5,4,0,0,0,15,5,19,342,418,760,436,622,1058,17,14,30,2931,2616,5553
111031232,0,0,3,5,0,5,7,22,36,0,0,0,0,0,0,1022,767,1791,47,42,90,17,0,18,9,0,9,3,7,6,12,5,19,36,40,73,1164,888,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,27,20,47,33,20,56,0,3,3,0,5,7,0,3,3,0,12,7,347,465,811,251,333,579,5,5,17,1797,1724,3524
111031233,0,0,5,42,59,106,5,0,5,0,0,0,10,5,11,2870,2497,5364,151,219,376,43,0,42,33,4,39,23,5,26,17,16,30,61,60,119,3263,2859,6123,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,10,9,3,0,3,6,14,17,23,9,29,28,22,48,3,0,3,0,0,0,0,0,0,6,0,6,812,1006,1817,640,930,1570,25,3,27,4776,4827,9601
111031234,12,3,10,41,46,88,0,0,0,0,0,0,5,6,11,1864,1549,3418,86,123,211,22,0,28,25,9,34,28,8,39,12,9,18,67,78,143,2160,1835,3994,3,6,8,0,0,0,0,0,0,0,3,3,0,0,0,5,0,5,6,6,16,0,0,0,0,0,0,0,0,6,0,6,7,0,0,3,5,13,15,23,11,40,33,31,62,3,0,3,3,0,5,0,0,9,11,0,14,602,761,1369,412,639,1049,14,11,23,3229,3284,6510
111031235,12,7,24,15,31,46,0,0,0,13,12,19,4,7,9,1261,1162,2422,48,73,126,15,0,22,19,8,29,96,57,153,10,3,17,102,73,178,1602,1432,3036,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,13,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,8,11,21,20,42,29,30,63,3,0,3,0,0,0,0,0,0,3,0,10,672,842,1516,276,495,772,10,7,14,2601,2805,5406
112011236,0,0,0,12,19,28,0,0,0,0,0,0,8,3,7,2292,2114,4411,118,164,289,70,6,72,32,3,31,115,35,153,24,6,28,116,147,261,2789,2498,5280,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,4,0,7,7,0,0,0,0,7,8,34,22,55,40,25,68,0,0,0,0,0,0,0,3,4,0,3,4,353,559,912,396,609,1012,24,23,47,3600,3716,7317
112011237,4,0,0,17,11,24,0,0,0,0,0,0,0,0,0,2731,2394,5124,148,162,306,81,4,86,22,0,21,21,0,26,30,12,41,116,92,209,3164,2679,5840,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,31,18,43,33,21,51,0,0,0,0,0,0,0,0,0,0,0,0,690,885,1572,458,700,1155,30,27,52,4374,4309,8678
112011238,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,763,696,1456,40,39,77,29,4,32,8,0,7,8,9,16,9,5,18,77,61,136,926,815,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,9,17,15,6,17,0,0,0,0,0,0,0,0,0,0,0,0,533,553,1080,165,228,400,22,16,36,1659,1620,3279
112011239,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,1139,1104,2236,53,66,120,26,0,26,9,0,9,20,15,41,12,20,27,49,52,101,1308,1268,2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,7,10,17,0,0,0,0,0,0,0,0,0,3,0,3,354,585,935,247,376,624,18,11,22,1927,2242,4168
112011240,0,0,0,0,7,10,0,0,0,0,0,0,0,7,6,1259,1162,2414,58,74,135,18,0,18,33,4,41,116,98,217,23,19,42,145,138,284,1666,1498,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,7,17,22,43,19,25,46,0,0,0,0,0,0,0,0,0,0,0,0,619,787,1408,342,454,796,31,16,49,2677,2792,5465
112011241,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,705,625,1325,54,48,102,35,0,37,12,4,16,17,10,29,5,5,7,44,52,101,880,740,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,22,8,12,22,0,0,0,0,0,0,0,0,0,0,0,0,103,156,253,128,182,307,10,6,14,1125,1093,2214
112011242,5,6,6,7,7,15,0,0,0,0,0,0,0,0,0,1408,1297,2706,62,78,145,31,0,28,11,0,18,26,17,49,10,9,15,45,59,107,1605,1464,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,15,9,26,19,11,28,0,0,0,0,0,0,0,0,0,0,0,0,423,542,967,278,371,652,0,4,8,2339,2400,4730
112011243,0,0,0,3,5,6,0,0,0,0,0,0,0,0,4,947,909,1862,36,49,83,35,0,35,18,0,18,39,20,61,18,8,26,65,54,118,1158,1047,2207,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,23,12,13,25,0,0,0,0,0,0,0,0,0,0,0,0,427,550,977,201,273,473,20,16,35,1818,1908,3724
112021244,0,0,0,8,4,9,4,0,4,0,0,0,4,0,5,1628,1465,3094,135,125,266,57,0,59,34,0,31,27,7,32,4,8,13,57,57,110,1960,1667,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,8,26,23,5,35,0,0,0,0,0,0,0,0,0,0,0,0,95,186,279,232,348,581,28,15,44,2345,2225,4569
112021245,0,0,0,12,6,15,0,0,0,0,0,0,0,0,0,897,873,1771,60,63,120,47,0,44,5,0,11,3,0,9,14,7,19,61,56,118,1100,1014,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,11,6,10,15,0,0,0,0,0,0,0,0,0,0,0,0,275,240,513,148,193,342,15,12,30,1546,1465,3014
112021246,0,0,0,7,10,22,0,0,0,0,0,0,8,0,8,2109,1935,4048,141,170,308,40,0,39,38,0,38,4,0,10,13,0,18,30,26,58,2396,2149,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,11,30,17,16,37,0,0,0,0,0,0,0,0,0,0,0,0,247,413,652,298,511,810,9,13,23,2973,3096,6073
112021247,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,857,813,1667,60,63,114,38,0,38,18,0,18,5,0,4,5,3,14,83,78,160,1069,959,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,4,13,12,4,18,0,0,0,0,0,0,0,0,4,0,0,4,226,261,485,111,163,277,20,17,40,1437,1404,2847
112021248,0,0,0,18,6,29,4,0,3,0,0,0,3,15,17,2145,1868,4014,152,225,377,46,4,47,27,3,31,46,10,56,19,11,31,140,164,303,2612,2297,4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,23,16,40,27,18,42,0,0,0,0,0,0,3,0,3,3,0,3,276,440,717,369,562,933,16,12,29,3308,3333,6639
112021249,0,0,0,6,6,9,0,0,0,0,0,0,0,0,0,2210,2035,4238,105,116,229,102,3,102,22,3,24,11,3,10,12,5,21,125,75,197,2594,2246,4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,29,6,43,36,7,49,0,0,0,0,0,0,0,0,3,0,3,8,722,802,1522,396,597,991,33,37,65,3780,3697,7475
112031250,3,0,3,19,19,35,0,0,0,0,0,0,0,0,0,1966,1808,3771,104,147,256,26,0,26,35,0,34,40,23,54,14,5,20,89,114,203,2284,2118,4399,0,0,0,0,0,0,0,0,0,6,0,10,4,0,4,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,4,8,10,0,0,0,4,9,12,24,6,30,35,20,50,0,0,0,0,0,0,0,0,0,0,0,0,603,762,1372,297,451,745,14,18,37,3233,3374,6607
112031251,0,0,0,7,3,15,0,0,0,0,0,0,5,3,6,1278,1213,2497,72,89,163,42,4,45,21,3,22,17,6,20,13,3,15,59,69,128,1516,1401,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,20,10,7,19,0,0,0,0,0,0,0,0,3,0,0,3,156,221,374,149,285,437,13,12,21,1846,1916,3763
112031252,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,1380,1206,2585,69,82,146,77,7,80,16,0,16,4,4,14,14,4,22,69,59,132,1635,1369,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,21,13,8,27,0,0,0,0,0,0,0,0,0,0,0,0,380,424,804,204,303,502,29,22,50,2259,2126,4385
