SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
111031230,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
111031231,731,116,21,0,0,872,844,107,24,0,0,974,741,426,231,3,7,1414,30,107,70,0,0,210,6,39,4,0,0,53,303,60,51,0,3,421,38,12,11,3,0,67,8,0,4,0,0,13,1134,653,373,6,13,2174,40,106,4,0,0,152,43,21,9,0,4,81,2790,1012,431,9,15,4256
111031232,1471,104,10,7,3,1598,922,27,17,0,0,972,460,40,64,0,4,571,44,22,45,0,0,111,5,0,0,0,0,10,85,13,15,0,0,112,63,0,3,0,5,74,3,0,0,0,0,3,661,74,133,0,4,879,48,5,3,0,0,53,41,3,7,0,0,47,3138,209,169,7,12,3545
111031233,2296,263,22,0,0,2584,2357,250,22,3,3,2631,1018,407,128,18,0,1567,183,153,59,0,0,398,45,50,32,0,0,122,322,84,20,3,3,432,37,16,3,0,0,56,10,3,0,0,0,19,1614,706,245,15,4,2595,161,98,3,0,0,264,71,25,0,0,0,97,6505,1344,293,27,3,8169
111031234,1150,64,30,0,0,1239,1460,98,48,0,0,1609,795,222,272,12,9,1305,59,122,79,0,0,262,15,11,12,0,0,42,274,31,48,6,0,357,18,5,3,0,0,24,0,0,0,0,0,7,1170,393,410,16,9,1993,43,10,10,0,0,63,46,11,25,4,0,90,3863,575,524,19,7,4987
111031235,598,232,81,20,3,932,868,240,130,4,0,1235,498,367,294,3,0,1166,3,52,30,0,0,89,3,45,31,6,0,81,193,76,47,5,0,320,9,3,15,0,0,32,6,0,0,0,0,0,719,547,420,9,0,1694,14,18,6,4,0,43,28,11,3,0,0,39,2222,1043,632,35,9,3944
112011236,2208,723,142,175,14,3253,1131,385,97,6,0,1621,542,674,229,20,0,1457,164,258,48,0,0,474,27,60,18,0,0,101,212,178,46,13,4,456,36,12,5,72,25,146,12,12,0,0,0,21,994,1192,347,95,30,2656,240,73,49,7,0,364,78,56,15,37,0,184,4639,2425,650,320,51,8077
112011237,2619,231,29,28,4,2909,2005,117,19,3,0,2149,611,192,79,3,0,887,39,18,0,0,0,53,25,7,0,0,0,34,356,58,18,8,4,441,31,7,0,10,0,43,7,0,0,0,0,12,1074,278,92,21,0,1467,112,64,0,0,0,182,90,16,0,5,0,109,5901,708,145,65,10,6824
112011238,842,10,9,4,0,867,738,8,0,5,3,757,210,8,3,0,0,220,6,0,0,0,0,6,6,0,0,0,0,6,252,6,12,16,0,290,25,0,0,0,0,29,3,0,0,0,0,6,507,12,18,21,0,553,49,0,0,5,0,61,27,0,0,0,0,33,2173,36,28,31,9,2266
112011239,1119,69,55,64,3,1314,921,66,43,7,4,1039,339,85,122,17,0,565,5,0,12,0,0,19,8,0,19,0,0,31,281,34,69,15,0,398,11,0,0,11,0,30,6,0,3,0,0,9,650,129,223,36,3,1048,37,6,11,3,0,60,50,3,7,0,0,63,2789,271,337,111,10,3519
112011240,984,242,64,69,11,1372,687,217,53,3,0,960,308,295,83,5,12,698,21,13,16,0,0,53,29,29,22,0,0,83,262,145,56,17,5,488,52,13,8,54,6,125,6,3,3,0,0,9,673,495,187,74,19,1454,49,23,5,7,0,87,39,19,7,5,3,82,2435,997,318,160,42,3952
112011241,717,130,19,74,8,952,505,58,13,4,3,576,154,166,42,0,0,370,6,10,0,0,0,17,9,18,0,0,0,31,99,40,13,8,3,162,26,3,7,30,5,58,0,7,0,0,0,9,296,243,61,37,10,641,35,13,0,6,0,45,28,8,9,3,0,46,1590,454,89,115,17,2263
112011242,1126,220,23,12,0,1377,964,169,26,3,0,1161,253,175,44,0,0,472,0,0,0,0,0,0,3,0,0,0,0,5,131,71,28,0,0,228,19,0,4,3,0,28,5,0,0,0,0,6,413,244,74,3,4,740,24,0,5,0,0,26,26,6,0,0,0,32,2552,637,128,18,4,3340
112011243,1204,22,18,12,3,1262,810,19,11,6,0,845,228,22,17,9,0,269,15,0,0,0,0,13,15,3,10,0,0,32,418,14,36,18,13,490,20,0,0,5,0,25,10,0,0,0,0,6,696,32,66,27,13,834,65,0,0,3,0,78,46,0,0,4,0,56,2835,70,95,57,19,3076
112021244,1622,68,41,29,0,1761,1349,17,9,5,0,1384,521,148,114,5,0,785,148,12,13,0,0,175,20,23,16,0,0,55,223,28,20,0,0,278,37,8,4,19,0,67,3,8,3,0,0,13,951,225,168,29,4,1373,39,26,0,0,0,71,92,12,8,5,0,115,4052,348,229,69,5,4702
112021245,1178,6,0,16,12,1214,822,3,0,5,0,834,118,0,0,0,0,120,4,0,0,0,0,4,11,0,0,0,0,11,190,0,0,4,3,192,32,0,0,0,0,35,0,0,0,0,0,0,361,3,0,6,4,367,80,5,0,4,0,88,54,0,0,3,0,54,2491,16,0,34,17,2564
112021246,1666,219,40,0,0,1922,1552,124,37,0,0,1717,453,278,98,0,0,818,162,56,22,0,0,237,32,51,6,0,0,84,220,93,18,0,0,331,16,9,3,0,0,27,3,12,0,0,0,18,881,504,142,0,6,1524,32,79,4,0,0,109,56,19,0,0,0,77,4181,949,227,0,0,5355
112021247,1427,3,21,20,13,1482,769,0,0,0,0,777,230,8,39,4,0,286,28,0,9,0,0,35,5,0,0,0,0,5,218,0,18,13,0,249,17,0,0,0,0,18,0,0,0,0,0,4,513,8,61,13,0,597,98,0,6,5,0,103,61,0,6,0,4,72,2870,14,88,43,17,3028
112021248,1716,94,51,77,3,1942,1691,69,21,0,0,1782,645,311,279,3,4,1241,64,85,34,0,0,186,21,86,36,0,0,141,461,53,66,11,3,592,33,6,16,94,0,149,9,6,0,3,0,16,1235,544,424,112,12,2326,57,9,6,6,0,80,58,13,13,3,3,85,4756,720,511,206,23,6220
112021249,2551,13,37,30,15,2645,1921,10,26,3,3,1965,284,8,0,0,0,303,0,0,0,0,0,0,11,0,0,0,0,11,426,5,7,11,3,454,26,0,0,0,0,26,11,0,0,0,0,9,761,14,18,18,7,805,156,3,0,5,0,166,96,3,3,0,0,105,5487,40,81,55,24,5687
112031250,1590,244,272,340,7,2454,1250,198,119,12,0,1585,339,237,317,0,0,896,46,17,26,0,0,91,8,6,0,0,0,14,160,75,51,5,4,298,37,10,11,59,3,114,3,3,0,0,0,8,602,339,409,65,9,1422,47,5,8,10,0,78,42,14,13,8,0,81,3533,805,819,434,22,5616
112031251,1117,26,121,15,3,1288,1095,24,18,3,0,1144,342,81,172,9,0,604,68,37,21,0,0,127,20,15,5,0,0,36,160,25,76,7,0,268,12,0,15,4,0,35,4,0,3,0,0,8,611,163,288,16,3,1079,27,0,60,0,0,95,34,6,19,0,3,52,2884,230,510,31,10,3667
112031252,1581,3,0,12,5,1611,1161,3,0,8,0,1170,183,0,0,0,4,186,0,0,0,0,0,0,3,0,0,0,0,3,292,0,0,5,3,304,35,0,0,5,3,47,3,0,0,0,0,3,511,0,0,13,13,541,114,0,0,6,3,124,64,0,0,0,0,74,3444,8,0,46,25,3520
112031253,1551,212,58,59,0,1886,1489,215,57,0,0,1762,401,203,103,0,0,717,10,41,11,0,0,59,7,6,0,0,0,11,251,82,34,12,0,379,21,16,8,8,0,55,0,0,0,0,0,0,687,348,153,17,3,1213,51,7,47,6,3,111,51,5,3,0,0,60,3827,792,324,85,10,5032
112031254,1866,646,909,27,10,3454,1555,422,367,0,3,2346,303,410,696,4,9,1414,38,83,73,0,0,195,3,29,12,0,0,49,226,171,209,0,5,609,56,61,51,11,5,185,4,8,6,0,0,17,633,760,1048,15,11,2466,80,37,60,3,3,191,70,33,57,0,5,164,4203,1900,2444,46,33,8627
112031550,1776,942,70,0,0,2796,1583,452,52,0,0,2086,363,279,34,0,0,675,23,100,17,0,0,144,14,39,0,0,0,54,162,122,9,0,5,300,8,15,5,0,0,27,3,9,0,0,0,14,575,566,66,0,3,1209,33,115,23,0,0,167,58,50,7,0,0,120,4028,2129,215,0,3,6372
112031551,426,0,4,0,0,431,487,0,0,0,0,489,62,4,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,106,4,0,0,0,109,13,0,0,0,0,14,14,0,0,0,0,14,1045,4,6,0,0,1058
112031552,939,561,114,63,4,1683,516,196,58,4,0,774,169,158,150,0,0,483,42,91,58,0,0,192,8,29,28,0,0,70,66,87,33,0,0,189,50,65,9,7,0,127,7,5,0,0,0,7,343,435,291,8,5,1070,26,24,44,0,0,97,52,31,14,0,0,89,1875,1240,510,74,6,3711
113011256,2081,64,76,17,3,2246,1921,41,40,0,4,2004,827,178,544,24,0,1573,215,22,42,0,0,285,33,20,29,0,0,82,351,35,82,7,4,481,86,12,35,17,0,159,14,3,9,0,0,28,1526,274,740,52,13,2606,121,17,18,0,0,158,117,11,20,7,4,165,5771,408,894,82,29,7182
113011257,1644,11,4,9,11,1678,1205,4,0,5,5,1218,218,4,29,0,4,256,23,0,6,0,0,30,9,6,13,0,0,21,392,4,25,9,0,428,175,0,6,5,10,193,9,0,0,0,0,11,821,13,81,11,17,946,285,0,0,3,12,298,107,0,3,5,0,118,4069,26,86,34,41,4259
113011258,1207,7,57,12,4,1300,1118,8,24,11,8,1171,369,57,167,10,0,600,88,4,6,0,0,99,4,5,0,0,0,8,196,20,44,0,4,260,40,4,14,5,0,66,5,0,3,0,0,14,702,83,234,21,3,1048,39,5,3,0,3,55,40,4,8,6,0,60,3116,113,324,49,20,3625
113011259,910,5,0,0,4,918,621,0,0,12,0,634,177,19,43,0,0,241,44,6,0,0,0,52,11,0,0,0,0,9,162,3,0,0,0,169,42,0,3,0,3,56,0,0,4,0,0,6,431,36,50,9,4,527,68,0,0,0,0,77,46,3,3,0,0,50,2079,44,53,14,10,2206
113021260,621,5,0,0,4,631,321,0,0,0,0,325,84,10,0,3,0,98,17,0,0,0,0,19,0,0,0,0,0,0,100,7,0,0,0,115,34,3,0,0,0,39,0,0,0,0,0,6,240,23,0,10,0,274,47,0,0,0,0,52,22,0,0,0,0,26,1259,27,0,12,8,1300
113021261,890,57,6,4,8,962,729,18,0,0,0,749,299,171,31,4,0,496,122,10,7,0,0,139,4,3,0,0,0,7,124,22,8,0,0,152,17,6,0,0,0,24,0,3,0,0,0,6,571,214,43,4,0,831,20,8,0,0,0,34,25,6,0,0,0,38,2232,308,50,13,12,2608
113021262,866,0,0,5,9,875,529,0,0,7,4,532,81,11,4,5,0,93,19,0,0,0,0,22,5,12,0,0,0,17,99,0,0,0,0,106,22,0,0,0,3,25,0,3,0,0,0,3,231,25,3,3,7,269,59,0,0,0,4,63,35,0,0,0,5,32,1711,27,3,15,16,1772
113031263,1484,30,0,5,0,1524,770,6,0,0,3,779,224,95,0,6,0,327,131,7,13,0,0,149,0,0,0,0,0,0,161,25,0,6,0,189,30,8,0,3,0,36,0,6,0,0,0,0,544,131,15,13,0,707,68,26,0,0,0,94,60,6,0,0,0,66,2926,204,18,20,5,3171
113031264,570,5,13,4,3,598,350,5,5,0,0,358,92,5,26,0,0,121,21,0,6,0,0,28,0,0,0,0,0,0,72,3,3,0,0,84,25,0,3,0,0,33,0,0,0,0,0,6,215,3,47,3,0,274,63,0,0,0,0,67,29,0,0,0,0,26,1222,13,69,12,10,1323
113031265,798,7,9,3,0,818,624,7,0,9,0,637,279,15,39,0,0,334,34,4,11,0,0,47,0,5,5,0,0,9,104,0,0,0,0,108,14,0,0,0,0,17,0,3,0,0,0,0,433,20,58,3,3,521,48,0,0,0,0,48,49,3,6,6,0,56,1955,35,68,14,5,2082
113031266,1240,24,3,19,3,1285,603,10,0,3,3,618,209,47,8,15,0,272,43,3,3,0,0,45,3,25,0,0,0,33,165,16,0,0,0,188,35,5,0,0,0,40,9,0,0,0,0,5,462,93,10,15,0,581,78,11,0,0,0,92,51,3,0,0,4,58,2434,145,14,33,9,2633
113031267,2114,10,82,5,3,2218,2210,4,33,0,0,2254,670,8,482,0,3,1160,90,0,31,0,0,115,15,6,26,0,0,44,222,4,34,0,0,258,46,0,5,4,0,48,3,0,0,0,0,6,1043,19,569,4,3,1639,114,0,0,0,0,121,63,0,17,0,0,79,5548,35,707,15,8,6309
113031268,381,38,12,0,0,432,675,12,0,0,0,697,355,29,14,0,0,400,3,0,0,0,0,3,0,0,0,0,0,3,83,6,0,0,3,94,25,4,0,0,0,29,5,0,0,0,0,5,477,38,14,0,3,534,13,53,20,0,5,87,12,7,4,0,0,25,1559,144,58,3,13,1772
113031269,2255,68,40,3,0,2368,2969,17,28,0,0,3017,1372,74,247,3,3,1706,376,32,24,0,0,427,42,34,12,0,0,90,366,10,27,0,0,407,107,0,3,0,0,113,16,0,0,0,0,21,2276,160,315,9,4,2758,65,38,3,0,0,107,87,11,10,0,0,102,7657,285,398,15,8,8358
113031270,1037,135,114,3,0,1279,907,63,53,4,0,1027,634,342,618,27,8,1623,249,10,82,0,0,334,11,8,39,0,0,57,186,55,54,3,0,303,82,12,18,3,4,119,4,3,11,0,0,15,1170,429,821,36,6,2460,31,46,41,0,0,119,54,10,24,0,5,91,3198,679,1047,48,16,4981
113031271,2159,15,5,6,14,2201,2303,4,9,4,7,2322,455,26,67,0,0,553,5,0,4,0,0,12,5,3,9,0,0,19,360,3,4,5,3,372,149,6,0,7,0,165,6,0,0,0,0,9,987,36,83,12,4,1130,199,0,0,6,0,202,116,0,0,5,3,123,5762,61,104,30,20,5977
114011272,1748,172,4,167,49,2143,913,36,10,11,0,967,185,85,3,7,0,281,3,14,0,0,0,18,5,0,0,0,0,6,143,23,4,3,0,171,27,3,0,21,0,49,0,0,0,0,0,3,356,125,6,36,0,527,121,51,4,3,4,183,42,6,3,11,3,68,3186,391,32,225,61,3896
114011273,793,14,5,12,0,821,338,5,3,0,0,346,184,18,0,0,0,203,4,0,0,0,0,4,4,0,0,0,0,4,64,8,0,0,0,70,5,0,0,0,0,9,0,0,0,0,0,0,259,26,0,4,0,293,20,0,0,0,0,26,7,0,0,0,0,8,1426,40,10,15,0,1496
114011274,954,55,3,19,8,1040,518,13,0,4,0,536,218,43,15,3,0,282,5,0,0,0,0,5,19,0,0,0,0,19,134,16,0,4,0,158,13,0,0,12,0,30,6,0,0,0,0,6,387,64,18,19,6,492,35,39,0,0,0,74,38,8,6,0,0,46,1934,171,24,43,12,2186
114011275,9,0,0,0,0,11,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23
114011276,882,46,39,0,0,969,451,12,16,0,6,483,250,60,61,0,0,369,0,11,7,0,0,23,0,6,4,0,0,7,65,15,6,3,0,91,39,0,0,0,0,39,0,0,0,0,0,0,356,90,80,3,0,530,19,5,0,0,3,22,9,0,3,0,0,17,1718,154,138,4,3,2023
114011277,2294,134,23,5,0,2452,1829,89,14,4,0,1939,665,266,77,3,0,1009,87,53,14,0,0,152,102,59,19,0,0,177,232,42,16,0,0,281,84,0,0,0,3,97,4,3,0,0,0,10,1163,427,124,7,5,1727,49,9,0,0,0,57,53,17,3,0,0,72,5395,669,169,14,5,6248
114011278,2093,94,37,52,0,2265,2205,63,14,5,0,2285,1193,324,92,0,0,1611,366,93,11,0,0,469,217,110,32,0,3,362,304,26,13,6,0,350,193,14,6,7,14,229,16,8,3,0,0,23,2288,575,148,14,19,3040,56,24,16,3,4,99,109,28,3,7,18,165,6753,781,214,73,43,7856
114011279,2344,217,29,21,6,2617,1698,42,9,0,3,1754,909,49,36,0,0,997,15,0,0,0,0,21,24,10,0,0,0,32,254,5,9,0,0,280,63,15,0,20,0,92,5,0,0,0,0,8,1267,84,47,22,0,1428,63,212,3,0,4,291,95,18,0,5,7,120,5468,572,97,48,16,6205
114011280,1046,49,4,70,7,1182,387,10,4,0,5,407,165,42,0,3,0,215,0,6,0,0,0,6,0,13,0,0,0,11,90,8,8,5,0,106,16,0,0,8,0,18,7,0,0,0,4,7,275,61,8,11,4,357,32,10,0,0,13,60,35,3,0,0,42,87,1776,139,17,86,69,2087
114011281,597,0,0,0,3,604,511,0,0,0,0,511,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,73,10,0,0,4,0,7,0,0,0,0,0,0,112,0,0,4,0,114,17,0,0,0,0,17,12,0,0,0,0,12,1248,0,4,8,3,1263
114011282,3138,175,34,160,13,3516,1629,54,16,5,4,1705,645,159,53,4,0,857,53,45,14,0,0,103,71,64,19,0,0,154,322,39,15,3,3,380,18,0,4,23,7,49,3,3,0,0,0,8,1116,313,95,26,7,1555,68,9,10,8,0,94,79,13,0,14,0,107,6021,557,157,208,25,6970
114011283,1289,3,0,96,3,1399,583,0,0,0,3,591,115,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,117,22,0,0,7,0,32,5,0,0,0,0,5,260,0,0,11,0,265,42,0,0,7,0,49,37,0,0,0,0,41,2215,8,4,116,14,2352
114021284,2561,345,32,3,4,2955,1318,64,14,3,0,1401,396,160,50,5,0,618,33,18,0,0,0,46,39,26,9,0,0,69,136,28,5,0,3,169,17,10,0,0,0,29,5,5,0,0,0,12,628,248,68,5,3,942,87,98,9,0,0,200,39,19,7,0,0,67,4628,771,133,13,10,5564
114021285,650,0,7,0,0,657,1163,4,4,6,0,1178,206,0,0,0,0,208,0,0,0,0,0,0,6,0,0,0,0,6,72,0,0,0,0,78,5,0,0,0,0,5,0,0,0,0,0,0,295,0,0,3,0,298,18,0,0,0,0,18,32,0,0,0,0,35,2160,4,11,7,4,2182
114021286,1558,28,22,17,9,1632,1298,13,16,0,0,1336,570,74,100,0,0,743,43,4,9,0,0,57,48,3,14,0,0,70,119,6,12,0,0,146,22,3,7,4,0,33,0,0,0,0,0,4,801,99,140,10,0,1049,43,48,5,0,0,95,42,3,3,0,3,53,3746,189,189,29,15,4164
114021287,1448,86,21,46,0,1603,1285,36,13,6,0,1334,468,87,44,4,0,603,84,18,16,0,0,111,74,37,20,0,0,125,147,15,5,3,0,165,18,0,0,12,0,31,7,0,0,0,0,7,788,160,77,21,0,1043,45,5,0,0,0,55,43,6,4,6,0,53,3605,293,111,73,3,4087
114021288,711,0,0,0,0,711,439,0,0,0,0,445,91,0,0,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,84,16,0,0,0,0,16,0,0,0,0,0,0,191,0,0,6,0,199,30,0,0,0,0,30,15,0,0,0,0,23,1389,3,0,7,0,1403
114021289,1438,6,5,8,0,1463,867,0,0,3,0,874,180,10,6,3,7,204,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,119,22,0,0,0,0,22,0,0,0,0,0,0,321,8,11,3,7,352,69,0,3,4,0,76,37,0,0,0,0,37,2737,19,23,14,4,2792
115011290,2102,312,145,0,0,2554,2509,572,391,0,4,3470,760,423,586,0,6,1767,11,36,6,0,0,47,0,3,14,0,0,17,145,45,46,0,0,226,4,7,0,0,0,17,0,0,4,0,0,3,922,513,645,0,6,2086,55,31,36,0,0,121,47,22,23,0,0,90,5629,1443,1232,0,8,8316
115011291,2212,174,201,0,4,2590,2581,202,163,0,17,2958,529,173,292,0,3,998,21,0,0,0,0,26,5,0,4,0,0,9,102,14,33,0,0,147,11,4,3,0,0,20,0,0,0,0,0,5,667,192,336,0,7,1205,30,10,18,0,0,59,40,0,8,0,0,49,5533,583,719,0,25,6859
115011294,731,165,12,0,0,907,730,73,0,0,0,809,65,15,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,30,11,0,0,0,44,4,3,0,0,0,10,0,0,0,0,0,3,96,29,7,0,0,134,25,247,17,0,0,283,19,16,0,0,0,27,1600,527,31,0,0,2165
115011296,1762,62,13,0,0,1831,1502,94,16,0,0,1611,255,45,19,0,0,314,0,0,6,0,0,11,0,0,29,0,0,29,64,4,0,0,0,71,4,0,5,0,0,6,0,0,0,0,0,3,330,48,63,0,0,443,20,3,22,0,0,49,14,6,7,0,0,28,3632,213,122,0,0,3967
115011553,582,85,172,0,0,846,631,141,150,0,0,925,277,141,280,0,0,694,3,0,0,0,0,3,0,0,0,0,0,0,56,18,29,0,0,102,3,8,0,0,0,13,0,0,0,0,0,0,338,172,302,0,0,813,19,0,13,0,0,27,8,0,4,0,0,12,1583,395,641,0,0,2622
115011554,477,41,60,0,0,581,526,38,8,0,0,572,94,32,0,0,0,123,0,0,0,0,0,0,10,30,56,0,0,94,15,0,3,0,0,21,0,0,6,0,0,4,0,8,13,0,0,19,117,63,83,0,0,266,97,76,185,0,0,360,16,6,9,0,0,37,1229,222,354,0,3,1811
115011555,1357,95,93,0,0,1548,1361,97,50,0,0,1504,364,118,73,0,0,549,3,40,0,0,0,42,0,0,4,0,0,7,73,12,12,0,0,101,8,0,9,0,0,15,0,0,0,0,0,0,455,174,93,0,0,719,25,9,28,0,0,64,31,9,5,0,0,39,3222,383,268,0,0,3874
115011556,987,60,102,0,0,1143,1008,99,113,0,0,1221,337,75,481,0,0,894,0,0,0,0,0,0,5,0,0,0,0,3,61,12,33,0,0,110,8,3,3,0,0,14,0,0,3,0,0,3,411,89,524,0,0,1022,25,0,4,0,0,31,26,0,8,0,0,35,2449,249,754,0,0,3450
115011557,500,40,0,0,0,544,684,70,0,0,0,757,115,54,8,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,30,3,6,0,0,0,6,0,0,0,0,0,0,141,72,8,0,0,224,7,3,0,0,0,9,6,0,0,0,0,6,1337,193,18,0,0,1545
115011558,2017,321,12,0,0,2347,2169,373,9,0,0,2549,496,209,12,0,0,720,0,4,0,0,0,0,4,9,8,0,0,20,79,29,7,0,0,118,10,6,0,0,0,17,0,0,0,0,0,0,589,258,32,0,0,881,29,64,28,0,0,119,34,11,0,0,0,46,4841,1023,74,4,0,5942
115011621,1473,53,29,0,3,1552,2595,135,22,0,3,2753,591,110,25,0,3,723,0,0,0,0,0,0,0,0,0,0,0,0,89,17,3,0,0,108,15,8,0,0,0,20,0,0,0,0,0,0,696,130,31,0,3,861,30,0,0,0,0,34,42,0,0,0,0,42,4837,316,83,0,6,5247
115011622,492,27,81,0,5,600,1457,104,161,0,6,1719,460,117,241,0,9,828,0,0,0,0,0,0,4,0,0,0,0,4,52,14,23,0,0,89,13,3,5,0,0,19,0,0,0,0,0,3,531,132,274,0,9,946,93,8,110,0,0,210,24,4,17,0,0,42,2598,260,638,0,23,3522
115021297,2696,84,154,34,13,2984,2561,92,20,3,6,2682,464,51,15,8,0,539,3,5,0,0,0,5,0,3,5,0,0,13,224,10,21,0,4,260,37,0,0,19,0,61,4,0,0,0,0,4,737,64,42,30,11,884,123,29,25,4,0,175,69,6,7,0,0,86,6188,276,248,70,31,6807
115021298,720,31,31,0,0,787,611,10,11,3,4,632,89,3,9,0,0,101,0,0,0,0,0,0,0,3,4,0,0,9,85,0,4,0,3,98,7,0,5,0,0,15,0,0,0,0,0,0,186,10,21,0,7,220,40,27,36,0,0,99,11,3,5,0,3,27,1573,71,100,4,13,1764
115031299,399,0,0,0,6,412,441,0,0,0,3,443,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37,5,0,0,0,0,10,0,0,0,0,0,0,78,3,0,0,0,84,38,0,0,5,0,46,18,0,0,0,0,18,982,3,4,5,4,1003
115031300,2578,5,0,4,6,2594,3522,4,6,0,11,3538,529,3,12,8,5,552,0,0,0,0,0,0,4,7,0,0,0,12,226,4,8,3,0,243,34,3,0,19,0,58,3,0,0,0,0,3,790,13,20,28,7,857,63,3,0,0,5,73,76,0,0,0,0,81,7037,19,29,32,27,7145
115041301,1271,4,80,40,0,1395,1485,11,25,5,0,1525,295,17,45,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,121,0,18,0,7,143,28,0,3,13,0,44,0,0,0,0,0,5,449,20,66,14,7,550,48,0,10,3,0,61,28,0,3,3,0,38,3275,37,179,64,10,3567
115041623,360,3,0,0,0,365,2031,9,5,0,3,2047,517,23,11,0,5,553,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,43,10,0,0,0,0,10,4,0,0,0,0,4,564,23,10,0,3,599,10,0,0,0,0,13,30,0,0,0,0,30,2998,39,14,0,4,3052
115041624,590,11,87,0,0,686,2620,68,236,0,7,2928,820,57,375,0,0,1253,0,0,0,0,0,5,0,0,0,0,0,0,78,9,29,0,0,111,36,0,0,0,0,36,5,0,0,0,0,5,935,62,403,0,0,1407,17,3,8,0,0,27,25,0,6,0,0,31,4187,148,732,0,6,5079
115041625,1009,77,47,0,0,1133,2519,290,58,0,0,2866,604,175,129,0,0,910,6,0,6,0,0,15,0,7,15,0,0,22,87,11,14,0,0,106,30,0,0,0,0,27,0,0,0,0,0,0,721,196,171,0,6,1089,19,0,3,0,0,27,21,0,0,0,0,27,4279,567,275,0,4,5132
