SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
125041493,0,6,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,8,0,9,32,33,22,16,109,122,34,51,4,421,4,5,0,0,24,24,5,13,0,82,273,64,30,19,58,119,29,64,9,663,12,3,12,11,64,69,18,18,0,204,41,82,66,37,79,71,10,39,12,443,61,65,34,11,17,26,3,9,5,223,42,34,59,25,95,129,26,72,7,487,5,11,7,0,32,48,8,6,0,115,4,7,11,8,91,134,18,24,0,295,4,12,5,3,17,22,4,6,0,73,15,31,30,12,119,243,32,55,5,537,34,20,18,5,27,24,0,3,6,139,11,24,12,4,134,86,19,24,3,317,24,30,14,13,70,53,13,28,0,249,21,41,41,36,124,121,20,38,6,444,19,3,3,6,12,6,0,9,0,60,28,28,11,11,45,49,18,11,5,196,23,29,24,11,71,79,8,17,53,312
125041494,0,0,0,3,5,0,6,0,0,11,0,0,0,0,0,0,0,0,0,4,17,17,13,10,55,70,22,30,0,234,3,0,0,0,10,6,6,7,0,33,151,36,20,14,38,78,8,48,0,393,8,3,3,7,37,43,14,20,0,140,20,39,30,7,30,45,12,16,0,207,30,48,11,5,4,8,5,9,0,120,12,8,10,3,30,39,9,17,0,128,0,4,3,0,18,31,6,8,0,64,0,5,0,5,53,71,19,26,3,191,0,6,5,0,11,14,7,10,0,47,8,18,9,8,59,105,26,46,3,286,21,10,4,3,7,19,7,4,0,78,8,7,4,0,75,45,15,13,0,168,19,22,3,7,30,20,11,29,0,142,9,19,20,11,46,54,5,24,0,192,17,0,5,0,8,3,0,0,0,37,10,9,8,9,16,27,8,15,0,94,8,11,6,0,20,26,9,24,23,127
125041588,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,26,20,29,21,141,85,18,19,3,352,0,0,0,0,19,16,0,0,0,44,75,14,10,4,27,55,5,18,4,209,8,3,10,3,49,28,9,16,0,125,21,52,34,21,63,37,4,10,6,250,17,42,21,0,22,5,5,0,0,116,25,23,37,16,81,68,28,25,10,318,0,7,3,0,44,37,5,3,0,105,6,6,5,13,106,150,16,12,3,315,3,0,6,0,5,3,0,0,0,24,4,28,13,7,113,234,12,28,10,441,17,12,9,4,25,28,0,3,3,105,12,0,7,6,93,45,10,13,7,188,3,14,8,3,28,22,3,11,0,96,5,21,12,13,71,55,10,17,6,203,4,6,0,0,12,0,0,0,0,22,7,10,7,4,14,18,8,8,0,81,10,21,24,14,69,58,12,11,55,270
125041589,0,0,5,0,6,0,0,0,0,11,0,0,0,0,3,8,0,0,0,6,23,29,26,15,161,109,29,23,0,417,0,0,0,0,23,20,3,4,0,56,90,26,25,10,55,63,14,24,11,315,8,7,15,6,61,63,5,8,5,182,38,63,96,28,93,88,20,21,13,455,40,58,54,16,40,20,10,16,3,250,29,52,64,27,121,101,21,43,13,472,3,9,7,5,62,73,8,19,0,188,9,9,7,17,168,270,32,32,4,550,10,9,7,6,21,21,5,8,0,69,28,47,33,18,258,637,35,51,19,1118,22,24,16,12,41,32,0,11,4,166,9,11,6,8,142,93,16,11,0,288,19,30,9,6,53,37,7,13,4,173,20,23,25,21,120,105,18,34,7,372,12,4,0,0,12,6,0,0,0,46,16,10,6,0,21,15,3,7,0,91,21,25,38,16,92,89,9,10,81,374
125041717,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,6,11,17,9,64,58,6,11,5,194,0,0,0,0,10,15,0,0,0,35,46,17,10,4,32,33,7,14,0,165,6,10,10,0,32,40,0,8,0,107,30,50,59,20,52,73,8,12,4,317,42,67,44,12,35,14,0,0,6,211,16,24,24,6,45,54,9,20,0,194,8,3,0,3,40,56,9,4,0,125,10,11,6,10,136,216,19,12,4,420,0,7,0,0,10,22,3,3,0,38,11,32,28,24,233,713,40,39,17,1143,12,12,20,4,36,27,4,11,3,131,9,11,10,3,76,50,10,9,3,169,0,15,9,5,28,24,4,15,0,115,5,28,18,21,57,74,17,19,0,254,11,0,0,0,10,14,0,0,0,35,12,7,5,0,13,9,3,4,0,43,13,11,16,11,44,40,4,4,39,186
125041718,0,3,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7,20,19,15,55,39,3,8,0,172,0,0,0,0,3,9,7,4,0,19,64,9,12,4,20,31,9,13,6,170,9,8,10,0,38,32,6,6,3,102,21,38,62,22,64,39,6,12,10,273,36,51,47,22,22,10,5,3,4,189,14,28,56,15,42,62,11,24,8,257,3,0,3,0,27,20,6,3,0,67,5,11,4,8,74,124,3,13,3,243,5,6,7,4,6,9,0,0,0,26,9,23,23,14,149,344,20,21,4,595,10,14,36,7,31,19,0,4,0,129,6,9,4,0,48,26,11,5,0,110,3,21,8,8,24,16,4,8,0,89,8,22,26,14,49,27,4,11,3,162,7,3,5,0,6,4,0,0,0,24,4,8,10,7,9,9,0,0,0,51,5,16,28,9,40,35,0,7,64,216
125041719,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,13,9,9,6,57,33,15,15,10,172,0,3,0,0,6,3,0,0,0,19,62,12,16,10,35,35,18,6,5,198,4,8,10,3,36,16,6,6,0,90,23,41,72,20,82,44,8,9,3,297,22,49,37,9,19,20,0,3,3,167,11,37,70,15,54,54,17,26,11,299,4,3,7,0,24,22,3,0,0,69,0,4,3,5,51,79,0,9,5,159,4,3,0,3,7,9,0,0,0,21,3,16,17,5,80,189,10,22,6,350,10,12,33,11,27,11,0,5,3,107,4,3,10,7,44,28,10,3,0,111,0,11,4,6,24,9,4,8,0,57,9,12,17,16,41,38,6,9,3,152,9,6,14,0,15,7,3,3,0,55,8,3,6,3,12,17,0,0,0,60,17,15,17,18,50,33,4,10,33,204
126011496,3,0,5,0,4,5,7,3,0,27,0,0,0,0,5,9,0,3,0,16,10,20,15,5,71,74,27,64,0,292,0,0,4,0,12,30,3,13,0,60,52,51,29,19,58,145,21,100,5,480,8,9,15,10,48,73,19,46,0,234,19,86,47,18,60,58,18,34,0,345,53,80,23,15,17,22,6,9,0,220,13,16,8,5,36,53,16,34,6,188,7,4,4,5,40,80,15,45,0,208,5,28,16,18,103,185,40,113,3,514,11,15,13,7,18,30,10,22,0,116,23,73,50,30,131,318,85,188,5,914,10,25,12,8,25,26,6,25,0,130,15,11,13,3,105,83,24,39,0,295,28,78,18,13,69,72,30,65,0,381,23,53,42,25,76,99,22,78,4,419,18,13,10,0,6,5,8,7,0,75,13,23,6,7,25,30,13,19,0,145,9,20,17,6,37,54,16,23,39,223
126011720,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,7,8,12,5,49,50,13,29,0,178,3,0,0,0,15,12,0,3,0,37,40,21,16,9,24,71,17,35,7,239,9,12,4,8,45,46,11,16,0,147,36,53,36,16,43,52,7,24,6,277,34,57,31,5,18,10,0,10,3,170,19,12,12,12,40,44,12,23,0,179,4,12,6,4,54,90,7,19,0,204,8,12,9,19,108,168,41,70,0,425,8,7,11,4,20,18,4,11,0,88,21,49,34,18,169,331,55,98,3,771,10,18,14,0,12,23,6,5,0,91,6,5,4,0,67,43,14,21,0,161,17,66,11,15,53,46,6,30,0,246,13,32,20,11,61,71,14,36,5,256,15,4,3,0,0,6,0,8,0,39,16,18,9,4,20,25,6,11,0,96,7,16,9,9,34,39,11,20,26,164
126011721,0,3,0,0,5,0,0,0,0,8,0,0,0,0,4,5,0,0,0,15,21,20,14,7,80,65,20,31,4,252,0,0,0,0,12,17,3,4,0,37,121,38,18,10,37,67,12,38,7,341,14,14,10,7,62,84,12,21,0,231,44,60,54,14,41,61,4,22,3,312,65,55,38,8,22,15,5,10,4,223,18,26,17,12,53,48,10,19,3,201,7,8,8,3,60,78,13,23,0,197,4,17,8,18,126,205,34,55,5,474,0,18,9,4,23,27,5,9,0,97,16,51,34,23,202,362,49,76,3,817,30,24,20,11,26,32,5,9,0,151,13,8,7,4,82,76,13,19,4,222,15,60,26,9,67,67,13,24,0,291,16,42,37,30,102,87,20,50,0,378,23,4,0,0,5,6,0,0,0,44,10,10,13,4,23,27,13,11,0,113,15,14,15,6,39,67,4,23,32,216
126021498,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,4,0,0,0,9,3,20,19,5,49,43,20,48,0,210,0,0,0,0,7,10,3,13,0,36,66,43,39,16,44,172,18,105,3,518,0,14,8,9,28,53,24,37,0,167,19,62,37,17,46,69,15,46,3,308,63,53,18,11,23,17,12,8,5,204,21,11,12,11,32,33,17,36,0,169,9,16,0,10,31,46,16,31,0,153,8,6,3,10,73,115,29,99,5,357,0,12,5,5,23,31,6,29,0,112,17,28,27,15,96,202,66,149,4,598,3,17,6,9,14,30,0,10,6,102,4,5,7,6,79,72,16,26,0,216,18,45,22,8,52,52,25,31,4,248,5,33,26,15,51,77,19,60,6,286,29,12,9,0,20,16,3,10,0,94,17,16,6,0,25,37,6,23,0,127,11,14,9,4,35,57,14,26,19,194
126021499,3,4,5,3,0,0,0,4,0,13,0,0,0,0,0,0,0,5,0,11,5,14,4,8,15,23,14,38,0,112,0,0,0,0,4,3,0,4,0,14,35,23,20,12,24,47,17,65,0,241,0,12,11,6,12,23,4,30,0,102,25,25,13,8,16,21,3,27,0,132,41,21,16,5,7,11,0,11,6,108,9,5,7,0,5,14,4,14,0,64,0,4,8,5,12,12,5,17,0,68,0,6,17,6,25,68,27,105,3,259,3,4,8,5,3,22,10,33,0,99,13,39,27,16,46,108,33,137,0,413,3,9,5,4,11,5,0,9,0,51,4,9,0,0,25,27,7,16,0,84,12,26,6,6,14,22,4,28,0,119,4,33,30,21,17,46,18,52,0,221,12,4,7,0,4,4,0,12,0,41,11,8,7,3,12,11,0,6,0,59,3,11,11,5,24,21,9,28,14,119
126021500,0,3,4,0,0,0,0,0,0,10,0,0,0,0,3,3,0,0,0,9,11,18,18,5,121,98,27,34,0,340,3,4,0,0,18,20,8,4,0,48,70,43,27,19,65,106,20,37,9,396,11,13,23,9,115,125,22,32,0,352,76,132,101,51,84,90,25,18,6,588,110,129,46,20,32,30,8,20,0,388,28,35,30,13,43,46,18,32,5,251,11,14,12,5,117,142,13,31,5,355,7,12,15,15,193,207,32,57,6,547,9,8,8,4,31,32,11,10,0,113,33,67,57,35,300,444,70,103,4,1108,19,33,15,5,35,38,3,15,6,163,8,5,9,6,76,81,11,16,4,214,26,103,36,19,138,90,17,35,3,464,25,52,47,20,115,114,23,40,4,446,23,10,8,4,12,15,3,4,0,74,16,32,11,5,36,28,3,15,0,142,11,31,15,10,72,83,17,23,54,318
126021501,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,3,3,12,5,15,13,9,69,67,13,31,0,221,0,0,0,0,10,13,5,4,0,39,33,35,18,9,59,116,28,58,9,369,4,11,8,0,62,67,10,26,0,181,38,59,47,10,47,57,16,29,3,296,62,63,22,13,19,21,6,15,4,214,16,18,29,14,33,34,13,30,0,185,6,16,3,0,45,67,26,30,0,187,8,6,11,6,90,168,33,75,4,396,0,4,6,7,22,22,0,18,0,79,14,42,34,24,195,256,58,129,4,752,7,18,12,8,23,27,9,5,5,114,6,10,5,0,78,57,23,19,0,193,8,41,10,0,42,45,17,24,0,198,12,25,30,18,61,68,13,26,0,262,13,4,8,3,8,13,3,7,0,49,5,20,12,10,24,28,15,17,0,132,3,18,14,6,30,47,8,10,41,182
126021503,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,4,0,0,0,3,15,20,16,11,94,95,17,32,3,303,6,0,0,0,13,21,4,10,0,50,102,67,32,27,64,139,36,65,7,542,12,12,12,7,63,66,19,35,0,221,53,75,55,24,107,76,14,27,4,436,82,78,33,22,34,31,7,8,5,296,25,23,28,10,59,90,24,41,3,307,9,3,10,5,65,76,14,21,0,190,10,9,8,17,175,200,41,61,8,525,0,12,4,4,22,25,4,16,0,92,9,45,47,22,216,341,49,116,9,838,25,28,25,7,37,39,4,16,0,179,14,11,13,0,104,80,21,32,0,271,23,54,23,7,84,45,10,30,4,284,21,38,48,23,100,88,26,44,3,394,22,9,0,8,21,24,0,5,0,82,22,16,16,9,49,33,4,14,4,164,14,30,17,12,55,68,7,23,52,278
126021590,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,7,4,3,13,15,10,13,0,68,0,0,0,0,5,8,0,5,0,19,19,22,5,8,6,51,8,20,0,151,4,6,3,5,15,14,9,16,0,59,8,16,11,5,17,14,4,14,0,83,4,11,0,7,6,3,0,3,0,40,10,9,0,3,14,6,3,14,0,58,0,0,0,0,8,14,0,8,0,34,3,3,6,0,21,21,7,29,0,93,0,3,7,3,4,14,4,10,0,44,6,15,11,9,16,48,12,34,0,165,0,9,0,0,3,6,0,4,0,23,3,4,0,0,12,16,3,9,0,44,5,15,4,0,10,6,3,4,0,51,4,12,5,7,10,30,8,20,0,98,3,0,4,0,4,5,0,5,0,11,0,7,3,0,5,4,0,9,0,29,0,3,3,4,7,5,8,7,9,38
126021722,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,4,4,4,25,24,11,11,0,91,5,0,0,0,3,8,4,6,0,23,25,22,11,9,15,50,11,20,4,169,0,5,4,4,13,18,9,10,0,73,16,29,20,9,16,17,7,6,0,115,17,26,4,6,6,9,0,3,3,78,9,12,9,3,19,24,6,8,0,88,3,0,0,5,22,23,0,13,0,72,5,0,3,7,43,61,12,33,0,160,0,0,5,0,8,10,0,9,0,45,9,13,9,7,47,93,23,42,0,252,8,6,5,0,3,10,5,4,0,34,3,0,3,0,23,24,6,17,0,86,12,17,14,4,27,17,9,20,0,117,6,14,13,10,26,32,8,10,0,119,9,3,0,4,0,4,3,4,0,28,0,10,8,0,11,13,8,5,0,50,3,11,9,3,18,21,6,4,12,84
126021723,0,0,0,0,10,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,12,26,25,19,71,81,15,28,0,280,0,4,0,0,6,11,3,11,0,34,93,58,40,15,47,102,17,38,10,417,9,14,15,9,58,68,9,29,0,210,42,77,66,28,66,55,15,19,4,369,60,85,45,12,33,30,6,9,11,289,28,19,34,12,44,52,8,22,0,219,7,5,5,3,58,62,6,17,0,167,7,16,15,19,110,148,19,51,3,377,7,14,10,5,22,28,4,16,3,107,18,44,34,22,158,207,32,68,10,589,26,34,11,11,20,28,6,6,0,137,3,13,8,5,72,52,22,13,4,187,13,48,23,4,67,60,5,26,0,238,21,55,40,21,77,82,26,29,0,349,16,4,0,3,11,12,3,0,0,47,16,38,18,5,27,32,4,15,0,154,20,18,20,11,45,65,10,20,55,268
126021724,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,13,21,17,11,87,90,23,39,0,304,0,3,5,0,12,17,3,8,0,46,89,64,37,28,83,170,37,90,10,612,5,5,17,3,71,75,22,29,0,226,45,87,50,35,80,64,22,32,4,429,75,94,57,13,24,36,5,12,8,329,28,18,22,24,53,92,17,40,0,294,5,7,4,4,54,65,14,26,3,199,3,9,4,13,102,122,33,64,0,350,0,11,8,5,20,39,6,18,3,114,20,43,33,21,148,265,41,92,3,673,19,28,21,14,20,27,6,6,4,142,11,10,12,5,83,55,20,20,0,217,16,44,20,9,61,52,4,23,0,233,25,43,42,22,79,88,9,43,4,354,29,5,7,0,10,12,0,9,0,69,24,24,19,12,26,45,13,18,9,183,19,22,16,10,56,68,12,22,47,267
126021725,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4,0,0,0,10,7,19,10,5,53,55,13,13,0,176,0,0,0,0,12,12,4,0,0,33,55,35,40,19,50,83,34,54,8,368,0,13,0,0,53,54,10,19,0,160,21,27,22,18,44,53,6,31,3,231,51,42,27,8,15,10,0,9,0,170,14,21,20,7,26,33,8,15,4,147,7,8,3,4,37,53,5,9,0,123,9,10,3,12,90,130,18,40,0,310,3,14,5,5,22,26,3,13,0,96,6,29,18,14,153,238,27,66,3,559,14,11,7,9,14,24,5,5,6,91,12,9,8,0,44,47,9,13,0,140,8,27,8,3,60,33,11,14,3,166,8,14,15,17,42,53,10,25,0,200,7,5,0,3,15,12,0,0,0,43,7,16,4,3,18,17,3,7,0,96,10,11,16,7,30,46,3,4,39,169
127011504,0,3,3,0,0,0,3,3,4,22,0,0,0,0,0,0,0,0,0,8,36,12,7,6,97,58,20,21,7,278,7,0,3,0,10,7,0,0,0,28,160,22,25,7,31,44,4,14,19,335,7,12,10,4,28,30,4,4,0,101,31,30,37,15,60,35,12,10,5,238,24,31,8,3,4,3,0,0,4,95,30,38,37,16,70,63,25,30,11,320,5,4,0,0,3,3,0,0,0,16,0,3,6,0,31,12,4,3,0,51,3,0,3,0,11,0,0,0,0,23,3,4,0,5,14,14,0,4,6,51,14,6,7,3,13,6,0,0,4,56,18,9,7,5,25,19,9,9,5,95,7,4,8,4,23,7,0,0,3,61,3,15,14,13,26,15,3,7,5,98,3,0,0,0,5,0,0,0,0,16,24,15,13,4,21,26,0,4,0,106,43,33,11,13,59,35,9,13,57,265
127011505,4,24,23,11,21,33,7,44,0,156,0,0,0,0,5,3,0,0,0,7,24,12,17,18,63,60,7,32,4,238,6,4,0,0,6,13,0,0,0,30,271,60,26,3,51,77,5,47,12,555,12,10,7,4,34,43,7,20,3,125,22,28,18,7,36,36,12,29,5,186,24,32,3,8,5,5,0,0,0,80,38,29,21,12,47,81,18,49,12,302,0,0,0,3,14,3,0,0,0,26,0,5,4,0,33,31,6,10,0,90,5,5,8,3,12,13,7,4,0,59,12,14,6,3,26,58,7,18,0,149,9,9,5,8,14,7,5,3,0,65,14,4,9,0,41,32,4,13,0,120,7,10,7,0,28,16,5,22,0,90,10,13,18,7,41,34,8,11,0,135,11,0,0,0,7,0,0,0,0,26,24,14,7,4,31,37,6,23,0,150,25,23,10,8,36,32,5,20,41,188
127011592,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,18,6,8,65,51,12,25,0,202,5,0,0,0,8,8,0,7,0,21,121,14,11,3,22,41,7,19,10,242,4,4,6,0,18,12,0,12,0,70,27,29,17,11,24,25,5,16,0,160,25,25,7,6,9,5,0,8,0,78,20,12,25,11,42,41,9,20,5,179,0,0,0,0,11,13,0,0,0,28,5,6,0,6,28,30,3,8,0,86,0,0,3,0,0,7,0,9,0,30,4,5,0,4,30,28,5,11,0,88,13,8,8,4,9,8,0,0,0,51,9,4,3,0,28,21,3,3,0,76,10,3,0,9,11,10,0,3,0,51,5,13,3,8,22,34,0,5,0,87,9,0,0,0,0,0,0,0,0,19,13,11,6,10,12,12,7,5,0,67,6,4,5,3,15,19,3,4,13,71
127011594,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,46,22,24,18,128,73,15,33,4,360,3,4,4,0,10,11,4,6,0,38,158,20,11,4,36,47,5,25,7,316,10,6,7,6,32,30,0,7,0,103,42,55,27,32,63,35,7,14,11,297,26,41,14,0,14,10,3,10,0,111,37,18,24,16,65,58,21,36,6,290,0,3,3,0,13,12,0,3,0,36,3,8,0,3,33,34,3,4,0,95,0,7,0,0,6,9,4,7,0,22,10,8,3,0,35,39,11,18,0,115,16,11,8,5,16,16,0,0,0,74,9,4,0,0,39,26,5,6,0,101,8,20,8,12,26,16,6,15,0,93,12,14,14,15,29,24,4,8,7,118,5,0,0,0,7,0,0,0,0,15,34,15,7,11,21,25,8,4,0,112,29,12,18,8,48,33,6,11,35,195
127011595,0,6,0,0,5,5,0,3,0,17,0,0,0,0,3,0,0,4,0,6,45,15,31,12,115,60,20,20,3,319,4,0,0,0,11,4,5,0,0,29,182,28,13,6,49,71,10,24,9,394,6,9,3,4,40,23,8,16,0,109,28,49,36,22,53,39,16,20,5,264,33,46,20,5,13,13,4,8,0,138,40,35,29,18,83,73,27,32,5,339,5,0,8,3,13,12,5,5,6,53,6,0,3,3,48,38,9,10,0,119,8,3,3,4,7,11,0,5,0,47,9,3,5,6,40,46,3,11,0,120,20,19,7,0,22,16,5,3,0,91,15,11,13,5,40,42,15,5,5,142,8,11,6,7,27,22,0,4,0,85,9,20,18,12,37,25,5,9,0,138,8,0,0,0,4,0,0,0,0,19,18,11,11,5,32,19,8,11,3,109,28,16,9,13,44,35,3,14,20,177
127011596,0,0,4,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,0,40,17,16,11,120,85,25,27,0,340,4,0,0,0,8,18,9,3,0,41,205,32,18,3,32,60,10,16,4,384,10,16,9,5,34,36,11,15,0,129,38,60,39,20,47,44,18,22,9,291,34,55,23,9,13,12,3,4,0,147,29,17,20,26,86,92,28,64,11,369,4,4,0,0,21,10,0,4,0,48,0,0,0,0,46,32,3,18,0,114,7,9,5,4,15,11,0,3,3,45,4,16,9,8,35,53,6,14,4,142,15,19,12,9,28,17,0,9,0,102,5,7,9,8,61,33,8,8,0,137,9,12,0,5,36,23,3,4,0,97,6,13,7,6,42,39,3,14,0,130,10,5,0,0,0,5,0,0,0,26,22,21,10,4,28,24,3,8,0,118,24,22,6,0,44,44,9,13,40,200
127011597,0,5,4,0,0,4,5,9,0,20,3,0,5,0,0,0,0,0,0,11,53,20,18,12,121,117,42,50,3,431,5,3,0,0,21,18,4,15,0,65,307,47,23,14,60,96,22,42,9,609,6,10,7,0,46,51,11,34,4,174,51,52,36,15,85,71,20,28,5,365,34,70,21,6,10,10,0,6,0,169,42,41,35,20,85,111,28,65,6,436,3,4,0,0,14,16,5,6,0,59,6,8,6,4,49,56,12,23,3,155,3,5,5,0,9,15,4,8,0,46,13,20,14,5,51,88,7,21,7,228,15,24,14,8,19,21,7,3,0,113,17,4,11,15,92,78,26,30,0,276,15,20,6,3,37,29,6,26,0,138,9,22,17,18,38,59,11,17,0,186,7,8,4,0,4,4,0,0,0,29,28,16,14,3,28,38,0,7,3,149,25,16,20,8,39,40,8,17,30,198
