POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA2146,12,273,17,73,30,3,0,11,3,414,18,178,4,36,26,0,0,3,3,275,105,217,13,58,360,74,10,43,10,892,23,80,13,138,77,15,4,19,4,374,7,26,4,5,20,11,3,6,0,84,13,6,21,13,26,9,0,12,0,114,0,0,0,0,0,0,0,0,0,5,3,8,0,3,15,0,3,3,3,40,5,7,0,11,11,3,0,10,8,50,209,941,123,373,643,158,33,123,42,2637,28,85,40,18,27,16,10,10,5,238,58,232,56,18,62,32,22,27,7,517,116,209,329,31,70,31,89,71,18,957,27,21,155,3,14,9,10,31,6,282,0,7,25,3,12,7,5,10,0,68,20,355,22,98,30,6,11,18,3,555,27,228,5,44,30,3,0,5,3,354,234,415,53,96,525,132,67,88,28,1636,38,144,24,182,100,27,12,27,18,563,17,46,16,9,30,15,4,14,0,160
POA2147,29,476,40,148,68,19,5,12,9,804,40,447,8,94,56,17,5,7,8,682,207,325,21,94,722,156,24,49,25,1610,76,207,20,312,150,46,10,24,12,849,23,62,14,15,39,22,0,11,4,190,34,10,73,64,58,42,3,22,6,302,0,0,0,3,0,0,0,0,0,7,8,13,4,10,17,8,0,3,0,64,0,3,9,18,18,13,3,15,25,107,472,1764,264,785,1239,351,66,178,87,5216,51,148,59,26,57,18,22,19,4,402,99,287,86,14,60,21,29,35,11,653,231,343,761,45,109,70,195,158,34,1939,99,33,388,14,26,24,29,49,12,674,23,28,66,3,22,8,11,20,3,182,51,605,47,181,82,25,16,24,8,1036,65,594,16,106,55,25,15,19,8,895,478,634,95,137,927,266,144,121,44,2850,119,301,34,434,180,59,39,49,12,1245,44,115,38,19,49,32,18,17,6,343
POA2148,37,708,48,337,78,51,17,33,11,1318,51,504,6,134,62,25,9,28,3,823,318,408,42,189,1090,279,65,144,41,2575,80,244,43,556,195,79,16,82,25,1321,17,65,24,24,66,36,3,10,0,258,40,17,125,109,89,59,4,57,4,506,3,0,0,3,0,0,0,9,0,16,0,20,5,24,28,21,10,18,7,142,14,22,12,34,45,19,7,21,33,197,637,2275,433,1493,1872,641,188,512,145,8191,57,161,113,49,106,49,49,41,7,632,148,526,171,80,182,84,119,101,34,1441,270,437,1295,92,215,112,407,322,40,3201,100,56,493,16,38,23,64,118,17,914,16,26,100,4,28,13,22,51,0,261,56,942,80,406,101,58,43,62,15,1765,76,646,19,147,77,36,26,48,8,1076,700,875,164,319,1466,482,417,331,76,4824,147,399,70,732,253,109,99,151,34,1999,38,134,48,41,91,58,31,37,3,483
POA2150,11,351,16,150,24,23,3,17,8,610,21,144,0,41,25,13,5,20,3,272,181,507,36,133,556,188,27,89,34,1747,39,150,17,137,105,33,9,34,12,543,19,72,13,11,39,17,0,7,3,185,13,3,55,36,30,27,8,16,5,192,0,0,0,0,0,3,0,0,0,4,11,19,7,13,18,8,8,11,0,102,3,13,3,16,14,10,3,5,16,73,372,1876,230,606,964,402,90,258,107,4906,35,183,58,38,43,40,15,32,8,441,223,1467,144,50,140,102,69,89,38,2331,225,1037,318,52,116,81,118,119,38,2107,33,56,98,3,23,11,12,30,0,260,10,13,11,6,3,4,3,11,3,53,27,524,28,183,31,42,13,31,12,893,28,192,16,48,32,24,15,30,3,379,510,1159,131,218,895,411,183,246,70,3832,81,296,33,217,141,54,38,61,24,948,26,116,37,19,55,35,12,19,3,326
POA2151,20,333,16,71,42,14,3,7,3,508,40,311,4,48,35,5,0,6,0,453,154,283,11,68,414,98,4,20,17,1071,55,209,20,135,106,26,3,16,6,580,14,59,7,14,32,15,3,4,7,158,16,9,33,29,25,20,3,10,4,147,0,0,0,0,0,3,0,0,0,3,5,7,4,8,13,3,0,0,0,40,8,8,0,11,11,0,0,4,19,61,356,1422,130,407,772,217,30,86,53,3469,38,138,19,7,37,16,12,10,4,278,64,288,56,16,62,15,24,21,7,560,156,312,303,24,82,49,79,53,11,1078,80,41,157,4,17,13,10,30,0,351,8,18,20,0,6,3,3,4,0,67,32,461,24,92,52,18,10,9,9,701,57,420,8,62,42,7,3,8,0,611,411,587,47,101,563,205,52,50,31,2044,88,349,40,209,157,37,17,32,7,929,27,127,19,23,44,25,8,9,5,293
POA2152,21,261,6,37,28,3,0,4,0,362,30,203,0,25,21,4,0,0,3,291,105,152,10,29,224,52,0,14,8,601,24,120,6,76,51,19,3,4,3,303,9,39,9,3,15,21,0,8,0,98,7,3,20,16,22,12,0,3,0,91,0,0,0,0,0,0,0,0,0,0,3,12,0,3,5,0,0,0,0,26,5,3,3,0,7,0,0,3,6,31,241,901,68,215,415,120,14,48,27,2050,22,80,21,12,17,3,3,7,3,178,29,111,27,4,22,7,5,7,8,227,84,155,188,7,40,17,44,27,11,570,31,21,89,5,8,0,6,24,12,201,10,6,15,3,7,3,6,9,0,51,29,346,6,54,31,8,5,10,0,491,36,269,4,36,29,8,0,0,3,386,231,323,25,52,299,85,30,34,11,1089,47,185,14,118,68,17,8,5,3,473,23,71,20,10,23,27,4,11,3,186
POA2153,63,1043,40,167,114,27,3,12,17,1485,95,935,10,144,96,23,0,7,12,1313,538,902,43,156,1251,253,9,47,47,3246,144,455,14,383,338,70,3,30,17,1466,62,182,23,39,72,56,3,6,4,444,39,24,102,83,118,55,0,20,6,449,0,0,0,0,5,0,0,0,0,13,24,38,5,21,47,15,4,0,4,165,12,27,3,10,31,13,0,3,33,141,1156,4165,346,1068,2320,590,42,162,166,10018,175,347,67,43,119,38,16,20,14,847,292,807,146,35,136,53,33,22,28,1559,591,887,953,62,233,133,176,136,46,3220,234,93,507,12,51,43,27,78,11,1056,33,32,86,5,27,16,14,32,4,259,102,1460,67,208,132,40,14,22,21,2062,150,1164,20,155,105,30,9,12,10,1649,1455,1873,143,226,1611,514,97,122,94,6134,244,744,50,571,418,113,37,75,23,2272,108,308,62,60,97,88,12,28,12,770
POA2154,71,684,37,106,81,20,3,7,5,1008,99,644,7,85,69,21,0,6,9,941,390,623,21,139,795,199,4,37,20,2234,120,337,14,205,196,62,4,14,4,953,38,129,14,29,48,52,3,10,3,326,34,14,75,52,63,46,3,13,3,302,0,0,0,3,3,0,0,0,0,3,24,20,3,8,27,9,0,3,4,97,13,14,5,11,23,12,3,4,20,109,923,2828,240,678,1450,474,31,106,83,6802,133,249,34,19,70,33,6,13,12,574,208,487,81,22,77,41,12,18,18,952,461,583,493,50,139,89,83,69,33,2001,174,97,318,13,31,25,15,31,9,712,34,26,32,8,8,3,6,8,3,138,120,1033,45,135,85,29,4,17,9,1476,144,797,13,99,75,24,4,6,7,1174,1223,1326,89,186,1040,421,53,72,50,4455,231,539,52,287,241,84,21,28,14,1503,79,240,44,35,65,65,11,16,4,558
POA2155,88,934,49,179,125,39,0,16,8,1442,127,981,10,138,89,32,3,16,9,1394,619,847,33,136,1304,279,12,75,50,3364,130,404,20,388,300,73,3,17,22,1348,47,158,20,27,64,48,3,6,0,364,62,20,130,105,118,64,3,22,8,529,3,0,0,3,4,0,0,0,0,7,15,32,8,18,25,14,0,5,4,126,14,21,3,15,37,14,0,3,25,139,1262,3798,355,1068,2283,643,31,192,156,9799,145,278,54,45,100,30,11,22,13,701,306,661,108,41,122,61,35,21,32,1382,599,775,994,74,244,170,185,136,55,3232,232,85,510,22,58,41,46,80,19,1092,37,22,82,14,32,14,22,35,0,258,139,1280,74,226,139,52,17,18,9,1958,174,1214,17,156,92,35,6,18,16,1733,1623,1761,124,221,1709,599,115,142,95,6370,254,635,48,569,370,101,26,45,42,2088,82,273,44,44,91,66,11,18,5,634
POA2156,23,200,8,34,44,4,0,0,0,326,32,234,3,20,46,5,0,0,3,341,149,154,13,29,267,53,0,13,5,686,41,88,10,65,61,23,0,3,3,292,14,29,4,6,23,13,0,0,0,91,8,6,35,19,26,20,0,4,0,128,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,14,4,7,0,3,13,4,0,0,8,42,311,795,86,196,531,132,6,27,31,2111,34,49,13,5,26,14,0,4,3,144,31,41,11,4,17,4,3,0,0,119,197,134,225,19,44,45,43,28,14,740,143,32,190,7,14,11,6,24,9,437,22,12,29,3,10,8,0,12,0,91,33,304,15,46,44,9,0,3,0,457,51,281,5,23,47,4,3,3,3,415,396,327,25,50,320,114,7,20,14,1280,75,157,13,92,74,33,3,6,11,460,30,50,12,11,28,31,0,4,0,167
POA2157,5,50,6,10,12,0,0,3,0,86,7,51,0,4,6,0,0,0,0,78,28,25,3,8,73,17,0,6,0,158,14,15,3,19,7,3,0,3,0,62,8,12,3,0,8,12,0,5,0,47,10,0,13,4,12,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,3,0,3,6,0,0,5,3,19,81,191,44,51,133,43,3,23,7,567,8,19,4,3,5,0,0,0,0,39,10,8,0,0,3,0,0,0,0,22,40,29,88,0,9,9,16,12,0,213,37,10,79,0,6,3,5,9,0,151,10,12,23,0,4,3,4,4,0,65,10,67,6,13,12,0,0,3,0,102,9,62,3,4,7,0,0,0,0,93,63,47,10,10,84,29,3,4,3,256,19,26,3,23,12,4,3,3,0,95,7,20,7,0,6,12,4,5,0,60
POA2158,17,147,11,23,28,7,0,3,0,231,14,147,0,24,16,6,0,0,0,217,75,102,4,17,180,42,0,5,3,432,27,58,6,54,49,12,3,6,3,216,10,19,3,10,19,8,0,4,3,77,4,3,17,11,26,7,0,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,20,0,5,0,4,3,0,0,0,7,20,183,544,61,150,346,98,3,26,18,1436,31,45,11,3,10,9,0,3,0,106,36,64,4,0,16,8,0,3,3,135,95,82,129,16,20,15,22,17,7,403,65,20,100,3,3,12,8,18,3,230,20,8,20,3,3,5,3,11,0,75,24,206,14,25,35,5,3,3,0,311,20,178,5,21,21,6,0,0,0,259,244,241,20,28,216,74,9,11,6,848,62,98,6,74,54,17,12,4,3,340,24,33,9,11,23,12,0,3,3,123
POA2159,11,76,3,18,12,5,0,3,0,131,12,85,0,13,15,3,0,3,0,128,42,48,4,8,94,27,0,9,5,232,19,36,0,35,25,3,0,7,0,126,9,16,3,0,14,3,0,0,0,54,6,0,28,4,15,7,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,3,3,4,8,0,0,0,0,15,117,307,50,92,197,60,0,26,8,859,12,25,5,3,8,0,0,0,3,58,12,15,3,0,3,4,0,3,0,42,55,51,97,9,14,10,17,12,5,272,53,23,97,5,4,5,5,10,7,198,11,10,25,9,8,0,0,9,4,74,15,93,12,20,20,9,0,5,0,172,18,97,0,13,16,4,0,3,0,154,102,86,10,12,113,45,3,15,5,387,34,64,8,53,29,5,0,8,0,205,13,32,8,6,14,9,0,4,0,87
POA2160,14,262,14,135,33,23,4,9,8,491,19,231,3,77,25,19,7,9,0,391,145,239,24,125,511,115,21,60,24,1251,37,179,9,251,106,30,7,35,19,674,11,39,10,7,29,22,7,0,3,131,16,10,47,47,43,34,3,18,0,222,0,0,0,5,0,0,0,0,0,12,3,7,0,11,7,8,3,0,0,47,3,4,3,23,29,8,0,11,25,118,301,1081,154,705,873,306,69,166,82,3736,28,85,43,20,35,20,18,18,0,262,74,197,92,24,61,45,29,31,12,557,123,199,478,28,75,54,153,119,18,1254,116,30,359,8,21,15,32,77,19,682,4,11,19,3,9,3,15,14,0,73,26,371,30,181,42,24,7,19,14,712,33,292,12,76,25,22,15,15,3,498,339,489,88,193,711,258,147,148,45,2408,58,257,33,323,151,48,38,68,26,990,21,74,25,15,39,30,16,16,7,245
POA2161,15,191,8,87,23,8,0,10,3,339,20,187,4,69,27,4,0,3,0,310,81,145,11,75,392,85,16,49,16,869,26,122,8,220,94,26,4,17,13,529,11,22,7,8,22,10,5,3,0,88,16,4,31,35,31,21,0,15,7,161,0,0,0,3,0,0,0,0,0,3,9,9,4,5,9,4,0,0,0,46,3,8,0,13,12,9,8,12,27,91,199,760,121,545,669,192,41,117,71,2721,12,58,35,21,24,12,11,6,3,177,34,103,61,14,46,16,28,18,6,328,102,122,417,29,65,29,137,70,18,985,84,23,329,4,23,12,26,62,9,577,12,3,30,0,3,6,3,15,0,64,15,260,13,108,27,16,14,19,3,468,26,235,7,79,29,6,9,6,4,406,194,288,61,115,516,174,78,103,38,1567,45,174,26,285,119,33,28,39,14,771,18,48,24,18,31,15,18,11,5,185
POA2162,9,126,4,42,26,7,0,4,0,219,11,135,3,44,12,3,0,3,5,216,49,104,14,26,234,65,5,16,3,523,22,75,4,140,51,13,3,11,5,325,3,15,4,4,8,11,3,0,0,57,6,0,21,38,16,15,0,9,0,100,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,4,3,0,8,10,8,3,6,7,56,115,507,66,331,384,137,30,66,34,1681,12,41,17,18,14,4,6,9,3,120,27,83,16,9,20,15,21,6,3,211,61,84,304,15,51,30,91,55,10,703,28,20,138,4,5,6,20,30,0,253,0,8,7,0,3,3,5,7,0,31,6,184,5,62,25,14,5,13,3,309,18,184,8,50,17,11,6,12,5,298,116,176,37,52,303,102,49,39,3,881,38,113,11,172,70,18,19,20,11,477,10,27,10,10,17,11,8,3,0,100
POA2163,0,47,0,27,8,0,3,4,0,92,0,35,0,13,6,3,0,0,0,57,13,31,0,20,74,20,4,14,3,182,7,22,3,69,22,6,8,3,0,135,0,4,3,3,9,0,0,3,0,28,0,0,7,17,6,3,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,10,0,4,0,3,0,3,3,7,4,25,33,159,25,158,136,49,23,44,14,633,3,14,10,0,15,3,0,0,0,45,4,26,15,6,12,3,5,8,4,80,3,22,101,8,14,3,38,25,8,225,12,0,51,4,4,3,8,17,0,90,0,0,5,0,0,0,0,0,0,12,0,64,5,29,7,3,3,9,0,116,0,40,0,17,8,3,3,0,0,84,36,59,13,31,101,37,21,26,9,320,13,27,8,84,35,13,12,12,0,200,3,12,7,5,11,7,7,0,0,50
POA2164,3,133,10,63,13,10,3,4,4,242,15,167,3,50,15,6,3,3,5,270,70,106,9,40,286,59,9,11,5,598,15,81,4,133,56,14,0,7,3,316,5,21,4,6,24,9,0,6,0,87,11,3,29,27,27,17,5,17,3,137,0,0,0,0,3,0,0,0,0,4,3,5,0,0,5,4,0,0,0,17,3,6,3,13,7,12,6,6,17,79,158,561,84,353,469,149,31,70,36,1909,16,38,20,15,11,3,9,6,0,117,19,56,27,3,21,10,14,8,3,157,75,72,357,16,49,38,108,75,14,811,43,17,213,3,14,7,23,42,4,371,4,3,8,0,7,3,6,8,0,46,6,171,11,72,14,12,3,4,4,311,20,202,5,61,17,11,10,8,5,321,129,191,22,56,347,98,60,41,12,955,29,105,19,175,72,23,19,25,3,484,13,30,14,15,30,14,3,14,0,132
POA2165,13,203,15,111,26,15,0,14,3,401,17,191,9,75,17,17,0,12,3,339,107,184,15,95,445,116,25,58,17,1068,31,115,11,237,114,30,18,31,17,589,3,39,5,9,31,18,4,3,5,118,14,0,52,66,24,32,11,33,0,246,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,9,0,0,4,21,5,9,6,12,27,20,3,14,18,112,224,829,151,644,750,274,76,191,64,3204,16,58,37,19,41,14,13,16,4,224,34,145,65,24,44,18,32,32,5,394,85,142,517,26,62,48,169,120,28,1188,41,33,238,8,27,14,37,69,9,475,3,5,14,3,5,0,8,10,0,47,23,283,28,134,35,13,11,20,3,554,22,235,13,86,25,24,14,20,4,439,190,352,61,135,560,197,121,104,31,1745,44,175,23,295,150,48,47,57,19,853,14,67,26,20,39,27,12,11,5,224
POA2166,16,263,9,114,36,20,7,20,6,482,16,177,0,56,18,17,3,8,10,305,140,265,17,161,490,154,26,82,29,1362,29,117,16,284,90,51,11,58,10,660,10,49,16,12,27,18,0,12,8,153,24,7,62,135,36,32,8,26,10,340,0,0,0,5,0,3,0,4,0,13,0,9,0,7,9,0,0,5,0,39,9,11,8,25,14,24,4,32,47,171,270,993,175,839,796,345,80,272,117,3885,17,77,47,22,50,17,15,20,3,270,46,191,84,21,77,20,39,48,10,540,84,156,491,34,68,49,209,140,19,1245,57,31,231,9,21,17,36,60,8,471,10,4,6,3,4,0,12,13,0,48,21,405,16,147,43,23,12,25,14,709,18,231,11,74,23,18,12,25,7,419,253,465,75,228,633,253,148,160,50,2261,55,177,49,369,123,66,46,94,17,986,20,85,32,23,40,30,24,25,8,283
POA2167,5,156,12,57,8,10,0,10,0,263,4,85,0,24,7,3,7,0,3,133,41,114,5,31,186,41,4,16,8,439,20,46,10,82,48,18,0,15,3,243,10,15,0,5,7,9,0,0,0,49,3,0,11,12,21,10,3,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,21,3,11,0,4,3,3,0,9,3,38,98,495,66,234,345,106,16,77,22,1454,18,51,26,10,28,11,0,5,3,152,36,124,30,14,38,13,12,10,5,279,43,93,205,26,46,19,58,36,3,526,7,7,52,0,8,0,12,14,0,113,7,3,8,3,4,0,5,3,0,35,8,195,10,73,12,12,7,10,0,326,8,106,3,22,9,4,11,0,3,173,112,228,18,50,256,73,50,43,10,833,25,75,15,114,62,21,11,25,3,349,17,31,3,11,12,13,4,4,0,88
POA2168,16,293,14,167,42,13,10,19,8,569,16,287,7,84,41,15,4,7,3,460,115,168,17,101,530,119,31,51,23,1155,36,146,8,301,112,43,16,23,8,700,14,33,11,13,34,27,3,10,0,137,22,4,66,78,37,34,11,39,3,289,0,0,0,3,0,0,0,0,0,14,3,10,0,7,3,5,0,3,4,36,14,12,5,22,29,22,9,21,44,180,251,1015,158,807,885,308,91,216,96,3835,22,57,24,19,27,21,17,12,5,200,31,114,69,19,44,21,19,30,15,361,124,101,715,37,73,58,224,165,30,1536,59,12,290,9,21,15,44,71,14,534,3,3,11,5,3,5,13,20,3,68,24,355,19,191,46,19,17,30,13,710,26,347,9,92,43,21,19,14,4,577,237,305,63,134,687,212,132,114,46,1935,56,190,18,383,131,48,40,47,16,935,22,60,20,15,39,32,12,15,4,220
POA2170,72,1110,37,408,115,60,8,40,21,1874,92,968,6,229,100,42,12,27,9,1478,436,611,60,257,1626,408,90,135,57,3681,121,432,28,721,338,126,27,89,34,1929,47,132,24,47,73,51,6,20,3,394,64,27,161,178,148,97,19,72,7,766,3,4,0,3,9,7,0,7,3,35,11,23,13,29,45,7,3,15,3,145,19,39,8,48,70,39,12,34,62,332,963,3635,480,2000,2742,934,217,528,231,11731,69,254,123,57,103,57,42,36,15,750,178,446,206,56,170,73,95,72,24,1316,500,543,1969,105,296,164,646,444,84,4751,198,72,818,33,62,44,110,170,21,1526,20,16,63,17,19,8,28,57,5,235,115,1531,71,494,140,77,39,65,31,2559,131,1215,30,260,115,67,32,38,15,1901,1014,1205,201,375,2104,691,414,285,119,6410,216,646,74,1004,443,177,95,152,54,2857,77,228,74,67,101,69,37,47,7,711
POA2171,24,390,14,131,42,17,9,4,3,640,50,515,3,84,37,11,0,5,0,714,208,290,32,106,750,185,14,35,24,1641,37,184,8,245,155,35,11,21,13,719,16,53,12,10,33,26,4,3,0,167,23,16,80,56,64,40,3,19,3,306,0,0,0,0,0,0,0,0,0,4,13,12,0,9,14,3,3,0,0,57,9,14,6,10,41,17,3,10,19,119,410,1597,220,691,1262,386,48,124,74,4821,42,94,46,27,54,17,12,6,0,299,57,204,98,18,96,28,38,15,10,549,246,199,786,36,107,75,190,112,27,1779,101,33,403,13,33,16,43,91,7,745,13,9,26,0,3,9,10,9,0,74,44,558,21,146,51,24,24,14,6,884,69,638,17,93,43,12,10,8,6,899,458,574,76,150,933,308,123,79,37,2738,77,254,27,354,189,59,39,37,22,1062,31,100,33,19,45,31,14,13,3,296
POA2172,6,51,0,9,9,0,0,0,0,67,9,50,0,3,8,3,0,0,0,73,33,44,0,14,73,13,0,5,3,185,7,14,0,17,18,3,0,0,0,66,3,9,0,4,5,3,0,0,0,29,3,0,3,7,8,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,73,185,14,56,127,27,0,10,12,503,4,21,0,0,9,0,0,0,0,40,10,18,11,0,3,5,0,0,0,47,47,43,90,9,12,6,7,7,0,225,12,6,36,3,0,0,0,0,3,69,3,0,8,0,0,0,0,0,0,7,4,71,0,12,9,0,0,0,0,98,14,58,0,11,8,3,0,0,0,95,81,85,6,18,85,26,3,7,8,319,22,21,0,35,18,8,4,5,0,110,6,17,4,3,4,6,0,3,0,46
POA2173,6,240,14,58,24,6,3,8,3,371,15,221,0,46,25,13,0,0,3,323,81,157,8,53,387,63,9,16,14,794,37,99,3,138,79,24,3,11,3,390,0,33,3,7,23,12,0,0,3,91,13,0,26,28,34,20,3,7,0,123,0,0,0,0,0,0,0,0,0,0,3,3,0,6,8,3,3,4,0,26,0,4,0,5,12,3,3,3,10,46,181,844,93,354,649,173,30,54,35,2418,15,66,11,13,26,13,3,3,6,155,42,134,37,15,35,10,11,9,3,295,128,199,432,57,65,35,83,59,9,1063,40,20,159,18,15,3,14,29,0,297,0,7,17,12,13,3,6,3,3,69,20,308,21,81,33,8,5,9,7,493,36,279,8,61,28,11,7,10,3,432,247,295,29,90,477,113,52,32,23,1348,65,138,14,212,114,31,18,14,6,603,13,55,12,18,30,18,9,3,3,159
