POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2390,3,40,281,1299,862,149,27,78,2739,0,17,41,8,7,0,0,6,81,0,0,19,0,0,0,0,0,25,0,17,64,6,7,0,0,3,104,4,46,129,18,0,0,0,14,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,129,18,0,0,0,14,208,4,9,5,3,0,0,0,7,32,3,0,4,7,3,0,0,0,16,16,119,481,1333,871,149,31,101,3105
POA2395,0,8,53,118,57,9,0,12,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,18,59,123,61,9,0,9,275
POA2396,0,11,66,158,80,16,0,11,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,19,73,162,80,16,3,9,360
POA2397,0,8,14,59,28,4,3,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,58,28,4,3,5,127
POA2398,0,3,11,25,27,6,3,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,16,25,27,6,3,4,83
POA2399,0,11,28,52,30,4,3,5,129,0,0,14,23,23,5,0,3,66,0,0,0,0,0,0,0,0,0,0,0,14,23,23,6,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,3,0,0,0,0,3,0,11,37,81,54,14,3,6,205
POA2400,7,45,278,1326,888,148,38,126,2860,0,0,46,47,34,15,3,5,147,0,0,6,8,0,0,0,0,14,0,4,47,55,33,15,3,8,162,16,72,258,45,3,0,0,38,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,72,258,45,3,0,0,38,435,5,22,7,13,3,0,0,12,64,0,0,3,4,5,0,3,0,20,29,140,593,1443,938,166,43,177,3536
POA2401,0,0,13,50,44,12,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,50,40,12,0,3,116
POA2402,3,13,126,313,147,31,4,17,661,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,8,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,15,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,5,26,129,313,148,31,4,22,690
POA2403,0,8,35,127,55,11,0,13,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,8,37,131,57,11,0,13,256
POA2404,4,24,141,320,157,25,7,20,704,0,8,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,15,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,8,9,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,47,155,325,157,25,7,25,751
POA2405,0,3,15,67,50,21,4,6,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,67,50,21,4,6,176
POA2406,0,7,49,104,73,10,3,17,277,0,7,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,0,20,60,113,73,10,3,25,298
POA2408,0,3,16,36,48,19,3,7,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,16,36,46,19,3,4,124
POA2409,4,11,54,82,107,22,16,6,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,58,82,107,22,16,6,299
POA2410,0,3,23,44,20,4,3,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,44,20,4,3,3,108
POA2411,0,3,4,9,13,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,12,4,0,5,40
POA2415,0,3,22,63,33,4,0,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,63,33,4,3,3,134
POA2420,5,37,240,709,342,62,22,39,1460,0,7,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,19,0,10,15,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,9,0,0,0,0,27,0,4,5,0,0,0,0,0,12,0,3,3,6,3,0,0,0,13,5,58,275,728,347,65,25,41,1534
POA2421,3,18,67,228,225,55,6,11,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,18,64,226,224,55,6,11,617
POA2422,11,53,289,1006,513,67,20,48,2014,0,0,15,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,25,6,24,24,6,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,24,6,0,0,0,3,59,0,9,8,7,6,0,0,6,38,0,0,0,5,3,5,0,0,19,17,92,341,1031,527,72,20,58,2147
POA2423,9,35,174,553,262,42,7,42,1121,0,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,16,0,3,4,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,12,3,14,8,4,0,0,0,6,41,0,0,0,0,0,0,0,0,4,13,53,197,569,264,38,10,49,1189
POA2424,6,11,34,67,34,5,0,8,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,34,69,34,5,0,8,166
POA2425,3,13,122,284,153,28,7,16,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,5,17,122,292,153,28,8,16,645
POA2426,0,4,52,133,52,15,0,8,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,132,54,15,0,8,267
POA2427,3,27,136,527,350,26,3,25,1098,0,6,42,26,3,0,0,7,81,0,0,19,44,19,0,0,0,81,0,6,58,72,21,0,0,8,166,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,17,11,39,44,3,0,0,0,6,103,0,0,0,0,0,0,0,0,0,14,79,243,604,374,26,3,43,1379
POA2428,4,74,786,3487,1869,342,52,185,6793,4,87,571,772,16,3,0,59,1510,0,33,92,91,10,0,0,3,231,4,121,661,862,27,3,0,61,1740,15,135,327,96,3,0,0,41,615,3,20,228,42,0,0,0,18,306,0,23,266,91,7,0,0,14,405,0,0,0,0,0,0,0,0,0,20,179,816,226,10,4,0,73,1324,11,53,102,33,6,3,0,25,227,0,9,38,20,5,0,3,7,80,40,429,2399,4628,1915,350,59,345,10165
POA2429,14,90,473,1768,853,151,44,73,3468,4,15,60,5,3,0,0,7,91,0,0,8,0,0,0,0,0,8,4,15,69,3,3,0,0,7,102,0,11,38,9,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,9,0,0,0,3,55,3,11,6,3,0,3,0,0,35,0,0,4,9,4,0,0,3,23,26,135,594,1793,860,155,44,85,3691
POA2430,27,115,1038,5521,3248,589,108,244,10879,7,119,687,234,14,3,0,49,1110,0,3,54,57,4,0,0,3,123,3,123,738,293,20,3,0,56,1238,8,163,454,100,6,0,0,37,768,6,7,15,8,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,14,176,471,109,6,0,0,38,814,18,83,94,30,3,3,0,27,253,0,6,20,36,16,8,0,12,111,60,504,2363,5988,3295,600,107,374,13290
POA2431,3,17,217,989,453,64,16,37,1795,0,6,123,24,0,0,0,7,163,0,0,8,8,0,0,0,0,16,0,6,129,32,0,0,0,7,181,0,10,85,51,3,0,0,8,161,0,0,8,18,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,90,69,6,0,0,11,186,6,5,11,3,0,0,0,0,27,0,0,3,3,0,0,0,0,13,15,47,459,1101,459,62,21,51,2200
POA2439,9,17,175,437,281,57,17,30,1028,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,7,17,180,440,285,60,17,30,1040
POA2440,44,184,1117,3564,1588,256,78,205,7038,8,39,119,13,3,0,0,15,197,0,5,28,3,0,0,0,0,43,8,47,144,20,3,0,0,15,240,4,63,107,27,3,0,0,9,216,0,0,4,3,0,0,0,0,5,0,10,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,3,76,113,33,4,0,0,9,239,11,28,15,8,0,0,0,4,69,3,23,21,36,12,0,0,15,117,69,357,1410,3658,1606,256,75,262,7700
POA2441,12,65,288,670,335,87,14,28,1494,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,4,5,7,4,0,0,4,30,0,0,0,4,3,0,0,3,16,18,74,307,678,339,84,14,36,1556
POA2443,12,53,382,1505,600,113,25,72,2757,0,29,329,121,4,3,0,21,500,0,4,35,14,3,0,0,0,58,0,35,360,133,3,3,0,22,559,0,51,98,40,5,0,0,8,203,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,102,40,5,0,0,8,211,24,115,149,18,6,0,0,27,337,0,0,10,8,5,0,0,7,30,36,261,1013,1703,619,115,29,132,3895
POA2444,15,73,1020,5812,4174,757,128,224,12198,4,104,1121,869,49,5,3,92,2251,3,51,284,436,72,8,0,24,879,3,148,1407,1313,121,16,3,122,3129,9,391,632,264,11,0,4,80,1394,0,38,391,67,3,0,0,26,524,0,91,593,253,8,0,0,34,973,0,0,0,0,0,0,0,0,0,11,514,1610,586,23,0,4,141,2887,12,70,123,42,3,0,0,17,268,4,19,32,21,10,0,3,15,106,48,825,4189,7770,4323,774,138,515,18587
POA2445,3,17,244,864,872,145,24,34,2207,0,5,38,12,0,0,0,0,56,0,0,15,15,3,0,0,0,35,0,5,49,29,3,3,0,0,87,0,9,46,3,0,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,6,0,0,0,4,64,3,11,40,7,0,0,0,0,62,0,0,3,0,0,0,0,0,11,5,43,377,905,884,143,24,41,2427
POA2446,8,59,417,2015,1359,243,77,92,4275,0,22,118,84,8,0,0,6,242,0,0,3,9,0,0,0,0,13,0,22,123,96,8,0,0,6,251,0,26,90,3,0,0,0,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,90,3,0,0,0,3,132,3,10,14,5,0,0,0,0,28,3,0,7,8,7,0,0,0,29,13,114,649,2131,1383,248,77,104,4710
POA2447,11,67,330,1215,644,99,21,78,2459,0,3,19,20,0,0,0,3,43,0,0,3,5,0,0,0,0,11,0,4,18,23,0,0,0,3,53,5,22,29,10,0,0,0,4,74,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,33,10,0,0,0,4,79,6,28,36,11,3,0,0,6,84,0,3,4,5,3,0,0,0,18,24,127,428,1261,652,96,25,88,2698
POA2448,4,52,652,1373,673,120,20,62,2958,10,39,91,33,3,0,0,8,180,0,0,17,15,0,0,0,0,37,16,39,103,51,3,0,0,8,219,6,86,144,49,7,0,0,20,315,0,0,30,16,0,0,0,0,48,0,0,15,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,86,186,77,9,3,0,23,382,12,80,140,11,3,0,0,15,260,0,3,6,0,3,0,0,0,20,29,266,1082,1510,689,125,26,114,3842
POA2449,10,34,142,431,164,17,4,27,826,0,8,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,11,0,0,3,0,0,0,0,0,4,8,46,152,440,169,17,4,24,862
POA2450,32,174,998,4967,3952,864,198,209,11398,9,64,523,345,41,0,0,44,1026,4,72,327,505,72,6,0,31,1023,13,138,855,848,113,9,0,75,2051,14,230,896,320,21,3,0,65,1549,0,27,162,30,0,0,0,6,226,3,50,139,87,10,3,0,6,301,0,0,0,0,0,0,0,4,7,14,305,1202,435,31,6,0,84,2079,31,100,115,29,11,3,0,20,310,6,23,58,55,22,8,0,31,208,96,742,3234,6333,4134,887,201,416,16044
POA2452,6,28,319,2443,1269,200,34,69,4373,0,28,429,209,9,0,0,38,716,0,6,59,73,13,0,0,5,151,0,32,485,280,24,0,0,46,872,9,44,318,78,8,0,0,22,480,4,22,27,12,0,0,0,3,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,7,66,347,93,9,0,0,29,555,3,34,21,3,3,0,0,3,72,0,4,7,17,3,0,0,6,36,21,165,1182,2837,1308,205,38,152,5904
POA2453,10,59,198,505,243,36,6,29,1093,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,7,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,0,13,3,3,0,0,3,0,0,0,7,0,3,3,7,4,0,0,3,17,18,68,213,518,246,36,6,33,1140
POA2454,20,126,442,1182,631,125,29,61,2616,3,10,31,22,10,3,0,4,80,0,0,4,6,3,0,0,0,16,3,11,37,29,12,3,0,4,98,0,8,16,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,3,3,0,0,0,34,12,23,14,6,3,0,0,8,58,0,4,0,6,9,0,0,4,17,40,166,515,1223,651,126,25,76,2825
POA2455,3,30,181,487,239,34,14,26,1018,0,17,41,29,9,0,0,8,94,0,0,16,9,8,0,0,0,31,0,17,52,41,12,0,3,3,126,0,16,46,6,0,0,0,7,76,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,51,12,0,0,0,6,85,7,20,6,4,5,0,3,6,42,0,3,0,3,3,0,0,0,9,11,85,296,550,259,35,13,43,1288
POA2456,8,84,577,2010,1387,298,65,129,4560,0,18,140,43,0,3,0,5,213,0,9,86,56,10,0,0,4,175,0,34,227,105,13,4,0,14,387,3,15,22,5,0,0,0,11,66,0,0,28,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,49,10,0,0,0,9,90,23,75,93,36,0,0,0,26,247,0,12,6,11,3,0,0,14,42,36,217,948,2169,1400,304,68,188,5330
POA2460,39,217,1224,4617,2534,487,118,236,9477,10,102,153,107,0,3,0,13,383,0,24,79,106,13,3,0,3,234,9,127,230,208,16,4,0,17,611,0,99,295,82,7,3,3,29,521,0,10,15,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,103,320,89,7,3,3,32,556,24,59,33,28,8,0,0,13,171,0,12,19,22,9,5,3,15,88,74,519,1829,4968,2579,498,130,312,10909
POA2462,6,31,153,407,189,41,8,20,849,0,9,10,3,0,0,0,0,17,0,0,6,0,0,0,0,0,9,0,9,15,3,0,0,0,0,32,0,3,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,13,13,21,21,17,3,0,0,6,72,0,0,0,3,3,0,0,0,4,18,58,194,429,192,41,11,27,968
POA2463,9,49,313,1264,794,119,24,54,2622,0,8,31,23,0,0,0,5,74,0,0,13,15,0,0,0,0,29,0,11,44,36,0,0,0,7,100,0,5,23,12,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,12,4,0,0,0,46,15,46,26,8,3,0,3,15,101,0,3,8,9,3,0,0,0,20,20,111,406,1323,802,119,25,79,2891
POA2464,0,22,298,1189,537,56,14,62,2191,0,3,110,63,7,0,0,10,196,0,3,45,54,3,0,0,0,103,0,9,153,116,10,0,0,10,298,0,14,120,72,3,0,0,11,216,0,3,30,20,0,0,0,0,51,0,0,5,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,15,151,85,3,0,0,14,276,3,22,52,23,0,0,0,8,107,0,3,5,6,3,3,0,0,21,3,71,660,1424,555,62,17,91,2888
POA2465,0,3,23,56,24,4,3,4,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,56,24,4,3,4,121
POA2466,0,14,140,332,94,16,4,9,619,0,0,31,3,0,0,0,0,40,0,0,0,3,0,0,0,0,7,0,3,32,13,0,0,0,3,46,0,9,40,11,0,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,11,0,0,0,4,68,3,40,23,0,0,0,0,0,69,0,0,0,4,0,0,0,0,6,3,65,235,361,97,20,4,21,810
