POA_CODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
POA2551,4,0,0,0,10,9,0,0,0,9,7,0,5,3,14,4,0,9,0,13,34,3,17,0,56,14,5,15,0,34,84,6,32,0,118,45,16,24,3,85,49,34,17,3,102,54,23,3,4,86,17,20,3,0,41,15,24,8,0,44,42,48,0,0,89,23,16,0,0,44,9,9,0,0,13,0,3,0,0,3,5,4,0,0,9,32,54,19,0,108,9,0,3,0,14,457,260,159,16,891
POA2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,5,0,0,0,0,3,3,3,3,0,7,0,0,0,0,3,0,3,0,0,8,0,0,0,0,3,0,0,0,0,4,0,3,0,0,3,0,3,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,13,26,12,3,50
POA2556,6,0,3,0,11,5,0,0,0,4,0,3,0,0,5,0,0,3,0,4,19,4,8,0,31,9,3,8,0,18,28,3,8,0,40,17,17,7,0,41,12,34,9,0,54,17,23,3,0,45,13,24,3,0,44,7,21,8,0,34,29,39,5,0,82,3,37,5,0,50,6,33,0,0,41,4,20,0,0,22,7,39,4,0,55,11,56,8,0,73,8,6,3,0,19,210,360,89,6,664
POA2557,18,6,5,0,34,10,0,0,0,9,7,3,8,0,16,0,7,6,0,10,21,5,9,3,45,18,5,14,0,42,77,20,26,0,118,36,39,18,0,103,49,57,26,0,139,53,91,17,0,168,43,99,17,0,159,56,105,11,0,169,136,197,19,3,359,117,179,6,0,309,45,128,10,3,180,42,81,5,0,122,43,133,5,0,185,40,114,20,0,180,15,15,3,0,35,814,1298,234,27,2368
POA2558,9,5,11,3,31,4,4,4,0,11,4,6,3,0,14,4,4,15,0,23,37,13,30,0,76,27,22,59,0,108,87,26,73,5,182,49,53,67,4,180,77,103,65,11,249,71,122,52,0,251,69,156,46,4,277,61,126,37,4,227,120,279,50,10,451,74,208,22,0,308,39,143,7,0,189,25,57,6,0,84,12,124,3,0,140,35,164,62,0,259,16,14,13,0,39,813,1619,627,33,3099
POA2559,3,0,3,0,7,0,0,3,0,3,0,3,21,0,29,0,3,27,0,31,12,6,39,0,58,0,8,42,3,52,5,13,47,3,71,6,14,32,7,58,5,24,26,0,53,8,21,21,0,43,0,17,14,0,30,0,19,4,0,24,9,14,3,0,24,7,20,3,0,28,0,8,0,0,17,0,6,0,0,6,0,5,3,0,9,5,20,30,0,58,4,4,13,3,23,72,213,317,15,621
POA2560,110,34,78,4,227,41,15,30,5,92,43,34,110,4,188,31,23,158,7,221,269,101,312,3,690,174,131,474,14,786,858,209,497,31,1592,494,399,457,28,1366,600,616,499,41,1751,573,733,406,28,1743,416,751,265,33,1462,423,763,208,22,1419,828,1525,298,46,2690,448,1076,152,23,1693,202,669,64,12,944,111,436,42,5,599,141,689,51,9,891,359,983,404,17,1761,106,96,110,10,328,6231,9266,4616,330,20437
POA2563,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,3,0,4,3,0,0,0,3,7,4,3,0,13,3,0,0,0,3,0,4,7,0,8,0,10,0,0,11,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,3,0,14,0,0,0,0,0,29,35,17,5,86
POA2564,19,12,12,0,36,3,4,8,0,15,4,10,29,3,47,12,4,34,0,51,57,19,71,3,152,40,43,114,5,192,135,74,113,8,328,63,96,84,7,253,79,201,97,11,390,82,189,77,8,344,54,148,50,5,263,40,150,43,5,236,92,285,45,6,430,42,138,15,3,198,21,79,6,0,106,5,56,3,0,67,9,70,3,0,85,39,182,66,4,290,25,27,32,0,78,822,1780,898,64,3575
POA2565,34,21,9,0,62,70,0,7,0,77,19,4,24,0,51,7,5,34,0,51,66,23,59,3,151,32,35,83,4,159,181,78,94,4,353,114,134,92,10,342,117,197,100,11,432,116,228,92,11,444,95,226,63,4,395,100,227,40,7,378,201,400,60,7,673,117,300,24,7,444,65,189,15,0,275,36,135,10,0,178,61,266,10,0,343,81,266,95,0,436,28,27,24,0,78,1543,2768,941,76,5333
POA2566,62,21,29,5,110,18,3,6,3,33,11,12,29,7,64,16,12,54,0,81,79,39,84,3,202,57,66,109,3,235,243,122,151,5,514,122,181,153,3,457,150,301,128,10,588,157,305,97,14,574,140,314,89,10,553,135,321,79,9,544,257,600,104,7,967,149,408,57,11,627,67,266,22,0,360,33,169,13,3,215,35,238,15,3,286,101,394,120,3,613,36,44,34,4,111,1860,3806,1382,104,7151
POA2567,45,13,23,3,83,13,5,14,0,37,13,5,23,0,42,3,0,54,0,61,82,12,71,3,169,50,29,120,0,207,288,60,129,6,492,159,124,166,9,456,198,202,171,8,584,210,313,151,13,692,146,398,125,7,677,169,444,101,7,729,430,1011,156,12,1608,287,914,80,11,1291,169,673,37,3,884,86,465,23,0,577,144,785,21,0,951,138,593,140,8,872,56,58,28,8,141,2711,6116,1632,102,10553
POA2568,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,12,5,0,0,0,5,26,6,0,0,31,6,0,0,0,10,21,3,0,0,29,11,0,5,0,12,3,8,3,0,17,8,10,0,0,17,14,17,0,0,27,0,14,0,0,19,7,17,0,0,22,3,7,0,0,9,11,28,0,0,40,10,32,3,0,38,7,3,0,0,7,140,148,13,0,304
POA2569,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,10,4,0,6,0,10,20,0,7,0,26,20,3,5,0,23,12,13,8,0,28,12,6,0,0,18,4,9,3,0,15,13,8,4,0,27,15,28,0,0,45,6,36,0,0,49,6,19,0,0,27,3,9,0,0,17,9,21,0,0,30,12,23,4,0,37,5,4,0,0,7,144,180,56,0,389
POA2570,51,20,15,0,86,14,8,3,3,25,19,13,22,3,48,9,3,22,0,34,148,16,68,0,235,52,35,97,0,180,356,61,113,0,533,216,81,126,4,428,301,213,152,4,669,265,291,111,6,676,205,364,108,4,683,204,416,80,7,707,594,962,138,10,1700,408,823,59,5,1303,217,593,31,6,851,145,413,24,3,589,188,826,27,6,1052,207,614,127,3,956,65,56,25,4,149,3668,5790,1353,94,10907
POA2571,5,6,3,0,18,4,0,0,0,4,3,9,8,0,19,3,3,11,0,17,41,4,17,0,67,26,3,39,0,65,99,20,35,3,155,89,24,41,4,157,86,50,32,0,179,78,64,34,6,184,60,111,26,0,199,59,122,18,0,201,158,302,27,0,483,111,226,8,5,354,71,185,4,0,268,46,147,4,0,194,57,282,7,0,347,62,215,42,0,327,14,22,13,0,50,1082,1785,378,33,3278
POA2572,5,0,7,0,10,3,0,3,0,7,3,0,0,0,3,0,0,8,0,5,20,3,9,0,34,12,0,15,0,31,63,8,13,3,88,24,15,14,0,47,43,38,19,0,103,40,32,12,3,91,22,35,9,3,67,27,45,8,0,82,42,107,11,0,164,35,79,10,3,125,14,44,3,0,60,13,21,3,0,41,15,57,0,0,76,30,81,20,0,126,13,4,4,0,26,430,573,170,16,1185
POA2573,8,3,3,0,12,0,0,0,0,0,4,0,4,0,5,3,0,6,0,9,23,3,23,0,48,8,6,27,0,47,73,6,30,0,113,37,22,21,5,89,45,45,31,0,122,46,55,30,0,127,23,59,20,0,103,23,60,12,0,93,56,106,20,3,182,31,59,3,0,93,17,44,3,0,66,3,27,0,0,31,14,42,4,0,55,30,72,30,0,138,21,5,4,0,30,454,628,274,12,1375
POA2574,13,0,0,0,16,3,0,3,0,8,3,0,3,0,7,6,0,8,0,11,30,0,18,0,49,14,8,24,0,41,97,6,25,0,135,57,12,22,0,93,60,40,13,3,116,46,49,19,3,112,24,67,14,0,106,25,69,3,0,98,60,140,10,0,215,44,92,7,0,146,23,58,0,0,84,18,45,0,0,66,17,66,0,0,90,34,90,22,0,142,11,8,3,3,22,591,759,208,19,1567
POA2575,29,5,8,0,45,17,0,8,0,24,10,3,13,0,28,10,3,17,0,33,65,14,28,3,109,43,13,46,0,103,213,23,60,5,303,151,61,64,4,278,167,107,83,9,359,157,115,45,3,320,115,143,39,0,298,109,150,27,3,288,173,316,50,9,551,108,208,22,7,340,50,118,10,0,179,43,73,11,0,130,86,141,5,0,227,128,265,71,0,471,30,20,11,0,67,1690,1776,623,47,4144
POA2576,23,3,8,0,38,19,3,3,0,26,17,3,7,0,32,6,0,15,0,18,69,5,18,0,93,38,8,23,0,72,245,7,49,0,307,159,29,55,4,251,214,53,54,3,329,201,73,49,0,323,105,69,37,0,203,109,79,19,3,208,199,179,30,0,412,107,118,9,3,237,79,103,4,0,183,61,81,4,0,140,175,254,3,0,432,122,215,54,0,393,32,20,9,0,57,1977,1300,457,21,3758
POA2577,28,4,4,0,42,16,5,10,0,26,16,4,10,0,30,4,3,25,0,29,91,8,46,0,145,46,5,52,0,109,218,28,49,3,299,145,41,74,7,261,198,95,62,8,360,174,130,48,4,351,125,128,36,3,287,115,126,34,0,276,203,260,40,5,504,121,188,15,3,328,86,116,8,0,205,46,74,4,0,133,108,130,3,0,242,159,203,62,3,427,43,15,13,0,70,1942,1558,590,36,4122
POA2578,3,0,3,0,6,5,0,0,0,5,3,0,3,0,13,3,0,0,0,3,17,0,3,0,24,14,0,17,0,35,64,3,0,0,68,50,5,16,4,65,51,14,14,0,75,48,21,8,0,80,26,16,5,0,48,38,14,4,0,59,32,33,4,0,72,16,17,0,0,32,11,9,0,0,22,12,18,0,0,28,15,25,3,0,38,34,30,14,0,74,7,0,0,0,5,434,210,104,7,755
POA2579,9,4,0,0,11,3,3,0,0,7,4,0,3,0,11,3,0,5,0,12,25,3,4,0,37,28,4,19,0,59,92,7,17,0,113,51,18,17,0,81,55,41,23,0,122,53,34,10,0,90,24,26,4,0,53,38,32,5,0,78,48,60,6,0,117,40,47,3,0,85,21,28,0,0,48,11,20,0,0,34,24,30,0,0,57,43,55,13,4,109,17,7,3,0,27,585,417,139,11,1142
POA2580,35,3,16,0,61,26,5,17,0,47,19,4,37,3,59,11,9,56,0,73,141,16,102,3,262,50,28,138,4,233,409,46,162,12,630,267,120,160,13,560,328,176,138,19,663,313,217,128,16,669,157,231,72,10,471,206,222,53,10,492,344,494,65,4,909,201,364,29,4,594,112,240,15,0,357,67,117,5,3,188,108,215,9,3,342,225,376,115,7,716,78,32,41,0,156,3103,2922,1356,116,7490
POA2581,0,0,3,0,5,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,7,5,3,0,18,3,3,0,0,9,23,4,6,0,30,18,5,3,3,31,21,7,9,0,40,22,12,8,0,41,14,18,3,0,38,14,17,6,0,45,30,40,9,0,79,18,28,0,3,50,20,25,3,0,43,14,15,0,0,31,17,28,3,0,48,14,38,11,0,62,4,4,0,0,9,243,256,69,7,579
POA2582,14,7,3,0,23,7,0,4,0,17,3,5,9,0,16,4,3,17,0,21,34,0,13,3,51,24,6,40,0,70,111,16,39,0,166,106,29,24,4,163,123,63,40,4,227,122,77,28,3,235,68,87,36,3,197,75,100,17,0,192,170,226,43,5,439,115,195,12,3,319,90,136,9,0,236,62,100,12,0,173,142,296,10,0,447,104,195,35,0,336,21,13,12,0,48,1391,1572,386,31,3377
POA2583,5,0,3,0,8,7,3,0,0,8,4,0,5,0,7,3,3,10,0,14,38,3,11,3,56,14,5,15,0,43,97,17,13,0,127,55,29,19,5,102,59,34,18,3,115,56,34,13,0,105,27,49,7,0,87,31,34,7,3,73,61,57,3,3,118,27,39,0,0,70,17,28,0,0,38,5,18,0,0,15,23,18,5,0,47,36,65,12,0,112,19,0,0,0,24,585,430,139,18,1167
POA2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,4,0,5,4,0,3,0,13,9,0,0,0,10,4,3,3,0,14,11,8,3,0,19,3,11,0,0,15,0,3,0,0,6,3,9,0,0,13,7,12,0,0,13,6,3,0,0,7,7,4,0,0,4,3,0,0,0,3,3,4,0,0,3,3,3,0,0,7,0,0,0,0,0,68,62,18,0,149
POA2585,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,4,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,0,0,6,3,0,0,0,3,23,24,6,0,56
POA2586,3,0,0,0,6,3,0,4,0,8,0,3,0,0,3,0,0,6,0,10,18,0,8,0,25,15,3,14,0,28,62,4,13,0,79,31,13,5,0,57,30,19,8,0,62,36,24,7,0,66,14,30,3,0,45,25,24,3,0,52,27,35,8,0,67,15,15,0,0,36,12,20,0,0,30,4,3,0,0,9,17,11,0,3,32,23,38,15,0,71,6,5,4,0,11,346,245,97,10,701
POA2587,3,0,7,0,11,4,0,0,0,4,4,3,3,0,11,0,0,9,0,12,22,4,10,0,34,9,0,19,0,32,99,5,12,0,116,28,16,20,0,63,50,24,9,4,79,29,34,5,0,66,26,18,3,0,52,24,21,0,0,54,27,39,7,0,68,17,18,3,0,37,10,12,0,0,17,4,3,0,0,12,11,12,0,0,25,26,56,8,3,91,15,3,3,3,24,403,266,113,7,786
POA2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,10,0,0,0,0,0,3,5,0,0,9,0,3,0,0,10,0,3,0,0,5,3,3,0,0,3,4,0,0,0,7,4,3,0,0,3,3,3,0,0,5,0,3,0,0,4,3,0,0,0,3,4,3,3,0,10,0,0,0,0,0,34,29,11,3,83
POA2590,8,0,4,0,13,12,0,4,0,8,9,0,13,0,18,5,0,18,0,25,42,10,20,0,76,27,15,40,3,79,204,16,39,3,258,92,33,40,3,166,127,40,24,4,196,88,68,25,4,184,59,60,5,0,122,45,47,7,3,100,80,83,15,0,178,31,55,5,0,89,20,27,0,0,50,17,18,7,0,34,22,27,0,0,51,73,103,24,0,199,29,13,11,4,51,983,621,282,24,1908
POA2594,9,4,9,0,28,12,0,4,0,18,12,6,20,0,35,10,6,42,0,50,73,27,51,3,151,45,20,75,0,133,218,33,71,6,329,110,60,66,11,246,139,110,59,8,316,121,129,32,3,290,75,116,21,3,207,76,108,17,3,204,98,143,15,3,265,57,93,6,0,151,17,58,3,0,76,19,29,5,0,49,35,52,3,0,85,73,162,62,3,295,30,10,11,3,51,1218,1164,564,45,2989
POA2619,3,0,4,0,10,5,3,0,0,12,0,0,6,0,9,0,0,5,0,3,15,0,3,0,19,4,0,5,0,13,26,6,15,0,48,31,13,18,0,62,42,18,22,0,86,42,22,26,0,86,41,39,25,0,107,30,53,26,0,114,97,146,52,3,300,85,186,21,0,290,72,191,4,0,267,54,181,19,0,255,140,527,7,0,673,53,211,30,0,290,3,11,4,0,13,740,1611,278,13,2646
POA2620,36,15,17,0,69,12,3,9,0,30,17,11,36,0,59,13,3,56,0,69,95,19,65,7,184,58,39,108,3,202,279,47,129,10,460,191,95,141,11,439,294,171,139,14,616,277,214,137,17,640,223,211,118,12,562,260,290,101,13,660,547,592,158,24,1322,373,594,65,17,1046,272,504,32,0,812,198,375,26,3,594,331,826,34,7,1198,245,523,132,7,902,51,28,36,8,123,3778,4551,1525,150,10005
POA2621,3,3,3,0,8,5,0,0,0,5,3,0,4,0,6,0,0,7,0,5,20,0,8,0,23,4,0,10,0,13,33,0,5,0,36,25,13,12,0,50,48,12,18,0,77,47,23,11,0,77,34,32,17,3,79,31,36,8,0,76,79,114,26,0,216,58,120,13,0,189,60,115,3,0,176,45,97,4,0,146,100,201,0,0,301,43,114,11,0,167,6,7,7,0,22,644,887,153,6,1691
POA2622,9,0,0,0,8,3,0,4,0,6,4,0,3,0,11,5,0,8,0,12,36,6,14,0,50,21,5,20,0,44,66,12,17,0,89,39,15,9,0,67,47,33,13,0,85,43,21,4,0,72,21,22,7,0,45,31,28,4,0,66,50,43,11,0,106,28,45,0,0,69,18,24,0,0,37,14,16,0,0,27,28,27,0,0,56,47,66,12,0,125,12,3,6,0,21,517,361,129,5,1005
POA2623,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,9,3,0,3,0,4,8,0,0,0,6,0,0,0,0,3,3,3,3,0,14,3,9,0,0,16,0,8,0,0,9,5,4,0,0,11,11,12,4,0,30,7,9,0,0,14,5,3,0,0,6,3,3,0,0,5,0,7,0,0,8,10,3,6,0,14,0,0,0,0,3,63,64,23,0,153
POA2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,3,3,0,0,0,5,3,6,0,0,14,0,4,0,0,3,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,30,19,3,0,48
POA2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,3,3,0,0,7,4,0,0,0,4,7,0,0,0,11,6,0,0,0,6,6,10,0,0,15,5,4,0,0,6,12,12,0,0,20,5,5,0,0,16,3,3,0,0,6,5,9,0,0,15,3,3,0,0,7,6,4,0,0,12,0,0,0,0,3,66,59,4,0,130
POA2627,0,3,3,0,7,0,3,0,0,3,0,0,3,0,8,0,0,3,0,7,9,0,3,0,9,5,3,16,0,26,38,0,12,0,55,27,11,5,0,44,47,20,18,0,82,47,25,15,0,94,36,35,14,0,83,35,29,3,3,71,57,85,10,3,163,41,57,5,0,103,20,41,4,0,59,4,25,0,0,33,20,35,0,0,57,44,75,12,0,139,3,5,0,0,10,445,455,133,10,1049
POA2628,3,0,3,0,8,3,0,0,0,3,3,3,0,0,4,0,0,5,0,5,13,0,3,0,11,3,7,8,0,19,28,11,3,0,50,22,14,0,0,34,31,12,10,0,44,15,21,3,0,46,7,22,0,0,28,11,22,6,0,36,23,45,7,0,74,15,14,4,0,35,3,22,0,0,24,4,4,3,0,8,6,9,0,0,15,12,26,3,0,44,4,3,0,0,9,218,220,61,5,508
POA2629,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,4,0,0,0,8,14,0,0,0,19,12,0,3,0,16,13,0,0,0,13,15,8,0,0,23,4,9,0,0,10,3,8,0,0,10,6,3,0,0,4,3,0,0,0,3,0,3,0,0,5,0,0,0,0,0,3,3,0,0,4,5,4,0,0,7,0,0,0,0,4,96,32,7,0,141
POA2630,9,3,3,0,17,11,0,3,0,11,9,0,15,0,27,4,0,19,0,24,46,4,25,0,81,22,4,39,0,66,162,20,47,3,230,80,29,30,3,144,100,58,46,3,208,83,69,40,3,192,66,71,13,0,150,67,70,19,6,154,105,120,15,0,247,65,73,8,0,149,32,59,0,0,91,15,27,4,0,48,34,61,0,0,98,91,113,35,3,241,20,13,10,0,42,1021,795,379,24,2229
POA2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,3,0,0,0,5,18,0,0,0,22,9,0,3,0,12,6,8,0,0,17,11,3,3,0,12,0,10,0,0,12,7,0,0,0,12,5,3,0,0,12,4,3,0,0,7,3,0,0,0,3,3,0,0,0,4,4,4,0,0,4,8,13,0,0,13,4,0,0,0,4,79,49,19,0,152
POA2632,3,0,0,0,5,4,0,0,0,4,0,0,3,0,9,4,0,4,0,11,13,0,3,0,19,10,0,11,0,20,36,3,5,0,42,12,11,11,0,32,24,15,4,0,47,24,19,4,0,44,16,15,0,0,31,14,17,3,0,37,21,34,3,0,60,16,20,0,0,38,4,7,0,0,12,6,3,0,0,12,3,4,0,0,10,8,26,5,0,40,3,3,0,0,8,224,182,56,8,474
POA2633,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,4,0,0,0,13,0,3,0,0,5,8,3,3,0,16,10,3,0,0,10,0,3,0,0,6,3,4,0,0,4,3,3,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,5,4,0,14,0,0,0,0,3,48,26,12,0,96
POA2640,30,3,19,0,58,18,5,10,0,36,13,4,39,4,65,12,0,67,0,80,120,25,112,8,263,71,42,161,7,274,400,60,184,12,651,275,115,165,11,564,393,212,163,20,791,360,292,102,9,771,217,296,98,12,624,258,295,64,9,623,491,631,67,10,1201,290,504,29,3,818,167,339,12,0,514,86,196,22,0,295,173,320,9,0,508,266,443,115,9,835,70,42,33,3,150,3715,3819,1479,112,9120
POA2641,19,3,4,4,30,15,4,11,0,29,10,4,30,3,46,14,0,36,0,49,70,16,78,0,170,41,42,104,6,188,292,51,96,4,442,138,91,107,10,346,167,119,84,4,384,198,160,56,6,422,97,130,26,7,263,94,125,24,0,247,144,224,28,0,395,81,107,12,0,207,32,79,3,0,110,14,29,3,0,43,19,30,3,0,52,106,145,53,3,301,43,20,19,0,84,1579,1375,792,50,3800
POA2642,3,3,0,0,11,7,3,0,0,6,3,3,3,0,10,3,0,8,0,15,21,6,9,0,41,19,8,16,0,43,62,11,12,0,90,49,30,24,0,97,56,36,19,3,111,49,52,4,0,113,35,50,13,0,89,29,46,8,0,78,57,103,4,0,170,41,69,5,0,121,15,34,0,0,54,12,19,0,0,28,20,32,0,0,54,37,62,11,0,113,21,4,11,0,32,544,576,146,10,1282
POA2643,0,0,0,0,5,3,0,0,0,3,0,0,0,3,3,3,0,0,0,3,24,3,13,0,34,13,0,6,0,26,71,7,14,0,90,41,17,12,3,71,34,28,10,0,65,40,28,10,0,76,15,25,8,0,47,19,20,3,0,43,35,48,3,0,86,12,33,5,0,44,8,17,0,0,29,0,6,0,0,7,6,9,0,0,12,35,32,12,0,74,13,0,0,0,14,365,267,96,12,732
POA2644,3,3,0,0,6,0,0,0,0,4,3,0,5,0,8,0,0,3,0,7,15,3,6,0,24,3,3,14,0,20,45,5,13,0,65,15,10,9,0,45,34,16,0,0,52,42,22,4,0,65,20,20,0,0,48,18,17,3,0,45,23,28,0,0,52,18,18,0,0,38,8,9,0,0,13,8,6,0,0,12,15,16,0,0,26,16,49,7,0,72,11,4,4,0,19,303,236,84,9,630
POA2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,12,7,0,0,0,11,4,3,4,0,11,4,3,0,0,7,3,0,0,0,3,0,3,0,0,0,0,9,0,0,9,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,8,7,0,16,0,0,0,0,3,43,31,14,4,93
POA2646,15,3,4,0,18,11,3,3,0,14,6,0,8,0,16,4,0,9,0,16,58,3,19,0,80,24,5,35,0,60,159,14,26,3,210,91,29,34,0,154,88,48,18,4,164,82,67,23,0,174,41,59,11,0,109,57,51,7,0,115,72,104,10,3,189,48,49,4,0,108,21,41,0,6,65,5,16,0,0,29,20,28,3,0,47,52,101,17,0,173,38,16,7,0,60,889,628,251,26,1795
POA2647,0,0,0,0,4,3,0,0,0,7,0,0,3,0,3,3,0,7,0,7,20,0,3,0,23,6,0,4,0,15,62,4,8,0,75,31,8,6,0,40,37,26,4,0,67,30,25,3,0,61,19,12,8,0,34,17,20,3,0,40,32,19,7,0,55,22,21,0,0,37,0,9,0,0,12,3,4,0,0,7,5,7,0,0,10,31,27,3,0,62,16,3,3,0,22,333,179,74,0,585
POA2648,4,0,0,0,10,3,3,0,0,5,3,0,0,0,4,4,0,4,0,11,18,0,13,0,29,13,0,13,0,24,58,9,10,0,75,24,19,14,0,54,37,13,12,0,68,27,29,9,0,70,8,5,4,0,13,10,15,5,0,29,24,20,3,0,50,13,16,0,0,25,8,6,0,0,15,3,0,0,0,3,4,10,0,0,12,31,32,12,0,72,10,5,3,0,18,316,184,88,3,596
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9
