POA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
POA2446,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,6,3,5,3,3,8,0,37,23,53,51,119,79,83,86,36,17,551,366,916,741,1371,937,1009,883,439,205,6865,0,0,0,0,0,0,0,0,0,0,682,1731,1326,2208,1487,1561,1307,646,274,11228,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,13,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,3,0,0,0,3,4,4,9,26,61,84,96,48,19,363,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,4,3,9,14,7,3,41
POA2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,7,0,0,17,10,23,27,63,44,52,51,38,31,332,162,458,319,661,470,599,529,256,150,3609,0,0,0,0,0,0,0,0,0,0,328,859,623,1056,766,980,824,374,182,5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,23,37,52,33,8,172,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,5,0,19
POA2448,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,3,12,0,0,0,0,0,0,0,0,0,0,4,0,0,14,3,7,13,8,0,49,11,18,24,75,64,63,85,51,55,447,213,442,390,752,570,816,799,481,248,4716,0,0,0,0,0,0,0,0,0,0,397,838,702,1182,819,1216,1111,636,269,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,0,0,0,4,0,0,3,4,3,3,0,0,0,12,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,22,37,61,146,98,29,393,0,0,0,4,0,3,0,0,3,9,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,8,19,10,0,39
POA2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,15,12,12,18,18,11,11,0,93,43,145,103,198,163,202,133,63,20,1065,0,0,0,0,0,0,0,0,0,0,98,274,196,333,254,303,220,101,27,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,21,9,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,0,0,15
POA2450,0,0,0,15,0,4,0,0,0,21,0,0,0,0,8,0,6,0,0,20,0,0,5,0,0,3,4,0,0,15,11,77,53,167,70,47,35,19,8,489,93,176,179,360,252,273,233,177,172,1913,1228,2761,2428,4966,3125,3210,2588,1529,815,22658,0,16,42,24,15,3,3,0,0,108,2181,4739,4101,7268,4450,4732,3605,1982,797,33861,0,0,0,3,3,0,0,0,0,4,0,0,0,0,3,5,0,3,0,8,0,0,0,6,0,0,0,0,0,4,0,3,3,31,14,23,13,4,3,85,0,0,0,4,0,0,3,0,0,11,0,6,14,28,20,12,13,4,3,95,0,0,0,0,0,6,4,5,0,17,0,11,0,11,3,7,8,0,0,46,7,57,56,183,258,293,357,223,86,1510,0,0,5,20,13,8,4,0,0,54,0,0,8,5,7,11,12,3,0,47,0,9,7,32,29,37,75,44,16,235
POA2452,0,0,0,7,0,0,0,0,0,11,0,0,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,4,4,12,19,11,16,8,5,75,21,40,47,93,73,60,63,54,33,490,395,963,832,1714,1083,1102,914,603,296,7903,0,0,0,0,0,0,0,0,0,0,761,1864,1536,2681,1591,1707,1336,792,343,12625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,4,6,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,22,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,13,7,57,76,100,143,93,40,535,0,0,0,4,6,7,3,0,0,22,0,0,0,7,0,3,3,0,0,9,0,0,3,11,7,6,16,15,3,60
POA2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,6,0,27,4,10,7,15,15,28,19,13,6,102,62,136,112,208,218,286,204,119,51,1401,0,0,0,0,0,0,0,0,0,0,113,273,222,367,322,428,327,160,69,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,16,23,30,18,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,16
POA2454,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,5,0,0,0,7,0,6,0,18,8,13,10,3,0,67,10,43,15,61,49,47,37,22,13,302,200,552,312,801,616,679,431,204,121,3918,0,0,0,0,0,0,0,0,0,0,389,981,598,1174,834,964,585,278,144,5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,0,3,24,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,16,48,84,76,94,42,17,382,0,0,0,3,0,0,0,0,0,3,0,3,0,6,3,3,4,0,0,23,0,0,0,6,6,27,15,7,5,65
POA2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,6,7,22,20,21,34,18,15,136,57,148,123,227,222,268,251,164,58,1522,0,0,0,0,0,0,0,0,0,0,101,257,236,405,340,441,393,250,66,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,13,29,33,19,6,116,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,18
POA2456,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,8,7,19,10,17,13,3,0,81,19,37,50,120,85,96,87,60,18,573,403,919,701,1687,1008,1203,876,476,190,7463,0,0,7,16,10,0,0,0,0,28,798,1681,1207,2350,1399,1829,1239,608,223,11332,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,8,0,11,10,49,71,104,130,81,38,491,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,0,11,0,0,3,11,11,13,24,22,3,80
POA2460,0,0,3,6,3,0,0,0,0,12,0,0,0,0,0,5,0,3,0,5,0,0,0,3,0,0,0,0,0,7,0,4,3,18,16,16,14,3,0,83,44,88,95,245,166,205,191,117,64,1221,758,1724,1518,3019,2055,2284,1801,1070,553,14776,0,0,0,0,0,0,0,0,0,0,1506,3361,2937,5080,3310,3656,2803,1595,698,24955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,7,0,0,22,0,0,0,3,0,3,0,0,0,11,0,0,0,10,8,4,3,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,4,3,4,9,48,104,130,153,85,27,567,0,0,0,6,0,4,0,0,0,15,0,0,0,0,3,9,3,0,0,11,0,3,0,3,13,20,22,8,0,65
POA2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,3,17,11,21,21,8,9,101,40,134,114,199,169,226,187,65,40,1176,0,0,0,0,0,0,0,0,0,0,87,252,208,328,294,380,320,121,49,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,18,21,11,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13
POA2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,7,7,0,0,29,8,18,27,47,38,59,57,36,10,304,139,408,349,633,524,662,606,347,166,3847,0,0,0,0,0,0,0,0,0,0,303,793,637,1035,810,1045,941,518,225,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,19,39,53,78,25,18,230,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,10,10,0,25
POA2464,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,9,3,9,5,3,0,35,14,22,19,60,49,58,44,38,19,322,131,275,231,571,422,614,641,398,185,3466,0,0,0,0,0,0,0,0,0,0,234,506,426,865,623,873,962,578,237,5308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,6,22,22,55,79,55,18,272,0,0,0,3,0,0,6,0,0,11,0,0,0,0,0,0,3,0,0,11,0,0,0,0,3,0,10,6,7,21
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,13,8,20,19,27,19,27,24,11,0,141,0,0,0,0,0,0,0,0,0,0,11,30,32,53,35,44,44,18,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,13,22,12,3,72,22,70,46,95,87,180,204,114,39,851,0,0,0,0,0,0,0,0,0,0,51,131,79,138,151,294,331,192,64,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,20,11,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4
POA2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,7,0,0,16,5,17,12,27,32,52,31,17,6,207,67,215,155,281,290,443,286,113,48,1903,0,0,0,0,0,0,0,0,0,0,121,367,307,468,487,694,469,160,52,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,19,45,46,18,3,144,0,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,5,4,0,30
POA2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,10,3,3,6,5,0,27,25,55,64,118,110,96,79,59,28,642,476,973,906,1561,981,1025,919,593,286,7718,0,0,0,0,0,0,0,0,0,0,923,1929,1681,2652,1598,1697,1448,877,369,13172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,17,25,41,64,44,12,205,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,8,0,40
POA2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,12,19,15,34,22,22,18,4,4,150,72,198,149,279,161,189,136,62,33,1285,0,0,0,0,0,0,0,0,0,0,130,322,247,421,281,292,221,117,44,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,15,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
POA2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,9,25,17,20,7,9,0,102,65,109,84,190,117,146,95,59,9,875,0,0,0,0,0,0,0,0,0,0,109,205,162,315,204,251,175,95,15,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,10,6,8,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,13,17,31,20,29,25,12,5,163,71,165,142,270,192,275,228,172,66,1573,0,0,0,0,0,0,0,0,0,0,118,287,251,447,300,436,402,253,95,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,20,15,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,7,5,3,0,0,28,7,24,25,50,66,55,47,30,15,316,150,370,287,561,492,564,402,216,124,3163,0,0,0,0,0,0,0,0,0,0,273,656,535,875,708,942,609,322,151,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,35,59,20,10,170,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,12,11,3,0,31
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,3,8,8,4,3,39,4,26,14,32,25,35,32,13,9,193,0,0,0,0,0,0,0,0,0,0,10,51,19,55,39,54,35,18,4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,5,4,3,0,32,16,42,31,69,61,62,49,36,10,383,0,0,0,0,0,0,0,0,0,0,33,87,76,107,98,116,84,50,18,673,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2477,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,3,12,9,8,9,10,6,53,21,32,34,82,56,76,50,46,17,410,288,734,604,1194,894,998,791,513,300,6316,0,0,0,0,0,0,0,0,0,0,585,1465,1103,1918,1357,1493,1232,690,364,10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,6,6,3,3,4,0,19,0,0,0,3,7,3,3,3,0,17,0,6,0,3,3,0,0,3,0,18,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,3,20,19,36,72,82,98,69,28,426,0,0,0,3,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,4,14,6,0,35
POA2478,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,3,3,5,0,19,0,0,0,3,4,3,0,0,0,8,3,11,5,51,30,17,24,9,8,154,43,90,66,209,159,171,174,136,127,1181,690,1488,1252,2991,2039,2278,1941,1236,791,14703,0,0,0,0,0,0,0,0,0,0,1286,2777,2323,4506,2995,3487,2850,1675,918,22824,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,25,8,10,13,3,0,70,0,0,0,3,3,0,6,0,0,11,0,0,4,16,13,4,0,3,0,44,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,8,10,40,23,153,167,133,214,146,62,942,0,0,0,12,4,12,8,3,3,39,0,3,0,19,0,3,3,0,3,37,0,0,3,14,14,14,31,17,4,95
POA2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,16,3,4,3,0,3,39,8,30,19,57,48,47,19,20,21,267,107,321,190,562,411,407,231,107,68,2406,0,0,0,0,0,0,0,0,0,0,215,552,327,755,547,553,309,126,68,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,43,61,59,53,27,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,3,0,6,5,10,15,0,0,36
POA2480,0,0,5,13,6,4,0,0,0,31,0,0,0,0,0,4,3,3,0,16,0,0,0,4,3,4,3,0,0,15,7,9,25,72,34,45,38,7,10,244,85,158,236,465,307,322,208,136,99,2007,1156,2743,2654,5173,3335,3495,2308,1269,755,22897,0,0,0,0,0,0,0,0,0,0,2131,5217,4637,7936,5045,5352,3434,1746,855,36353,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,7,6,28,22,11,16,3,0,88,0,0,0,3,0,3,0,0,0,9,5,0,12,26,11,5,0,4,0,71,0,0,0,3,0,0,3,0,0,7,0,0,0,3,0,3,3,0,0,13,0,22,28,157,229,294,258,102,53,1145,0,0,3,3,7,3,8,0,0,24,0,0,4,18,15,10,15,0,0,54,3,3,3,44,35,63,72,9,4,237
