POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA2166,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,13,11,0,0,0,0,36,0,0,0,3,84,200,122,89,11,17,42,71,66,17,42,763,0,0,10,52,14,20,6,7,0,0,0,0,0,0,11,131,0,0,0,36,3,8,11,0,0,0,3,0,0,0,3,63,3,31,86,84,26,3,7,3,4,4,0,0,0,0,11,268,0,0,0,0,0,7,14,7,3,0,0,3,6,0,0,41,0,0,3,56,3941,5038,2281,1887,329,434,567,455,425,198,652,16270,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,77,85,475,1598,1890,1265,773,105,198,181,178,145,96,319,7386,13,330,536,1076,6327,8373,4967,3610,653,946,1105,933,815,401,1301,31375
POA2167,0,0,0,7,15,6,9,7,0,0,0,0,0,0,0,46,0,0,0,5,0,16,7,22,6,0,0,0,0,0,0,64,0,0,0,0,5,10,4,17,0,0,3,5,4,0,0,46,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,10,28,57,26,23,11,13,0,9,3,0,0,3,6,189,0,0,0,0,5,4,4,0,0,0,0,3,0,0,3,18,0,0,0,0,12,23,15,12,0,3,4,4,0,4,0,78,0,0,0,0,3,0,15,24,0,0,0,0,0,0,0,42,0,4,12,70,70,202,351,303,38,29,32,26,39,34,22,1224,5,44,100,193,290,791,1265,981,142,119,135,121,114,74,96,4456
POA2168,0,0,0,0,3,4,11,3,0,0,0,4,0,0,0,28,0,0,0,3,5,12,6,3,0,6,0,0,0,0,3,39,0,0,0,0,36,85,27,17,0,4,3,0,4,0,3,187,0,0,4,81,36,54,10,6,3,0,0,0,3,0,0,194,0,0,0,21,16,25,24,8,0,0,0,0,0,0,3,93,0,23,132,134,34,17,8,7,3,0,0,3,0,0,16,381,0,0,0,3,0,4,8,3,3,4,3,0,0,5,0,37,0,0,0,4,676,1133,432,292,57,72,51,60,33,23,118,2969,0,0,0,0,0,0,23,28,3,0,0,0,0,0,0,57,3,22,47,644,1103,1483,852,300,60,72,108,82,63,67,159,5065,3,178,436,1516,2764,5055,3783,1926,325,351,506,314,272,231,565,18230
POA2170,0,0,3,25,62,59,67,26,7,4,3,7,3,0,6,263,0,0,6,30,24,103,68,45,4,10,16,7,8,0,10,328,0,0,0,0,54,92,62,44,0,7,11,12,5,3,10,305,0,0,16,225,64,146,173,40,9,3,11,7,8,0,6,712,0,0,0,117,57,79,91,50,6,7,0,10,5,11,9,447,7,105,304,404,168,87,61,57,10,21,39,18,11,8,47,1344,0,0,0,9,11,19,33,31,6,6,5,10,9,0,0,139,0,0,3,18,1074,1245,519,371,60,81,73,90,70,39,130,3779,0,0,0,0,3,4,87,85,0,3,15,8,13,3,3,220,8,99,174,1233,1201,2527,2969,1220,221,215,283,297,321,188,287,11254,23,791,1694,3630,4461,9049,10445,6764,1282,1321,1745,1458,1350,798,1234,46046
POA2171,0,0,0,4,14,12,34,8,0,0,0,0,0,0,0,77,0,0,0,5,3,18,21,14,0,0,0,0,0,0,0,67,0,0,0,0,18,47,30,15,3,3,3,0,5,0,3,128,0,0,7,90,24,41,22,3,0,7,0,0,0,0,7,196,0,0,0,37,13,20,19,12,5,0,0,3,0,0,0,110,0,13,51,65,39,33,38,29,3,3,3,8,3,3,3,299,0,0,0,0,6,16,21,14,0,0,0,0,0,0,3,61,0,0,0,4,355,290,98,71,16,14,16,12,8,10,24,910,0,0,0,0,0,0,32,30,8,3,0,3,0,0,0,73,0,12,30,515,807,1049,725,207,40,28,48,36,46,28,96,3663,3,129,381,1322,2051,3910,3432,1500,216,191,212,177,150,102,271,14060
POA2172,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,3,13,10,4,12,5,18,0,0,0,0,0,3,4,79,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,25,20,40,24,11,0,0,0,0,0,0,7,130,0,12,32,84,114,225,154,69,10,15,9,3,3,4,14,750
POA2173,0,0,0,3,12,29,23,11,0,7,0,3,3,0,3,96,0,0,0,3,3,19,19,8,0,0,4,3,3,0,0,67,0,0,0,0,0,14,13,16,6,3,0,0,0,3,0,55,0,0,3,23,8,7,6,3,0,0,0,0,0,0,3,53,0,0,0,0,0,3,6,0,3,3,0,0,0,3,0,14,0,11,28,73,30,27,34,38,3,0,9,3,6,5,7,278,0,0,0,0,0,3,5,4,0,0,0,0,3,0,0,33,0,0,0,0,40,27,4,12,0,0,0,4,0,3,3,94,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,0,3,6,107,65,200,225,101,13,17,20,25,12,17,15,817,0,34,85,311,370,1195,1132,665,102,123,131,108,76,76,87,4489
POA2174,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,15,0,0,0,0,0,4,0,10,6,0,0,0,0,0,0,26,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,3,4,0,0,0,0,9,0,0,45,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,19,0,0,3,5,20,38,86,67,3,9,8,3,4,9,4,261,3,11,30,19,62,187,327,245,51,39,21,21,29,15,21,1070
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,22,8,10,6,3,0,0,0,0,3,81,0,87,125,86,49,62,42,13,7,3,6,3,10,0,26,519
POA2176,0,0,0,4,21,3,3,13,0,0,0,0,0,0,0,49,0,0,0,24,12,3,0,0,0,0,0,0,0,0,0,48,0,0,0,0,44,59,30,12,4,0,8,0,3,0,5,171,0,0,19,187,43,48,14,5,0,0,0,3,0,0,14,324,0,0,0,79,36,38,29,4,0,0,3,6,0,0,3,209,0,19,77,114,48,27,16,19,6,0,6,0,3,3,7,341,0,0,0,3,9,5,13,3,3,3,0,0,0,0,3,42,0,0,3,18,1589,1325,413,194,52,67,56,28,39,22,115,3920,0,0,0,0,3,0,10,6,0,0,0,0,0,0,0,20,0,27,115,1230,1813,1271,747,272,66,82,82,136,219,117,178,6363,26,437,1244,3323,4928,4928,3902,1879,395,435,694,449,490,368,639,24138
POA2177,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,8,0,0,0,3,6,8,7,0,0,0,0,0,0,0,0,31,0,0,0,0,41,54,21,9,0,3,0,3,0,3,4,147,0,0,3,32,14,13,3,0,0,0,3,0,0,0,0,71,0,0,3,27,15,7,3,3,0,0,0,0,0,0,0,60,0,3,16,25,19,9,5,0,0,0,0,5,0,0,0,80,0,0,0,3,0,3,3,3,0,0,0,0,4,3,0,24,0,0,0,9,840,944,299,166,45,36,32,31,32,26,120,2581,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,6,28,359,821,647,380,128,14,23,20,23,41,18,58,2575,0,64,136,713,2165,2262,1331,659,133,101,141,107,158,80,323,8374
POA2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,6,5,23,4,3,0,0,4,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,6,4,5,0,3,0,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,45,50,36,18,3,0,0,3,0,0,0,10,188,3,101,170,241,149,181,94,50,10,12,27,15,3,8,58,1129
POA2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,7,30,25,11,3,3,12,0,0,4,0,0,0,4,106,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18,7,3,0,0,0,3,0,0,0,3,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,10,34,62,39,55,49,15,4,6,3,4,0,6,15,307,6,171,311,295,184,279,267,156,31,26,32,20,8,13,75,1883
POA2190,0,0,0,0,7,9,8,3,0,0,0,0,0,0,3,27,0,0,3,5,5,35,24,22,0,0,0,3,3,3,6,115,0,0,0,0,0,7,8,3,0,3,0,0,3,0,0,27,0,0,3,16,4,6,0,0,0,0,0,0,0,0,0,34,0,0,0,12,7,11,4,0,0,0,3,0,4,0,0,41,3,10,34,45,5,3,3,3,0,0,0,0,0,0,11,121,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,28,0,0,0,7,198,184,49,39,8,12,15,0,19,3,16,549,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,42,46,228,205,377,501,227,40,19,48,53,38,39,100,1977,12,195,508,1527,1525,2145,1915,973,165,131,176,163,171,103,474,10179
POA2191,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,13,4,0,0,0,0,0,0,0,0,32,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,13,0,6,16,17,10,0,15,3,0,0,0,0,0,0,4,71,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8,0,0,0,0,38,20,3,6,0,0,0,3,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,87,57,86,61,55,7,3,16,3,10,5,11,433,5,76,233,396,351,533,406,204,27,40,42,42,40,26,45,2461
POA2192,0,0,0,6,5,3,3,0,0,0,0,0,0,0,0,17,0,0,0,3,3,12,0,3,0,0,0,0,0,0,0,22,0,0,0,0,9,11,12,10,3,3,0,3,4,0,4,59,0,0,5,5,0,8,3,0,0,0,0,0,0,0,6,36,0,0,0,6,9,7,4,0,0,0,0,3,0,0,0,31,0,7,8,14,8,6,9,20,3,3,5,3,8,0,3,105,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,3,125,142,62,42,10,15,16,9,6,12,10,448,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11,0,16,25,148,123,220,324,309,45,61,49,88,95,51,44,1608,0,120,488,748,619,1050,1105,873,132,177,176,216,226,123,224,6281
POA2193,0,0,0,3,9,3,13,3,0,0,0,0,0,0,0,36,0,0,0,7,5,3,0,3,0,0,0,0,3,0,0,26,0,0,0,0,9,13,38,19,3,7,12,7,10,3,6,116,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,17,3,5,3,4,0,0,4,0,0,0,0,43,3,3,23,78,49,50,76,31,8,5,0,0,6,0,8,356,0,0,0,5,0,10,11,9,3,0,0,3,0,4,0,49,0,0,0,3,103,73,49,54,12,17,10,16,9,16,17,376,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,9,0,26,55,260,159,224,187,254,32,43,68,58,103,70,27,1558,9,144,623,974,698,957,922,743,145,149,198,201,261,160,165,6337
POA2194,0,0,0,0,3,5,8,7,0,0,0,0,0,0,5,26,0,0,0,4,3,6,6,10,8,0,3,0,4,0,0,53,0,0,0,0,5,18,36,39,0,8,5,26,8,3,8,162,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,15,0,0,0,8,6,4,5,3,0,0,0,0,0,0,0,27,0,5,18,29,10,13,14,10,6,0,0,0,3,0,7,125,0,0,0,4,0,4,4,3,3,0,0,0,7,0,0,24,0,0,0,5,232,241,134,138,26,32,30,38,48,23,29,980,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,19,0,19,24,171,147,260,391,987,82,154,227,299,343,288,104,3491,5,92,365,813,1033,2381,3081,3347,482,648,779,945,948,601,656,16172
POA2195,0,0,0,3,9,0,3,3,0,0,0,0,0,0,0,16,0,0,0,3,3,0,8,6,0,12,0,0,3,0,0,31,0,0,0,3,3,16,23,15,0,0,0,14,10,3,7,97,0,0,3,11,0,10,6,0,0,0,0,0,0,0,0,32,0,0,0,15,0,3,9,0,0,0,0,0,0,0,3,32,0,5,13,30,11,12,9,11,0,0,3,0,3,0,3,88,0,0,0,0,0,0,4,3,3,0,0,0,0,4,0,20,0,0,0,9,267,318,114,92,21,9,24,20,14,9,28,932,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,5,12,24,178,157,465,1550,1702,287,460,878,487,482,269,195,7136,9,93,364,891,1055,1948,3099,3252,546,847,1290,1010,981,565,526,16470
POA2196,0,0,0,9,9,10,22,3,0,0,4,0,0,0,0,53,0,0,0,3,3,11,3,6,0,5,11,0,0,0,0,42,0,0,0,0,8,21,27,14,3,3,8,7,10,3,8,100,0,0,5,57,9,17,11,3,0,0,0,0,0,0,11,116,0,0,0,7,11,7,10,3,0,0,0,0,4,0,0,36,0,13,30,68,27,13,10,6,0,0,3,3,0,0,3,187,0,0,0,0,3,3,20,9,0,0,0,0,3,0,0,46,0,0,3,7,347,406,196,99,27,27,43,27,27,22,39,1275,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,31,58,333,304,513,729,579,94,116,160,145,126,76,111,3374,9,180,678,1709,1708,2731,2558,1643,336,388,526,470,420,243,467,14068
POA2197,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,9,0,0,0,0,0,0,3,23,0,0,3,33,0,21,8,0,0,0,0,0,0,0,0,76,0,0,0,14,14,7,9,0,0,0,0,0,0,0,5,38,0,10,29,25,12,13,3,3,0,0,0,0,0,0,6,98,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,16,0,0,0,18,187,207,98,62,6,7,10,22,16,3,17,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,89,72,115,142,57,19,10,11,26,3,13,27,626,7,108,201,436,523,678,594,299,57,50,74,88,53,20,115,3312
POA2198,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,18,58,8,4,3,0,0,0,0,0,0,0,8,105,0,0,0,8,10,7,4,0,0,0,0,0,0,0,0,20,0,24,24,26,12,8,13,0,0,0,0,0,0,0,17,119,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,139,123,51,35,0,3,9,7,9,5,7,403,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,9,0,32,36,84,66,90,78,33,3,7,13,12,16,21,24,508,4,141,271,467,422,510,388,198,26,35,52,54,46,42,132,2785
POA2199,0,0,0,4,3,6,4,0,0,0,0,0,0,0,0,24,0,0,4,0,3,16,5,0,0,5,0,3,0,0,0,36,0,0,0,0,6,16,8,10,0,0,4,3,0,0,0,50,0,0,16,199,61,57,38,7,3,0,0,0,0,0,7,386,0,0,0,6,5,8,7,0,0,0,0,0,0,0,3,28,0,13,27,27,13,3,6,3,0,0,0,0,0,0,3,108,0,0,0,0,0,3,5,3,4,0,0,3,0,0,3,21,0,0,0,26,581,649,298,238,47,46,48,38,51,30,67,2115,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,10,0,37,25,185,128,199,253,181,26,30,44,60,36,25,47,1275,9,151,253,904,1286,1637,1376,868,160,169,202,205,159,102,271,7752
POA2200,0,0,0,3,17,11,15,4,0,0,0,0,0,0,3,58,0,0,0,3,5,7,14,0,0,0,4,6,0,0,0,43,0,0,0,0,5,22,29,23,6,4,3,5,9,5,5,125,0,0,40,319,54,66,79,17,5,0,4,3,0,0,14,600,0,0,0,26,5,14,18,3,0,0,0,0,0,0,3,69,3,27,37,40,18,16,14,7,4,3,4,0,3,0,12,191,0,0,0,3,7,4,11,9,5,0,0,0,12,3,4,52,0,0,0,45,1369,1417,854,739,117,157,225,204,166,87,213,5604,0,0,0,0,0,0,5,16,4,0,0,0,0,0,0,32,0,43,51,326,306,561,995,753,110,142,161,218,222,123,115,4116,10,306,683,1845,2788,3985,4332,3121,555,671,853,884,830,449,762,22083
POA2203,0,0,0,6,11,4,11,3,0,3,0,0,0,0,0,38,0,0,0,5,4,3,3,4,3,3,0,0,0,0,0,25,0,0,0,0,8,15,30,25,10,3,5,3,0,5,3,101,0,0,9,8,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,21,5,7,12,4,0,0,3,0,0,0,0,54,3,17,53,86,54,88,113,60,16,16,15,15,6,12,11,565,0,0,0,5,10,13,17,12,4,5,7,0,6,3,4,75,0,0,0,4,91,60,24,28,3,4,14,18,16,12,12,294,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,13,0,17,40,156,131,180,143,146,29,34,23,46,44,22,31,1044,6,102,442,654,563,756,729,521,107,125,122,150,129,101,149,4648
POA2204,0,0,0,0,16,20,26,14,0,0,0,0,3,0,0,87,0,0,0,3,7,9,11,3,0,0,0,0,0,0,3,39,0,0,0,0,10,30,56,47,4,21,21,17,17,3,15,253,0,0,7,30,7,6,0,3,0,0,0,0,0,0,0,55,0,0,0,12,5,30,27,9,0,0,0,0,0,0,6,91,0,12,54,137,89,126,191,142,24,29,36,15,13,18,34,928,0,0,0,12,15,28,26,22,17,9,6,3,9,10,4,160,0,0,0,6,426,410,184,168,28,48,61,45,84,51,66,1581,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,12,0,13,59,359,259,266,211,313,57,64,62,100,100,83,103,2047,11,156,804,1311,1281,1538,1323,1146,221,287,322,309,338,239,544,9827
POA2205,0,0,0,0,8,4,14,0,0,3,0,3,0,0,0,35,0,0,0,3,0,5,0,7,0,3,5,0,0,0,0,28,0,0,0,0,7,15,58,60,10,16,11,19,12,13,8,229,0,0,42,284,41,44,18,20,3,0,5,0,3,0,13,467,0,0,0,0,6,0,0,4,0,3,0,0,4,0,0,20,3,10,27,49,20,44,44,39,10,26,25,14,26,7,7,347,0,0,0,3,0,6,16,13,6,0,11,7,7,9,0,81,0,0,0,3,56,47,31,43,3,12,11,17,21,12,14,266,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,9,3,9,36,123,115,170,297,380,78,90,172,283,464,343,157,2718,4,86,293,764,660,1143,1578,1830,406,474,587,763,1022,630,477,10708
POA2206,0,0,0,9,7,3,9,3,0,0,4,0,0,0,0,39,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,0,0,0,0,3,12,13,11,3,4,4,5,0,0,6,67,0,4,21,34,0,0,0,4,0,0,0,0,0,0,0,70,0,0,0,14,22,10,8,5,0,0,0,0,0,0,3,59,0,19,41,63,47,35,75,24,9,6,6,3,3,3,12,348,0,0,3,5,8,14,7,5,0,0,0,0,0,0,3,47,0,0,0,5,140,81,53,25,7,8,12,13,14,9,16,382,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,45,76,411,214,227,171,44,14,20,23,17,29,17,59,1366,10,342,1206,1421,892,1019,736,327,65,95,102,73,83,46,289,6716
POA2207,0,0,0,12,21,6,16,3,0,0,0,0,0,0,3,62,0,0,0,0,4,11,0,6,0,0,0,0,0,0,0,21,0,0,0,0,10,12,25,23,0,3,3,7,13,7,4,103,0,0,58,390,70,111,75,28,5,3,9,3,0,0,32,791,0,0,0,18,17,5,7,5,3,0,0,0,0,0,3,63,5,46,72,90,43,54,42,44,11,4,3,13,4,4,20,452,0,0,3,3,4,15,14,4,0,0,3,0,3,0,5,59,0,0,0,4,112,57,26,21,3,0,3,11,5,7,10,264,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,20,7,48,82,313,224,295,290,323,52,50,93,87,113,94,87,2155,25,313,1006,1601,1247,2188,1821,1178,201,212,283,271,265,233,563,11408
POA2208,0,3,0,0,0,3,14,0,0,0,0,0,0,0,0,24,0,0,0,3,0,3,3,4,0,0,0,0,0,0,0,14,0,0,0,0,0,3,13,10,0,0,0,0,5,3,0,38,0,0,10,30,15,10,3,0,0,0,0,0,0,0,0,65,0,0,0,10,6,6,0,0,0,0,0,0,0,0,0,29,4,8,15,20,12,19,12,10,8,0,11,3,7,0,10,133,0,0,0,3,0,3,7,0,0,3,0,0,3,0,0,19,0,3,0,3,77,45,36,22,3,6,13,7,4,9,6,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,171,120,145,92,46,12,21,23,15,23,13,29,784,7,178,593,769,609,913,746,378,80,93,101,98,113,64,174,4918
POA2209,0,0,0,0,6,7,5,6,0,0,0,0,0,0,0,31,0,0,0,5,8,6,8,8,0,3,0,3,0,3,0,32,0,0,0,0,6,11,29,17,3,0,0,13,3,3,3,96,0,0,3,37,7,11,3,9,0,0,0,0,3,0,3,86,0,0,0,4,3,0,8,3,0,0,0,0,0,0,0,16,3,6,20,57,31,11,4,14,0,3,0,0,0,0,5,158,0,0,0,3,0,4,0,8,3,0,3,0,4,0,0,28,0,0,0,9,122,74,45,35,4,3,8,3,3,5,8,317,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,12,4,20,38,139,124,174,180,126,24,41,49,58,40,49,34,1092,10,139,369,661,774,1602,1685,911,149,217,204,261,210,149,224,7575
POA2210,0,0,0,0,18,11,19,0,0,0,0,0,0,0,3,54,0,0,0,3,0,11,7,3,0,0,4,3,0,0,4,31,0,0,0,0,10,13,36,27,3,4,8,3,5,3,7,112,0,0,28,140,22,55,28,3,0,0,0,0,3,0,11,286,0,0,0,11,3,5,0,0,0,0,0,0,0,3,3,25,4,71,125,125,61,40,55,33,12,12,0,3,3,4,32,573,0,0,0,12,12,11,13,7,0,0,3,0,0,0,0,66,0,0,3,9,136,113,43,24,15,0,3,7,0,5,9,369,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,49,55,227,199,308,331,184,52,38,53,84,111,62,43,1804,20,308,582,1137,1120,2301,2388,1389,247,242,300,318,339,196,418,11309
POA2211,0,0,0,3,4,3,20,7,0,0,0,0,4,0,3,50,0,0,3,6,5,11,7,13,6,4,0,0,0,4,0,46,0,0,0,0,12,8,16,8,0,3,0,3,3,0,0,53,0,0,7,63,16,19,8,8,0,0,0,0,0,0,6,138,0,0,0,3,4,3,3,3,0,0,0,0,0,0,0,16,4,27,44,68,37,23,26,14,3,0,12,0,3,0,5,263,0,0,0,3,3,3,17,7,0,4,0,0,0,0,0,41,0,0,0,4,234,141,46,45,3,3,18,7,5,0,16,527,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,27,24,136,104,161,160,121,20,9,25,10,16,20,41,872,19,155,272,613,765,1249,1093,733,114,87,153,119,111,72,201,5752
